"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","SOUTH CENTRAL","80","EATON","045","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","SOUTH CENTRAL","80","HILLSDALE","059","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (Z)","0.7"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","SOUTH CENTRAL","80","INGHAM","065","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1","0.7"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","SOUTH CENTRAL","80","IONIA","067","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","SOUTH CENTRAL","80","JACKSON","075","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4","0.7"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","SOUTH CENTRAL","80","SHIAWASSEE","155","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","SOUTH CENTRAL","80","ST JOSEPH","149","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","SOUTHEAST","90","GENESEE","049","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2","0.7"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","SOUTHEAST","90","LAPEER","087","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","SOUTHEAST","90","LENAWEE","091","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2","0.7"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","SOUTHEAST","90","LIVINGSTON","093","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2","0.7"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","SOUTHEAST","90","MACOMB","099","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4","0.7"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","SOUTHEAST","90","MONROE","115","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4","0.7"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","SOUTHEAST","90","OAKLAND","125","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3","0.7"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","SOUTHEAST","90","ST CLAIR","147","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","8","0.7"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","SOUTHEAST","90","WASHTENAW","161","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","13","0.7"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","SOUTHEAST","90","WAYNE","163","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","5","0.7"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","SOUTHWEST","70","ALLEGAN","005","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1","0.7"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","SOUTHWEST","70","BERRIEN","021","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1","0.7"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","SOUTHWEST","70","CASS","027","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1","0.7"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","SOUTHWEST","70","KALAMAZOO","077","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1","0.7"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","SOUTHWEST","70","KENT","081","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4","0.7"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","SOUTHWEST","70","OTTAWA","139","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","SOUTHWEST","70","VAN BUREN","159","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3","0.7"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","UPPER PENINSULA","10","ALGER","003","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4","0.7"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","UPPER PENINSULA","10","CHIPPEWA","033","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3","0.7"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","UPPER PENINSULA","10","DELTA","041","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","UPPER PENINSULA","10","DICKINSON","043","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","UPPER PENINSULA","10","GOGEBIC","053","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","UPPER PENINSULA","10","HOUGHTON","061","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","UPPER PENINSULA","10","IRON","071","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","UPPER PENINSULA","10","MACKINAC","097","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","UPPER PENINSULA","10","MARQUETTE","103","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3","0.7"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","UPPER PENINSULA","10","MENOMINEE","109","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","UPPER PENINSULA","10","ONTONAGON","131","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","WEST CENTRAL","40","MASON","105","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4","0.7"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","WEST CENTRAL","40","MUSKEGON","121","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3","0.7"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","WEST CENTRAL","40","NEWAYGO","123","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1","0.7"
"CENSUS","2017","YEAR","","COUNTY","MICHIGAN","26","WEST CENTRAL","40","OCEANA","127","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","CARVER","019","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2","70.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","MCLEOD","085","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","MEEKER","093","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3","70.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","MORRISON","097","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","SCOTT","139","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","SHERBURNE","141","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2","70.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","STEARNS","145","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3","70.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","TODD","153","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","CENTRAL","50","WRIGHT","171","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2","70.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","EAST CENTRAL","60","AITKIN","001","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1","70.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","EAST CENTRAL","60","ANOKA","003","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","5","70.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","EAST CENTRAL","60","CARLTON","017","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2","70.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","EAST CENTRAL","60","CHISAGO","025","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3","70.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","EAST CENTRAL","60","CROW WING","035","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","EAST CENTRAL","60","HENNEPIN","053","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4","70.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","EAST CENTRAL","60","ISANTI","059","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1","70.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","EAST CENTRAL","60","KANABEC","065","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1","70.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","EAST CENTRAL","60","MILLE LACS","095","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1","70.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","EAST CENTRAL","60","RAMSEY","123","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3","70.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","EAST CENTRAL","60","WASHINGTON","163","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","6","70.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","NORTH CENTRAL","20","BELTRAMI","007","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2","70.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","NORTH CENTRAL","20","CASS","021","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","NORTH CENTRAL","20","HUBBARD","057","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2","70.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","NORTH CENTRAL","20","ITASCA","061","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1","70.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","NORTHEAST","30","COOK","031","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","NORTHEAST","30","LAKE","075","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","NORTHEAST","30","ST. LOUIS","137","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4","70.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","NORTHWEST","10","CLAY","027","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","NORTHWEST","10","MARSHALL","089","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","NORTHWEST","10","PENNINGTON","113","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","NORTHWEST","10","POLK","119","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3","70.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","NORTHWEST","10","RED LAKE","125","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","SOUTH CENTRAL","80","FREEBORN","047","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1","70.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","SOUTH CENTRAL","80","NICOLLET","103","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2","70.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","SOUTH CENTRAL","80","RICE","131","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2","70.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","SOUTH CENTRAL","80","STEELE","147","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2","70.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","SOUTH CENTRAL","80","WASECA","161","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","SOUTHEAST","90","DAKOTA","037","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","8","70.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","SOUTHEAST","90","DODGE","039","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (Z)","70.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","SOUTHEAST","90","FILLMORE","045","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","13","70.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","SOUTHEAST","90","GOODHUE","049","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1","70.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","SOUTHEAST","90","MOWER","099","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1","70.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","SOUTHEAST","90","OLMSTED","109","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2","70.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","SOUTHEAST","90","WABASHA","157","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","SOUTHEAST","90","WINONA","169","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4","70.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","SOUTHWEST","70","COTTONWOOD","033","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1","70.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","SOUTHWEST","70","LINCOLN","081","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","WEST CENTRAL","40","CHIPPEWA","023","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","WEST CENTRAL","40","DOUGLAS","041","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","WEST CENTRAL","40","GRANT","051","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","WEST CENTRAL","40","LAC QUI PARLE","073","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1","70.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","WEST CENTRAL","40","OTTER TAIL","111","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1","70.6"
"CENSUS","2017","YEAR","","COUNTY","MINNESOTA","27","WEST CENTRAL","40","SWIFT","151","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1","70.6"
"CENSUS","2017","YEAR","","COUNTY","MISSISSIPPI","28","CENTRAL","50","ATTALA","007","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MISSISSIPPI","28","CENTRAL","50","CHOCTAW","019","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MISSISSIPPI","28","CENTRAL","50","MADISON","089","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MISSISSIPPI","28","EAST CENTRAL","60","NESHOBA","099","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MISSISSIPPI","28","EAST CENTRAL","60","NOXUBEE","103","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MISSISSIPPI","28","EAST CENTRAL","60","WINSTON","159","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1","90.8"
"CENSUS","2017","YEAR","","COUNTY","MISSISSIPPI","28","NORTH CENTRAL","20","BENTON","009","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MISSISSIPPI","28","NORTH CENTRAL","20","DE SOTO","033","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (Z)","90.8"
"CENSUS","2017","YEAR","","COUNTY","MISSISSIPPI","28","NORTH CENTRAL","20","MARSHALL","093","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MISSISSIPPI","28","NORTHEAST","30","ITAWAMBA","057","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MISSISSIPPI","28","NORTHEAST","30","PONTOTOC","115","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1","90.8"
"CENSUS","2017","YEAR","","COUNTY","MISSISSIPPI","28","SOUTH CENTRAL","80","LAMAR","073","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (Z)","90.8"
"CENSUS","2017","YEAR","","COUNTY","MISSISSIPPI","28","SOUTHEAST AND COASTAL","90","GEORGE","039","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MISSISSIPPI","28","SOUTHEAST AND COASTAL","90","GREENE","041","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MISSISSIPPI","28","SOUTHEAST AND COASTAL","90","HARRISON","047","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1","90.8"
"CENSUS","2017","YEAR","","COUNTY","MISSISSIPPI","28","SOUTHEAST AND COASTAL","90","PEARL RIVER","109","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","13","90.8"
"CENSUS","2017","YEAR","","COUNTY","MISSISSIPPI","28","SOUTHEAST AND COASTAL","90","PERRY","111","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3","90.8"
"CENSUS","2017","YEAR","","COUNTY","MISSISSIPPI","28","SOUTHEAST AND COASTAL","90","STONE","131","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MISSISSIPPI","28","SOUTHEAST AND COASTAL","90","WAYNE","153","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MISSISSIPPI","28","SOUTHWEST","70","HINDS","049","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1","90.8"
"CENSUS","2017","YEAR","","COUNTY","MISSISSIPPI","28","SOUTHWEST","70","WARREN","149","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MISSISSIPPI","28","SOUTHWEST","70","WILKINSON","157","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MISSOURI","29","CENTRAL","50","BOONE","019","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","2","(H)"
"CENSUS","2017","YEAR","","COUNTY","MISSOURI","29","CENTRAL","50","CALLAWAY","027","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","1","(H)"
"CENSUS","2017","YEAR","","COUNTY","MISSOURI","29","CENTRAL","50","CAMDEN","029","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MISSOURI","29","CENTRAL","50","COLE","051","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (Z)","(H)"
"CENSUS","2017","YEAR","","COUNTY","MISSOURI","29","CENTRAL","50","COOPER","053","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MISSOURI","29","CENTRAL","50","DALLAS","059","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","4","(H)"
"CENSUS","2017","YEAR","","COUNTY","MISSOURI","29","CENTRAL","50","HICKORY","085","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MISSOURI","29","CENTRAL","50","LACLEDE","105","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MISSOURI","29","CENTRAL","50","MARIES","125","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MISSOURI","29","CENTRAL","50","MONITEAU","135","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","3","(H)"
"CENSUS","2017","YEAR","","COUNTY","MISSOURI","29","CENTRAL","50","MORGAN","141","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2017","YEAR","","COUNTY","MISSOURI","29","CENTRAL","50","PETTIS","159","","","00000000","","LETTUCE","LETTUCE - ACRES HARVESTED","TOTAL","NOT SPECIFIED"," (D)","(D)"
