flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
716729685,10813721,N421UA,A320,UAL1074,UA1074,IAD,LAX,LAX,
716729199,3815048,FONUI,B789,THT8,TN8,LAX,CDG,CDG,
716731631,854767,XASSR,B38M,AMX642,AM642,MEX,LAX,LAX,
716731949,11253113,N8534Z,B738,SWA3297,WN3297,LAX,BWI,BWI,
716731178,11084749,N68834,B739,UAL1677,UA1677,MCO,LAX,LAX,
716731480,11250151,N8501V,B738,SWA2985,WN2985,LAX,MDW,MDW,
716732204,11277414,N878DN,B739,DAL652,DL652,MCO,LAX,LAX,
716733287,10825296,N433AN,A21N,AAL2188,AA2188,DCA,LAX,LAX,
716733098,11002486,N607NK,A320,NKS3501,NK3501,ORD,LAX,LAX,
716735263,10658735,N26960,B789,UAL1069,UA1069,LAX,ORD,ORD,
716734973,8814712,JA739J,B77W,JAL15,JL15,LAX,HND,HND,
716734423,10977870,N583NW,B753,DAL330,DL330,LAX,HNL,HNL,
716734621,11349965,N949NK,A20N,NKS953,NK953,LAX,DTW,DTW,
716734414,10492032,N105NN,A321,AAL382,AA382,LAX,BOS,BOS,
716734547,12606411,CGITU,A321,ACA792,AC792,LAX,YYZ,YYZ,
716734271,10584140,N196UW,A321,AAL352,AA352,CLT,LAX,LAX,
716735881,4791689,CSGLI,GLEX,NJE6MF,,LAX,MRY,MRY,
716736302,11240812,N841VA,A320,ASA291,AS291,ZIH,LAX,LAX,
716736197,10488228,N101NN,A321,AAL302,AA302,JFK,LAX,LAX,
716736097,10502794,N116AN,A321,AAL32,AA32,LAX,JFK,JFK,
716735651,11122220,N725AN,B77W,AAL2286,AA2286,LAX,MIA,MIA,
716736480,11229295,N830AW,A319,AAL539,AA539,AUS,LAX,LAX,
716736590,11230508,N831MH,B764,DAL563,DL563,JFK,LAX,LAX,
716736404,10514807,N128AN,A321,AAL1925,AA1925,LAX,CLT,CLT,
716736484,11231955,N8325D,B738,SWA675,WN675,LAX,HNL,HNL,
716736916,15204930,CCCXG,B763,LPE2477,LA2477,LAX,,,
716737212,11099192,N702CK,B744,CKS638,K4638,LAX,CVG,CVG,
716737033,12603422,CGEIV,B38M,ACA555,AC555,LAX,YVR,YVR,
716737218,794868,HP9907CMP,B39M,CMP360,CM360,LAX,,,
716737577,10887868,N495AS,B739,ASA78,AS78,LAX,FLL,FLL,
716737277,11226792,N828AW,A319,AAL1155,AA1155,LAX,PVR,PVR,
716737340,4342912,VQBFL,B77W,AFL109,SU109,LAX,SVO,SVO,
716738013,10727464,N337DN,A321,DAL1200,DL1200,LAX,DTW,DTW,
716737374,11139636,N742CK,B744,CKS363,K4363,MCO,LAX,LAX,
716738436,11252013,N8520Q,B738,SWA2081,WN2081,MDW,LAX,LAX,
716738410,12602422,CGCWJ,B737,WJA1511,WS1511,LAX,YYC,YYC,
716738102,11152293,N75429,B739,UAL1635,UA1635,LAX,IAD,IAD,
716738829,10766550,N37507,B39M,UAL1409,UA1409,LAX,MCO,MCO,
716738253,11094789,N69813,B739,UAL1877,UA1877,IAH,LAX,LAX,
716738048,7786216,9VSWH,B77W,SIA11,SQ11,LAX,NRT,NRT,
716738232,10756855,N366DX,A321,DAL2174,DL2174,DTW,LAX,LAX,
716739214,10931016,N537JT,A320,JBU1079,B61079,LAS,LAX,LAX,
716739566,10909935,N516NK,A319,NKS461,NK461,IAH,LAX,LAX,
716739486,10926060,N532AS,B738,ASA6,AS6,LAX,DCA,DCA,
716738938,11326890,N926NK,A20N,NKS2152,NK2152,LAX,LGA,LGA,
716739554,10508236,N121DZ,A321,DAL335,DL335,ATL,LAX,LAX,
716739686,11176455,N77865,B753,UAL1431,UA1431,LAX,HNL,HNL,
716740118,10512029,N125DN,A321,DAL1056,DL1056,LAX,MSP,MSP,
716741011,11173501,N77539,B738,UAL1219,UA1219,LAX,OGG,OGG,
716740423,10548263,N16008,B78X,UAL1497,UA1497,LAX,EWR,EWR,
716740601,10694320,N304FE,DC10,FDX323,FX323,MEM,LAX,LAX,
716740871,10942327,N548US,B752,DAL428,DL428,LAX,LIH,LIH,
716741613,11337844,N937JB,A321,JBU688,B6688,LAX,BOS,BOS,
716741022,15204877,CCBBI,B788,LAN603,LA603,LAX,SCL,SCL,
716742026,11142839,N745SK,CRJ7,SKW6252,AA6252,OKC,LAX,LAX,
716741881,11317893,N917UY,A321,AAL1625,AA1625,PHX,LAX,LAX,
716741772,10599570,N2105J,A21N,JBU1524,B61524,LAX,JFK,JFK,
716742034,8841292,JA877J,B789,JAL69,JL69,LAX,KIX,KIX,
716742283,11399572,N998NN,B738,AAL1995,AA1995,SJD,LAX,LAX,
716742522,10702866,N312US,A320,DAL816,DL816,LAX,AUS,AUS,
716743533,11386513,N985JT,A321,JBU1573,B61573,EWR,LAX,LAX,
716743083,10828149,N436AN,A21N,AAL1997,AA1997,PHL,LAX,LAX,
716743600,10781461,N390DA,B738,DAL705,DL705,LAX,SEA,SEA,
716743129,11305426,N905AU,A321,AAL1799,AA1799,PHL,LAX,LAX,
716744038,10906244,N512SY,E75L,SKW6261,AA6261,LAX,SEA,SEA,
716743820,11029858,N634JB,A320,JBU2532,B62532,LAX,SLC,SLC,
716743712,11234042,N835AN,B789,AAL9820,AA9820,MIA,LAX,LAX,
716744153,10563870,N176SY,E75L,SKW3353,AS3353,BZN,LAX,LAX,
716744171,12609316,CGNBN,BCS3,ACA783,AC783,YUL,LAX,LAX,
716743865,10507835,N1201P,B763,DAL392,DL392,LAX,JFK,JFK,
716743655,11158592,N76021,B772,UAL1683,UA1683,LAX,IAH,IAH,
716744543,10966617,N572FE,MD11,FDX3013,FX3013,EWR,LAX,LAX,
716744642,10873411,N480TA,A319,TAI523,AV523,LAX,SAL,SAL,
716744453,4739504,PHBHE,B789,KLM602,KL602,LAX,AMS,AMS,
716744367,11378559,N977UY,A321,AAL2947,AA2947,CLT,LAX,LAX,
716744753,11390317,N989JT,A321,JBU979,B6979,LIR,LAX,LAX,
716744910,11113167,N716EV,CRJ7,SKW9919,OO9919,LAX,OKC,OKC,
716745033,11140587,N743CK,B744,CKS361,K4361,SWF,LAX,LAX,
716745579,10997830,N602SJ,CRJ2,N602SJ,,CSL,LAX,LAX,
716745304,10926353,N532NK,A319,NKS913,NK913,MCI,LAX,LAX,
716745449,11325145,N924US,A321,AAL2190,AA2190,LAX,PVR,PVR,
716746020,705308,HK5068,F2TH,HK5068,,CZM,LAX,LAX,
716745717,11215730,N817AW,A319,AAL2546,AA2546,MEX,LAX,LAX,
716745869,11385546,N984JB,A321,JBU187,B6187,BOS,LAX,LAX,
716745779,11232410,N833MH,B764,DAL323,DL323,LAX,JFK,JFK,
716746123,10899937,N506SY,E75L,SKW6245,AA6245,LAX,TUL,TUL,
716746278,11347955,N947JB,A321,JBU623,B6623,JFK,LAX,LAX,
716746147,10491849,N105FE,B763,FDX3745,FX3745,IND,LAX,LAX,
716746156,11051031,N655JB,A320,JBU1080,B61080,LAX,LAS,LAS,
716746473,10859437,N467AS,B739,ASA232,AS232,MZT,LAX,LAX,
716746603,11103382,N706TW,B752,DAL342,DL342,DCA,LAX,LAX,
716746772,11260646,N861DN,B739,DAL763,DL763,RDU,LAX,LAX,
716746674,10795914,N404AN,A21N,AAL162,AA162,HNL,LAX,LAX,
716746668,11319789,N919US,A321,AAL2437,AA2437,DFW,LAX,LAX,
716747266,11001635,N606SK,CRJ7,SKW6256,AA6256,XNA,LAX,LAX,
716747201,11231884,N8323C,B738,SWA1340,WN1340,DAL,LAX,LAX,
716747527,10548264,N16009,B78X,UAL2674,UA2674,EWR,LAX,LAX,
716747601,11184786,N787AL,B772,AAL2121,AA2121,LAX,MIA,MIA,
716747402,11042992,N647QX,E75L,QXE2126,AS2126,LAX,MFR,MFR,
716747751,10794967,N403AS,B739,ASA293,AS293,LAX,,,
716747742,11376197,N975AN,B738,AAL1331,AA1331,LAX,DFW,DFW,
716748022,10624724,N236AK,B739,ASA1373,AS1373,LAX,PDX,PDX,
716747754,11086828,N690NK,A320,NKS631,NK631,LAX,ATL,ATL,
716747935,7866940,BKQJ,B77W,CPA885,CX885,LAX,HKG,HKG,
716748136,10936621,N542US,B752,DAL630,DL630,MEX,LAX,LAX,
716748202,11030917,N635NK,A320,NKS3500,NK3500,LAX,ORD,ORD,
716748425,10675692,N286SY,E75L,SKW3692,DL3692,LAX,DEN,DEN,
716748394,10666119,N277AK,B739,ASA275,AS275,LAX,SEA,SEA,
716748134,10785855,N39416,B739,UAL1752,UA1752,LAX,ORD,ORD,
716748500,10682950,N293SY,E75L,SKW3615,DL3615,BZN,LAX,LAX,
716748440,11176457,N77867,B753,UAL2375,UA2375,ORD,LAX,LAX,
716748598,10796150,N404KZ,B744,GTI7104,5Y7104,NRT,LAX,LAX,
716748919,10642093,N253AK,B739,ASA35,AS35,SEA,LAX,LAX,
716749503,11172221,N774SK,CRJ7,SKW6260,AA6260,LAX,SAT,SAT,
716749456,10850711,N458UA,A320,UAL481,UA481,PVR,LAX,LAX,
716749416,10977696,N583FX,CL35,LXJ583,LXJ583,MMV,LAX,LAX,
716749844,11146700,N749US,A319,AAL899,AA899,PHX,LAX,LAX,
716749703,10979581,N585FE,MD11,FDX3610,FX3610,LAX,IND,IND,
716750039,10764864,N3737C,B738,DAL1821,DL1821,PVR,LAX,LAX,
716750535,10579581,N19117,B752,UAL516,UA516,LAX,JFK,JFK,
716750372,11318838,N918US,A321,AAL1970,AA1970,LAX,PHX,PHX,
716750775,10914456,N520TA,A319,LRC604,AV604,SJO,LAX,LAX,
716750818,10794012,N402AN,A21N,AAL2532,AA2532,LAX,DCA,DCA,
716751085,10909642,N516AS,B738,ASA250,AS250,PVR,LAX,LAX,
716751179,10573981,N186SY,E75L,SKW3457,AS3457,LAX,SLC,SLC,
716751620,10723462,N33266,B738,UAL312,UA312,LAX,DEN,DEN,
716751793,11188070,N79TS,H25B,COL79,,LAX,JAC,JAC,
716752235,854751,XAPMS,CL60,XAPMS,,MYL,LAX,LAX,
716752237,10661984,N27205,B738,UAL798,UA798,SJD,LAX,LAX,
716752401,10829100,N437AN,A21N,AAL298P,AA298,HNL,LAX,LAX,
716752816,10898098,N504VL,A319,VOC4090,Q64090,SAL,LAX,LAX,
716752879,11034409,N63899,B739,UAL1559,UA1559,DEN,LAX,LAX,
716752738,11156229,N75861,B753,UAL2276,UA2276,IAD,LAX,LAX,
716752948,10593853,N205SY,E75L,SKW5236,UA5236,LAX,YVR,YVR,
716752945,10951533,N557WN,B737,SWA2535,WN2535,STL,LAX,LAX,
716753359,10656008,N267AK,B739,ASA343,AS343,EWR,LAX,LAX,
716753619,10643457,N254SY,E75L,SKW153C,DL3755,LAX,RNO,RNO,
716753714,7569605,4XEDF,B789,ELY005,LY5,TLV,LAX,LAX,
716753993,10824345,N432AN,A21N,AAL696,AA696,LAX,PHL,PHL,
716754213,10918260,N524TA,A319,LRC642,AV642,GUA,LAX,LAX,
716754333,10906871,N513DZ,A359,DAL40,DL40,SYD,LAX,LAX,
716754305,10677594,N288SY,E75L,SKW173A,AS3412,SFO,LAX,LAX,
716754267,11188639,N790SK,CRJ7,SKW4645,UA4645,LAX,BIH,BIH,
716754444,10811280,N419WN,B737,SWA2561,WN2561,RNO,LAX,LAX,
716754752,11152289,N75425,B739,UAL1993,UA1993,LIR,LAX,LAX,
716754701,10932216,N538US,B752,DAL2755,DL2755,LAX,,,
716754785,10644408,N255SY,E75L,SKW3931,DL3931,LAX,ABQ,PHX,
716754656,10671888,N282SY,E75L,SKW3537,DL3537,LAX,SFO,SFO,
716754948,10656421,N267SY,E75L,SKW3847,DL3847,SJC,LAX,LAX,
716754975,10984937,N590FE,MD11,FDX3729,FX3729,IND,LAX,LAX,
716755052,10766767,N3757D,B738,DAL1824,DL1824,SJD,LAX,LAX,
716755113,10707474,N317NV,A319,AAY1426,G41426,SGF,LAX,LAX,
716755227,10527421,N140AN,A321,AAL990,AA990,ATL,LAX,LAX,
716755186,10498613,N111ZM,A321,AAL584,AA584,BOS,LAX,LAX,
716755422,11369239,N968NN,B738,AAL624,AA624,LAX,AUS,AUS,
716755811,11150108,N752SW,B737,SWA2816,WN2816,SAT,LAX,LAX,
716755965,11147905,N750EV,CRJ7,SKW213X,,LAX,OMA,OMA,
716755871,10732518,N34137,B752,UAL517,UA517,JFK,LAX,LAX,
716756279,10769898,N379HA,A332,HAL34,HA34,OGG,LAX,LAX,
716756365,11230976,N8314L,B738,SWA1051,WN1051,LAX,OGG,OGG,
716756286,10929864,N536AS,B738,ASA882,AS882,OGG,LAX,LAX,
716756403,10830051,N438AN,A21N,AAL205,AA205,LAX,OGG,OGG,
716756409,3951404,DABYL,B748,DLH457,LH457,LAX,FRA,FRA,
716756610,10813741,N421UW,A21N,AAL266,AA266,LIH,LAX,LAX,
716756649,9015461,B18773,B77L,CAL5137,CI5137,LAX,TPE,TPE,
716756848,11318681,N918NK,A20N,NKS2206,NK2206,PVR,LAX,LAX,
716757291,10827202,N435AS,B739,ASA133,AS133,ZLO,LAX,LAX,
716757373,11231815,N8321D,B738,SWA2156,WN2156,LIH,LAX,LAX,
716757315,10929363,N535US,B752,DAL355,DL355,OGG,LAX,LAX,
716757426,3754517,FGSQV,B77W,AFR065,AF65,LAX,CDG,CDG,
716757425,11084682,N68817,B739,UAL2157,UA2157,BZE,LAX,LAX,
716757587,10792610,N400WN,B737,SWA2852,WN2852,LAX,BNA,BNA,
716757837,11366586,N965WN,B737,SWA1495,WN1495,OAK,LAX,LAX,
716757827,11370298,N969SW,CRJ2,SKW5277,UA5277,RDM,LAX,LAX,
716757943,11331004,N930AU,A321,AAL2801,AA2801,CUN,LAX,LAX,
716758011,10800218,N408WN,B737,SWA3397,WN3397,SJC,LAX,LAX,
716758236,11327051,N926UW,A321,AAL994,AA994,CLT,LAX,LAX,
716758207,11230875,N8311Q,B738,SWA1065,WN1065,PHX,LAX,LAX,
716758124,854930,XAVIQ,A20N,VIV511,VB511,LAX,GDL,GDL,
716758213,11271698,N872DC,CRJ7,SKW3205,AA3205,LAX,ABQ,ABQ,
716758232,11100493,N703SK,CRJ7,SKW3060,AA3060,ASE,LAX,LAX,
716758279,10718304,N328DN,A321,DAL329,DL329,LAX,ATL,ATL,
716758842,11014661,N619UX,E75L,SKW4756,UA4756,SUN,LAX,LAX,
716758734,10690809,N300SY,E75L,SKW3921,DL3921,LAX,PHX,PHX,
716758897,11071502,N675UA,B763,UAL1190,UA1190,EWR,LAX,LAX,
716758874,11305527,N905EV,CRJ2,SKW5774,UA5774,SLC,LAX,LAX,
716759010,11236883,N838AA,B789,AAL751,AA751,LAX,DFW,DFW,
716759005,10898986,N505SY,E75L,SKW6263,AA6263,LAX,SFO,SFO,
716759094,10508801,N12114,B752,UAL466,UA466,LIH,LAX,LAX,
716759157,10990834,N596NW,B753,DAL495,DL495,HNL,LAX,LAX,
716759217,9004212,A6EVF,A388,UAE37V,EK216,LAX,DXB,DXB,
716759305,10659462,N270AK,B739,ASA9805,AS9805,SFO,LAX,LAX,
716759336,11310857,N910DU,B739,DAL622,DL622,CUN,LAX,LAX,
716759256,11274237,N8743K,B38M,SWA2824,WN2824,LAS,LAX,LAX,
716759316,10505947,N119NN,A321,AAL1785,AA1785,LAX,PHX,PHX,
716759431,10673790,N284SY,E75L,SKW4068,DL4068,SMF,LAX,LAX,
716759478,10583141,N195SY,E75L,SKW3463,AS3463,LAX,SJC,SJC,
716759544,10711621,N321CM,B763,NAC8201,NC8201,LAX,HNL,HNL,
716759710,10917851,N524AS,B738,ASA310,AS310,PVR,LAX,LAX,
716759874,10793061,N401AN,A21N,AAL58,AA58,KOA,LAX,LAX,
716759963,11273258,N8732S,B38M,SWA1819,WN1819,OGG,LAX,LAX,
716760034,10856988,N464SW,CRJ2,SKW5844,UA5844,RNO,LAX,LAX,
716760220,11098222,N701BR,CRJ2,SKW5578,UA5578,MFR,LAX,LAX,
716760209,4223950,GVBEL,B789,VIR8F,VS8,LAX,LHR,LHR,
716760312,10939474,N545US,B752,DAL533,DL533,LAX,OGG,OGG,
716760500,11156194,N75851,B753,UAL1231,UA1231,HNL,LAX,LAX,
716760506,10859933,N467WN,B737,SWA466,WN466,SMF,LAX,LAX,
716760707,11149157,N751SW,B737,SWA2361,WN2361,LAX,SJC,SJC,
716760776,10814234,N422AN,A21N,AAL297,AA297,LAX,HNL,HNL,
716760831,10987862,N593JB,A320,JBU1069,B61069,CUN,LAX,LAX,
716760882,11235944,N837AN,B789,AAL72,AA72,SYD,LAX,LAX,
716760856,10963050,N569AS,B738,ASA441,AS441,CUN,LAX,LAX,
716760968,11231003,N8315C,B738,SWA2553,WN2553,BWI,LAX,LAX,
716761130,3244856,,,,,LAX,,,
716761133,3246849,,,,,LAX,,,
716761134,3246298,,,,,LAX,,,
716761137,3246456,,,,,LAX,,,
716761208,3246159,,,,,LAX,,,
716761241,3246336,,,,,LAX,,,
716761169,3247383,,,,,LAX,,,
716761166,3246058,,,,,LAX,,,
716761140,3247281,,,,,LAX,,,
716761213,10704471,N314GV,E55P,N314GV,,LAX,LRU,LRU,
716761178,3245826,,,,,LAX,,,
716761209,3246061,,,,,LAX,,,
716761242,3247773,,,,,LAX,,,
716761143,3244050,,,,,LAX,,,
716761173,3244888,,,,,LAX,,,
716761288,3245971,,,,,LAX,,,
716761261,3247697,,,,,LAX,,,
716761257,3245378,,,,,LAX,,,
716761294,10648696,N25982,B789,UAL842,UA842,SYD,LAX,LAX,
716761402,3245653,,,,,LAX,,,
716761364,853928,XAVOY,A320,VOI995,Y4995,LAX,MEX,MEX,
716761406,3245485,,,,,LAX,,,
716761404,3246791,,,,,LAX,,,
716761645,11231917,N8324A,B738,SWA2281,WN2281,BNA,LAX,LAX,
716761606,7454240,HL7620,B744,AAR286,OZ286,ICN,LAX,LAX,
716761617,10973161,N579AS,B738,,,LAX,,,
716761776,3246549,,,,,LAX,,,
716761771,3245447,,,,,LAX,,,
716761772,3246449,,,,,LAX,,,
716761777,3247263,,,,,LAX,,,
716761768,3247666,,,,,LAX,,,
716761694,794894,HP9913CMP,B39M,CMP302,CM302,PTY,LAX,LAX,
716761695,11229725,N830UA,A319,UAL783,UA783,LAX,IAD,IAD,
716761741,11282770,N883DN,B739,DAL822,DL822,LAX,MCO,MCO,
716761779,3247955,,,,,LAX,,,
716761925,3247937,,,,,LAX,,,
716761924,3246507,,,,,LAX,,,
716761899,10501302,N114SY,E75L,SKW5338,UA5338,HDN,LAX,LAX,
716761911,11007108,N611XB,,,,LAX,,,
716761923,3246267,,,,,LAX,,,
716761977,10766581,N37513,B39M,UAL706,UA706,OGG,LAX,LAX,
716762199,3247427,,,,,LAX,,,
716762128,10601201,N212WN,B737,SWA3627,WN3627,LAX,SMF,SMF,
716762200,3246775,,,,,LAX,,,
716762288,11389595,N988TX,C750,FTH988,FTH988,SAN,LAX,LAX,
716762291,11228005,N829MH,B764,DAL353,DL353,JFK,LAX,LAX,
716762412,3247676,,,,,LAX,,,
716762411,3247194,,,,,LAX,,,
716762523,10527502,N140DU,BCS1,DAL708,DL708,LAX,SAT,SAT,
716762540,10973161,N579AS,B738,,,LAX,,,
716762557,10797303,N405UA,A320,UAL2611,UA2611,LAX,SFO,SFO,
716762807,10693662,N303SY,E75L,SKW3785,DL3785,LAS,LAX,LAX,
716762957,10708122,N318AS,B739,ASA255,AS255,LAX,,,
716763039,11009564,N614FE,MD11,FDX349,FX349,MEM,LAX,LAX,
716762965,10651903,N26210,B738,UAL661,UA661,PHX,LAX,LAX,
716763271,10766586,N37518,B39M,UAL440,UA440,DEN,LAX,LAX,
716763384,11024827,N629XB,,,,LAX,,,
716763389,11064426,N66808,B739,UAL1277,UA1277,CUN,LAX,LAX,
716763324,10497498,N110SY,E75L,SKW5920,UA5920,MTJ,LAX,LAX,
716763359,3247704,,,,,LAX,,,
716763360,3246581,,,,,LAX,,,
716763489,10787179,N396DN,A321,DAL799,DL799,LAX,MCI,MCI,
716763449,10973161,N579AS,B738,,,LAX,,,
716763513,11279243,N88AQ,PC12,WSN24,AN24,MCE,LAX,LAX,
716763522,3247677,,,,,LAX,,,
716763523,3244123,,,,,LAX,,,
716763517,3245947,,,,,LAX,,,
716763536,3245735,,,,,LAX,,,
716763602,10687705,N298SY,E75L,SKW4080,DL4080,BOI,LAX,LAX,
716763640,3247806,,,,,LAX,,,
716763605,3246625,,,,,LAX,,,
716763610,3247732,,,,,LAX,,,
716763604,3244664,,,,,LAX,,,
716763611,3246661,,,,,LAX,,,
716763638,3247004,,,,,LAX,,,
716763606,3246433,,,,,LAX,,,
716763736,3248091,,,,,LAX,,,
716763775,11182628,N7843A,B737,,,LAX,,,
716763730,3247389,,,,,LAX,,,
716763732,3244692,,,,,LAX,,,
716763709,10887413,N494WN,B737,SWA2972,WN2972,MCI,LAX,LAX,
716763769,10580288,N192SY,E75L,SKW3446,AS3446,LAX,SFO,SFO,
716763913,10766551,N37508,B39M,UAL1205,UA1205,KOA,LAX,LAX,
716763999,10572079,N184SY,E75L,SKW3333,AS3333,EUG,LAX,LAX,
716763933,3246609,,,,,LAX,,,
716763934,3247093,,,,,LAX,,,
716764038,3244891,,,,,LAX,,,
716764039,3245115,,,,,LAX,,,
716764083,10863842,N471AS,B739,ASA267,AS267,LAX,,,
716764120,3245951,,,,,LAX,,,
716764040,3244460,,,,,LAX,,,
716764043,3245125,,,,,LAX,,,
716764126,3244340,,,,,LAX,,,
716764042,3246349,,,,,LAX,,,
716764122,3246604,,,,,LAX,,,
716764035,3245792,,,,,LAX,,,
716764036,3246369,,,,,LAX,,,
716764121,3244420,,,,,LAX,,,
716764061,434470,A7ANJ,A35K,QTR740,QR740,LAX,DOH,DOH,
716764037,3246564,,,,,LAX,,,
716764056,10934719,N540US,B752,DAL370,DL370,LAX,KOA,KOA,
716764222,10973161,N579AS,B738,,,LAX,,,
716764175,11165971,N768US,A319,N768US,,LAX,,,
716764193,11273539,N874AS,CRJ2,SKW5035,UA5035,PRC,LAX,LAX,
716764334,11152292,N75428,B739,UAL1718,UA1718,LAX,KOA,KOA,
716764251,11007053,N611UX,E75L,SKW5225,UA5225,LAX,EUG,EUG,
716764411,3822592,FOVAA,B789,THT7,TN7,LAX,PPT,PPT,
716764481,10528990,N14106,B752,UAL1928,UA1928,LAX,EWR,EWR,
716764566,10694278,N304DN,A321,DAL498,DL498,ATL,LAX,LAX,
716764612,11399572,N998NN,B738,AAL1995,AA1995,LAX,,,
