flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
653413608,0,,B77L,SOO8027,9S8027,ICN,LAX,LAX,
653412758,10642842,N2534U,B77W,UAL2804,UA2804,LAX,TPE,TPE,
653411805,11254419,N855GT,B748,PAC9697,PO9697,LAX,ICN,ICN,
653415519,11159811,N762AN,B772,AAL2283,AA2283,MIA,LAX,LAX,
653416469,11248420,N849VA,A320,ASA1494,AS1494,LAX,,,
653414992,10535029,N148AN,A321,AAL1314,AA1314,LAX,MIA,MIA,
653416960,10987677,N593AS,B738,ASA298,AS298,LAX,SJO,SJO,
653415040,11267040,N8675A,B738,SWA479,WN479,BWI,LAX,LAX,
653415568,7454736,HL8010,B77W,KAL018,KE18,LAX,ICN,ICN,
653418670,10513844,N127AA,A321,AAL582,AA582,LAX,DFW,DFW,
653418230,10807927,N416AN,A21N,AAL1572,AA1572,LAX,PHL,PHL,
653418146,10866695,N474AS,B739,ASA282,AS282,LAX,LIR,LIR,
653417984,11226772,N828AA,B789,AAL9706,AA9706,PVG,LAX,LAX,
653421275,11330531,N93FX,GLEX,LXJ93,LXJ93,LAX,PPT,PPT,
653421310,8819148,JA785A,B77W,ANA5,NH5,LAX,NRT,NRT,
653423002,7865820,B2076,B77L,CKK222,CK222,LAX,PVG,PVG,
653421954,11393755,N992JB,A321,JBU324,B6324,LAX,JFK,JFK,
653422926,13140125,DQFAJ,A359,FJI1813,FJ1813,LAX,NAN,NAN,
653422362,11347013,N946JL,A321,JBU2218,B62218,LAX,CHS,CHS,
653423250,10797816,N406AN,A21N,AAL143,AA143,LAX,HNL,HNL,
653422190,10881822,N489MC,B744,GTI8147,5Y8147,LAX,ICN,ICN,
653423992,10508771,N12109,B752,UAL751,UA751,EWR,LAX,LAX,
653424724,11382709,N981JT,A321,JBU687,B6687,BOS,LAX,LAX,
653424093,10947687,N553UW,A321,AAL1175,AA1175,PHL,LAX,LAX,
653424718,11329635,N929JB,A321,JBU688,B6688,LAX,BOS,BOS,
653424136,11171824,N774AN,B772,2343,AA2343,LAX,ORD,ORD,
653424697,434668,A7BFO,B77L,QTR8172,QR8172,LAX,MST,MST,
653424723,8815356,JA741J,B77W,JAL061,JL61,LAX,NRT,NRT,
653424460,10994392,N6D,GLF6,JAS68,JAS68,KOA,LAX,LAX,
653424929,11206637,N808DN,B739,DAL638,DL638,LAX,CUN,CUN,
653426030,10705340,N315DN,A321,DAL791,DL791,LAX,DTW,DTW,
653425912,10946736,N552UW,A321,AAL2604,AA2604,CLT,LAX,LAX,
653425971,11379239,N978JB,A321,JBU1088,B61088,LAX,BOS,BOS,
653425537,11012597,N617NK,A320,NKS709,NK709,LAX,DTW,DTW,
653428217,11084711,N68821,B739,UAL1653,UA1653,CUN,LAX,LAX,
653427245,11251193,N8514F,B738,SWA3920,WN3920,LAX,MDW,MDW,
653428666,11234312,N835MH,B764,DAL319,DL319,LAX,JFK,JFK,
653428811,8815322,JA740J,B77W,JAL15,JL15,LAX,HND,HND,
653429910,10796865,N405AN,A21N,AAL776,AA776,DFW,LAX,LAX,
653429683,11082189,N686DA,B752,DAL2068,DL2068,LAX,ATL,ATL,
653430361,11238116,N839MH,B764,DAL309,DL309,JFK,LAX,LAX,
653430077,10915407,N521TA,A319,TAI523,AV523,LAX,SAL,SAL,
653431091,11095039,N69888,B739,UAL726,UA726,LAX,MCO,MCO,
653431611,11176486,N77871,B753,UAL479,UA479,LAX,EWR,EWR,
653431516,7864555,B2010,B77L,CSN473,CZ473,ANC,LAX,LAX,
653430727,10766614,N37521,B39M,UAL1777,UA1777,IAH,LAX,LAX,
653431996,11146088,N74856,B753,UAL1925,UA1925,ORD,LAX,LAX,
653431904,10815185,N423AN,A21N,AAL312,AA312,PVR,LAX,LAX,
653432200,15205444,CCBGC,B789,LAN9575,LA9575,LAX,SCL,SCL,
653432259,11326102,N925UY,A321,AAL2459,AA2459,DFW,LAX,LAX,
653432305,10826251,N434AS,B739,ASA441,AS441,CUN,LAX,LAX,
653432070,11254945,N8552Z,B738,SWA2809,WN2809,BNA,LAX,LAX,
653432708,11303593,N903DN,B739,DAL1116,DL1116,SLC,LAX,LAX,
653432873,11362487,N961JT,A321,JBU2800,B62800,LAX,FLL,FLL,
653433026,10667070,N278AK,B739,ASA312,AS312,LAX,TPA,TPA,
653433684,10960197,N566AS,B738,ASA6,AS6,LAX,DCA,DCA,
653433722,12615410,CGWBX,B737,WJA1511,WS1511,LAX,YYC,YYC,
653433509,11235456,N836VA,A320,ASA1436,AS1436,SEA,LAX,LAX,
653433838,10973063,N57870,B753,UAL1431,UA1431,LAX,HNL,HNL,
653434352,7867098,B5926,A332,CES7166,MU7166,LAX,FOC,FOC,
653434559,10934719,N540US,B752,DAL427,DL427,LAX,KOA,KOA,
653434730,10942327,N548US,B752,DAL448,DL448,LAX,OGG,OGG,
653434476,11261597,N862DN,B739,DAL523,DL523,ATL,LAX,LAX,
653435379,10564865,N177US,A321,AAL2472,AA2472,CLT,LAX,LAX,
653435274,11126213,N729JB,A320,JBU117,B6117,AUS,LAX,LAX,
653435373,7869378,B1282,B77W,CCA988,CA988,LAX,TSN,TSN,
653435957,10747686,N357DN,A321,DAL731,DL731,MSP,LAX,LAX,
653435944,10767472,N3760C,B738,DAL1516,DL1516,LAX,DEN,DEN,
653436358,4741954,PHBKA,B78X,KLM602,KL602,LAX,AMS,AMS,
653436375,10521195,N134DU,BCS1,DAL966,DL966,AUS,LAX,LAX,
653436421,10941376,N547US,B752,DAL470,DL470,LAX,LIH,LIH,
653436532,11256774,N8570W,B738,SWA757,WN757,STL,LAX,LAX,
653436882,11248032,N849DN,B739,DAL622,DL622,CUN,LAX,LAX,
653437096,11032711,N637JB,A320,JBU132,B6132,LAX,MCO,MCO,
653436889,11300565,N90WP,H25B,N90WP,,TEX,LAX,LAX,
653437689,10505947,N119NN,A321,AAL351,AA351,SJD,LAX,LAX,
653437513,12600247,CFZQS,A320,ACA554,AC554,YVR,LAX,LAX,
653438027,11321919,N921DU,B739,DAL855,DL855,LAX,MSP,MSP,
653437832,10751140,N360DN,A321,DAL885,DL885,DTW,LAX,LAX,
653437836,11260283,N8602F,B738,SWA2298,WN2298,LAX,HOU,HOU,
653438175,9015349,B16730,B77W,EVA005,BR5,LAX,TPE,TPE,
653438254,11092310,N696DL,B752,DAL607,DL607,LAX,MEX,MEX,
653438190,11244616,N845VA,A320,ASA447,AS447,LAX,SEA,SEA,
653438313,11327056,N926VA,A21N,ASA1336,AS1336,LAX,FLL,FLL,
653438588,11067180,N6708D,B752,DAL630,DL630,MEX,LAX,LAX,
653439158,11272659,N873DN,B739,DAL1370,DL1370,LAX,MSY,MSY,
653439484,10993568,N599JB,A320,JBU1268,B61268,LAX,BDL,BDL,
653440014,11199444,N800WC,CL60,N800WC,,LAX,CSL,CSL,
653440011,9015321,B18053,B77W,CAL019,CI19,LAX,TPE,TPE,
653439820,10950271,N556JB,A320,JBU637,B6637,RDU,LAX,LAX,
653440362,10689435,N3LA,GLF5,EJM141,EJM141,LAX,MDW,MDW,
653440103,11245567,N846VA,A320,ASA291,AS291,ZIH,LAX,LAX,
653440255,11277414,N878DN,B739,DAL1354,DL1354,LAX,MCO,MCO,
653440372,11222980,N824AN,B789,AAL644,AA644,LAX,DFW,DFW,
653440748,11232410,N833MH,B764,DAL323,DL323,LAX,JFK,JFK,
653440689,10706534,N316PF,B738,AAL2546,AA2546,MEX,LAX,LAX,
653440702,10869809,N477MC,B744,QFA7586,QF7586,ORD,LAX,LAX,
653440787,10735673,N345DN,A321,DAL952,DL952,DFW,LAX,LAX,
653440784,7867484,B2092,B77L,CAO1059,CA1059,PVG,LAX,LAX,
653440940,852947,XALEY,H25B,LET8226,,LAX,ASE,ASE,
653440847,10938523,N544US,B752,DAL317,DL317,DCA,LAX,LAX,
653441380,10629191,N240CX,GLF6,N240CX,,LAX,YYZ,YYZ,
653441355,10707171,N317AS,B739,ASA1413,AS1413,PDX,LAX,LAX,
653441414,11058397,N662NK,A321,NKS327,NK327,IAH,LAX,LAX,
653441754,11064530,N66837,B739,UAL2408,UA2408,LAX,IAD,IAD,
653441987,11100493,N703SK,CRJ7,SKW3017,AA3017,LAX,JAC,JAC,
653442036,10526279,N139SY,E75L,SKW5302,UA5302,BZN,LAX,LAX,
653442109,7455313,HL8251,B77L,KAL274,KE274,LAX,ICN,ICN,
653442467,10765570,N3740C,B738,DAL1824,DL1824,SJD,LAX,LAX,
653442404,10978821,N584NW,B753,DAL1361,DL1361,MCO,LAX,LAX,
653442763,11115359,N718SK,CRJ7,SKW3167,AA3167,ASE,LAX,LAX,
653442807,11053992,N658NK,A321,NKS736,NK736,LAX,ORD,ORD,
653442781,10975860,N581JN,MD11,FDX323,FX323,MEM,LAX,LAX,
653443342,10642506,N253SY,E75L,SKW192P,DL3889,LAX,RNO,RNO,
653443219,10530110,N14250,B738,UAL264,UA264,AUS,LAX,LAX,
653443514,11263377,N8639B,B738,SWA456,WN456,DAL,LAX,LAX,
653443453,10658323,N269SY,E75L,SKW3690,DL3690,SMF,LAX,LAX,
653443697,11397699,N996PS,G280,N996PS,,LAX,TLC,TLC,
653443865,11265243,N8658A,B738,SWA2510,WN2510,MDW,LAX,LAX,
653443934,10951988,N558AS,B738,ASA193,,LAX,,,
653444000,10662728,N273SY,E75L,SKW3870,DL3870,LAX,LAS,LAS,
653444430,11189193,N791AN,B772,AAL3,AA3,JFK,LAX,LAX,
653444308,10808878,N417AN,A21N,AAL254,AA254,OGG,LAX,LAX,
653444298,11346069,N945JT,A321,JBU387,B6387,LAX,,,
653444714,11183572,N78524,B738,UAL2065,UA2065,SJO,LAX,LAX,
653444746,854797,XAVIF,A20N,VIV0511,VB511,LAX,GDL,GDL,
653444836,10800934,N409MC,B744,QFA7557,QF7557,ANC,LAX,LAX,
653444789,10984937,N590FE,MD11,FDX518,FX518,MEM,LAX,LAX,
653445077,9015327,B18006,B77W,CAL005,CI5,LAX,TPE,TPE,
653445038,11323929,N923JB,A321,JBU2009,B62009,PBI,LAX,LAX,
653444957,11387448,N986JB,A321,JBU1523,B61523,JFK,LAX,LAX,
653445180,10688656,N299SY,E75L,SKW3603,DL3603,BZN,LAX,LAX,
653445516,10669573,N280AK,B739,ASA219,AS219,GDL,LAX,LAX,
653445372,11082423,N686NK,A321,NKS631,NK631,LAX,ATL,ATL,
653445598,10653568,N264SY,E75L,SKW3542,DL3542,LAX,SMF,SMF,
653445582,10575548,N188DN,B763,DAL313,DL313,JFK,LAX,LAX,
653445606,10798771,N407AS,B739,ASA813,AS813,LAX,OGG,OGG,
653445764,3958533,DAIXE,A359,DLH457,LH457,LAX,FRA,FRA,
653445746,11254727,N855VA,A320,ASA250,AS250,PVR,LAX,LAX,
653445878,11256252,N857DZ,B739,DAL680,DL680,LAX,CVG,CVG,
653445954,10682950,N293SY,E75L,SKW3827,DL3827,LAX,SFO,SFO,
653445901,11331295,N930NK,A20N,NKS310,NK310,LAX,FLL,FLL,
653445915,10792525,N400TC,BE4W,N400TC,,LAX,SCF,SCF,
653446092,794867,HP9908CMP,B39M,CMP302,CM302,PTY,LAX,LAX,
653446112,434467,A7ANG,A35K,QTR12M,QR740,LAX,DOH,DOH,
653446344,11250344,N8507C,B738,SWA919,WN919,SMF,LAX,LAX,
653446285,10796324,N404SY,E75L,SKW3439,AS3439,SJC,LAX,LAX,
653446360,10842786,N450FJ,GLF4,N450FJ,,SJD,LAX,LAX,
653446700,10704389,N314DN,A321,DAL526,DL526,ATL,LAX,LAX,
653446665,10972995,N57852,B753,UAL1534,UA1534,IAH,LAX,LAX,
653446629,10531635,N144SY,E75L,SKW5632,UA5632,SEA,LAX,LAX,
653446670,11037286,N641QX,E75L,QXE2122,AS2122,GEG,LAX,LAX,
653447051,11313710,N913DU,B739,DAL1821,DL1821,PVR,LAX,LAX,
653447083,10649764,N260SY,E75L,SKW3628,DL3628,LAX,SJC,SJC,
653447233,11174123,N776SK,CRJ7,SKW3179,AA3179,LAX,SFO,SFO,
653447483,10768529,N3773D,B738,DAL395,DL395,SEA,LAX,LAX,
653447471,11034155,N63820,B739,UAL2276,UA2276,IAD,LAX,LAX,
653447610,10814234,N422AN,A21N,AAL162,AA162,HNL,LAX,LAX,
653447636,11206825,N808MA,C208,FDY805,9X805,IPL,LAX,LAX,
653447859,11032881,N637QX,E75L,QXE2375,AS2375,LAX,STS,STS,
653447921,11094755,N69804,B739,UAL1559,UA1559,DEN,LAX,LAX,
653447940,10562919,N175SY,E75L,SKW953C,DL3628,LAX,SJC,SJC,
653447795,11393866,N992NN,B738,AAL2318,AA2318,DFW,LAX,LAX,
653448079,9004110,A6EPY,B77W,UAE216,EK216,LAX,DXB,DXB,
653448199,10677594,N288SY,E75L,SKW4019,DL4019,LAX,PDX,PDX,
653448271,8819012,JA781A,B77W,ANA125,NH125,LAX,HND,HND,
653448233,11368193,N967JT,A321,JBU2886,B62886,MIA,LAX,LAX,
653448326,10887413,N494WN,B737,SWA3907,WN3907,LAS,LAX,LAX,
653448341,10904958,N511DN,A359,DAL9887,DL9887,SYD,LAX,LAX,
653448396,3754507,FGSQL,B77W,AFR065,AF65,LAX,CDG,CDG,
653448608,10581239,N193SY,E75L,SKW3463,AS3463,LAX,SFO,SFO,
653448744,10706570,N316QS,E55P,EJA316,1I316,SLC,LAX,LAX,
653448814,11127622,N730CJ,H25C,N730CJ,,SJD,LAX,LAX,
653448953,13117468,ZKNZR,B789,ANZ6,NZ6,LAX,,,
653449030,11008955,N613UX,E75L,SKW5844,UA5844,RNO,LAX,LAX,
653449099,10787267,N396HA,A332,HAL34,HA34,OGG,LAX,LAX,
653449194,10871484,N479CA,CRJ2,SKW5959,UA5959,EUG,LAX,LAX,
653449246,11001697,N606UX,E75L,SKW5673,UA5673,SUN,LAX,LAX,
653449414,10792110,N400AN,A21N,AAL58,AA58,KOA,LAX,LAX,
653449568,10575883,N188SY,E75L,SKW3492,AS3492,DAL,LAX,LAX,
653449586,11170882,N773AX,B762,MAA1870,M71870,MEX,LAX,LAX,
653449807,10973615,N579UW,A321,AAL2100,AA2100,CLT,LAX,LAX,
653449844,9015554,B18716,B744,CAL5168,CI5168,ANC,LAX,LAX,
653449998,10507816,N12005,B78X,UAL275,UA275,EWR,LAX,LAX,
653450334,10630437,N241QS,CL60,N241QS,,SJD,LAX,LAX,
653450314,11094786,N69810,B739,UAL352,UA352,MCO,LAX,LAX,
653450281,10733034,N342NB,A319,DAL1160,DL1160,RDU,LAX,LAX,
653450332,7869092,B1020,A333,CHH798,HU798,LAX,NKG,NKG,
653450484,4739502,PHBHC,B789,KLM604,KL604,LAX,AMS,AMS,
653450507,10797379,N405XB,,,,LAX,,,
653450701,11057338,N661JB,A320,JBU1569,B61569,CUN,LAX,LAX,
653450763,10935670,N541US,B752,DAL495,DL495,HNL,LAX,LAX,
653450745,10541746,N154SY,E75L,SKW5991,UA5991,HDN,LAX,LAX,
653450791,10767679,N3766,B738,DAL573,DL573,LAX,SEA,SEA,
653450960,11123171,N726AN,B77W,,,LAX,,,
653451003,854007,XAVLB,A320,VOI919,Y4919,LAX,GDL,GDL,
653451120,7866990,BLJK,B748,CPA2081,CX2081,LAX,ANC,ANC,
653451196,11331461,N930VA,A21N,ASA461,AS461,LAX,SEA,SEA,
653451178,10765837,N37470,B739,UAL1277,UA1277,CUN,LAX,LAX,
653451165,11241763,N842VA,A320,ASA233,AS233,SJD,LAX,LAX,
653451293,10574932,N187SY,E75L,SKW3434,AS3434,SFO,LAX,LAX,
653451486,10996837,N601QS,C68A,EJA601,1I601,SBA,LAX,LAX,
653451477,10803894,N41135,B752,UAL1231,UA1231,HNL,LAX,LAX,
653451417,10976273,N58101,B752,UAL1700,UA1700,LAX,EWR,EWR,
653451390,10996942,N601UX,E75L,SKW5628,UA5628,MTJ,LAX,LAX,
653451475,10494044,N107SY,E75L,SKW5323,UA5323,JAC,LAX,LAX,
653451524,11237921,N839DN,B739,DAL995,DL995,MSP,LAX,LAX,
653451634,10755728,N36472,B739,UAL1488,UA1488,LAX,ORD,ORD,
653451859,10878708,N486AS,B739,ASA398,AS398,SEA,LAX,LAX,
653451975,10804581,N412UW,A21N,,,LAX,,,
653452107,11214846,N816DN,B739,DAL757,DL757,LAX,DTW,DTW,
653452188,10843929,N451PA,B744,PAC715,PO715,LAX,ICN,ICN,
653452329,11385546,N984JB,A321,JBU1573,B61573,EWR,LAX,LAX,
653452310,10943278,N549US,B752,DAL443,DL443,LAX,HNL,HNL,
653452264,11284600,N885AR,GLF4,N885AR,,ISP,LAX,LAX,
653452305,10779921,N389DN,A321,DAL967,DL967,DTW,LAX,LAX,
653452392,10712812,N322NB,A319,DAL2165,DL2165,MSY,LAX,LAX,
653452378,10666532,N277SY,E75L,SKW3808,DL3808,ABQ,LAX,LAX,
653452637,10733099,N342QS,C680,EJA342,1I342,HSH,LAX,LAX,
653452570,10597601,N209QS,CL60,EJA209,1I209,JAC,LAX,LVK,
653452642,7867877,B5973,A332,CES7306,MU7306,LAX,PVG,PVG,
653452761,11261338,N8615E,B738,SWA4805,WN4805,LAX,DAL,DAL,
653452785,10765785,N3746H,B738,DAL744,DL744,LAX,BNA,BNA,
653452788,11060077,N664DN,B752,DAL8843,DL8843,LAS,LAX,LAX,
653452816,11300565,N90WP,H25B,N90WP,,LAX,OXR,OXR,
653452770,11326102,N925UY,A321,AAL2459,AA2459,DFW,LAX,LAX,
653452821,11029077,N633QX,E75L,QXE2094,AS2094,BZN,LAX,LAX,
653452970,11182332,N784SK,CRJ7,SKW5883,UA5883,LAX,ASE,ASE,
653452889,4221822,GSUGR,E35L,EDC7EX,,LAX,BCT,BCT,
653453004,11099290,N702GH,GLF4,N702GH,,RNO,LAX,LAX,
653453059,10960382,N566JB,A320,,,LAX,,,
653453451,10893412,N50JE,GLF5,TFF967,TFF967,LAX,PBI,PBI,
653453556,11017219,N621XB,,,,LAX,,,
653453676,11257048,N8578Q,B738,SWA2877,WN2877,SJC,LAX,LAX,
653453664,11038237,N642QX,E75L,QXE2136,AS2136,RNO,LAX,LAX,
653453797,11011808,N616UX,E75L,SKW5389,UA5389,PHX,LAX,LAX,
653453852,10542587,N155NN,A321,AAL2641,AA2641,LAS,LAX,LAX,
653453994,10764758,N3734B,B738,DAL538,DL538,BNA,LAX,LAX,
653453955,10711861,N321NB,A319,DAL1072,DL1072,AUS,LAX,LAX,
653454195,11267618,N868SC,GALX,N868SC,,SLC,LAX,LAX,
653454186,11152289,N75425,B739,UAL1205,UA1205,KOA,LAX,LAX,
653454381,11268183,N869AS,CRJ2,SKW5410,UA5410,MRY,LAX,LAX,
653454364,10523150,N136FX,GLF5,LXJ136,LXJ136,DEN,LAX,LAX,
653454288,11039126,N643NK,A320,NKS184,NK184,LAX,CLE,CLE,
653454315,11204119,N805SY,B738,SCX8502,SY8502,KOA,LAX,LAX,
653454513,10809829,N418AN,A21N,AAL1444,AA1444,LAX,DFW,DFW,
653454694,10960382,N566JB,A320,,,LAX,,,
653454788,11048286,N652NK,A320,NKS185,NK185,DEN,LAX,LAX,
653454773,11306668,N906NK,A20N,NKS141,NK141,BWI,LAX,LAX,
653454718,11356383,N955SW,CRJ2,SKW5112,UA5112,PRC,LAX,LAX,
653454883,10895126,N501QS,C68A,EJA501,1I501,OGD,LAX,LAX,
653454865,11275875,N876UA,A319,UAL689,UA689,LAX,SFO,SFO,
653454915,10724611,N334DN,A321,DAL363,DL363,ATL,LAX,LAX,
653455055,11397670,N996NN,B738,AAL1965,AA1965,LAX,PHX,PHX,
653455158,7866448,B6543,A332,CES7204,MU7204,LAX,TNA,TNA,
653455258,10565772,N178SY,E75L,SKW3309,AS3309,BOI,LAX,LAX,
653455494,11225833,N827AN,B789,AAL2289,AA2289,MIA,LAX,LAX,
653455516,11235944,N837AN,B789,AAL9738,AA9738,LAX,,,
653455456,11083150,N687DL,B752,DAL1832,DL1832,SJD,LAX,LAX,
653455526,10638550,N24972,B789,UAL842,UA842,SYD,LAX,LAX,
653455630,10505947,N119NN,A321,AAL351,AA351,LAX,,,
653455640,10985009,N590JB,A320,JBU2532,B62532,LAX,SLC,SLC,
653455859,11329553,N929EV,CRJ2,SKW5318,UA5318,FAT,LAX,LAX,
653455854,854049,XALRC,B762,TNO300,6R300,MEX,LAX,LAX,
653455891,11264968,N8650F,B738,SWA3631,WN3631,HOU,LAX,LAX,
653455982,10583141,N195SY,E75L,SKW3371,AS3371,PDX,LAX,LAX,
653455970,11029966,N634NK,A320,NKS267,NK267,PHL,LAX,LAX,
653455957,11001535,N606NK,A320,NKS561,NK561,LAS,LAX,LAX,
653455885,10960382,N566JB,A320,,,LAX,,,
653456031,10819489,N427WN,B737,SWA3972,WN3972,PHX,LAX,LAX,
653456415,11253218,N8537Z,B738,SWA3927,WN3927,LAX,PHX,PHX,
653456626,10734973,N344PP,B738,AAL2715,AA2715,ORD,LAX,LAX,
653457096,11086828,N690NK,A320,NKS1472,NK1472,LAX,MSY,MSY,
653457210,10671888,N282SY,E75L,SKW3666,DL3666,BOI,LAX,LAX,
653457423,11017953,N622NK,A320,NKS913,NK913,MCI,LAX,LAX,
653457458,11250344,N8507C,B738,SWA919,WN919,LAX,LAS,LAS,
653457412,10642506,N253SY,E75L,SKW3531,DL3531,RNO,LAX,LAX,
653457429,10960382,N566JB,A320,,,LAX,,,
653457566,10662728,N273SY,E75L,SKW3871,DL3871,LAS,LAX,LAX,
653457564,10508837,N12125,B752,UAL706,UA706,OGG,LAX,LAX,
653457529,10681999,N292SY,E75L,SKW4022,DL4022,PDX,LAX,LAX,
653457621,11022600,N627JB,A320,JBU131,B6131,MCO,LAX,LAX,
653457763,10812332,N420AN,A21N,AAL205,AA205,LAX,OGG,OGG,
653457775,10882841,N49PW,C750,JTL49,JL49,SJC,LAX,LAX,
653457879,10681048,N291SY,E75L,SKW3843,DL3843,PHX,LAX,LAX,
653457907,10660826,N271SY,E75L,SKW3896,DL3896,LAX,LAS,LAS,
653458119,11206825,N808MA,C208,FDY806,9X806,LAX,IPL,IPL,
653458071,11119367,N722AN,B77W,AAL9707,AA9707,LAX,LHR,LHR,
653458035,10513844,N127AA,A321,AAL2354,AA2354,DFW,LAX,LAX,
653458228,10803572,N411SN,MD11,WGN6465,KD6465,LAX,ANC,ANC,
653458232,11286574,N887DN,B739,DAL1166,DL1166,LAX,SLC,SLC,
653458233,11000801,N605XB,,,,LAX,,,
653458338,10485815,N1CC,GLF4,N1CC,,APA,LAX,LAX,
653458668,10796324,N404SY,E75L,SKW3362,AS3362,LAX,SJC,SJC,
653458653,10667483,N278SY,E75L,SKW3700,DL3700,LAX,SFO,SFO,
653458840,11115359,N718SK,CRJ7,SKW3258,AA3258,LAX,PHX,PHX,
653459019,10797379,N405XB,,,,LAX,,,
653459004,10994392,N6D,GLF6,JAS68,JAS68,LAX,,,
653458990,10960382,N566JB,A320,,,LAX,,,
653459114,10674741,N285SY,E75L,SKW3913,DL3913,LAX,PHX,PHX,
653459105,11235456,N836VA,A320,ASA419,AS419,LAX,SEA,SEA,
653459106,10528672,N141NN,A321,AAL2549,AA2549,DFW,LAX,LAX,
653459266,11334991,N934JB,A321,JBU723,B6723,LAX,,,
653459180,11026294,N630TS,F2TH,EDG63,,CSL,LAX,LAX,
653459359,854733,XAMAK,B38M,AMX648,AM648,MEX,LAX,LAX,
653459661,10764829,N3736C,B738,DAL438,DL438,MEM,LAX,LAX,
653459650,10889228,N496TA,A320,TAI520,AV520,SAL,LAX,LAX,
653459648,10682950,N293SY,E75L,SKW3643,DL3643,SFO,LAX,LAX,
653459836,11319373,N919CA,B744,NCR691,N8691,LAX,RFD,RFD,
653459873,10767472,N3760C,B738,DAL1192,DL1192,DEN,LAX,LAX,
653459923,9015592,B18909,A359,CAL2005,CI2005,LAX,TPE,TPE,
653459904,11000801,N605XB,,,,LAX,,,
653460070,11220537,N821SY,B738,SCX430,SY430,LAX,MSP,MSP,
653460140,10817087,N425AN,A21N,AAL1947,AA1947,DFW,LAX,LAX,
653460105,10752179,N361HA,A332,HAL2,HA2,HNL,LAX,LAX,
653460060,10912625,N519FX,CL30,LXJ519,LXJ519,TKF,LAX,LAX,
653460213,10521195,N134DU,BCS1,DAL1161,DL1161,LAX,AUS,AUS,
653460284,11267040,N8675A,B738,SWA479,WN479,LAX,SFO,SFO,
653460531,10930314,N536US,B752,DAL483,DL483,LAX,HNL,HNL,
653460469,10869809,N477MC,B744,QFA7586,QF7586,ORD,LAX,LAX,
653460561,11260387,N8605E,B738,SWA2084,WN2084,LAS,LAX,LAX,
653460655,11032881,N637QX,E75L,QXE2376,AS2376,STS,LAX,LAX,
653460650,11174123,N776SK,CRJ7,SKW3275,AA3275,SFO,LAX,LAX,
653460752,11133287,N736AT,B77W,AAL9712,AA9712,SYD,LAX,LAX,
653460824,10679733,N290CJ,C25B,SVL27,,PSP,LAX,LAX,
653461051,11088550,N692FE,A306,FDX342,FX342,MEM,LAX,LAX,
653461100,11100493,N703SK,CRJ7,SKW3011,AA3011,JAC,LAX,LAX,
653461162,10819384,N427SH,PC24,N427SH,,DVT,LAX,LAX,
653461205,10567550,N18MZ,F900,N18MZ,,LAX,ASE,ASE,
