flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
653273697,10968519,N574FE,MD11,FDX3013,FX3013,EWR,LAX,LAX,
653277467,11118416,N721AN,B77W,AAL9730,AA9730,LAX,NRT,NRT,
653276954,10622550,N2332U,B77W,UAL2804,UA2804,LAX,TPE,TPE,
653279156,10951988,N558AS,B738,ASA298,AS298,LAX,SJO,SJO,
653281204,10819928,N428AA,A21N,AAL1572,AA1572,LAX,PHL,PHL,
653280677,4221822,GSUGR,E35L,EDC7EX,,TEB,LAX,LAX,
653280937,7867767,B2762,B788,CXA8678,MF8678,LAX,FOC,FOC,
653283097,11225833,N827AN,B789,AAL9706,AA9706,PVG,LAX,LAX,
653281803,7454073,HL7579,A359,AAR201,OZ201,LAX,ICN,ICN,
653282645,10937572,N543US,B752,DAL335,DL335,ATL,LAX,LAX,
653282617,9015588,B16783,B77L,EVA620,BR620,TPE,LAX,LAX,
653283052,10794016,N402AS,B739,ASA282,AS282,LAX,LIR,LIR,
653281543,7865821,B2077,B77L,CKK222,CK222,LAX,PVG,PVG,
653283134,7866325,B6537,A332,CES7082,MU7082,LAX,FOC,FOC,
653284273,11270757,N871DN,B739,DAL559,DL559,LAX,TPA,TPA,
653285818,11124555,N727TW,B752,DAL9967,DL9967,HNL,LAX,LAX,
653284731,11384706,N983NN,B738,AAL2744,AA2744,ORD,LAX,LAX,
653284580,8820132,JA797A,B77W,ANA5,NH5,LAX,NRT,NRT,
653287680,11039126,N643NK,A320,NKS185,NK185,CLE,LAX,LAX,
653287580,10803172,N411AN,A21N,AAL2459,AA2459,DFW,LAX,LAX,
653287226,10508837,N12125,B752,UAL751,UA751,EWR,LAX,LAX,
653288183,11206637,N808DN,B739,DAL638,DL638,LAX,CUN,CUN,
653287471,10808878,N417AN,A21N,AAL143,AA143,LAX,HNL,HNL,
653289558,8814508,JA733J,B77W,JAL061,JL61,LAX,NRT,NRT,
653288592,10978971,N584UW,A321,AAL2604,AA2604,CLT,LAX,LAX,
653289436,11347955,N947JB,A321,JBU687,B6687,BOS,LAX,LAX,
653290646,10684942,N295WN,B737,SWA3154,WN3154,LAX,MDW,MDW,
653291477,11345118,N944JT,A321,JBU1374,B61374,LAX,EWR,EWR,
653290339,11064740,N66897,B739,UAL1653,UA1653,CUN,LAX,LAX,
653292773,8815390,JA742J,B77W,JAL15,JL15,LAX,HND,HND,
653292760,10976919,N582NW,B753,DAL448,DL448,LAX,OGG,OGG,
653292638,10487068,N100ED,GA6C,N100ED,,LAX,TPA,TPA,
653292672,11251244,N8515X,B738,SWA1420,WN1420,BWI,LAX,LAX,
653293093,10718304,N328DN,A321,DAL791,DL791,LAX,DTW,DTW,
653293343,11237165,N838MH,B764,DAL309,DL309,JFK,LAX,LAX,
653294159,11142489,N745CK,B744,CKS813,K4813,ANC,LAX,LAX,
653294730,10766614,N37521,B39M,UAL1777,UA1777,IAH,LAX,LAX,
653294221,11300954,N900NB,FA7X,JAS99,JAS99,LAX,MDW,MDW,
653294682,11126062,N729CA,B744,NCR655,N8655,ATL,LAX,LAX,
653295092,11176486,N77871,B753,UAL1925,UA1925,ORD,LAX,LAX,
653294309,11056271,N660DL,B752,DAL2068,DL2068,LAX,ATL,ATL,
653294846,4222669,GVMAP,B789,VIR642,VS642,LAX,LHR,LHR,
653294847,11082539,N686TA,A320,TAI523,AV523,LAX,SAL,SAL,
653295706,854050,XAEFR,B762,TNO1303,6R1303,LAX,MEX,MEX,
653295483,11137734,N740CK,B744,CKS361,K4361,SWF,LAX,LAX,
653296870,10984824,N590AS,B738,ASA6,AS6,LAX,DCA,DCA,
653296819,11323218,N922TS,B752,MGE7203,P97203,LAX,HNL,HNL,
653296976,10528990,N14106,B752,UAL479,UA479,LAX,EWR,EWR,
653296642,11156201,N75858,B753,UAL1431,UA1431,LAX,HNL,HNL,
653296943,3428875,ECMLB,A332,IBE6177,IB6177,MAD,LAX,LAX,
653296739,11107401,N710CK,B744,CKS363,K4363,MCO,LAX,LAX,
653297395,10534195,N147FE,B763,FDX2631,FX2631,DFW,LAX,LAX,
653297555,855195,XAVRP,A20N,VOI924,Y4924,AGU,LAX,LAX,
653297522,11382709,N981JT,A321,JBU688,B6688,LAX,BOS,BOS,
653297172,11219174,N820AL,B789,AAL644,AA644,LAX,DFW,DFW,
653298519,11267149,N8678E,B738,SWA3394,WN3394,LAX,HOU,HOU,
653298641,10940425,N546US,B752,DAL382,DL382,LAX,SEA,SEA,
653298328,10799983,N408MC,B744,GTI517,5Y517,LAX,ANC,ANC,
653299442,10573688,N186FE,B763,FDX912,FX912,MEM,LAX,LAX,
653299199,4736350,PHBVA,B77W,KLM602,KL602,LAX,AMS,AMS,
653299032,10781473,N390DN,A321,DAL523,DL523,ATL,LAX,LAX,
653299061,3949962,DAALJ,B77L,BOX489,3S489,LAX,FRA,FRA,
653298926,10797101,N405KZ,B744,GTI4554,5Y4554,ANC,LAX,LAX,
653299844,10910593,N517AS,B738,ASA441,AS441,CUN,LAX,LAX,
653299783,10954945,N560UW,A321,AAL2472,AA2472,CLT,LAX,LAX,
653299790,11278365,N879DN,B739,DAL855,DL855,LAX,MSP,MSP,
653299811,11343200,N942JB,A321,JBU2800,B62800,LAX,FLL,FLL,
653299991,11235263,N836MH,B764,DAL323,DL323,LAX,JFK,JFK,
653300062,10950271,N556JB,A320,JBU131,B6131,MCO,LAX,LAX,
653300277,8838442,JA844J,B788,JAL69,JL69,LAX,KIX,KIX,
653300690,852613,XAFAF,BE40,XAFAF,,LAX,GDL,GDL,
653300668,11209140,N810DN,B739,DAL622,DL622,CUN,LAX,LAX,
653300950,10935670,N541US,B752,DAL470,DL470,LAX,LIH,LIH,
653301163,11009744,N614NK,A320,NKS868,NK868,LAX,DFW,DFW,
653300945,10507291,N120EE,A321,AAL351,AA351,SJD,LAX,LAX,
653300879,11152950,N755SK,CRJ7,SKW3086,AA3086,LAX,ASE,DEN,
653300890,10735673,N345DN,A321,DAL731,DL731,MSP,LAX,LAX,
653300884,11057338,N661JB,A320,JBU1569,B61569,CUN,LAX,LAX,
653301550,11239398,N840AN,B789,AAL9733,AA9733,LAX,ICN,ICN,
653301432,10677181,N288AK,B739,ASA447,AS447,LAX,SEA,SEA,
653302059,10696180,N306DN,A321,DAL885,DL885,DTW,LAX,LAX,
653302325,10855782,N463GR,CL30,N463GR,,LAX,GEG,GEG,
653302423,10885015,N492AS,B739,ASA312,AS312,LAX,TPA,TPA,
653302905,7865543,B2072,B77L,CSN444,CZ444,LAX,PVG,PVG,
653302491,10519293,N132DU,BCS1,DAL966,DL966,AUS,LAX,LAX,
653302672,10614271,N2250U,B77W,UAL2774,UA2774,LAX,LHR,LHR,
653302595,10528672,N141NN,A321,AAL2549,AA2549,DFW,LAX,LAX,
653302831,11323252,N922VA,A21N,ASA1336,AS1336,LAX,FLL,FLL,
653303499,11241375,N842DN,B739,DAL1884,DL1884,LAX,SJD,SJD,
653303576,12600247,CFZQS,A320,ACA554,AC554,YVR,LAX,LAX,
653303869,11238309,N839VA,A320,ASA1386,AS1386,SEA,LAX,LAX,
653303426,10564865,N177US,A321,AAL2253,AA2253,BZE,LAX,LAX,
653303825,10649764,N260SY,E75L,SKW3603,DL3603,BZN,LAX,LAX,
653304483,11277414,N878DN,B739,DAL1354,DL1354,LAX,MCO,MCO,
653304344,11083150,N687DL,B752,DAL607,DL607,LAX,MEX,MEX,
653304623,9015326,B18005,B77W,CAL019,CI19,LAX,TPE,TPE,
653304569,10693256,N303AS,B739,ASA1413,AS1413,PDX,LAX,LAX,
653304736,10942327,N548US,B752,DAL317,DL317,DCA,LAX,LAX,
653305117,11114444,N717TW,B752,DAL427,DL427,LAX,KOA,KOA,
653305121,10987862,N593JB,A320,JBU132,B6132,LAX,MCO,MCO,
653305138,10774226,N383DZ,A321,DAL952,DL952,DFW,LAX,LAX,
653305100,10728662,N338PK,B738,AAL1172,AA1172,ORD,LAX,LAX,
653305362,11058397,N662NK,A321,NKS327,NK327,IAH,LAX,LAX,
653305521,11082189,N686DA,B752,DAL630,DL630,MEX,LAX,LAX,
653305467,434665,A7BFL,B77L,QTR8916,QR8916,LAX,MIA,MIA,
653305926,11171776,N7739A,B737,SWA2659,WN2659,DAL,LAX,LAX,
653306213,10660826,N271SY,E75L,SKW3933,DL3933,ABQ,LAX,LAX,
653306086,11121666,N724SK,CRJ7,SKW3017,AA3017,LAX,JAC,JAC,
653306039,11325939,N925NK,A20N,NKS310,NK310,LAX,FLL,FLL,
653306880,11188639,N790SK,CRJ7,SKW5883,UA5883,LAX,ASE,DEN,
653306992,10934719,N540US,B752,DAL458,DL458,BOS,LAX,LAX,
653307143,10985128,N590NW,B753,DAL1361,DL1361,MCO,LAX,LAX,
653307049,10996942,N601UX,E75L,SKW5302,UA5302,BZN,LAX,LAX,
653307762,10666532,N277SY,E75L,SKW192P,DL3889,LAX,RNO,RNO,
653307621,11094789,N69813,B739,UAL726,UA726,LAX,MCO,MCO,
653307533,11064103,N668NK,A321,NKS736,NK736,LAX,ORD,ORD,
653307854,10793061,N401AN,A21N,AAL205,AA205,LAX,OGG,OGG,
653307857,11390412,N989NN,B738,AAL2546,AA2546,MEX,LAX,LAX,
653307949,9015325,B18003,B77W,CAL005,CI5,LAX,TPE,TPE,
653308014,10762202,N371DN,A321,DAL1116,DL1116,SLC,LAX,LAX,
653307833,11094755,N69804,B739,UAL2408,UA2408,LAX,IAD,IAD,
653308257,10688656,N299SY,E75L,SKW3690,DL3690,SMF,LAX,LAX,
653308856,11254727,N855VA,A320,ASA232,AS232,MZT,LAX,LAX,
653308827,10653155,N264AK,B739,ASA219,AS219,GDL,LAX,LAX,
653309086,11189193,N791AN,B772,AAL3,AA3,JFK,LAX,LAX,
653309328,11183572,N78524,B738,UAL2065,UA2065,SJO,LAX,LAX,
653309366,11053992,N658NK,A321,NKS631,NK631,LAX,ATL,ATL,
653309343,9015456,B18771,B77L,CAL5138,CI5138,TPE,LAX,LAX,
653309274,11248420,N849VA,A320,ASA250,AS250,PVR,LAX,LAX,
653309491,10674741,N285SY,E75L,SKW3827,DL3827,LAX,SFO,SFO,
653309603,10798771,N407AS,B739,ASA817,AS817,LAX,HNL,HNL,
653309568,11206825,N808MA,C208,FDY804,9X804,LAX,IPL,IPL,
653309753,10983272,N589AS,B738,ASA265,AS265,ZLO,LAX,LAX,
653309777,10609930,N221DG,GLF6,EJM221,EJM221,SJD,LAX,LAX,
653309808,854797,XAVIF,A20N,VIV0511,VB511,LAX,GDL,GDL,
653309758,11040139,N644QX,E75L,QXE2122,AS2122,GEG,LAX,LAX,
653310015,10586610,N199DN,B763,DAL313,DL313,JFK,LAX,LAX,
653309985,10794012,N402AN,A21N,AAL254,AA254,OGG,LAX,LAX,
653310194,11342360,N941NN,B738,AAL2318,AA2318,DFW,LAX,LAX,
653310371,11362487,N961JT,A321,JBU1523,B61523,JFK,LAX,LAX,
653310490,10918915,N525FE,MD11,FDX3745,FX3745,IND,LAX,LAX,
653310531,10584092,N196SY,E75L,SKW3439,AS3439,SJC,LAX,LAX,
653310636,11152289,N75425,B739,UAL1534,UA1534,IAH,LAX,LAX,
653310596,11263499,N864DN,B739,DAL1821,DL1821,PVR,LAX,LAX,
653310644,10785854,N39415,B739,UAL1559,UA1559,DEN,LAX,LAX,
653310808,794869,HP9909CMP,B39M,CMP302,CM302,PTY,LAX,LAX,
653310799,10579650,N19136,B752,UAL2276,UA2276,IAD,LAX,LAX,
653311212,10513844,N127AA,A321,AAL1947,AA1947,DFW,LAX,LAX,
653311354,10818989,N427AN,A21N,AAL162,AA162,HNL,LAX,LAX,
653311370,10610361,N221WN,B737,SWA3890,WN3890,LAX,LAS,LAS,
653311626,10981483,N587FE,MD11,FDX3729,FX3729,IND,LAX,LAX,
653311515,10814234,N422AN,A21N,AAL247,AA247,LAX,KOA,KOA,
653311838,11156229,N75861,B753,UAL1231,UA1231,HNL,LAX,LAX,
653312068,10906871,N513DZ,A359,DAL526,DL526,ATL,LAX,LAX,
653312301,7867393,B5943,A332,CES7306,MU7306,LAX,PVG,PVG,
653312369,9003290,A6ECS,B77W,UAE216,EK216,LAX,DXB,DXB,
653312456,11323929,N923JB,A321,JBU2886,B62886,MIA,LAX,LAX,
653312658,10810784,N419AS,B739,ASA255,AS255,LTO,LAX,LAX,
653313138,10623325,N234WN,B737,SWA4383,WN4383,BNA,LAX,LAX,
653313225,10541746,N154SY,E75L,SKW5323,UA5323,JAC,LAX,LAX,
653313088,11329909,N929VA,A21N,ASA461,AS461,LAX,SEA,SEA,
653313191,11265096,N86534,B738,UAL1723,UA1723,GUA,LAX,LAX,
653313337,10795373,N403SY,E75L,SKW3492,AS3492,DAL,LAX,LAX,
653313348,10586945,N199SY,E75L,SKW953C,,LAX,SJC,SJC,
653313381,10585994,N198SY,E75L,SKW3463,AS3463,LAX,SFO,SFO,
653313329,10806023,N414AL,A21N,AAL58,AA58,KOA,LAX,LAX,
653313538,10761339,N370HA,A332,HAL34,HA34,OGG,LAX,LAX,
653313513,10594804,N206SY,E75L,SKW5304,UA5304,EGE,LAX,LAX,
653313437,11254977,N8553W,B738,SWA3897,WN3897,SFO,LAX,LAX,
653313768,3754517,FGSQV,B77W,AFR065,AF65,LAX,CDG,CDG,
653313753,10521524,N134SY,E75L,SKW5628,UA5628,MTJ,LAX,LAX,
653313847,10705572,N315NV,A319,AAY319,G4319,LAX,,,
653313857,3958541,DAIXM,A359,DLH457,LH457,LAX,FRA,FRA,
653314048,434466,A7ANF,A35K,QTR12M,QR740,LAX,DOH,DOH,
653314338,11094825,N69824,B739,UAL352,UA352,MCO,LAX,LAX,
653314428,10753967,N363CM,B763,MAA6850,M76850,MEX,LAX,LAX,
653314576,11069600,N673UA,B763,UAL1700,UA1700,LAX,EWR,EWR,
653314594,10915407,N521TA,A319,TAI572,AV572,GUA,LAX,LAX,
653314557,10936621,N542US,B752,DAL495,DL495,HNL,LAX,LAX,
653314675,10549052,N161UW,A321,AAL2100,AA2100,CLT,LAX,LAX,
653314801,8818978,JA780A,B77W,ANA125,NH125,LAX,HND,HND,
653315135,11385546,N984JB,A321,JBU101,B6101,FLL,LAX,LAX,
653315288,10797379,N405XB,,,,LAX,,,
653315380,11117465,N720AN,B77W,AAL9707,AA9707,LAX,LHR,LHR,
653315390,10975860,N581JN,MD11,FDX323,FX323,MEM,LAX,LAX,
653315329,10685390,N296AK,B739,ASA398,AS398,SEA,LAX,LAX,
653315411,11024827,N629XB,,,,LAX,,,
653315539,10539844,N152SY,E75L,SKW5991,UA5991,HDN,LAX,LAX,
653315568,11239861,N840VA,A320,ASA233,AS233,SJD,LAX,LAX,
653315634,10583141,N195SY,E75L,SKW3434,AS3434,SFO,LAX,LAX,
653315713,10792110,N400AN,A21N,N400AN,,LAX,,,
653315937,10575548,N188DN,B763,DAL326,DL326,LAX,,,
653316090,7869252,B1081,A359,CCA602,CA602,LAX,PEK,PEK,
653316241,10711861,N321NB,A319,DAL2165,DL2165,MSY,LAX,LAX,
653316605,10810780,N419AN,A21N,N419AN,,LAX,,,
653316771,10532176,N145AN,A321,AAL2641,AA2641,LAS,LAX,LAX,
653317063,10825810,N433XB,,,,LAX,,,
653316984,7866794,B2038,B77W,CCA640,CA640,LAX,PEK,PEK,
653317042,10523426,N136SY,E75L,SKW5389,UA5389,PHX,LAX,LAX,
653317011,10809392,N417XB,,,,LAX,,,
653317161,11030979,N635QX,E75L,QXE2136,AS2136,RNO,LAX,LAX,
653317107,11257798,N8582Z,B738,SWA3594,WN3594,MDW,LAX,LAX,
653317269,11222113,N823DX,B752,DAL443,DL443,LAX,HNL,HNL,
653317202,10809829,N418AN,A21N,AAL297,AA297,LAX,HNL,HNL,
653317308,11310883,N910EV,CRJ2,SKW5959,UA5959,EUG,LAX,LAX,
653317388,10682950,N293SY,E75L,SKW3903,DL3903,LAX,FAT,FAT,
653317430,11091583,N695NK,A320,NKS184,NK184,LAX,CLE,CLE,
653317625,10907185,N513SN,MD11,WGN5276,KD5276,LAX,ICN,ICN,
653317804,11378399,N977NN,B738,AAL1965,AA1965,LAX,PHX,PHX,
653317877,11020868,N625QX,E75L,QXE2094,AS2094,BZN,LAX,LAX,
653317829,11253141,N8535S,B738,SWA3696,WN3696,LAX,SJC,SJC,
653317915,10584092,N196SY,E75L,SKW3362,AS3362,LAX,SJC,SJC,
653317912,10509784,N12221,B738,UAL689,UA689,LAX,SFO,SFO,
653318016,11174123,N776SK,CRJ7,SKW3258,AA3258,LAX,PHX,PHX,
653318074,11054414,N65832,B739,UAL1205,UA1205,KOA,LAX,LAX,
653318286,10532293,N145FE,B763,FDX349,FX349,MEM,LAX,LAX,
653318326,10844880,N452PA,B744,PAC716,PO716,ANC,LAX,LAX,
653318268,10951341,N557NW,B752,DAL1832,DL1832,SJD,LAX,LAX,
653318388,10685510,N296FE,B763,FDX2620,FX2620,LAX,IND,IND,
653318568,10763868,N37253,B738,UAL1044,UA1044,ORD,LAX,LAX,
653318739,11292369,N892XB,,,,LAX,,,
653318686,11318792,N918SW,CRJ2,SKW5318,UA5318,FAT,LAX,LAX,
653319007,10570177,N182SY,E75L,SKW3371,AS3371,PDX,LAX,LAX,
653319058,11051139,N655NK,A320,NKS869,NK869,DFW,LAX,LAX,
653319192,11150097,N752SK,CRJ7,SKW2999,AA2999,LAX,SLC,SLC,
653319723,11226772,N828AA,B789,AAL9819,AA9819,LAX,ICN,ICN,
653319658,11255013,N8554X,B738,SWA1648,WN1648,DEN,LAX,LAX,
653319841,10662728,N273SY,E75L,SKW3871,DL3871,LAS,LAX,LAX,
653319802,10750303,N35953,B789,UAL842,UA842,SYD,LAX,LAX,
653319871,10973063,N57870,B753,UAL482,UA482,OGG,LAX,LAX,
653320001,11352287,N951FD,B752,FDX2359,FX2359,FAT,LAX,LAX,
653320146,11265141,N8655D,B738,SWA3712,WN3712,HOU,LAX,LAX,
653320360,10889080,N496MC,B744,GTI8765,5Y8765,ANC,LAX,LAX,
653320289,7867321,B2098,B77L,CAO1052,CA1052,LAX,PVG,PVG,
653320380,11017219,N621XB,,,,LAX,,,
653320406,11002703,N607XB,,,,LAX,,,
653320396,11335099,N934NK,A20N,NKS913,NK913,MCI,LAX,LAX,
653320482,11238309,N839VA,A320,ASA1386,AS1386,LAX,,,
653320399,11017953,N622NK,A320,NKS561,NK561,LAS,LAX,LAX,
653320499,0,,,N30M,,LAX,,,
653320595,11230552,N831PB,ASTR,SCN100,,MRY,LAX,LAX,
653320515,10803172,N411AN,A21N,AAL521,AA521,LAX,OGG,OGG,
653320832,10677594,N288SY,E75L,SKW4022,DL4022,PDX,LAX,LAX,
653320946,10694613,N304SY,E75L,SKW3843,DL3843,PHX,LAX,LAX,
653321141,10666532,N277SY,E75L,SKW3531,DL3531,RNO,LAX,LAX,
653321199,10667483,N278SY,E75L,SKW3751,DL3751,LAX,TUS,TUS,
653321304,11327630,N927DZ,B739,DAL1370,DL1370,LAX,MSY,MSY,
653321400,11241375,N842DN,B739,DAL1824,DL1824,SJD,LAX,LAX,
653321533,10809392,N417XB,,,,LAX,,,
653321571,10681048,N291SY,E75L,SKW3896,DL3896,LAX,LAS,LAS,
653321616,11084426,N688SL,B752,MGE7200,P97200,SEA,LAX,LAX,
653321720,11256036,N8566Z,B738,SWA3979,WN3979,LAX,DEN,DEN,
653321892,10689104,N29971,B789,UAL275,UA275,EWR,LAX,LAX,
653321944,7866991,BLJL,B748,CPA096,CX96,ANC,LAX,LAX,
653322098,11232128,N833AA,B789,AAL9738,AA9738,LAX,,,
653322126,10810094,N418MC,B744,QFA7552,QF7552,ORD,LAX,LAX,
653322229,11079686,N683TA,A320,TAI520,AV520,SAL,LAX,LAX,
653322293,10751140,N360DN,A321,DAL1166,DL1166,LAX,SLC,SLC,
653322515,10572123,N184US,A321,AAL289,AA289,PHX,LAX,LAX,
653322594,10674741,N285SY,E75L,SKW3643,DL3643,SFO,LAX,LAX,
653322687,11024827,N629XB,,,,LAX,,,
653322889,11121666,N724SK,CRJ7,SKW3011,AA3011,JAC,LAX,LAX,
653322798,10797379,N405XB,,,,LAX,,,
653323226,11321185,N920NL,C25A,N920NL,,LAX,LAS,LAS,
653323420,10799003,N407KZ,B744,GTI7108,KZ7108,NRT,LAX,LAX,
653323390,11354573,N953WN,B737,SWA3581,WN3581,SMF,LAX,LAX,
653323556,10790120,N399HA,A332,HAL2,HA2,HNL,LAX,LAX,
653323608,11029966,N634NK,A320,NKS955,NK955,LAX,,,
653323564,11256252,N857DZ,B739,DAL696,DL696,SLC,LAX,LAX,
653323645,11265914,N8660A,B738,SWA1146,WN1146,LAS,LAX,LAX,
653323616,10815189,N423AS,B739,ASA369,AS369,LAX,PDX,PDX,
653323578,11017219,N621XB,,,,LAX,,,
653323573,11229918,N8301J,B738,SWA2480,WN2480,OAK,LAX,LAX,
653323857,854859,XAMAT,B38M,AMX648,AM648,MEX,LAX,LAX,
653323991,11133287,N736AT,B77W,AAL2289,AA2289,MIA,LAX,LAX,
653324084,11029077,N633QX,E75L,QXE2466,AS2466,SJC,LAX,LAX,
653324169,10550003,N162UW,A321,AAL1721,AA1721,CLT,LAX,LAX,
653324110,10937572,N543US,B752,DAL483,DL483,LAX,HNL,HNL,
653324255,11001355,N606FE,MD11,FDX3034,FX3034,SEA,LAX,LAX,
653324218,11317893,N917UY,A321,AAL527,AA527,PHL,LAX,LAX,
653324398,10693256,N303AS,B739,ASA1055,AS1055,LAX,SEA,SEA,
653324533,11248032,N849DN,B739,DAL391,DL391,LAX,,,
653324508,0,,C25A,XLJ20,,LAX,LAS,LAS,
653324862,10978971,N584UW,A321,AAL2785,AA2785,LAX,LAS,LAS,
653325068,10938523,N544US,B752,DAL2345,DL2345,LAX,OGG,OGG,
653325137,11253956,N8541W,B738,SWA3733,WN3733,SJC,LAX,LAX,
653325202,10665581,N276SY,E75L,SKW3628,DL3628,LAX,SJC,SJC,
653325200,10660826,N271SY,E75L,SKW3655,DL3655,LAX,PDX,PDX,
653325206,10795199,N403KZ,B744,CKS827,K4827,ANC,LAX,LAX,
653325213,11257868,N8584Z,B738,SWA2085,WN2085,PHX,LAX,LAX,
653325302,10866695,N474AS,B739,ASA1092,AS1092,SEA,LAX,LAX,
653325317,10762202,N371DN,A321,DAL1116,DL1116,LAX,,,
653325466,10649764,N260SY,E75L,SKW3700,DL3700,LAX,SFO,SFO,
653325520,5046550,LXVCL,B748,CLX43X,,ANC,LAX,LAX,
653325558,10609930,N221DG,GLF6,EJM221,EJM221,LAX,VNY,VNY,
653325599,12600247,CFZQS,A320,ACA554,AC554,LAX,,,
653325530,0,,,N30M,,LAX,,,
653325681,11283721,N884DN,B739,DAL394,DL394,LAX,SEA,SEA,
653325797,11333197,N932NK,A20N,NKS501,NK501,AUS,LAX,LAX,
653325933,10765570,N3740C,B738,DAL395,DL395,SEA,LAX,LAX,
653325975,11067919,N6712B,B752,DAL351,DL351,ATL,LAX,LAX,
653326077,10765064,N374DX,A321,DAL932,DL932,DTW,LAX,LAX,
653326102,11320994,N920EV,CRJ2,SKW5112,UA5112,PRC,LAX,LAX,
653326292,11254727,N855VA,A320,ASA232,AS232,LAX,,,
653326356,10833068,N440XB,,,,LAX,,,
653326257,11033832,N638QX,E75L,QXE2177,AS2177,LAS,LAX,LAX,
653326527,10519293,N132DU,BCS1,DAL1161,DL1161,LAX,AUS,AUS,
653326814,11064530,N66837,B739,UAL1894,UA1894,IAH,LAX,LAX,
653326983,10809286,N417SW,CRJ2,SKW5410,UA5410,MRY,LAX,LAX,
653326991,10833068,N440XB,,,,LAX,,,
653327168,10774226,N383DZ,A321,DAL952,DL952,LAX,,,
653327279,855195,XAVRP,A20N,VOI915,Y4915,LAX,GDL,GDL,
653327338,11254977,N8553W,B738,SWA3899,WN3899,LAX,OAK,OAK,
653327327,10809392,N417XB,,,,LAX,,,
653327431,10968519,N574FE,MD11,FDX2234,FX2234,LAX,MEM,MEM,
653327585,10583141,N195SY,E75L,SKW3325,AS3325,LAX,SFO,SFO,
653327554,10825810,N433XB,,,,LAX,,,
653327535,10920222,N526VL,A320,VOI920,Y4920,MLM,LAX,LAX,
653327708,10508150,N121AN,A321,AAL1061,AA1061,MIA,LAX,LAX,
653327663,10833068,N440XB,,,,LAX,,,
653327946,11040139,N644QX,E75L,QXE2192,AS2192,LAX,LAS,LAS,
653328065,10909160,N515VL,A320,VOI926,Y4926,MEX,LAX,LAX,
653328256,11027330,N631XB,,,,LAX,,,
653328160,10534195,N147FE,B763,FDX2631,FX2631,LAX,IND,IND,
653328426,10842978,N450PA,B744,PAC238,PO238,ANC,LAX,LAX,
653328516,10523426,N136SY,E75L,SKW5432,UA5432,LAX,ACV,ACV,
653328655,11263499,N864DN,B739,DAL1821,DL1821,LAX,,,
653328897,10833068,N440XB,,,,LAX,,,
653329073,10785854,N39415,B739,UAL1771,UA1771,LAX,DEN,DEN,
653329125,10990530,N596AS,B738,ASA431,AS431,LAX,SEA,SEA,
653329120,10809392,N417XB,,,,LAX,,,
653329247,10996942,N601UX,E75L,SKW5770,UA5770,LAX,RDM,RDM,
653329448,10706534,N316PF,B738,AAL820,AA820,PHX,LAX,LAX,
653329536,11064740,N66897,B739,UAL1680,UA1680,LAX,IAH,IAH,
653329606,10585994,N198SY,E75L,SKW3486,AS3486,SFO,LAX,LAX,
653329613,11318792,N918SW,CRJ2,SKW5603,UA5603,LAX,RNO,RNO,
653329773,11058397,N662NK,A321,NKS326,NK326,LAX,IAH,IAH,
653329787,10653155,N264AK,B739,ASA219,AS219,LAX,,,
653329762,10797379,N405XB,,,,LAX,,,
653329944,11150097,N752SK,CRJ7,SKW202W,AA2999,SLC,LAX,LAX,
