flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
653134429,7454072,HL7578,A359,AAR2067,OZ2067,ICN,LAX,LAX,
653133026,11229287,N830AN,B789,AAL9706,AA9706,PVG,LAX,LAX,
653134062,11264998,N8651A,B738,SWA479,WN479,BWI,LAX,LAX,
653134989,8814432,JA731A,B77W,ANA5,NH5,LAX,NRT,NRT,
653134116,11390412,N989NN,B738,AAL2744,AA2744,ORD,LAX,LAX,
653136255,10976919,N582NW,B753,DAL335,DL335,ATL,LAX,LAX,
653137905,10685510,N296FE,B763,FDX749,FX749,MEM,LAX,LAX,
653136773,10796865,N405AN,A21N,AAL1572,AA1572,LAX,PHL,PHL,
653140045,10818989,N427AN,A21N,AAL312,AA312,PVR,LAX,LAX,
653140324,10954945,N560UW,A321,AAL1175,AA1175,PHL,LAX,LAX,
653140002,10524048,N137DU,BCS1,DAL966,DL966,AUS,LAX,LAX,
653140127,11329635,N929JB,A321,JBU324,B6324,LAX,JFK,JFK,
653140087,10810780,N419AN,A21N,AAL143,AA143,LAX,HNL,HNL,
653139968,10802221,N410AN,A21N,AAL776,AA776,DFW,LAX,LAX,
653141748,10550613,N163FE,B763,FDX3710,FX3710,IND,LAX,LAX,
653141166,10926060,N532AS,B738,ASA1386,AS1386,SEA,LAX,LAX,
653141152,11206637,N808DN,B739,DAL638,DL638,LAX,CUN,CUN,
653144409,10818038,N426AN,A21N,AAL2459,AA2459,DFW,LAX,LAX,
653143619,10915452,N521UW,A321,AAL2604,AA2604,CLT,LAX,LAX,
653144309,10702487,N312DN,A321,DAL791,DL791,LAX,DTW,DTW,
653143088,10579650,N19136,B752,UAL751,UA751,EWR,LAX,LAX,
653142548,11119367,N722AN,B77W,AAL9705,AA9705,LAX,NRT,NRT,
653144784,8814712,JA739J,B77W,JAL061,JL61,LAX,NRT,NRT,
653145039,10653939,N2645U,B77W,UAL2804,UA2804,LAX,TPE,TPE,
653144706,11231459,N832MH,B764,DAL319,DL319,LAX,JFK,JFK,
653145630,10991666,N597JB,A320,JBU1268,B61268,LAX,BDL,BDL,
653146090,11265243,N8658A,B738,SWA3920,WN3920,LAX,MDW,MDW,
653146196,8815322,JA740J,B77W,JAL15,JL15,LAX,HND,HND,
653144710,11064530,N66837,B739,UAL1653,UA1653,CUN,LAX,LAX,
653147647,10753967,N363CM,B763,MAA6846,M76846,MEX,LAX,LAX,
653146744,10938523,N544US,B752,DAL312,DL312,LAX,,,
653149628,10798771,N407AS,B739,ASA441,AS441,CUN,LAX,LAX,
653149196,11192997,N795AN,B772,AAL2343,AA2343,LAX,ORD,ORD,
653149686,11067975,N6713Y,B752,DAL2068,DL2068,LAX,ATL,ATL,
653148930,10766614,N37521,B39M,UAL1777,UA1777,IAH,LAX,LAX,
653148821,10973063,N57870,B753,UAL1925,UA1925,ORD,LAX,LAX,
653148802,11232410,N833MH,B764,DAL309,DL309,JFK,LAX,LAX,
653150275,11254165,N8547V,B738,SWA3927,WN3927,DEN,LAX,LAX,
653150744,11156229,N75861,B753,UAL1431,UA1431,LAX,HNL,HNL,
653150651,11308348,N908DN,B739,DAL680,DL680,LAX,CVG,CVG,
653151358,10658323,N269SY,E75L,SKW4028,DL4028,LAX,PDX,PDX,
653151944,10979468,N585AS,B738,ASA6,AS6,LAX,DCA,DCA,
653151621,10889228,N496TA,A320,TAI523,AV523,LAX,SAL,SAL,
653151501,11137734,N740CK,B744,CKS361,K4361,SWF,LAX,LAX,
653152697,11063046,N667JD,GLEX,JAS667,JAS667,STS,LAX,LAX,
653152823,10760075,N369UP,B763,UPS2900,5X2900,SDF,LAX,LAX,
653152958,10808878,N417AN,A21N,AAL2275,AA2275,PHX,LAX,LAX,
653153654,11234452,N835SY,B738,SCX425,SY425,MSP,LAX,LAX,
653154053,10934719,N540US,B752,DAL448,DL448,LAX,OGG,OGG,
653154936,11385546,N984JB,A321,JBU2800,B62800,LAX,FLL,FLL,
653154720,11069600,N673UA,B763,UAL479,UA479,LAX,EWR,EWR,
653155822,11209140,N810DN,B739,DAL523,DL523,ATL,LAX,LAX,
653155255,7867682,B5961,A332,CES7166,MU7166,LAX,FOC,FOC,
653156519,10934723,N540UW,A321,AAL2472,AA2472,CLT,LAX,LAX,
653156825,10508150,N121AN,A321,AAL351,AA351,SJD,LAX,LAX,
653157225,10774226,N383DZ,A321,DAL731,DL731,MSP,LAX,LAX,
653157498,11268981,N8696E,B738,SWA2809,WN2809,BNA,LAX,LAX,
653157278,10933167,N539US,B752,DAL470,DL470,LAX,LIH,LIH,
653157035,854049,XALRC,B762,TNO1303,6R1303,LAX,MEX,MEX,
653157887,11250430,N8509U,B738,SWA757,WN757,STL,LAX,LAX,
653158514,11220127,N821AN,B789,AAL9733,AA9733,LAX,ICN,ICN,
653158358,10932216,N538US,B752,DAL427,DL427,LAX,KOA,KOA,
653159336,4741956,PHBKD,B78X,KLM602,KL602,LAX,AMS,AMS,
653159504,11314661,N914DU,B739,DAL622,DL622,CUN,LAX,LAX,
653159518,10673377,N284AK,B739,ASA447,AS447,LAX,SEA,SEA,
653159431,10951341,N557NW,B752,DAL607,DL607,LAX,MEX,MEX,
653159800,11310857,N910DU,B739,DAL855,DL855,LAX,MSP,MSP,
653159675,10879659,N487AS,B739,ASA312,AS312,LAX,TPA,TPA,
653159787,11261451,N8618N,B738,SWA2298,WN2298,LAX,HOU,HOU,
653159947,10504996,N118NN,A321,AAL2549,AA2549,DFW,LAX,LAX,
653160000,10823398,N431AS,B739,ASA378,AS378,LAX,RSW,RSW,
653159634,12607153,CGJWI,A321,ACA554,AC554,YVR,LAX,LAX,
653159979,10771362,N380DN,A321,DAL885,DL885,DTW,LAX,LAX,
653160014,11082189,N686DA,B752,DAL630,DL630,MEX,LAX,LAX,
653160488,10912964,N519VL,A320,VOI922,Y4922,ZCL,LAX,LAX,
653160448,11235263,N836MH,B764,DAL323,DL323,LAX,JFK,JFK,
653160611,9015329,B18051,B77W,CAL019,CI19,LAX,TPE,TPE,
653160728,11234042,N835AN,B789,AAL644,AA644,LAX,DFW,DFW,
653160636,11331461,N930VA,A21N,ASA1336,AS1336,LAX,FLL,FLL,
653161041,9015456,B18771,B77L,CAL5137,CI5137,LAX,TPE,TPE,
653160890,11300954,N900NB,FA7X,JAS99,JAS99,PWK,LAX,LAX,
653160731,10902569,N509JB,A320,JBU132,B6132,LAX,MCO,MCO,
653161371,11264086,N8642E,B738,SWA456,WN456,DAL,LAX,LAX,
653161600,11107401,N710CK,B744,CKS363,K4363,MCO,LAX,LAX,
653161778,7867115,B2041,B77L,CSN442,CZ442,LAX,PVG,PVG,
653161904,11251874,N852VA,A320,ASA291,AS291,ZIH,LAX,LAX,
653161943,10785854,N39415,B739,UAL2408,UA2408,LAX,IAD,IAD,
653162020,11270757,N871DN,B739,DAL1354,DL1354,LAX,MCO,MCO,
653161915,10984937,N590FE,MD11,FDX3706,FX3706,IND,LAX,LAX,
653162450,10663266,N274AK,B739,ASA1413,AS1413,PDX,LAX,LAX,
653162303,10531342,N144FE,B763,FDX3717,FX3717,IND,LAX,LAX,
653162209,11194137,N796JB,A320,JBU117,B6117,AUS,LAX,LAX,
653163061,10842786,N450FJ,GLF4,N450FJ,,LAX,SBA,SBA,
653163196,11016822,N621FE,MD11,FDX388,FX388,MEM,LAX,LAX,
653163181,10788130,N397DN,A321,DAL952,DL952,DFW,LAX,LAX,
653163395,10937572,N543US,B752,DAL317,DL317,DCA,LAX,LAX,
653164340,10674741,N285SY,E75L,SKW3724,DL3724,SUN,LAX,LAX,
653164563,11058397,N662NK,A321,NKS327,NK327,IAH,LAX,LAX,
653164586,10766728,N3756,B738,DAL1824,DL1824,SJD,LAX,LAX,
653164860,11125189,N728FD,A306,FDX1665,,LAX,,,
653165143,11152950,N755SK,CRJ7,SKW3017,AA3017,LAX,JAC,JAC,
653165149,10949485,N555QS,C56X,N555QS,,PVR,LAX,LAX,
653164904,11114444,N717TW,B752,DAL458,DL458,BOS,LAX,LAX,
653165066,10539844,N152SY,E75L,SKW5266,UA5266,AUS,LAX,LAX,
653164913,11001697,N606UX,E75L,SKW5302,UA5302,BZN,LAX,LAX,
653165264,11057446,N661NK,A321,NKS736,NK736,LAX,ORD,ORD,
653165680,11241504,N842JS,C56X,N842JS,,LAX,ASE,ASE,
653165944,11319373,N919CA,B744,NCR576,N8576,LAX,HKG,HKG,
653165914,10956393,N562AS,B738,ASA232,AS232,MZT,LAX,LAX,
653166117,11216736,N818DA,B739,DAL1116,DL1116,SLC,LAX,LAX,
653166225,11265141,N8655D,B738,SWA2510,WN2510,MDW,LAX,LAX,
653166622,10649764,N260SY,E75L,SKW4085,DL4085,LAX,PHX,PHX,
653166563,9015320,B18052,B77W,CAL005,CI5,LAX,TPE,TPE,
653166545,11251343,N8518R,B738,SWA919,WN919,SMF,LAX,LAX,
653166922,10746040,N355PU,B738,AAL2546,AA2546,MEX,LAX,LAX,
653167168,10570177,N182SY,E75L,SKW3434,AS3434,SFO,LAX,LAX,
653167054,11084426,N688SL,B752,MGE7201,P97201,LAX,HNL,HNL,
653167573,10754953,N364DX,A321,DAL681,DL681,LAX,ATL,ATL,
653167608,7454725,HL8005,B77L,KAL274,KE274,LAX,ICN,ICN,
653167670,10688656,N299SY,E75L,SKW3690,DL3690,SMF,LAX,LAX,
653167596,11033832,N638QX,E75L,QXE2122,AS2122,GEG,LAX,LAX,
653167615,10666532,N277SY,E75L,SKW192P,DL3889,LAX,RNO,RNO,
653167715,11084782,N68842,B739,UAL726,UA726,LAX,MCO,MCO,
653168126,11173430,N77518,B738,UAL2065,UA2065,SJO,LAX,LAX,
653168210,11335942,N935JB,A321,JBU1523,B61523,JFK,LAX,LAX,
653168485,10964602,N570AS,B738,ASA813,AS813,LAX,OGG,OGG,
653168658,10806023,N414AL,A21N,AAL254,AA254,OGG,LAX,LAX,
653168794,10681048,N291SY,E75L,SKW3603,DL3603,BZN,LAX,LAX,
653168887,10982625,N588NW,B753,DAL1361,DL1361,MCO,LAX,LAX,
653169203,11321919,N921DU,B739,DAL1821,DL1821,PVR,LAX,LAX,
653169261,10575548,N188DN,B763,DAL313,DL313,JFK,LAX,LAX,
653169394,794868,HP9907CMP,B39M,CMP302,CM302,PTY,LAX,LAX,
653169379,11176768,N779JB,A320,JBU2532,B62532,LAX,SLC,SLC,
653169487,10694278,N304DN,A321,DAL526,DL526,ATL,LAX,LAX,
653169580,10694613,N304SY,E75L,SKW3827,DL3827,LAX,SFO,SFO,
653169506,11059348,N663NK,A321,NKS631,NK631,LAX,ATL,ATL,
653169505,11250923,N851VA,A320,ASA250,AS250,PVR,LAX,LAX,
653169590,10489696,N1026V,C208,FDY805,9X805,IPL,LAX,LAX,
653169684,10949269,N555GA,GLF6,N555GA,,LAX,DAL,DAL,
653169716,10653568,N264SY,E75L,SKW3542,DL3542,LAX,SMF,SMF,
653170249,10528990,N14106,B752,UAL1534,UA1534,IAH,LAX,LAX,
653170195,434476,A7ANP,A35K,QTR12M,QR740,LAX,DOH,DOH,
653170108,3958537,DAIXI,A359,DLH457,LH457,LAX,FRA,FRA,
653170259,11265096,N86534,B738,UAL2276,UA2276,IAD,LAX,LAX,
653170261,11305717,N905NK,A20N,NKS310,NK310,LAX,FLL,FLL,
653170392,10522475,N135SY,E75L,SKW5632,UA5632,SEA,LAX,LAX,
653170395,10796324,N404SY,E75L,SKW3439,AS3439,SJC,LAX,LAX,
653170522,11239473,N840DN,B739,DAL1370,DL1370,LAX,MSY,MSY,
653170532,10906871,N513DZ,A359,DAL40,DL40,SYD,LAX,LAX,
653170765,10763141,N372DA,B738,DAL395,DL395,SEA,LAX,LAX,
653170648,11186567,N78866,B753,UAL1231,UA1231,HNL,LAX,LAX,
653170915,10647261,N258SY,E75L,SKW3628,DL3628,LAX,SJC,SJC,
653170838,11159811,N762AN,B772,AAL3,AA3,JFK,LAX,LAX,
653171103,11343200,N942JB,A321,JBU2886,B62886,MIA,LAX,LAX,
653171340,10485815,N1CC,GLF4,N1CC,,LAX,APA,APA,
653171370,11324203,N923VA,A21N,ASA461,AS461,LAX,SEA,SEA,
653171365,11029077,N633QX,E75L,QXE2375,AS2375,LAX,STS,STS,
653171651,10705269,N315AS,B739,ASA219,AS219,GDL,LAX,LAX,
653171706,10507817,N12006,B78X,UAL275,UA275,EWR,LAX,LAX,
653172005,11183475,N7850B,B737,SWA4826,WN4826,LAX,MCI,MCI,
653172200,3754501,FGSQF,B77W,AFR5393,AF5393,LAX,CDG,CDG,
653172263,7866448,B6543,A332,CES7204,MU7204,LAX,TNA,TNA,
653172365,9004108,A6EPW,B77W,UAE216,EK216,LAX,DXB,DXB,
653172409,12587066,CFGDT,B789,ACA793,AC793,YYZ,LAX,LAX,
653172610,10814234,N422AN,A21N,AAL1401,AA1401,LAX,DFW,DFW,
653172524,10580288,N192SY,E75L,SKW953C,DL3628,LAX,SJC,SJC,
653172566,11378399,N977NN,B738,AAL2318,AA2318,DFW,LAX,LAX,
653172562,10508771,N12109,B752,UAL1700,UA1700,LAX,EWR,EWR,
653172596,10978971,N584UW,A321,AAL2100,AA2100,CLT,LAX,LAX,
653172667,10768187,N377QS,C680,EJA377,1I377,TRM,LAX,LAX,
653172776,10682950,N293SY,E75L,SKW4019,DL4019,LAX,PDX,PDX,
653172780,11002703,N607XB,,,,LAX,,,
653172916,10807110,N415FX,E545,LXJ415,LXJ415,LAX,TKF,TKF,
653172973,11103104,N706GT,B77L,SOO096,9S96,ICN,LAX,LAX,
653172969,10594804,N206SY,E75L,SKW5323,UA5323,JAC,LAX,LAX,
653173153,10783463,N392HA,A332,HAL34,HA34,OGG,LAX,LAX,
653173113,10537942,N150SY,E75L,SKW5991,UA5991,HDN,LAX,LAX,
653173342,10602062,N213SY,E75L,SKW5844,UA5844,RNO,LAX,LAX,
653173318,10575883,N188SY,E75L,SKW3492,AS3492,DAL,LAX,LAX,
653173477,10794963,N403AN,A21N,AAL58,AA58,KOA,LAX,LAX,
653173498,11379458,N978SW,CRJ2,SKW5959,UA5959,EUG,LAX,LAX,
653173631,7869254,B1083,A359,CCA602,CA602,LAX,PEK,PEK,
653173645,11368193,N967JT,A321,JBU101,B6101,FLL,LAX,LAX,
653173620,10962553,N568UW,A321,AAL2910,AA2910,LAX,,,
653173632,10510991,N124AA,A321,AAL2354,AA2354,DFW,LAX,LAX,
653173651,10809829,N418AN,A21N,AAL297,AA297,LAX,HNL,HNL,
653173759,10712812,N322NB,A319,DAL1160,DL1160,RDU,LAX,LAX,
653173842,11382709,N981JT,A321,JBU723,B6723,LAX,,,
653174263,7867877,B5973,A332,CES7306,MU7306,LAX,PVG,PVG,
653174411,10915407,N521TA,A319,TAI572,AV572,GUA,LAX,LAX,
653174452,8819046,JA782A,B77W,ANA125,NH125,LAX,HND,HND,
653174551,10792520,N400SY,E75L,SKW3463,AS3463,LAX,SFO,SFO,
653174623,4344683,MLWCW,GL7T,MLWCW,,LAS,LAX,LAX,
653174834,11248420,N849VA,A320,ASA233,AS233,SJD,LAX,LAX,
653174917,11261273,N8613K,B738,SWA2877,WN2877,SJC,LAX,LAX,
653174986,10986726,N592AS,B738,ASA331,AS331,EWR,LAX,LAX,
653175221,10693327,N303DN,A321,DAL967,DL967,DTW,LAX,LAX,
653175203,10940425,N546US,B752,DAL495,DL495,HNL,LAX,LAX,
653175273,10786228,N395DN,B738,DAL573,DL573,LAX,SEA,SEA,
653175367,11094891,N69840,B739,UAL352,UA352,MCO,LAX,LAX,
653175440,11325728,N925DZ,B739,DAL995,DL995,MSP,LAX,LAX,
653175548,11101202,N704GT,B77L,SOO8028,9S8028,SCL,LAX,LAX,
653175491,11091359,N695DL,B752,DAL365,DL365,LAX,,,
653175677,10698962,N309AS,B739,ASA398,AS398,SEA,LAX,LAX,
653175592,4342785,VQBQM,B77W,AFL107,SU107,LAX,SVO,SVO,
653175665,11064524,N66831,B739,UAL1488,UA1488,LAX,ORD,ORD,
653175810,11084647,N68807,B739,UAL689,UA689,LAX,SFO,SFO,
653175901,11039188,N643QX,E75L,QXE2094,AS2094,BZN,LAX,LAX,
653176034,10772324,N381DZ,A321,DAL696,DL696,SLC,LAX,LAX,
653175983,11009844,N614SK,CRJ7,SKW3258,AA3258,LAX,PHX,PHX,
653176262,11193394,N795SK,CRJ7,SKW5267,UA5267,ASE,LAX,LAX,
653176232,11124530,N727SW,B737,SWA3907,WN3907,LAS,LAX,LAX,
653176274,11122220,N725AN,B77W,AAL9707,AA9707,LAX,LHR,LHR,
653176276,11006157,N610XB,,,,LAX,,,
653176370,11131592,N734K,LJ75,N734K,,LAX,SCF,SCF,
653176390,10936621,N542US,B752,DAL443,DL443,LAX,HNL,HNL,
653176505,10738740,N348NB,A319,DAL2165,DL2165,MSY,LAX,LAX,
653176589,10660826,N271SY,E75L,SKW3808,DL3808,ABQ,LAX,LAX,
653176628,854797,XAVIF,A20N,VIV0511,VB511,LAX,GDL,GDL,
653176834,11100143,N703CK,B744,CKS369,K4369,HNL,LAX,LAX,
653176949,9015461,B18773,B77L,CAL5198,CI5198,TPE,LAX,LAX,
653176974,11240424,N841DN,B739,DAL757,DL757,LAX,DTW,DTW,
653177178,11264257,N8647A,B738,SWA4805,WN4805,LAX,DAL,DAL,
653177271,11118416,N721AN,B77W,AAL9712,AA9712,SYD,LAX,LAX,
653177631,11323218,N922TS,B752,MGE7203,P97203,LAX,HNL,HNL,
653177774,10824859,N432XB,,,,LAX,,,
653177739,10783363,N392DA,B738,DAL538,DL538,BNA,LAX,LAX,
653177780,11063046,N667JD,GLEX,JAS667,JAS667,LAX,STS,STS,
653177734,11018966,N623QX,E75L,QXE2136,AS2136,RNO,LAX,LAX,
653177949,10981483,N587FE,MD11,FDX552,FX552,MEM,LAX,LAX,
653177974,11086604,N690DL,B752,DAL1832,DL1832,SJD,LAX,LAX,
653178038,10596318,N208BK,C208,FDY805,9X805,LAX,,,
653178131,10511942,N125AA,A321,AAL2715,AA2715,ORD,LAX,LAX,
653178130,10541746,N154SY,E75L,SKW5389,UA5389,PHX,LAX,LAX,
653178274,10847934,N455XB,,,,LAX,,,
653178255,10938523,N544US,B752,DAL483,DL483,LAX,HNL,HNL,
653178416,10706534,N316PF,B738,AAL1965,AA1965,LAX,PHX,PHX,
653178428,10711861,N321NB,A319,DAL1072,DL1072,AUS,LAX,LAX,
653178621,11172221,N774SK,CRJ7,SKW3179,AA3179,LAX,SFO,SFO,
653178646,10858890,N466SW,CRJ2,SKW5112,UA5112,PRC,LAX,LAX,
653178705,11182695,N78448,B739,UAL1559,UA1559,DEN,LAX,LAX,
653178943,11023659,N628NK,A320,NKS184,NK184,LAX,CLE,CLE,
653178867,10799718,N408AN,A21N,AAL1444,AA1444,LAX,DFW,DFW,
653178923,10705572,N315NV,A319,AAY308,G4308,PVU,LAX,LAX,
653178890,11034409,N63899,B739,UAL1205,UA1205,KOA,LAX,LAX,
653178844,10723939,N333QS,E55P,EJA333,1I333,SBA,LAX,LAX,
653179137,11303815,N903NK,A20N,NKS141,NK141,BWI,LAX,LAX,
653179315,11310782,N910AU,A321,AAL1947,AA1947,DFW,LAX,LAX,
653179272,10658323,N269SY,E75L,SKW4022,DL4022,PDX,LAX,LAX,
653179359,11125073,N728AN,B77W,AAL2289,AA2289,MIA,LAX,LAX,
653179409,10765807,N37465,B739,UAL1861,UA1861,LAS,LAX,LAX,
653179570,10794012,N402AN,A21N,AAL162,AA162,HNL,LAX,LAX,
653179584,11052090,N656NK,A320,NKS561,NK561,LAS,LAX,LAX,
653179647,10893412,N50JE,GLF5,TFF967,TFF967,PBI,LAX,LAX,
653179732,11254866,N8550Q,B738,SWA3631,WN3631,HOU,LAX,LAX,
653179817,11038175,N642NK,A320,NKS869,NK869,DFW,LAX,LAX,
653179849,10856037,N463SW,CRJ2,SKW5318,UA5318,FAT,LAX,LAX,
653180216,10797379,N405XB,,,,LAX,,,
653180173,11321090,N920JR,C25A,PXT920,,LAX,NUQ,NUQ,
653180214,11002703,N607XB,,,,LAX,,,
653180286,10795373,N403SY,E75L,SKW3309,AS3309,BOI,LAX,LAX,
653180399,11295222,N895XB,,,,LAX,,,
653180459,11006157,N610XB,,,,LAX,,,
653180432,11091583,N695NK,A320,NKS653,NK653,PIT,LAX,LAX,
653180660,10684942,N295WN,B737,SWA3972,WN3972,PHX,LAX,LAX,
653180792,11225833,N827AN,B789,AAL9819,AA9819,LAX,ICN,ICN,
653180775,11227735,N829AN,B789,AAL9738,AA9738,LAX,,,
653180887,11024827,N629XB,,,,LAX,,,
653180903,10532176,N145AN,A321,AAL2641,AA2641,LAS,LAX,LAX,
653181226,10583141,N195SY,E75L,SKW3371,AS3371,PDX,LAX,LAX,
653181243,10507846,N12010,B78X,UAL2781,UA2781,LAX,NRT,NRT,
653181171,10556288,N169DZ,B763,DAL326,DL326,LAX,,,
653181211,10667483,N278SY,E75L,SKW3871,DL3871,LAS,LAX,LAX,
653181295,9015588,B16783,B77L,EVA609,BR609,LAX,TPE,TPE,
653181281,10825810,N433XB,,,,LAX,,,
653181377,10748637,N358DN,A321,DAL363,DL363,ATL,LAX,LAX,
653181378,10712830,N322NV,A319,AAY307,G4307,MEM,LAX,LAX,
653181503,10881822,N489MC,B744,GTI531,5Y531,LAX,ICN,ICN,
653181582,10674328,N285AK,B739,ASA419,AS419,LAX,SEA,SEA,
653181784,11381758,N980JT,A321,,,LAX,,,
653182109,10808878,N417AN,A21N,AAL521,AA521,LAX,OGG,OGG,
653182060,10677594,N288SY,E75L,SKW3666,DL3666,BOI,LAX,LAX,
653182068,10973031,N57863,B753,UAL706,UA706,OGG,LAX,LAX,
653182160,11251343,N8518R,B738,SWA919,WN919,LAX,LAS,LAS,
653182489,3958530,DAIXB,A359,DLH453,LH453,LAX,MUC,MUC,
653182527,11086828,N690NK,A320,NKS913,NK913,MCI,LAX,LAX,
653182535,10649764,N260SY,E75L,SKW3843,DL3843,PHX,LAX,LAX,
653182639,11317730,N917NK,A20N,NKS868,NK868,LAX,DFW,DFW,
653182605,11254165,N8547V,B738,SWA3927,WN3927,LAX,PHX,PHX,
653182971,11212944,N814DN,B739,DAL1166,DL1166,LAX,SLC,SLC,
653182877,11348174,N947SW,CRJ2,SKW5410,UA5410,MRY,LAX,LAX,
653183101,10681999,N292SY,E75L,SKW3896,DL3896,LAX,LAS,LAS,
653183119,10666532,N277SY,E75L,SKW3531,DL3531,RNO,LAX,LAX,
653183356,11057338,N661JB,A320,JBU131,B6131,MCO,LAX,LAX,
653183541,10690809,N300SY,E75L,SKW3700,DL3700,LAX,SFO,SFO,
653183560,10802221,N410AN,A21N,AAL2484,AA2484,LAX,DFW,DFW,
653183728,10995528,N600AJ,LJ60,N600AJ,,LAX,SCF,SCF,
653183747,10796324,N404SY,E75L,SKW3362,AS3362,LAX,SJC,SJC,
653183831,854733,XAMAK,B38M,AMX648,AM648,MEX,LAX,LAX,
653184045,10688656,N299SY,E75L,SKW3913,DL3913,LAX,PHX,PHX,
653184031,10765785,N3746H,B738,DAL1192,DL1192,DEN,LAX,LAX,
653184076,11057224,N661DN,B752,DAL8840,DL8840,SNA,LAX,LAX,
653184241,10762190,N371DA,B738,DAL438,DL438,MEM,LAX,LAX,
653184157,10787267,N396HA,A332,HAL2,HA2,HNL,LAX,LAX,
653184349,10694613,N304SY,E75L,SKW3643,DL3643,SFO,LAX,LAX,
653184263,11002703,N607XB,,,,LAX,,,
653184393,11390412,N989NN,B738,,,LAX,,,
653184374,11278365,N879DN,B739,DAL8964,DL8964,NGF,LAX,LAX,
653184492,10564865,N177US,A321,AAL289,AA289,PHX,LAX,LAX,
653184540,11006157,N610XB,,,,LAX,,,
653184598,10524048,N137DU,BCS1,DAL1161,DL1161,LAX,AUS,AUS,
653184846,10596318,N208BK,C208,FDY806,9X806,LAX,IPL,IPL,
653184942,10956393,N562AS,B738,ASA719,AS719,LAX,SJC,SJC,
653185193,10914456,N520TA,A319,TAI520,AV520,SAL,LAX,LAX,
653185348,10796150,N404KZ,B744,GTI7110,KZ7110,NRT,LAX,LAX,
653185686,11152950,N755SK,CRJ7,SKW3011,AA3011,JAC,LAX,LAX,
653185857,10875855,N483AS,B739,ASA369,AS369,LAX,PDX,PDX,
653186005,11029077,N633QX,E75L,QXE2376,AS2376,STS,LAX,LAX,
653186093,11313138,N912UY,A321,AAL527,AA527,PHL,LAX,LAX,
653186127,11264998,N8651A,B738,SWA479,WN479,LAX,SFO,SFO,
653186271,11030979,N635QX,E75L,QXE2466,AS2466,SJC,LAX,LAX,
653186343,10663266,N274AK,B739,ASA1055,AS1055,LAX,SEA,SEA,
653186320,10623325,N234WN,B737,SWA3655,WN3655,MDW,LAX,LAX,
653186543,10915452,N521UW,A321,AAL2785,AA2785,LAX,LAS,LAS,
653186767,10540843,N153UW,A321,AAL1721,AA1721,CLT,LAX,LAX,
653186751,11117158,N72NG,B350,N72NG,,MYF,LAX,LAX,
653186874,8159339,VHZNH,B789,QFA15,QF15,BNE,LAX,LAX,
653186932,10972998,N57855,B753,UAL1934,UA1934,ORD,LAX,LAX,
