flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
717622956,10495836,N109NN,A321,AAL238,AA238,LAX,JFK,JFK,
717618801,10824345,N432AN,A21N,AAL271,AA271,LAX,OGG,OGG,
717619191,11384611,N983JT,A321,JBU687,B6687,BOS,LAX,LAX,
717620217,4901032,SEREH,A333,SAS932,SK932,LAX,CPH,CPH,
717625688,5055331,9HPOP,A333,HFM439P,,LAX,ICN,ICN,
717629021,10603269,N2142J,A21N,JBU424,B6424,LAX,JFK,JFK,
717627545,11334991,N934JB,A321,JBU2223,B62223,JFK,LAX,LAX,
717631177,3754487,FGSPX,B772,AFR076,AF76,CDG,LAX,LAX,
717632999,8131705,VHEBV,A332,QFA94D,,LAX,MEL,MEL,
717630236,8836644,JA825J,B788,TZP23,ZG23,LAX,NRT,NRT,
717630896,11388415,N987JT,A321,JBU1700,B61700,LAX,FLL,FLL,
717637893,10826247,N434AN,A21N,AAL2851,AA2851,LAX,TPA,TPA,
717638577,10833963,N441UW,A21N,AAL658,AA658,LAX,PHL,PHL,
717639654,10503745,N117AN,A321,AAL1379,AA1379,LAX,BOS,BOS,
717640915,11370095,N969JT,A321,JBU324,B6324,LAX,JFK,JFK,
717638723,11107787,N710TW,B752,DAL8864,DL8864,CVG,LAX,LAX,
717639618,11231992,N8326F,B738,SWA1333,WN1333,LAX,KOA,KOA,
717639189,5055245,9HVID,GL7T,VJT750,VJT750,NAS,LAX,LAX,
717638210,10931016,N537JT,A320,MXC15,B615,LAX,,,
717639642,10638552,N24974,B789,UAL32,UA32,LAX,NRT,NRT,
717638941,9015508,B16705,B77W,EVA005,BR5,LAX,TPE,TPE,
717643076,7454072,HL7578,A359,AAR2079,OZ2079,LAX,ICN,ICN,
717644395,11007899,N612QS,C68A,EJA612,1I612,LAX,LAS,LAS,
717642170,11163354,N76528,B738,UAL2611,UA1863,LAS,LAX,LAX,
717642218,12588098,CFHRL,CL60,CFHRL,,YYZ,LAX,LAX,
717642738,11329443,N929AK,B39M,ASA817,AS817,LAX,HNL,HNL,
717646398,10619184,N230HA,A21N,HAL61,HA61,LAX,KOA,KOA,
717647514,10582806,N195DN,B763,DAL439,DL439,JFK,LAX,LAX,
717647636,11381758,N980JT,A321,JBU1388,B61388,LAX,BOS,BOS,
717645096,11117465,N720AN,B77W,AAL1536,AA1536,MIA,LAX,LAX,
717650500,10722298,N33103,B752,UAL786,UA786,LAX,EWR,EWR,
717649764,10538483,N151AN,A321,AAL1085,AA1085,LAX,DFW,DFW,
717648625,7454841,HL8079,A359,AAR2037,OZ2037,LAX,ICN,ICN,
717648309,10931265,N537US,B752,DAL428,DL428,LAX,LIH,LIH,
717649716,10633015,N244DS,GLF6,N244DS,,BCT,LAX,LAX,
717648957,7866299,B2080,B77L,CSN441,CZ441,PVG,LAX,LAX,
717647865,11156196,N75853,B753,UAL1678,UA1678,LAX,IAD,IAD,
717648017,10906789,N513AS,B738,ASA6,AS6,LAX,DCA,DCA,
717650118,11386513,N985JT,A321,JBU2885,B62885,LAX,MIA,MIA,
717651053,10794012,N402AN,A21N,AAL1799,AA1799,PHL,LAX,LAX,
717652534,11156194,N75851,B753,UAL1221,UA1221,HNL,LAX,LAX,
717653119,11266352,N867DN,B739,DAL910,DL910,LAX,TPA,TPA,
717651326,11237165,N838MH,B764,DAL562,DL562,LAX,JFK,JFK,
717652538,11362487,N961JT,A321,JBU1374,B61374,LAX,EWR,EWR,
717652251,10502794,N116AN,A321,AAL274,AA274,LAX,JFK,JFK,
717654662,12606421,CGIUE,A321,ACA792,AC792,LAX,YYZ,YYZ,
717653610,11275124,N8751R,B38M,SWA381,WN381,LAX,MDW,MDW,
717654153,10665288,N276FE,B763,FDX3013,FX3013,EWR,LAX,LAX,
717657133,11378291,N977JE,A321,JBU524,B6524,LAX,JFK,JFK,
717656155,8820064,JA795A,B77W,ANA5,NH5,LAX,NRT,NRT,
717656361,10703438,N313DN,A321,DAL483,DL483,LAX,ATL,ATL,
717656018,10857969,N465UA,A320,UAL1074,UA1074,IAD,LAX,LAX,
717655735,11389366,N988JT,A321,JBU823,B6823,JFK,LAX,LAX,
717656606,854737,XAJVC,E550,ACW2732,,TLC,LAX,LAX,
717656631,10804581,N412UW,A21N,AAL2532,AA2532,LAX,DCA,DCA,
717656255,10498990,N112AN,A321,AAL341,AA341,JFK,LAX,LAX,
717657373,854733,XAMAK,B38M,AMX642,AM642,MEX,LAX,LAX,
717657473,10559389,N17122,B752,UAL751,UA751,EWR,LAX,LAX,
717658909,14981113,PSGSI,CL60,PSGSI,,OPF,LAX,LAX,
717657662,10599570,N2105J,A21N,JBU1524,B61524,LAX,JFK,JFK,
717658832,10489725,N1027P,C680,JTL1027,JL1027,BNA,LAX,LAX,
717657647,11380461,N979UY,A321,AAL2184,AA2184,LAX,ORD,ORD,
717657680,11039126,N643NK,A320,NKS3501,NK3501,ORD,LAX,LAX,
717658826,7865821,B2077,B77L,CKK224,CK224,LAX,PVG,PVG,
717657681,10785887,N39423,B739,UAL1677,UA1677,MCO,LAX,LAX,
717660602,11245179,N846DN,B739,DAL703,DL703,MCO,LAX,LAX,
717659414,11157794,N76VZ,GLF5,N76VZ,,MMU,LAX,LAX,
717659769,10763432,N372QS,C680,EJA372,1I372,BTR,LAX,LAX,
717660377,11318465,N918DU,B739,DAL1193,DL1193,LAX,MSY,MSY,
717660693,10940429,N546UW,A321,AAL1925,AA1925,LAX,CLT,CLT,
717660775,10725562,N335DN,A321,DAL1200,DL1200,LAX,DTW,DTW,
717661864,852491,XAHHH,H25B,XAORL,,TLC,LAX,LAX,
717661990,10495611,N109DN,A321,DAL335,DL335,ATL,LAX,LAX,
717661719,11131383,N734AR,B77W,AAL2286,AA2286,LAX,MIA,MIA,
717661221,11103382,N706TW,B752,DAL8863,DL8863,CVG,LAX,LAX,
717661062,11380206,N979JT,A321,JBU688,B6688,LAX,BOS,BOS,
717661333,8814508,JA733J,B77W,JAL061,JL61,LAX,NRT,NRT,
717662978,10818989,N427AN,A21N,AAL2188,AA2188,DCA,LAX,LAX,
717663136,10750303,N35953,B789,UAL1069,UA1069,LAX,ORD,ORD,
717663197,8814678,JA738J,B77W,JAL15,JL15,LAX,HND,HND,
717662497,11365340,N964JT,A321,JBU187,B6187,BOS,LAX,LAX,
717662831,854435,XAVLQ,A320,VOI928,Y4928,UPN,LAX,LAX,
717663951,10553649,N166NN,A321,AAL99,AA99,CVG,LAX,LAX,
717663678,10707474,N317NV,A319,AAY1416,G41416,LAX,MEM,MEM,
717663709,11231459,N832MH,B764,DAL563,DL563,JFK,LAX,LAX,
717664330,11231082,N8317M,B738,SWA675,WN675,LAX,HNL,HNL,
717664802,10502875,N116DU,BCS1,DAL947,DL947,SAT,LAX,LAX,
717664974,10493934,N107NN,A321,AAL306,AA306,JFK,LAX,LAX,
717665504,10737575,N347DN,A321,DAL567,DL567,LAX,ATL,ATL,
717665369,11081014,N68453,B739,UAL1635,UA1635,LAX,IAD,IAD,
717666125,10509754,N12216,B738,UAL1757,UA1757,LAX,CLE,CLE,
717666018,5046547,LXVCJ,B748,CLX6614,CV6614,MEX,LAX,ORD,
717665918,11049237,N653NK,A320,NKS656,NK656,LAX,PIT,PIT,
717666863,12606877,CGJLS,B738,WJA1511,WS1511,LAX,YYC,YYC,
717666546,11328002,N927UW,A321,AAL352,AA352,CLT,LAX,LAX,
717666848,10954941,N560US,F2TH,N560US,,SAT,LAX,LAX,
717667456,11110254,N713CK,B744,CKS363,K4363,MCO,LAX,LAX,
717667680,11005760,N610FE,MD11,FDX326,FX326,MEM,LAX,LAX,
717667848,11156229,N75861,B753,UAL1431,UA1431,LAX,HNL,HNL,
717667329,10513931,N127DN,A321,DAL2174,DL2174,DTW,LAX,LAX,
717667751,10915291,N521NK,A319,NKS461,NK461,IAH,LAX,LAX,
717667080,11036273,N640NK,A320,NKS956,NK956,LAX,MSP,MSP,
717667091,11205800,N807JB,A320,JBU536,B6536,LAX,SFO,SFO,
717667430,10793061,N401AN,A21N,AAL143,AA143,LAX,HNL,HNL,
717668132,10536097,N149FE,B763,FDX3161,FX3161,AFW,LAX,LAX,
717668504,11023659,N628NK,A320,NKS599,NK599,AUS,LAX,LAX,
717668201,10540502,N153FE,B763,FDX3729,FX3729,IND,LAX,LAX,
717668046,10946736,N552UW,A321,AAL319,AA319,ORD,LAX,LAX,
717669002,10692752,N302UP,B763,UPS2900,5X2900,SDF,LAX,LAX,
717668648,10664868,N27511,B39M,UAL1219,UA1219,LAX,OGG,OGG,
717668964,11098241,N701CK,B744,CKS361,K4361,SWF,LAX,LAX,
717669194,11220211,N821DX,B752,DAL1056,DL1056,LAX,MSP,MSP,
717668639,11230508,N831MH,B764,DAL323,DL323,LAX,JFK,JFK,
717670046,11174244,N776XF,A319,AAL539,AA539,AUS,LAX,LAX,
717669925,10653415,N264LV,B737,SWA3035,WN3035,LAX,DAL,DAL,
717669619,11292369,N892XB,,B02,,LAX,,,
717669559,10957798,N563UW,A321,AAL2611,AA2611,LAX,ORD,ORD,
717670597,7701754,RPC7782,B77W,PAL113,PR113,LAX,MNL,MNL,
717670569,11256321,N857GT,B748,PAC1213,PO1213,CVG,LAX,LAX,
717671247,10507814,N12003,B78X,UAL1497,UA1497,LAX,EWR,EWR,
717671261,11138745,N741EV,CRJ7,SKW6252,AA6252,OKC,LAX,LAX,
717671759,10690809,N300SY,E75L,SKW4081,DL4081,LAX,,,
717671747,15205454,CCBGH,B789,LAN603,LA603,LAX,SCL,SCL,
717671904,10725795,N335NW,A320,DAL816,DL816,LAX,AUS,AUS,
717672291,10582238,N194UW,A321,AAL2190,AA2190,LAX,PVR,PVR,
717672837,11289642,N89NC,GA6C,N89NC,,TEB,LAX,LAX,
717672856,11040134,N644QS,C56X,EJA644,1I644,LAX,ICT,ICT,
717673276,11178781,N78013,B772,UAL1683,UA1683,LAX,IAH,IAH,
717672996,10987981,N593NW,B753,DAL330,DL330,LAX,HNL,HNL,
717673341,11329635,N929JB,A321,JBU1124,B61124,LAX,JFK,JFK,
717673297,10636199,N247SY,E75L,SKW105H,DL3556,LAX,PDX,PDX,
717673570,854788,XAMAQ,B38M,AMX647,AM647,LAX,MEX,MEX,
717673976,10925109,N531AS,B738,ASA282,AS282,LAX,LIR,LIR,
717674208,10975167,N580UW,A321,AAL2947,AA2947,CLT,LAX,LAX,
717674450,4741956,PHBKD,B78X,KLM602,KL602,LAX,AMS,AMS,
717674130,10901627,N508JL,A320,JBU817,B6817,AUS,LAX,LAX,
717674976,10605810,N217QS,CL60,EJA217,1I217,LEB,LAX,LAX,
717674780,11235001,N836AW,A319,AAL2546,AA2546,MEX,LAX,LAX,
717674944,11300746,N900DU,B739,DAL920,DL920,MSP,LAX,LAX,
717674665,11239398,N840AN,B789,AAL2283,AA2283,MIA,LAX,LAX,
717675566,10742931,N352DN,A321,DAL325,DL325,ATL,LAX,LAX,
717675452,11304457,N904AA,A321,AAL1785,AA1785,LAX,PHX,PHX,
717675533,10905293,N511SY,E75L,SKW6261,AA6261,LAX,SEA,SEA,
717675386,10843929,N451PA,B744,GTI8030,5Y8030,LAX,GRU,GRU,
717675540,10692305,N302AS,B739,ASA275,AS275,LAX,SEA,SEA,
717675512,10492983,N106NN,A321,AAL302,AA302,JFK,LAX,LAX,
717675789,10915452,N521UW,A321,AAL1670,AA1670,LAX,DFW,DFW,
717676476,10543696,N156UW,A321,AAL2338,AA2338,DFW,LAX,LAX,
717677027,11147905,N750EV,CRJ7,SKW6245,AA6245,LAX,TUL,TUL,
717676891,10915407,N521TA,A319,TAI523,AV523,LAX,SAL,SAL,
717676896,12595435,CFSNQ,B38M,ACA554,AC554,YVR,LAX,LAX,
717676970,11363438,N962JT,A321,JBU623,B6623,JFK,LAX,LAX,
717676895,10805078,N413AS,B739,ASA350,AS350,PDX,LAX,LAX,
717677459,10901433,N508AS,B738,ASA78,AS78,LAX,FLL,FLL,
717677254,7866140,B2083,B77L,CKK230,CK230,LAX,SZX,SZX,
717677111,10941877,N548AS,B738,ASA1373,AS1373,LAX,PDX,PDX,
717677724,10548264,N16009,B78X,UAL2674,UA2674,EWR,LAX,LAX,
717677669,10724844,N334NW,A320,DAL1111,DL1111,DFW,LAX,LAX,
717678186,10764864,N3737C,B738,DAL1821,DL1821,PVR,LAX,LAX,
717678572,10696109,N306AS,B739,ASA35,AS35,SEA,LAX,LAX,
717678485,10929363,N535US,B752,DAL630,DL630,MEX,LAX,LAX,
717678484,7569609,4XEDK,B789,ELY006,LY6,LAX,TLV,TLV,
717679022,10825296,N433AN,A21N,AAL2437,AA2437,DFW,LAX,LAX,
717679004,10567705,N18UD,F900,TWY118,TWY118,HPN,LAX,LAX,
717678920,11027175,N631QX,E75L,QXE2126,AS2126,LAX,MFR,MFR,
717678974,10920997,N527NK,A319,NKS913,NK913,MCI,LAX,LAX,
717679307,11115395,N718TW,B752,DAL342,DL342,DCA,LAX,LAX,
717679531,11001355,N606FE,MD11,FDX349,FX349,LAX,,,
717679310,11327630,N927DZ,B739,DAL1013,DL1013,SLC,LAX,LAX,
717679302,10629191,N240CX,GLF6,N240CX,,YYZ,LAX,LAX,
717679524,12583405,CFASY,C25B,ASP489,ASP489,LAX,YEG,YEG,
717679495,11001535,N606NK,A320,NKS3500,NK3500,LAX,ORD,ORD,
717679268,10800934,N409MC,B744,QFA7558,QF7558,DFW,LAX,LAX,
717679381,11231489,N832NN,B738,AAL1331,AA1331,LAX,DFW,DFW,
717679477,11176036,N778SW,B737,SWA2218,WN2218,LAX,HOU,HOU,
717679664,10857018,N464UA,A320,UAL481,UA481,PVR,LAX,LAX,
717680082,10753993,N363DN,A321,DAL1558,DL1558,LAX,DTW,DTW,
717680572,11258143,N859DN,B739,DAL763,DL763,RDU,LAX,LAX,
717680332,10504777,N118DU,BCS1,DAL688,DL688,IAH,LAX,LAX,
717680619,10696222,N306FE,DC10,FDX388,FX388,MEM,LAX,LAX,
717680603,10900888,N507SY,E75L,SKW6260,AA6260,LAX,SAT,SAT,
717680443,10918260,N524TA,A319,LRC642,AV642,GUA,LAX,LAX,
717680309,10878708,N486AS,B739,ASA250,AS250,PVR,LAX,LAX,
717680414,11346161,N945NK,A20N,NKS502,NK502,SDF,LAX,LAX,
717680649,10644408,N255SY,E75L,SKW3692,DL3692,LAX,DEN,DEN,
717680735,10542641,N155QS,GLEX,EJA155,1I155,LGA,LAX,LAX,
717681314,10573646,N186DN,B763,DAL8865,DL8865,CVG,LAX,LAX,
717681253,10662125,N27246,B738,UAL798,UA798,SJD,LAX,LAX,
717681401,10928712,N53442,B739,UAL1752,UA1752,LAX,ORD,ORD,
717681138,10775846,N38443,B739,UAL312,UA312,LAX,DEN,DEN,
717681549,10753586,N36207,B738,UAL1578,UA1578,IAH,LAX,LAX,
717681692,11266062,N8664J,B738,SWA701,WN701,LAX,PHX,PHX,
717681769,10579650,N19136,B752,UAL516,UA516,LAX,JFK,JFK,
717681690,11173163,N775SA,B77L,GTI096,5Y96,ICN,LAX,LAX,
717681544,10497088,N110AN,A321,AAL382,AA382,LAX,BOS,BOS,
717682063,11243472,N844MH,B764,DAL313,DL313,JFK,LAX,LAX,
717682190,10518561,N131NN,A321,AAL2364,AA2364,ORD,LAX,LAX,
717682370,11028164,N632SK,CRJ7,SKW6256,AA6256,XNA,LAX,LAX,
717682830,12615609,CGWJO,B737,WJA1423,WS1423,LAX,YEG,YEG,
717683217,10580288,N192SY,E75L,SKW3457,AS3457,LAX,SLC,SLC,
717683258,11211926,N813AW,A319,AAL1155,AA1155,PVR,LAX,LAX,
717683459,10795914,N404AN,A21N,AAL696,AA696,LAX,PHL,PHL,
717683443,10918144,N524NK,A319,NKS1964,NK1964,LAX,DFW,DFW,
717684053,10827198,N435AN,A21N,AAL162,AA162,HNL,LAX,LAX,
717684135,9015330,B18905,A359,CAL005,CI5,LAX,TPE,TPE,
717683970,11265141,N8655D,B738,SWA1340,WN1340,DAL,LAX,LAX,
717684388,10490240,N103SY,E75L,SKW5320,UA5320,SEA,LAX,LAX,
717684217,11186567,N78866,B753,UAL2375,UA2375,ORD,LAX,LAX,
717684492,11259302,N86MW,GLF4,N86MW,,LAX,BRO,BRO,
717684567,10681048,N291SY,E75L,SKW3847,DL3847,SJC,LAX,LAX,
717684717,11219260,N820DX,B752,DAL329,DL329,LAX,ATL,ATL,
717685219,10711621,N321CM,B763,NAC8201,NC8201,LAX,HNL,HNL,
717685145,10989764,N595JB,A320,JBU942,B6942,LAX,RNO,RNO,
717685351,10668141,N177FE,B763,FDX1876,FX1876,OAK,LAX,LAX,
717685564,11020547,N625CA,CRJ7,SKW3660,DL3660,LAX,TUS,TUS,
717685651,11245567,N846VA,A320,ASA212,AS212,AUS,LAX,LAX,
717685668,11234050,N835AW,A319,AAL899,AA899,PHX,LAX,LAX,
717685717,10688656,N299SY,E75L,SKW4048,DL4048,SMF,LAX,LAX,
717685927,10686754,N297SY,E75L,SKW3931,DL3931,LAX,ABQ,ABQ,
717686360,10505106,N118SY,E75L,SKW5236,UA5236,LAX,YVR,YVR,
717686230,11001697,N606UX,E75L,SKW4756,UA4756,SUN,LAX,LAX,
717686362,15204930,CCCXG,B763,LPE2476,LA2476,LAX,,,
717686659,11226792,N828AW,A319,AAL1164,AA1164,DEN,LAX,LAX,
717686560,10683901,N294SY,E75L,SKW153C,DL3755,LAX,RNO,RNO,
717686689,10951533,N557WN,B737,SWA1580,WN1580,SFO,LAX,LAX,
717686863,10895245,N501VL,A319,VOC4090,Q64090,SAL,LAX,LAX,
717686837,10773252,N382DA,B738,DAL1824,DL1824,SJD,LAX,LAX,
717687053,10683488,N294AK,B739,ASA343,AS343,EWR,LAX,LAX,
717687147,11020017,N624UX,E75L,SKW5266,UA5266,LAX,,,
717687089,11084713,N68823,B739,UAL1559,UA1559,DEN,LAX,LAX,
717687391,11242521,N843MH,B764,DAL553,DL553,LAX,JFK,JFK,
717687277,11080662,N684UA,B763,UAL247,UA247,LAX,EWR,EWR,
717687325,11169922,N772AN,B772,AAL2121,AA2121,LAX,MIA,MIA,
717687294,11351533,N950PA,C208,FDY805,9X805,IPL,LAX,LAX,
717687523,11048427,N652UA,B763,UAL1190,UA1190,EWR,LAX,LAX,
717687491,11207867,N809QS,C700,EJA809,1I809,LAX,SFO,SFO,
717687947,10763870,N37255,B738,UAL2515,UA2515,LAX,PUW,PUW,
717688029,8841122,JA872J,B789,JAL6721,JL6721,LAX,NRT,NRT,
717687912,10813741,N421UW,A21N,AAL266,AA266,LIH,LAX,LAX,
717688091,11378399,N977NN,B738,AAL624,AA624,LAX,AUS,AUS,
717688152,11235944,N837AN,B789,AAL314,AA314,MIA,LAX,LAX,
717688258,10513844,N127AA,A321,AAL990,AA990,ATL,LAX,LAX,
717688313,3951395,DABYC,B748,DLH457,LH457,LAX,FRA,FRA,
717688606,10908033,N514NK,A319,NKS1048,NK1048,LAX,FLL,FLL,
717688780,11271459,N8715Q,B38M,SWA2156,WN2156,LIH,LAX,LAX,
717688800,10766094,N375HA,A332,HAL34,HA34,OGG,LAX,LAX,
717688790,10835395,N443AA,A21N,AAL1997,AA1997,PHL,LAX,LAX,
717688979,11266194,N8668A,B738,SWA1503,WN1503,LAX,LAS,LAS,
717689104,11171496,N7731A,B737,SWA748,WN748,SJC,LAX,LAX,
717689383,10962099,N568AS,B738,ASA882,AS882,OGG,LAX,LAX,
717689556,10830051,N438AN,A21N,AAL205,AA205,LAX,OGG,OGG,
717689620,11238309,N839VA,A320,ASA203,AS203,DAL,LAX,LAX,
717689683,10976273,N58101,B752,UAL517,UA517,JFK,LAX,LAX,
717689914,10801696,N41DP,CL30,JNY41,,STL,LAX,LAX,
717690063,12595304,CFSIP,B38M,ACA783,AC783,YUL,LAX,LAX,
717690363,11273497,N8739L,B38M,SWA1051,WN1051,LAX,OGG,OGG,
717690449,11347112,N946NK,A20N,NKS141,NK141,BWI,LAX,LAX,
717690377,11224957,N826DN,B739,DAL905,DL905,LAX,SEA,SEA,
717690437,10643457,N254SY,E75L,SKW4081,DL4081,OAK,LAX,LAX,
717690730,10943278,N549US,B752,DAL355,DL355,OGG,LAX,LAX,
717690814,9015320,B18052,B77W,CAL019,CI19,LAX,TPE,TPE,
717691010,10873948,N481AM,C25C,SVL56,SVL56,LAX,FLG,SCF,
717691139,11124555,N727TW,B752,DAL458,DL458,BOS,LAX,LAX,
717691164,10541324,N154AA,A321,AAL2512,AA2512,MCO,LAX,LAX,
717691455,11230828,N8310C,B738,SWA1183,WN1183,LAX,RNO,RNO,
717691624,11345864,N945AN,B738,AAL739,AA739,LAX,LAS,LAS,
717691673,10853731,N461AS,B739,ASA1097,AS1097,IAD,LAX,LAX,
717691810,10767749,N3768,B738,DAL705,DL705,LAX,SEA,SEA,
717692017,10768859,N378DN,A321,DAL498,DL498,ATL,LAX,LAX,
717692062,7867318,B2095,B77L,CAO8416,CAO8416,LAX,PVG,PVG,
717691961,10669573,N280AK,B739,ASA398,AS398,SEA,LAX,LAX,
717692251,11322292,N921US,A321,AAL994,AA994,CLT,LAX,LAX,
717692250,11176025,N778SK,CRJ7,SKW3060,AA3060,ASE,LAX,LAX,
717692454,11230976,N8314L,B738,SWA1819,WN1819,OGG,LAX,LAX,
717692579,11107751,N710SK,CRJ7,SKW3205,AA3205,LAX,ABQ,ABQ,
717692619,11206637,N808DN,B739,DAL896,DL896,SEA,LAX,LAX,
717692656,11325728,N925DZ,B739,DAL622,DL622,CUN,LAX,LAX,
717692865,11320968,N920DU,B739,DAL822,DL822,LAX,MCO,MCO,
717692777,11329434,N929AA,A321,AAL1970,AA1970,LAX,PHX,PHX,
717693069,9004259,A6EVL,A388,UAE37V,EK216,LAX,DXB,DXB,
717693158,11098222,N701BR,CRJ2,SKW5277,UA5277,RDM,LAX,LAX,
717693453,11117158,N72NG,B350,,,PMD,LAX,LAX,
717693378,10544177,N157AA,A321,AAL2459,AA2459,LAX,,,
717693398,10987677,N593AS,B738,ASA441,AS441,CUN,LAX,LAX,
717693484,9015461,B18773,B77L,CAL5156,CI5156,TPE,LAX,LAX,
717693853,11274123,N8740A,B38M,SWA653,WN653,LAS,LAX,LAX,
717693756,10986856,N592FX,CL35,LXJ592,LXJ592,SFO,LAX,LAX,
717693861,10508803,N12116,B752,UAL466,UA466,LIH,LAX,LAX,
717693969,11335302,N934WN,B737,SWA2493,WN2493,LAX,SJC,SJC,
717693934,10797275,N405SY,E75L,SKW3463,AS3463,LAX,SJC,SJC,
717694092,7866448,B6543,A332,CES7586,MU7586,LAX,PVG,PVG,
717694144,4221769,GVNEW,B789,VIR8F,VS8,LAX,LHR,LHR,
717694159,11261199,N8611F,B738,SWA370,WN370,DEN,LAX,LAX,
717694514,7455496,HL8308,A359,AAR204,OZ204,LAX,,,
717694480,10982506,N588JB,A320,JBU491,B6491,BUF,LAX,LAX,
717694585,11089412,N693BR,CRJ2,SKW5578,UA5578,MFR,LAX,LAX,
717694580,3761572,FGZNE,B77W,AFR065,AF65,LAX,CDG,CDG,
717694744,10566528,N179KC,CL35,N179KC,,TRI,LAX,LAX,
717694763,11257233,N858FD,B77L,FDX983,FX983,MEM,LAX,LAX,
717694703,10817087,N425AN,A21N,AAL58,AA58,KOA,LAX,LAX,
717694948,10641645,N252WN,B737,SWA1354,WN1354,SMF,LAX,LAX,
717695068,11345210,N944NK,A20N,NKS1405,NK1405,LAX,OAK,OAK,
717695082,12592487,CFOEG,GLEX,CFOEG,,LAX,PSP,PSP,
717695095,854968,XAVIS,A20N,VIV511,VB511,LAX,GDL,GDL,
717695180,10492032,N105NN,A321,,,LAX,,,
717695287,854430,XAVLP,A320,VOI995,Y4995,LAX,MEX,MEX,
717695458,11156201,N75858,B753,UAL1231,UA1231,HNL,LAX,LAX,
717695487,10989883,N595NW,B753,DAL495,DL495,HNL,LAX,LAX,
717695637,11387448,N986JB,A321,JBU1573,B61573,EWR,LAX,LAX,
717695639,10667483,N278SY,E75L,SKW3769,DL3769,OAK,LAX,LAX,
717695682,11046384,N650NK,A320,NKS888,NK888,LAX,CMH,CMH,
717695729,10541746,N154SY,E75L,SKW5338,UA5338,HDN,LAX,LAX,
717695750,10498104,N111DC,A321,DAL2220,DL2220,DTW,LAX,LAX,
717695931,10825300,N433AS,B739,ASA29,AS29,LAX,SEA,SEA,
717695938,10936621,N542US,B752,DAL533,DL533,LAX,OGG,OGG,
717695935,11241613,N842PA,GLF4,PEG42,PEG42,LAX,,,
717695918,11265068,N8653A,B738,SWA1065,WN1065,PHX,LAX,LAX,
717695980,11265949,N8661A,B738,SWA3043,WN3043,LAX,DEN,DEN,
717696097,11018904,N623NK,A320,NKS953,NK953,LAX,DTW,DTW,
717696071,10928711,N53441,B739,UAL1277,UA1277,CUN,LAX,LAX,
717696252,11217027,N818QS,C700,EJA818,1I818,LAX,PHX,PHX,
717696204,11104898,N708CK,B744,CKS369,K4369,HNL,LAX,LAX,
717696415,10696419,N306PB,B738,AAL1384,AA1384,ORD,LAX,LAX,
717696567,10664630,N275SY,E75L,SKW3699,DL3699,LAX,SMF,SMF,
717696675,11221078,N822AN,B789,AAL72,AA72,SYD,LAX,LAX,
717696704,10664835,N27503,B39M,UAL706,UA706,OGG,LAX,LAX,
717696925,11237834,N839AA,B789,AAL751,AA751,LAX,DFW,DFW,
717696874,10763153,N372DN,A321,DAL961,DL961,LAX,MSP,MSP,
717697092,10693662,N303SY,E75L,SKW3921,DL3921,PHX,LAX,LAX,
717697241,10560412,N17244,B738,UAL661,UA661,PHX,LAX,LAX,
