flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
717835548,8836610,JA824J,B788,TZP23,ZG23,LAX,NRT,NRT,
717836092,11318381,N918AK,B39M,ASA817,AS817,LAX,HNL,HNL,
717841887,11230976,N8314L,B738,SWA1333,WN1333,LAX,KOA,KOA,
717840870,10599570,N2105J,A21N,JBU424,B6424,LAX,JFK,JFK,
717843491,10796150,N404KZ,B744,GTI7101,KZ7101,LAX,NRT,NRT,
717846776,10807927,N416AN,A21N,AAL658,AA658,LAX,PHL,PHL,
717845282,11329635,N929JB,A321,JBU2223,B62223,JFK,LAX,LAX,
717845214,5055245,9HVID,GL7T,VJT750,VJT750,LAX,MIA,MIA,
717846012,3754487,FGSPX,B772,AFR077,AF77,PPT,LAX,LAX,
717845772,10638554,N24976,B789,UAL32,UA32,LAX,NRT,NRT,
717847796,11173422,N77510,B738,UAL1741,UA1741,LAX,SJO,SJO,
717850869,10502143,N115NN,A321,AAL274,AA274,LAX,JFK,JFK,
717848448,5046540,LXWCV,B744,CLX67G,,LAX,LUX,LUX,
717850323,7455577,HL8359,A359,AAR2079,OZ2079,LAX,ICN,ICN,
717848436,11186567,N78866,B753,UAL1224,UA1224,LAX,HNL,HNL,
717849003,10817087,N425AN,A21N,AAL2851,AA2851,LAX,TPA,TPA,
717848816,10808192,N416MC,B744,GTI531,5Y531,LAX,ICN,ICN,
717848400,10732752,N342AV,A332,AVA084,AV84,BOG,LAX,LAX,
717850697,7453187,HL7203,B77W,KAL018,KE18,LAX,ICN,ICN,
717854029,11121269,N724AN,B77W,AAL1536,AA1536,MIA,LAX,LAX,
717852710,10619184,N230HA,A21N,HAL61,HA61,LAX,KOA,KOA,
717852557,10548405,N1605,B763,DAL439,DL439,JFK,LAX,LAX,
717854642,11344167,N943JT,A321,JBU2885,B62885,LAX,MIA,MIA,
717852265,10508771,N12109,B752,UAL786,UA786,LAX,EWR,EWR,
717852374,11156229,N75861,B753,UAL1221,UA1221,HNL,LAX,LAX,
717854391,11386513,N985JT,A321,JBU1388,B61388,LAX,BOS,BOS,
717859178,11227184,N828SN,GLF6,RKS8,,SNN,LAX,LAX,
717856943,7455584,HL8360,A359,AAR2037,OZ2037,LAX,ICN,ICN,
717855928,10732512,N34131,B752,UAL2131,UA2131,LAX,IAD,IAD,
717858851,10945746,N551TG,GLF5,N551TG,,LAX,TEB,TEB,
717858096,10836702,N444QG,GLF4,EJM444,EJM444,LUK,LAX,LAX,
717857765,11237165,N838MH,B764,DAL562,DL562,LAX,JFK,JFK,
717859020,10497088,N110AN,A321,AAL32,AA32,LAX,JFK,JFK,
717861570,11385546,N984JB,A321,JBU823,B6823,JFK,LAX,LAX,
717860414,9015510,B16707,B77W,EVA005,BR5,LAX,TPE,TPE,
717860260,7865903,B2078,B77L,CKK224,CK224,LAX,PVG,PVG,
717860481,11391862,N990JL,A321,JBU524,B6524,LAX,JFK,JFK,
717860508,11016268,N620XB,,UNKN,,LAX,,,
717860132,3822592,FOVAA,B789,THT8,TN8,LAX,CDG,CDG,
717860756,11152293,N75429,B739,UAL1677,UA1677,MCO,LAX,LAX,
717859838,11044205,N64809,B739,UAL1074,UA1074,IAD,LAX,LAX,
717862041,10766094,N375HA,A332,HAL3,HA3,LAX,HNL,HNL,
717865808,854717,XAMAG,B38M,AMX642,AM642,MEX,LAX,LAX,
717865306,11224201,N825MH,B764,DAL483,DL483,LAX,ATL,ATL,
717865179,11250535,N851DN,B739,DAL910,DL910,LAX,TPA,TPA,
717864705,11001535,N606NK,A320,NKS3501,NK3501,ORD,LAX,LAX,
717864926,11326102,N925UY,A321,AAL352,AA352,CLT,LAX,LAX,
717864120,10492032,N105NN,A321,AAL341,AA341,JFK,LAX,LAX,
717864907,11016051,N620NK,A320,NKS1301,NK1301,ATL,LAX,LAX,
717866877,8820166,JA798A,B77W,ANA5,NH5,LAX,NRT,NRT,
717866340,11301061,N900SJ,F900,N900SJ,,OPF,LAX,LAX,
717865867,10797816,N406AN,A21N,AAL1799,AA1799,PHL,LAX,LAX,
717867509,11390317,N989JT,A321,JBU688,B6688,LAX,BOS,BOS,
717867103,854118,XAVLE,A320,VOI663,Y4663,LAX,OAX,OAX,
717868968,11258143,N859DN,B739,DAL703,DL703,MCO,LAX,LAX,
717868340,11327023,N926TT,GLF4,N926TT,,SJO,LAX,LAX,
717868748,10931016,N537JT,A320,JBU1070,B61070,LAX,CUN,CUN,
717868444,10572123,N184US,A321,AAL2184,AA2184,LAX,ORD,ORD,
717867845,10758677,N368AS,E55P,XSR368,XSR368,LAX,OJC,OJC,
717868780,10508801,N12114,B752,UAL751,UA751,EWR,LAX,LAX,
717868856,8815424,JA743J,B77W,JAL061,JL61,LAX,NRT,NRT,
717870000,10832554,N440AN,A21N,AAL2532,AA2532,LAX,DCA,DCA,
717870297,10987030,N592NW,B753,DAL1200,DL1200,LAX,DTW,DTW,
717870182,10694278,N304DN,A321,DAL335,DL335,ATL,LAX,LAX,
717870296,10509401,N122NN,A321,AAL99,AA99,CVG,LAX,LAX,
717870557,11115913,N719AN,B77W,AAL2286,AA2286,LAX,MIA,MIA,
717871207,8814542,JA734J,B77W,JAL15,JL15,LAX,HND,HND,
717870653,11230508,N831MH,B764,DAL563,DL563,JFK,LAX,LAX,
717872084,11064496,N66828,B739,UAL1635,UA1635,LAX,IAD,IAD,
717872119,11033770,N638NK,A320,NKS131,NK131,DFW,LAX,LAX,
717872259,11311073,N910NK,A20N,NKS956,NK956,LAX,MSP,MSP,
717872090,11383926,N982VJ,A321,AAL1925,AA1925,LAX,CLT,CLT,
717871894,11232022,N8327A,B738,SWA675,WN675,LAX,HNL,HNL,
717872032,11341406,N940NK,A20N,NKS656,NK656,LAX,PIT,PIT,
717872476,10714876,N324UP,B763,UPS2900,5X2900,SDF,LAX,LAX,
717872675,11308570,N908NK,A20N,NKS502,NK502,SDF,LAX,LAX,
717873148,10548264,N16009,B78X,UAL1497,UA1497,LAX,EWR,EWR,
717873584,11374755,N973UY,A321,AAL2437,AA2437,DFW,LAX,LAX,
717873417,10951037,N557AS,B738,ASA6,AS6,LAX,DCA,DCA,
717873484,12592073,CFNOI,B789,ACA792,AC792,LAX,YYZ,YYZ,
717874001,10739486,N349DX,A321,DAL567,DL567,LAX,ATL,ATL,
717873877,11297851,N898NC,GLF6,N898NC,,TEB,LAX,LAX,
717874704,10809829,N418AN,A21N,AAL2188,AA2188,DCA,LAX,LAX,
717874044,12595387,CFSLU,B38M,ACA555,AC555,LAX,YVR,YVR,
717874528,11378291,N977JE,A321,JBU187,B6187,BOS,LAX,LAX,
717874545,10498104,N111DC,A321,DAL2174,DL2174,DTW,LAX,LAX,
717874206,10798767,N407AN,A21N,AAL143,AA143,LAX,HNL,HNL,
717874826,7786215,9VSWG,B77W,SIA11,SQ11,LAX,NRT,NRT,
717874300,10839565,N447QS,E55P,EJA447,1I447,LAX,,,
717874407,10585091,N197UW,A321,AAL2190,AA2190,LAX,PVR,PVR,
717874669,10723563,N33292,B738,UAL1877,UA1877,IAH,LAX,LAX,
717874799,11098241,N701CK,B744,CKS361,K4361,SWF,LAX,LAX,
717875582,11156197,N75854,B753,UAL1431,UA1431,LAX,HNL,HNL,
717875020,11222113,N823DX,B752,DAL1056,DL1056,LAX,MSP,MSP,
717875257,11029858,N634JB,A320,JBU817,B6817,AUS,LAX,LAX,
717876596,10539422,N152AA,A321,AAL319,AA319,ORD,LAX,LAX,
717876007,3949961,DAALI,B77L,BOX499,3S499,LAX,FRA,FRA,
717876327,10930157,N536NK,A319,NKS461,NK461,IAH,LAX,LAX,
717876685,10989764,N595JB,A320,JBU1070,B61070,LAX,CUN,CUN,
717876642,8841156,JA873J,B789,JAL6721,JL6721,LAX,NRT,NRT,
717877256,11243472,N844MH,B764,DAL323,DL323,LAX,JFK,JFK,
717876832,10982506,N588JB,A320,JBU1464,B61464,SJD,LAX,LAX,
717877113,10603269,N2142J,A21N,JBU1524,B61524,LAX,JFK,JFK,
717877608,12615809,CGWRG,B738,WJA1101,WS1101,LAX,YYZ,YYZ,
717877686,10937572,N543US,B752,DAL370,,LAX,,,
717877818,11110254,N713CK,B744,CKS363,K4363,MCO,LAX,LAX,
717877637,12596750,CFUMF,B738,WJA1511,WS1511,LAX,YYC,YYC,
717877900,11037365,N641UA,B763,UAL1683,UA1683,LAX,IAH,IAH,
717877406,10898651,N505DN,A359,DAL325,DL325,ATL,LAX,LAX,
717877782,10943278,N549US,B752,DAL428,DL428,LAX,LIH,LIH,
717877977,11199913,N801AW,A319,AAL539,AA539,AUS,LAX,LAX,
717878744,7454838,HL8076,B77L,KAL224,KE224,LAX,NRT,NRT,
717878314,10500018,N113DQ,BCS1,DAL947,DL947,SAT,LAX,LAX,
717879233,11094859,N69833,B739,UAL2207,UA2207,LAX,IAD,IAD,
717879795,7701116,RPC7772,B77W,PAL153,PR153,LAX,MNL,MNL,
717879566,10966617,N572FE,MD11,FDX2750,FX2750,LAX,,,
717880745,10973032,N57864,B753,UAL2375,UA2375,ORD,LAX,LAX,
717880727,7866140,B2083,B77L,CKK229,CK229,SZX,LAX,LAX,
717880746,10764092,N373DA,B738,DAL705,DL705,LAX,SEA,SEA,
717880748,10764864,N3737C,B738,DAL868,DL868,SEA,LAX,LAX,
717880700,10983576,N589NW,B753,DAL330,DL330,LAX,HNL,HNL,
717881122,10664868,N27511,B39M,UAL1219,UA1219,LAX,OGG,OGG,
717881411,10905293,N511SY,E75L,SKW6261,AA6261,LAX,SEA,SEA,
717881172,11279917,N880DN,B739,DAL920,DL920,MSP,LAX,LAX,
717880915,10906789,N513AS,B738,ASA282,AS282,LAX,LIR,LIR,
717881419,854788,XAMAQ,B38M,AMX647,AM647,LAX,MEX,MEX,
717881376,10660533,N271FE,B763,FDX933,FX933,MEM,LAX,LAX,
717881488,10668819,N27958,B789,UAL1069,UA1069,LAX,ORD,ORD,
717881545,10661484,N272FE,B763,FDX326,FX326,MEM,LAX,LAX,
717881465,10712026,N321US,A320,DAL816,DL816,LAX,AUS,AUS,
717881743,10492142,N105SY,E75L,SKW4807,UA4807,LAX,YVR,YVR,
717881812,11370095,N969JT,A321,JBU623,B6623,JFK,LAX,LAX,
717881673,11304457,N904AA,A321,AAL1155,AA1155,PVR,LAX,LAX,
717882548,11080637,N684TA,A320,TAI523,AV523,LAX,SAL,SAL,
717883216,10617018,N228WN,B737,SWA3035,WN3035,LAX,DAL,DAL,
717883186,10557871,N170FE,B763,FDX749,FX749,MEM,LAX,LAX,
717883080,10486774,N10SL,GL5T,N10SL,,LAX,HPN,HPN,
717882619,10915291,N521NK,A319,NKS913,NK913,MCI,LAX,LAX,
717883556,10843929,N451PA,B744,GTI8028,5Y8028,SCL,LAX,LAX,
717883720,11239861,N840VA,A320,ASA350,AS350,PDX,LAX,LAX,
717883341,11235944,N837AN,B789,AAL2283,AA2283,MIA,LAX,LAX,
717883700,10488228,N101NN,A321,AAL382,AA382,LAX,BOS,BOS,
717883298,10507815,N12004,B78X,UAL2674,UA2674,EWR,LAX,LAX,
717884104,11107751,N710SK,CRJ7,SKW6245,AA6245,LAX,TUL,TUL,
717884182,11324688,N924AK,B39M,ASA35,AS35,SEA,LAX,LAX,
717883977,10763386,N372NW,A320,DAL1111,DL1111,DFW,LAX,LAX,
717884409,11388415,N987JT,A321,JBU1773,B61773,LAX,,,
717885161,10929363,N535US,B752,DAL630,DL630,MEX,LAX,LAX,
717885027,11098591,N701SK,CRJ7,SKW6256,AA6256,XNA,LAX,LAX,
717885522,10542641,N155QS,GLEX,EJA155,1I155,LAX,,,
717885594,11380301,N979NN,B738,AAL1331,AA1331,LAX,DFW,DFW,
717885579,10785989,N39450,B739,UAL1651,UA1651,CVG,LAX,LAX,
717886002,11024672,N629QX,E75L,QXE2126,AS2126,LAX,MFR,MFR,
717885927,11300746,N900DU,B739,DAL763,DL763,RDU,LAX,LAX,
717885796,10945331,N551AS,B738,ASA275,AS275,LAX,SEA,SEA,
717886190,10834005,N441WN,B737,SWA713,WN713,OAK,LAX,LAX,
717886363,11392820,N991JT,A321,JBU1573,B61573,EWR,LAX,LAX,
717886354,10762190,N371DA,B738,DAL1821,DL1821,PVR,LAX,LAX,
717886392,10523955,N137AA,A321,AAL1670,AA1670,LAX,DFW,DFW,
717886192,11003437,N608NK,A320,NKS3500,NK3500,LAX,ORD,ORD,
717886738,10900888,N507SY,E75L,SKW6259,AA6259,LAX,PDX,PDX,
717886876,10836796,N444UA,A320,UAL481,UA481,PVR,LAX,LAX,
717886629,10497169,N110DU,BCS1,DAL688,DL688,IAH,LAX,LAX,
717887148,10671888,N282SY,E75L,SKW3692,DL3692,LAX,DEN,DEN,
717887399,11107787,N710TW,B752,DAL342,DL342,DCA,LAX,LAX,
717887341,11226103,N827MH,B764,DAL313,DL313,JFK,LAX,LAX,
717887675,10828149,N436AN,A21N,AAL696,AA696,LAX,PHL,PHL,
717887406,11234050,N835AW,A319,AAL2546,AA2546,MEX,LAX,LAX,
717887628,10751140,N360DN,A321,DAL1558,DL1558,LAX,DTW,DTW,
717887580,10755625,N36444,B739,UAL312,UA312,LAX,DEN,DEN,
717887830,10505106,N118SY,E75L,SKW5320,UA5320,SEA,LAX,LAX,
717887886,11244616,N845VA,A320,ASA291,AS291,ZIH,LAX,LAX,
717888022,10861339,N469AS,B739,ASA250,AS250,PVR,LAX,LAX,
717888030,7785901,9VSMM,A359,SIA36,SQ36,LAX,,,
717888114,11252337,N8529Z,B738,SWA1340,WN1340,DAL,LAX,LAX,
717888361,10803924,N41140,B752,UAL516,UA516,LAX,JFK,JFK,
717888688,11111197,N714CB,B737,SWA2218,WN2218,LAX,HOU,HOU,
717888530,10917193,N523NK,A319,NKS1964,NK1964,LAX,DFW,DFW,
717889084,10873411,N480TA,A319,LRC604,AV604,SJO,LAX,LAX,
717889373,9015460,B18772,B77L,CAL5198,CI5198,TPE,LAX,LAX,
717889560,11394709,N993JE,A321,JBU1374,B61374,LAX,EWR,EWR,
717889551,10976118,N581UW,A321,AAL2611,AA2611,LAX,ORD,ORD,
717889630,11337844,N937JB,A321,JBU1124,B61124,LAX,JFK,JFK,
717889986,11250151,N8501V,B738,SWA701,WN701,LAX,PHX,PHX,
717889850,11372853,N971UY,A321,AAL2338,AA2338,DFW,LAX,LAX,
717890095,10840600,N448UA,A320,UAL798,UA798,SJD,LAX,LAX,
717889879,10873953,N481AS,B739,ASA78,AS78,LAX,FLL,FLL,
717890351,10623179,N234QS,CL60,EJA234,1I234,,LAX,LAX,
717890979,11221162,N822DX,B752,DAL329,DL329,LAX,ATL,ATL,
717891104,10796324,N404SY,E75L,SKW3457,AS3457,LAX,SLC,SLC,
717891153,10578434,N190UW,A321,AAL1785,AA1785,LAX,PHX,PHX,
717891448,10528069,N14011,B78X,UAL2276,UA2276,IAD,LAX,LAX,
717891569,10813741,N421UW,A21N,AAL162,AA162,HNL,LAX,LAX,
717891942,10643457,N254SY,E75L,SKW3931,DL3931,LAX,ABQ,ABQ,
717891991,10710625,N320AS,B739,ASA232,AS232,MZT,LAX,LAX,
717891894,11005760,N610FE,MD11,FDX552,FX552,MEM,LAX,LAX,
717891988,11005704,N610CZ,E75S,3847,DL3847,SJC,LAX,LAX,
717892041,11164575,N767AX,B762,ABX105,GB105,LAX,PHX,PHX,
717892211,11178785,N78017,B772,UAL1752,UA1752,LAX,ORD,ORD,
717892118,10553649,N166NN,A321,AAL1970,AA1970,LAX,PHX,PHX,
717892108,11226973,N828JB,A320,JBU942,B6942,LAX,RNO,RNO,
717892728,10900488,N507AY,A321,AAL1209,AA1209,PHX,LAX,LAX,
717892912,10727696,N337NV,A319,AAY514,G4514,BLI,LAX,LAX,
717892799,11002586,N607SK,CRJ7,SKW3660,DL3660,LAX,TUS,TUS,
717893037,11163384,N76533,B738,UAL1553,UA1553,SJO,LAX,LAX,
717893047,10752479,N361VA,A320,ASA203,AS203,DAL,LAX,LAX,
717893334,11320968,N920DU,B739,DAL1100,DL1100,LAX,SLC,SLC,
717893387,10579650,N19136,B752,UAL247,UA247,LAX,EWR,EWR,
717893274,10501009,N114FE,B763,FDX388,FX388,MEM,LAX,LAX,
717893577,11176025,N778SK,CRJ7,SKW6263,AA6263,LAX,SFO,SFO,
717893628,11221078,N822AN,B789,AAL314,AA314,MIA,LAX,LAX,
717893548,11169922,N772AN,B772,AAL2121,AA2121,LAX,MIA,MIA,
717893657,10683488,N294AK,B739,ASA343,AS343,EWR,LAX,LAX,
717893695,10925109,N531AS,B738,ASA283,AS283,LAX,,,
717893777,3951399,DABYG,B748,DLH457,LH457,LAX,FRA,FRA,
717893987,11183544,N7852A,B737,SWA1580,WN1580,SFO,LAX,LAX,
717893888,10777056,N386DA,B738,DAL1824,DL1824,SJD,LAX,LAX,
717893965,11332899,N932AM,A321,AAL2512,AA2512,MCO,LAX,LAX,
717894092,10699273,N309PC,B738,AAL739,AA739,LAX,LAS,LAS,
717894176,11234312,N835MH,B764,DAL553,DL553,LAX,JFK,JFK,
717894341,11323252,N922VA,A21N,ASA212,AS212,AUS,LAX,LAX,
717894656,10962891,N56859,B753,UAL1231,UA1231,HNL,LAX,LAX,
717894626,10794012,N402AN,A21N,AAL205,AA205,LAX,OGG,OGG,
717894665,10668434,N279SY,E75L,SKW173A,DL3412,SFO,LAX,LAX,
717894833,10808878,N417AN,A21N,AAL2364,AA2364,ORD,LAX,LAX,
717894976,11028164,N632SK,CRJ7,SKW3060,AA3060,ASE,LAX,LAX,
717895093,10492983,N106NN,A321,AAL184,AA184,LAX,JFK,JFK,
717895067,7867263,B5938,A332,CES7586,MU7586,LAX,PVG,PVG,
717895096,10795914,N404AN,A21N,AAL1997,AA1997,PHL,LAX,LAX,
717895287,10660826,N271SY,E75L,SKW3537,DL3537,LAX,SFO,SFO,
717895506,11014150,N61887,B739,UAL1559,UA1559,DEN,LAX,LAX,
717895650,10765143,N374HA,A332,HAL34,HA34,OGG,LAX,LAX,
717895717,10830051,N438AN,A21N,AAL266,AA266,LIH,LAX,LAX,
717895677,10965251,N57016,B772,UAL1190,UA1190,EWR,LAX,LAX,
717895608,10766551,N37508,B39M,UAL333,UA333,BOS,LAX,LAX,
717895714,10643547,N254WN,B737,SWA748,WN748,SJC,LAX,LAX,
717895718,10711621,N321CM,B763,NAC8201,NC8201,LAX,HNL,HNL,
717895899,10513931,N127DN,A321,DAL8783,DL8783,CVG,LAX,LAX,
717895788,10502794,N116AN,A321,AAL302,AA302,JFK,LAX,LAX,
717895775,11351533,N950PA,C208,FDY805,9X805,IPL,LAX,LAX,
717895840,12603399,CGEHY,B38M,ACA783,AC783,YUL,LAX,LAX,
717895838,11268767,N8690A,B738,SWA1503,WN1503,LAX,LAS,LAS,
717896101,10529323,N142AN,A321,AAL990,AA990,ATL,LAX,LAX,
717895972,15204932,CCCXH,B763,LPE2476,LA2476,LAX,,,
717895984,10674328,N285AK,B739,ASA1373,AS1373,LAX,PDX,PDX,
717896218,10768445,N37700,B738,DAL905,DL905,LAX,SEA,SEA,
717896337,10799722,N408AS,B739,ASA1097,AS1097,IAD,LAX,LAX,
717896373,11232093,N8329B,B738,SWA2156,WN2156,LIH,LAX,LAX,
717896722,10683991,N294WN,B737,SWA2493,WN2493,LAX,SJC,SJC,
717896771,10906871,N513DZ,A359,DAL40,DL40,SYD,LAX,LAX,
717896761,10681048,N291SY,E75L,SKW153C,DL3755,LAX,RNO,RNO,
717896910,9015456,B18771,B77L,CAL5138,CI5138,TPE,LAX,LAX,
717897009,10498613,N111ZM,A321,AAL306,AA306,JFK,LAX,LAX,
717897034,11021757,N626NK,A320,NKS2206,NK2206,PVR,LAX,LAX,
717897197,11275088,N8750Q,B38M,SWA1051,WN1051,LAX,OGG,OGG,
717897256,9015323,B18001,B77W,CAL019,CI19,LAX,TPE,TPE,
717897355,11124555,N727TW,B752,DAL458,DL458,BOS,LAX,LAX,
717897374,11341109,N940AN,B738,AAL1713,AA1713,AUS,LAX,LAX,
717897545,11343308,N942NK,A20N,NKS141,NK141,BWI,LAX,LAX,
717897780,11274307,N8745K,B38M,SWA1819,WN1819,OGG,LAX,LAX,
717897657,854921,XAMLD,C68A,LET5256,LET5256,LAX,SLC,SLC,
717897875,13117249,ZKNZQ,B789,ZKNZQ,NZ6,LAX,,,
717898040,11113457,N716SK,CRJ7,SKW3205,AA3205,LAX,ABQ,ABQ,
717898149,10586610,N199DN,B763,DAL8875,DL8875,LAX,ONT,ONT,
717898376,10907740,N514AS,B738,ASA882,AS882,OGG,LAX,LAX,
717898455,9004158,A6EUT,A388,UAE37V,EK216,LAX,DXB,DXB,
717898635,10559389,N17122,B752,UAL517,UA517,JFK,LAX,LAX,
717898864,11341109,N940AN,B738,AAL624,AA624,LAX,AUS,AUS,
717898885,10687292,N298AK,B739,ASA398,AS398,SEA,LAX,LAX,
717898998,11001697,N606UX,E75L,SKW4756,UA4756,SUN,LAX,LAX,
717898933,10743882,N353DN,A321,DAL498,DL498,ATL,LAX,LAX,
717898997,11318465,N918DU,B739,DAL896,DL896,SEA,LAX,LAX,
717899034,11331461,N930VA,A21N,ASA29,AS29,LAX,SEA,SEA,
717899085,11273357,N8735L,B38M,SWA1183,WN1183,LAX,RNO,RNO,
717899407,11254239,N8549Z,B738,SWA370,WN370,DEN,LAX,LAX,
717899608,10611119,N222NV,A320,AAY1092,G41092,LAX,IND,IND,
717899524,11329553,N929EV,CRJ2,SKW5578,UA5578,MFR,LAX,LAX,
717899487,11103104,N706GT,B77L,GTI096,5Y96,ICN,LAX,LAX,
717899614,10642476,N253RT,CL60,N253RT,,HWD,LAX,LAX,
717899647,7455313,HL8251,B77L,KAL274,KE274,LAX,ICN,ICN,
717899758,11322292,N921US,A321,AAL994,AA994,CLT,LAX,LAX,
717900085,4223281,GVBOW,B789,VIR8F,VS8,LAX,LHR,LHR,
717900074,10575883,N188SY,E75L,SKW3463,AS3463,LAX,SJC,SJC,
717900183,11272659,N873DN,B739,DAL822,DL822,LAX,MCO,MCO,
717900277,10550906,N163SY,E75L,SKW5338,UA5338,HDN,LAX,LAX,
717900295,10944730,N550QS,C68A,EJA550,1I550,LAX,UDD,UDD,
717900426,11117158,N72NG,B350,,,PMD,LAX,LAX,
717900403,11098222,N701BR,CRJ2,SKW5277,UA5277,RDM,LAX,LAX,
717900414,10559322,N17105,B752,UAL1578,UA1578,IAH,LAX,LAX,
717900491,854968,XAVIS,A20N,VIV511,VB511,LAX,GDL,GDL,
717900569,8159339,VHZNH,B789,VHZNH,,LAX,,,
717900714,10535439,N148SY,E75L,SKW4780,UA4780,JAC,LAX,LAX,
717900723,11308348,N908DN,B739,DAL622,DL622,CUN,LAX,LAX,
717900898,11105881,N709DS,GLF6,N709DS,,LAX,BFI,BFI,
717900836,10902853,N509VL,A320,VOC4092,Q64092,GUA,LAX,LAX,
717900923,7454841,HL8079,A359,AAR204,OZ204,LAX,,,
717901153,10969636,N575MW,CL35,N575MW,,LAX,SBA,SBA,
717901163,10987981,N593NW,B753,DAL495,DL495,HNL,LAX,LAX,
717901422,11239398,N840AN,B789,AAL72,AA72,SYD,LAX,LAX,
717901416,11220127,N821AN,B789,AAL751,AA751,LAX,DFW,DFW,
717901565,11374285,N973AC,GLF5,N973AC,,LAX,SBA,SBA,
717901728,10906858,N513DL,GL5T,N513DL,,LAX,,,
717901751,10826247,N434AN,A21N,AAL58,AA58,KOA,LAX,LAX,
717901866,11016822,N621FE,MD11,FDX518,FX518,MEM,LAX,LAX,
717902022,5055223,9HVIC,GL7T,VJT749,VJT749,LAX,OXR,OXR,
717901982,11174244,N776XF,A319,AAL803,AA803,LAX,STL,STL,
717902081,10932216,N538US,B752,DAL533,DL533,LAX,OGG,OGG,
717902279,10707474,N317NV,A319,AAY1434,G41434,LAX,,,
717902340,11265068,N8653A,B738,SWA3043,WN3043,LAX,DEN,DEN,
717902577,11292369,N892XB,,B02,,LAX,,,
717902630,11387667,N986SW,CRJ2,SKW5959,UA5959,EUG,LAX,LAX,
717902872,11172342,N774XF,A319,AAL1164,AA1164,DEN,LAX,LAX,
717902882,10973030,N57862,B753,UAL1259,UA1259,ORD,LAX,LAX,
717902947,10797379,N405XB,,,,LAX,,,
717903006,10899937,N506SY,E75L,SKW3282,AA3282,OMA,LAX,LAX,
717902967,10664133,N27477,B739,UAL1277,UA1277,CUN,LAX,LAX,
717902966,11366586,N965WN,B737,SWA1354,WN1354,SMF,LAX,LAX,
717903063,3246003,,,,,LAX,,,
717903107,8131705,VHEBV,A332,QFA93,QF93,MEL,LAX,LAX,
717903208,3245482,,,,,LAX,,,
717903194,3245962,,,,,LAX,,,
717903192,3246135,,,,,LAX,,,
717903203,3247581,,,,,LAX,,,
717903204,3245792,,,,,LAX,,,
717903195,3244976,,,,,LAX,,,
717903248,3245325,,,,,LAX,,,
717903191,3244692,,,,,LAX,,,
717903196,3247234,,,,,LAX,,,
717903193,3244830,,,,,LAX,,,
717903217,3245207,,,,,LAX,,,
717903190,3245946,,,,,LAX,,,
717903241,3245786,,,,,LAX,,,
717903214,3247957,,,,,LAX,,,
717903210,3246759,,,,,LAX,,,
717903211,3246121,,,,,LAX,,,
717903282,3244516,,,,,LAX,,,
717903410,3245315,,,,,LAX,,,
717903401,3248069,,,,,LAX,,,
717903403,3245908,,,,,LAX,,,
717903405,3245211,,,,,LAX,,,
