flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
652175583,11219251,N820DN,B739,DAL638,DL638,LAX,CUN,CUN,
652176156,11389366,N988JT,A321,JBU1374,B61374,LAX,EWR,EWR,
652177416,11081013,N68452,B739,UAL1653,UA1653,CUN,LAX,LAX,
652178376,9015326,B18005,B77W,CAL005,CI5,LAX,TPE,TPE,
652179625,8814542,JA734J,B77W,JAL15,JL15,LAX,HND,HND,
652178976,11156201,N75858,B753,UAL1925,UA1925,ORD,LAX,LAX,
652179540,11330531,N93FX,GLEX,LXJ93,LXJ93,MCO,LAX,LAX,
652180828,11323218,N922TS,B752,MGE7203,P97203,LAX,HNL,HNL,
652181046,4222479,GVBZZ,B789,VIR642,VS642,LAX,LHR,LHR,
652181703,10871859,N479TA,A319,TAI523,AV523,LAX,SAL,SAL,
652181606,10728415,N338DN,A321,DAL791,DL791,LAX,DTW,DTW,
652181359,11140587,N743CK,B744,CKS361,K4361,SWF,LAX,LAX,
652182418,11068002,N6714Q,B752,DAL2068,DL2068,LAX,ATL,ATL,
652182429,10664872,N27515,B39M,UAL1777,UA1777,IAH,LAX,LAX,
652183505,10986726,N592AS,B738,ASA6,AS6,LAX,DCA,DCA,
652183179,11130340,N73275,B738,UAL1981,UA1981,LAX,IAH,IAH,
652183522,11235263,N836MH,B764,DAL309,DL309,JFK,LAX,LAX,
652184377,11331004,N930AU,A321,AAL351,AA351,SJD,LAX,LAX,
652184686,7864555,B2010,B77L,CSN477,CZ477,ANC,LAX,LAX,
652183940,11255013,N8554X,B738,SWA1420,WN1420,BWI,LAX,LAX,
652184569,10924288,N530FX,CL30,LXJ530,LXJ530,DAL,LAX,LAX,
652184430,11156194,N75851,B753,UAL1431,UA1431,LAX,HNL,HNL,
652184424,11252970,N8530W,B738,SWA3394,WN3394,LAX,HOU,HOU,
652185344,11365340,N964JT,A321,JBU688,B6688,LAX,BOS,BOS,
652185075,10508837,N12125,B752,UAL479,UA479,LAX,EWR,EWR,
652185217,10935670,N541US,B752,DAL448,DL448,LAX,OGG,OGG,
652186265,10905356,N511VL,A320,VOI924,Y4924,AGU,LAX,LAX,
652186115,8838408,JA843J,B788,JAL69,JL69,LAX,KIX,KIX,
652185688,11222029,N823AN,B789,AAL644,AA644,LAX,DFW,DFW,
652185996,11237165,N838MH,B764,DAL323,DL323,LAX,JFK,JFK,
652186529,11023479,N628FE,MD11,FDX3745,FX3745,IND,LAX,LAX,
652185861,15205444,CCBGC,B789,LAN9571,LA9571,LAX,SCL,SCL,
652186829,10905838,N512AS,B738,ASA441,AS441,CUN,LAX,LAX,
652186725,11019552,N624AG,B752,DAL427,DL427,LAX,KOA,KOA,
652187176,10928416,N534UW,A321,AAL2472,AA2472,CLT,LAX,LAX,
652187025,13140125,DQFAJ,A359,FJI1813,FJ1813,LAX,NAN,NAN,
652187823,10659875,N270SY,E75L,SKW4028,DL4028,LAX,PDX,PDX,
652187441,11388415,N987JT,A321,JBU687,B6687,BOS,LAX,LAX,
652187533,10727464,N337DN,A321,DAL523,DL523,ATL,LAX,LAX,
652187830,11251486,N852DN,B739,DAL622,DL622,CUN,LAX,LAX,
652188431,10766006,N375DN,A321,DAL731,DL731,MSP,LAX,LAX,
652188520,10941376,N547US,B752,DAL470,DL470,LAX,LIH,LIH,
652189002,11109303,N712CK,B744,CKS363,K4363,MCO,LAX,LAX,
652188913,4738235,PHBVG,B77W,KLM602,KL602,LAX,AMS,AMS,
652189048,10501924,N115DU,BCS1,DAL966,DL966,AUS,LAX,PHX,
652189025,11033770,N638NK,A320,NKS868,NK868,LAX,DFW,DFW,
652189644,10705572,N315NV,A319,AAY306,G4306,LAX,MEM,MEM,
652189197,12607153,CGJWI,A321,ACA554,AC554,YVR,LAX,LAX,
652189455,10901433,N508AS,B738,ASA447,AS447,LAX,SEA,SEA,
652189699,10741029,N350DN,A321,DAL885,DL885,DTW,LAX,LAX,
652190117,11068025,N6715C,B752,DAL607,DL607,LAX,MEX,MEX,
652190202,11185185,N787SK,CRJ7,SKW5883,UA5883,LAX,ASE,GJT,
652190105,11262390,N8628A,B738,SWA3974,WN3974,DEN,LAX,LAX,
652190278,11300980,N900PC,B752,DAL630,DL630,MEX,LAX,LAX,
652190564,11324203,N923VA,A21N,ASA1336,AS1336,LAX,FLL,FLL,
652190545,11221078,N822AN,B789,AAL9733,AA9733,LAX,ICN,ICN,
652190428,10854682,N462AS,B739,ASA312,AS312,LAX,TPA,TPA,
652190815,10613425,N2243U,B77W,UAL2774,UA2774,LAX,LHR,LHR,
652191211,11325728,N925DZ,B739,DAL1354,DL1354,LAX,MCO,MCO,
652191443,11346364,N945WN,B737,SWA2659,WN2659,DAL,LAX,LAX,
652191441,10550950,N163US,A321,AAL2253,AA2253,BZE,LAX,LAX,
652191921,11194137,N796JB,A320,JBU1569,B61569,CUN,LAX,LAX,
652191997,11392615,N991AN,B738,AAL1172,AA1172,ORD,LAX,LAX,
652191917,10998446,N603CZ,E75S,SKW3603,DL3603,BZN,LAX,LAX,
652192073,10929363,N535US,B752,DAL317,DL317,DCA,LAX,LAX,
652191953,7866598,B5902,A332,CES7306,MU7306,LAX,PVG,PVG,
652192579,11383644,N982JB,A321,JBU100,B6100,LAX,,,
652192471,11248420,N849VA,A320,ASA1386,AS1386,SEA,LAX,LAX,
652192578,10906871,N513DZ,A359,DAL40,DL40,SYD,LAX,LAX,
652192983,10707171,N317AS,B739,ASA1413,AS1413,PDX,LAX,LAX,
652192855,10775166,N384DN,A321,DAL952,DL952,DFW,LAX,LAX,
652192621,10665581,N276SY,E75L,SKW3724,DL3724,SUN,LAX,LAX,
652193290,11084426,N688SL,B752,MGE7201,P97201,LAX,HNL,HNL,
652193243,11382013,N980UY,A321,AAL2910,AA2910,LAX,,,
652193950,11183351,N785VC,H25B,N785VC,,TLC,LAX,LAX,
652194041,11094786,N69810,B739,UAL726,UA726,LAX,MCO,MCO,
652194167,10988027,N593QS,C68A,EJA593,1I593,LAX,SJC,SJC,
652194382,11231815,N8321D,B738,SWA3845,WN3845,LAX,OAK,OAK,
652194379,10669986,N280SY,E75L,SKW3933,DL3933,ABQ,LAX,LAX,
652194750,11119800,N722TW,B752,DAL458,DL458,BOS,LAX,LAX,
652194639,11138084,N740SK,CRJ7,SKW3017,AA3017,LAX,JAC,JAC,
652194730,11385657,N984NN,B738,AAL2546,AA2546,MEX,LAX,LAX,
652195155,10976919,N582NW,B753,DAL1361,DL1361,MCO,LAX,LAX,
652195141,11262548,N863DN,B739,DAL1824,DL1824,SJD,LAX,LAX,
652195395,11141888,N744SK,CRJ7,SKW3086,AA3086,LAX,ASE,ASE,
652195639,10855116,N462UA,A320,UAL798,UA798,SJD,LAX,LAX,
652195659,10718605,N328RP,C56X,DPJ328,DPJ328,SLC,LAX,LAX,
652195737,853571,XANIC,H25B,XANIC,,LAX,GDL,GDL,
652195864,10767908,N377DN,A321,DAL1116,DL1116,SLC,LAX,LAX,
652195835,11074214,N678NK,A321,NKS736,NK736,LAX,ORD,ORD,
652195950,11246518,N847VA,A320,ASA232,AS232,MZT,LAX,LAX,
652196280,10668434,N279SY,E75L,SKW3690,DL3690,SMF,LAX,LAX,
652196580,11272659,N873DN,B739,DAL855,DL855,LAX,MSP,MSP,
652196762,10503204,N116SY,E75L,SKW5302,UA5302,BZN,LAX,LAX,
652196977,10909642,N516AS,B738,ASA817,AS817,LAX,HNL,HNL,
652197195,854519,XAVIB,A20N,VIV0511,VB511,LAX,GDL,GDL,
652197144,10693256,N303AS,B739,ASA219,AS219,GDL,LAX,LAX,
652197312,10548386,N1604R,B763,DAL313,DL313,JFK,LAX,LAX,
652197510,11303593,N903DN,B739,DAL1821,DL1821,PVR,LAX,LAX,
652197422,11083374,N687NK,A321,NKS327,NK327,IAH,LAX,LAX,
652197439,11184786,N787AL,B772,AAL3,AA3,JFK,LAX,LAX,
652197649,10800657,N409AA,A21N,AAL205,AA205,LAX,OGG,OGG,
652197685,9015461,B18773,B77L,CAL5138,CI5138,TPE,LAX,LAX,
652197920,11275136,N87513,B738,UAL2065,UA2065,SJO,LAX,LAX,
652197934,11038237,N642QX,E75L,QXE2122,AS2122,GEG,LAX,LAX,
652198211,11024294,N62895,B739,UAL1559,UA1559,DEN,LAX,LAX,
652198399,10765838,N37471,B739,UAL1534,UA1534,IAH,LAX,LAX,
652198361,11267924,N8683D,B738,SWA3696,WN3696,PHX,LAX,LAX,
652198597,10952939,N559AS,B738,ASA265,AS265,ZLO,LAX,LAX,
652198504,10850407,N458FX,GLF4,LXJ458,LXJ458,SJD,LAX,SFO,
652198632,11252825,N853VA,A320,ASA250,AS250,PVR,LAX,LAX,
652198571,10904958,N511DN,A359,DAL526,DL526,ATL,LAX,LAX,
652198670,10904121,N510JB,A320,JBU132,B6132,LAX,MCO,MCO,
652198775,10793061,N401AN,A21N,AAL254,AA254,OGG,LAX,LAX,
652198885,10548053,N160SY,E75L,SKW5389,UA5389,PHX,LAX,LAX,
652198873,3958532,DAIXD,A359,DLH457,LH457,LAX,FRA,FRA,
652198941,10517960,N13013,B78X,UAL275,UA275,EWR,LAX,LAX,
652199018,794867,HP9908CMP,B39M,CMP302,CM302,PTY,LAX,LAX,
652199165,10583141,N195SY,E75L,SKW3439,AS3439,SJC,LAX,LAX,
652199066,10723719,N333FX,E55P,LXJ333,LXJ333,LAX,SFO,SFO,
652199241,11171710,N7737E,B737,SWA3890,WN3890,LAX,LAS,LAS,
652199376,10652204,N263AK,B739,ASA255,AS255,LTO,LAX,LAX,
652199617,11377353,N976JT,A321,JBU1523,B61523,JFK,LAX,LAX,
652199553,10874638,N48127,B752,UAL2276,UA2276,IAD,LAX,LAX,
652199785,10680097,N290SY,E75L,SKW3885,DL3885,LAX,PSP,PSP,
652199958,10795914,N404AN,A21N,AAL297,AA297,LAX,HNL,HNL,
652199923,10745088,N354PT,B738,AAL2318,AA2318,DFW,LAX,LAX,
652199850,8818978,JA780A,B77W,ANA125,NH125,LAX,HND,HND,
652199995,11156197,N75854,B753,UAL1231,UA1231,HNL,LAX,LAX,
652199996,10803172,N411AN,A21N,AAL162,AA162,HNL,LAX,LAX,
652200151,11315828,N915NK,A20N,NKS310,NK310,LAX,FLL,FLL,
652200209,7868476,B7869,B77W,CCA682,CA682,LAX,PEK,PEK,
652200242,9003224,A6EBQ,B77W,UAE216,EK216,LAX,DXB,DXB,
652200277,3754516,FGSQU,B77W,AFR065,AF65,LAX,CDG,CDG,
652200300,10585043,N197SY,E75L,SKW3464,AS3464,LAX,SJC,SJC,
652200850,10566723,N179SY,E75L,SKW3492,AS3492,DAL,LAX,LAX,
652200791,11234505,N835VA,A320,ASA461,AS461,LAX,SEA,SEA,
652200892,11064874,N669FE,A306,FDX599,FX599,MEM,LAX,LAX,
652200879,11127576,N730AN,B77W,AAL72,AA72,SYD,LAX,LAX,
652200838,10818989,N427AN,A21N,AAL58,AA58,KOA,LAX,LAX,
652201030,10573981,N186SY,E75L,SKW3463,AS3463,LAX,SFO,SFO,
652200923,10528991,N14107,B752,UAL1700,UA1700,LAX,EWR,EWR,
652201208,11304576,N904EV,CRJ2,SKW6650,OO6650,EUG,LAX,LAX,
652201200,11315985,N915US,A321,AAL2100,AA2100,CLT,LAX,LAX,
652201223,10986839,N592FE,MD11,FDX3729,FX3729,IND,LAX,LAX,
652201732,10753967,N363CM,B763,MAA6851,M76851,LAX,GDL,GDL,
652201740,11014661,N619UX,E75L,SKW5991,UA5991,HDN,LAX,LAX,
652202068,11384611,N983JT,A321,JBU2886,B62886,MIA,LAX,LAX,
652202137,11381328,N98RP,F2TH,TWY90,TWY90,LAX,JAC,JAC,
652202124,0,N904EV,CRJ2,SKW5959,UA5959,EUG,LAX,LAX,
652202173,10687705,N298SY,E75L,SKW3827,DL3827,LAX,SFO,SFO,
652202334,11253776,N854VA,A320,ASA233,AS233,SJD,LAX,LAX,
652202364,10999795,N604UX,E75L,SKW5304,UA5304,EGE,LAX,LAX,
652202445,11171496,N7731A,B737,SWA4383,WN4383,BNA,LAX,LAX,
652202509,12587066,CFGDT,B789,ACA793,AC793,YYZ,LAX,LAX,
652202655,10975860,N581JN,MD11,FDX0323,FX323,MEM,LAX,LAX,
652202809,11155803,N758SK,CRJ7,SKW3258,AA3258,LAX,PHX,PHX,
652202846,11094794,N69818,B739,UAL352,UA352,MCO,LAX,LAX,
652202797,10940425,N546US,B752,DAL495,DL495,HNL,LAX,LAX,
652202908,10735952,N345QS,E55P,EJA345,1I345,LAX,PSP,SCF,
652202975,11193394,N795SK,CRJ7,SKW5267,UA5267,ASE,LAX,LAX,
652203003,10787267,N396HA,A332,HAL34,HA34,OGG,LAX,LAX,
652203159,11256987,N8576Z,B738,SWA3897,WN3897,SFO,LAX,LAX,
652203172,10709073,N319AS,B739,ASA398,AS398,SEA,LAX,LAX,
652203397,11082539,N686TA,A320,TAI572,AV572,GUA,LAX,LAX,
652203503,10581239,N193SY,E75L,SKW3434,AS3434,SFO,LAX,LAX,
652203511,11064736,N66893,B739,UAL1277,UA1277,CUN,LAX,LAX,
652204021,10738740,N348NB,A319,DAL2165,DL2165,MSY,LAX,LAX,
652204070,10549004,N161SY,E75L,SKW5323,UA5323,JAC,LAX,LAX,
652204234,11048106,N652FE,A306,FDX597,FX597,MEM,LAX,LAX,
652204229,11217708,N819DX,B752,,,LAX,,,
652204541,10937572,N543US,B752,DAL443,DL443,LAX,HNL,HNL,
652204829,11047397,N651QX,E75L,QXE2094,AS2094,BZN,LAX,LAX,
652204851,11175982,N778QS,CL35,N778QS,,LAX,OGG,OGG,
652205014,10929043,N535FX,CL30,LXJ535,LXJ535,LAX,VNY,VNY,
652205291,11027175,N631QX,E75L,QXE2136,AS2136,RNO,LAX,LAX,
652205391,11243502,N844NN,B738,AAL2744,AA2744,LAX,,,
652205415,10692711,N302SY,E75L,SKW3903,DL3903,LAX,FAT,FAT,
652205601,11292369,N892XB,,,,LAX,,,
652205587,10796865,N405AN,A21N,,,LAX,,,
652205585,10856988,N464SW,CRJ2,SKW5410,UA5410,MRY,LAX,LAX,
652205700,11331004,N930AU,A321,AAL351,AA351,LAX,,,
652205702,11024610,N629NK,A320,NKS184,NK184,LAX,CLE,CLE,
652205731,11235293,N836NN,B738,AAL1965,AA1965,LAX,PHX,PHX,
652205856,11328494,N928AM,A321,AAL2641,AA2641,LAS,LAX,LAX,
652205957,10765773,N37456,B739,UAL689,UA689,LAX,SFO,SFO,
652206103,11265281,N8659D,B738,SWA3594,WN3594,MDW,LAX,LAX,
652206111,10771801,N380XB,,,,LAX,,,
652206297,11329553,N929EV,CRJ2,SKW5112,UA5112,PRC,LAX,LAX,
652206412,10712830,N322NV,A319,AAY319,G4319,LAX,,,
652206402,11022925,N627XB,,,,LAX,,,
652206391,11034409,N63899,B739,UAL1205,UA1205,KOA,LAX,LAX,
652206689,11171270,N773SK,CRJ7,SKW2999,AA2999,LAX,SLC,SLC,
652206620,11240349,N841AN,B789,AAL9819,AA9819,LAX,ICN,ICN,
652206678,10563870,N176SY,E75L,SKW3371,AS3371,PDX,LAX,LAX,
652206686,10987862,N593JB,A320,JBU131,B6131,MCO,LAX,LAX,
652206706,10780633,N38950,B789,UAL842,UA842,SYD,LAX,LAX,
652206753,10763939,N37274,B738,UAL1044,UA1044,ORD,LAX,LAX,
652207163,11253956,N8541W,B738,SWA3712,WN3712,HOU,LAX,LAX,
652207213,11273539,N874AS,CRJ2,SKW5318,UA5318,FAT,LAX,LAX,
652207244,11026162,N630NK,A320,NKS869,NK869,DFW,LAX,LAX,
652207298,11049237,N653NK,A320,NKS561,NK561,LAS,LAX,LAX,
652207389,10507291,N120EE,A321,AAL247,AA247,LAX,KOA,KOA,
652207609,11146088,N74856,B753,UAL482,UA482,OGG,LAX,LAX,
652207643,10507835,N1201P,B763,DAL326,DL326,LAX,,,
652207943,10688656,N299SY,E75L,SKW3871,DL3871,LAS,LAX,LAX,
652208098,11232128,N833AA,B789,AAL9738,AA9738,LAX,,,
652208125,7867791,B2094,B77L,CAO1052,CA1052,LAX,PVG,PVG,
652208322,11166822,N769QS,CL35,EJA769,1I769,BZN,LAX,LAX,
652208433,10879659,N487AS,B739,ASA1092,AS1092,SEA,LAX,LAX,
652208479,10501924,N115DU,BCS1,DAL966,DL966,PHX,LAX,LAX,
652208776,10665581,N276SY,E75L,SKW3751,DL3751,LAX,TUS,TUS,
652208870,10659875,N270SY,E75L,SKW4022,DL4022,PDX,LAX,LAX,
652208968,10662728,N273SY,E75L,SKW3531,DL3531,RNO,LAX,LAX,
652209142,11014499,N619NK,A320,NKS631,NK631,LAX,ATL,ATL,
652209330,11250151,N8501V,B738,SWA1648,WN1648,DEN,LAX,LAX,
652209362,10792110,N400AN,A21N,AAL521,AA521,LAX,OGG,OGG,
652209277,11317730,N917NK,A20N,NKS913,NK913,MCI,LAX,LAX,
652209292,7866909,BLJE,B748,CPA096,CX96,ANC,LAX,LAX,
652209470,10738526,N348DN,A321,DAL1166,DL1166,LAX,SLC,SLC,
652209553,10690809,N300SY,E75L,SKW3896,DL3896,LAX,LAS,LAS,
652209591,11130432,N733AR,B77W,AAL2289,AA2289,MIA,LAX,LAX,
652209743,10583141,N195SY,E75L,SKW3362,AS3362,LAX,SJC,SJC,
652209790,10661777,N272SY,E75L,SKW3843,DL3843,PHX,LAX,LAX,
652209851,11262390,N8628A,B738,SWA3979,WN3979,LAX,DEN,DEN,
652209936,11319416,N919DU,B739,DAL1370,DL1370,LAX,MSY,MSY,
652209977,10571176,N183UW,A321,AAL289,AA289,PHX,LAX,LAX,
652210114,11027330,N631XB,,,,LAX,,,
652210217,11230054,N8305E,B738,SWA2480,WN2480,OAK,LAX,LAX,
652210775,10886375,N493TA,A320,TAI520,AV520,SAL,LAX,LAX,
652210773,10764192,N373HA,A332,HAL2,HA2,HNL,LAX,LAX,
652210823,10765713,N3744F,B738,DAL795,DL795,LAX,,,
652210992,11199290,N800PZ,H25B,N800PZ,,SJC,LAX,LAX,
652211087,11382013,N980UY,A321,AAL2785,AA2785,LAX,LAS,LAS,
652211170,10930314,N536US,B752,DAL483,DL483,LAX,HNL,HNL,
652211272,11236019,N837DN,B739,DAL696,DL696,SLC,LAX,LAX,
652211271,854788,XAMAQ,B38M,AMX648,AM648,MEX,LAX,LAX,
652211203,11138084,N740SK,CRJ7,SKW3011,AA3011,JAC,LAX,LAX,
652211238,11231868,N8322X,B738,SWA1146,WN1146,LAS,LAX,LAX,
652211296,11267924,N8683D,B738,SWA3696,WN3696,LAX,SJC,SJC,
652211379,10540385,N153AN,A321,AAL1947,AA1947,DFW,LAX,LAX,
652211411,12607153,CGJWI,A321,CGJWI,,LAX,,,
652211605,10707171,N317AS,B739,ASA1055,AS1055,LAX,SEA,SEA,
652211937,11022925,N627XB,,,,LAX,,,
652212007,11328002,N927UW,A321,AAL527,AA527,PHL,LAX,LAX,
652212058,11020868,N625QX,E75L,QXE2466,AS2466,SJC,LAX,LAX,
652212087,10805078,N413AS,B739,ASA369,AS369,LAX,PDX,PDX,
652212368,10687705,N298SY,E75L,SKW3643,DL3643,SFO,LAX,LAX,
652212537,10794963,N403AN,A21N,AAL1721,AA1721,CLT,LAX,LAX,
652212588,11034613,N639JB,A320,,,LAX,,,
652212668,11239861,N840VA,A320,ASA9566,AS9566,SAT,LAX,LAX,
652212842,3754515,FGSQT,B77W,AFR5392,AF5392,LAX,,,
652212873,11066966,N6702,B752,DAL351,DL351,ATL,LAX,LAX,
652212865,10938523,N544US,B752,DAL2345,DL2345,LAX,OGG,OGG,
652212989,11256987,N8576Z,B738,SWA3899,WN3899,LAX,OAK,OAK,
652213020,11267992,N8685B,B738,SWA2085,WN2085,PHX,LAX,LAX,
652213042,10654519,N265SY,E75L,SKW3655,DL3655,LAX,PDX,PDX,
652213034,11260245,N8601C,B738,SWA3733,WN3733,SJC,LAX,LAX,
652213190,10946736,N552UW,A321,,,LAX,,,
652213237,11022925,N627XB,,,,LAX,,,
652213252,10669986,N280SY,E75L,SKW3700,DL3700,LAX,SFO,SFO,
652213250,11248420,N849VA,A320,ASA1386,AS1386,LAX,,,
652213393,11333197,N932NK,A20N,NKS501,NK501,AUS,LAX,LAX,
652213688,10811045,N419MC,B744,PAC238,PO238,LAX,CVG,CVG,
652213667,11180930,N78285,B738,UAL1894,UA1894,IAH,LAX,LAX,
652213842,11068284,N672DL,B752,DAL1832,DL1832,SJD,LAX,LAX,
652213853,10734722,N344DN,A321,DAL932,DL932,DTW,LAX,LAX,
652213914,10802721,N410WN,B737,SWA3581,WN3581,SMF,LAX,LAX,
652213978,11211993,N813DN,B739,DAL394,DL394,LAX,SEA,SEA,
652213962,10788118,N397DA,B738,DAL395,DL395,SEA,LAX,LAX,
652214103,10998446,N603CZ,E75S,SKW3628,DL3628,LAX,SJC,SJC,
652214158,11244228,N845DN,B739,,,LAX,,,
652214295,11329635,N929JB,A321,JBU101,B6101,FLL,LAX,LAX,
652214334,11033832,N638QX,E75L,QXE2177,AS2177,LAS,LAX,LAX,
652214392,10705572,N315NV,A319,AAY307,G4307,MEM,LAX,LAX,
652214566,10550484,N163AA,A321,AAL1061,AA1061,MIA,LAX,LAX,
652214624,7868219,B7368,B77W,CES7304,MU7304,LAX,PVG,PVG,
652214753,11246518,N847VA,A320,ASA232,AS232,LAX,,,
652214736,11372458,N971DC,E145,LYM978,KG978,LAX,TUS,TUS,
652214904,10981500,N587FX,CL35,LXJ587,LXJ587,PVR,LAX,LAX,
652215051,10513844,N127AA,A321,,,LAX,,,
652215202,10581239,N193SY,E75L,SKW3325,AS3325,LAX,SFO,SFO,
652215233,10909160,N515VL,A320,VOI920,Y4920,MLM,LAX,LAX,
652215480,11295222,N895XB,,,,LAX,,,
652215486,10905356,N511VL,A320,VOI915,Y4915,LAX,GDL,GDL,
652215605,11042041,N646QX,E75L,QXE2192,AS2192,LAX,LAS,LAS,
652215895,10837574,N445MC,B744,PAC217,PO217,LAX,NRT,NRT,
652216008,4960650,TCLLJ,B789,THY10,TK10,LAX,IST,IST,
652216332,11292369,N892XB,,,,LAX,,,
652216520,10652204,N263AK,B739,ASA431,AS431,LAX,SEA,SEA,
652216551,11121269,N724AN,B77W,AAL9707,AA9707,LAX,LHR,LHR,
652216639,11303593,N903DN,B739,,,LAX,,,
652216686,13116239,ZKNZJ,B789,ZKNZJ,,LAX,,,
652216879,10558164,N170SY,E75L,SKW3486,AS3486,SFO,LAX,LAX,
652216891,10765662,N37420,B739,UAL1680,UA1680,LAX,IAH,IAH,
652216984,11295222,N895XB,,,,LAX,,,
652217060,7869117,B1357,B789,CXA829,MF829,XMN,LAX,LAX,
652217108,11024294,N62895,B739,UAL1771,UA1771,LAX,DEN,DEN,
652217084,5046544,LXRCV,B744,CLX38F,CV7757,LAX,SEA,SEA,
652217299,10984937,N590FE,MD11,FDX2234,FX2234,LAX,MEM,MEM,
652217466,10548053,N160SY,E75L,SKW5432,UA5432,LAX,ACV,ACV,
652217581,10734973,N344PP,B738,AAL820,AA820,PHX,LAX,LAX,
652217617,11000801,N605XB,,,,LAX,,,
652217870,10512364,N125SY,E75L,SKW5510,UA5510,LAX,MFR,MFR,
652217965,10998899,N603XB,,,,LAX,,,
652217945,10764013,N37298,B738,UAL1467,UA1467,DEN,LAX,LAX,
652218100,10883547,N490UA,A320,UAL1200,UA1200,SFO,LAX,LAX,
652218082,11385657,N984NN,B738,AAL2546,AA2546,LAX,,,
652218256,11014661,N619UX,E75L,SKW5512,UA5512,LAX,PHX,PHX,
652218316,10766006,N375DN,A321,DAL984,DL984,LAX,DFW,DFW,
652218353,10669986,N280SY,E75L,SKW3700,DL3700,LAX,SFO,SFO,
652218549,10668434,N279SY,E75L,SKW3705,DL3705,LAX,GEG,GEG,
652218544,7865940,B2081,B77L,CSN445,CZ445,PVG,LAX,LAX,
652218552,10998502,N603FE,MD11,FDX3034,FX3034,SEA,LAX,LAX,
