snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1644264638,0,84,33.94635,-118.40179,2801,1,0000
1644264758,0,84,33.94628,-118.40205,2801,1,0000
1644265459,0,84,33.94647,-118.40173,2801,0,0000
1644265565,0,90,33.94648,-118.40198,2801,1,0000
1644265601,0,154,33.94653,-118.40232,2801,1,6766
1644265635,0,174,33.94680,-118.40243,2801,2,6766
1644265660,0,118,33.94702,-118.40249,2801,1,6766
1644265688,0,14,33.94709,-118.40270,2801,1,6766
1644265705,0,271,33.94685,-118.40245,2801,1,6766
1644265780,0,271,33.94704,-118.40265,2801,0,6766
1644265809,0,5,33.94728,-118.40257,2801,3,6766
1644265819,0,354,33.94756,-118.40262,2801,8,6766
1644265829,0,343,33.94803,-118.40273,2801,10,6766
1644265836,0,343,33.94835,-118.40285,2801,11,6766
1644265855,0,81,33.94905,-118.40222,2801,13,6766
1644265860,0,84,33.94909,-118.40185,2801,13,6766
1644265865,0,84,33.94912,-118.40158,2801,11,6766
1644265887,0,84,33.94914,-118.40123,2801,0,6766
1644265973,0,84,33.94920,-118.40066,2801,6,6766
1644265990,0,84,33.94927,-118.39989,2801,10,6766
1644265997,0,73,33.94934,-118.39953,2801,9,6766
1644266003,0,53,33.94944,-118.39932,2801,8,6766
1644266014,0,11,33.94984,-118.39909,2801,8,6766
1644266023,0,357,33.95023,-118.39912,2801,9,6766
1644266030,0,323,33.95045,-118.39919,2801,6,6766
1644266052,0,261,33.95042,-118.39952,2801,9,6766
1644266054,0,264,33.95040,-118.39973,2801,18,6766
1644266057,0,261,33.95034,-118.40031,2801,35,6766
1644266065,0,264,33.95005,-118.40308,2801,76,6766
1644266083,0,262,33.94887,-118.41460,2801,142,6766
1644266089,125,262,33.94831,-118.41974,2801,150,6766
1644266095,400,263,33.94790,-118.42426,566,149,6766
1644266103,850,263,33.94730,-118.43077,3393,148,6766
1644266109,1125,263,33.94678,-118.43611,3393,153,6766
1644266115,1350,263,33.94622,-118.44148,3393,160,6766
1644266121,1525,262,33.94569,-118.44652,1451,170,6766
1644266127,1700,262,33.94510,-118.45223,1451,178,6766
1644266133,1900,262,33.94446,-118.45834,1451,187,6766
1644266139,2150,263,33.94391,-118.46356,1451,196,6766
1644266145,2425,267,33.94342,-118.47141,1451,200,6766
1644266148,2575,268,33.94336,-118.47482,309,201,6766
1644266150,2675,268,33.94331,-118.47606,309,202,6766
1644266154,2925,268,33.94319,-118.48206,3393,203,6766
1644266155,3000,268,33.94319,-118.48326,41462,203,6766
1644266157,3075,268,33.94318,-118.48430,309,204,6766
1644266160,3275,268,33.94310,-118.48652,309,204,6766
1644266162,3425,268,33.94304,-118.49103,309,204,6766
1644266164,3550,268,33.94296,-118.49333,41462,204,6766
1644266170,3875,267,33.94281,-118.49909,41462,208,6766
1644266176,4175,266,33.94244,-118.50768,41462,213,6766
1644266182,4425,265,33.94194,-118.51468,41462,219,6766
1644266188,4650,264,33.94138,-118.52222,41462,227,6766
1644266194,4875,264,33.94098,-118.52757,41462,236,6766
1644266200,5075,264,33.94021,-118.53733,3393,245,6766
1644266212,5500,264,33.93878,-118.55464,2818,260,6766
1644266224,5975,264,33.93745,-118.57219,2818,274,6766
1644266236,6625,264,33.93607,-118.59015,2818,276,6766
1644266248,7175,268,33.93498,-118.60913,2818,275,6766
1644266254,7300,278,33.93551,-118.61732,2818,277,6766
1644266257,7375,284,33.93658,-118.62297,2818,278,6766
1644266260,7425,290,33.93789,-118.62728,2818,279,6766
1644266263,7475,296,33.93892,-118.63009,2818,279,6766
1644266266,7500,302,33.94134,-118.63502,2818,281,6766
1644266269,7525,307,33.94403,-118.63930,2818,282,6766
