snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1644624748,0,0,33.43819,-112.00171,1967,0,0000
1644625223,0,249,33.43822,-112.00172,1967,0,2504
1644626157,0,180,33.43807,-112.00196,1967,0,2504
1644626163,0,180,33.43826,-112.00176,1967,0,2504
1644628006,0,180,33.43823,-112.00173,36462,0,0000
1644628911,0,185,33.43844,-112.00178,36462,2,4156
1644628930,0,34,33.43865,-112.00176,4055,2,4156
1644628996,0,315,33.43903,-112.00127,1967,2,4156
1644629019,0,326,33.43887,-112.00105,1967,2,4156
1644629051,0,343,33.43862,-112.00084,1967,1,4156
1644629084,0,354,33.43902,-112.00124,1967,1,4156
1644629126,0,354,33.43853,-112.00078,1967,0,4156
1644629264,0,8,33.43886,-112.00075,1967,6,4156
1644629272,0,45,33.43904,-112.00052,1967,7,4156
1644629278,0,75,33.43907,-112.00026,1967,8,4156
1644629283,0,87,33.43907,-112.00002,1967,9,4156
1644629288,0,90,33.43907,-111.99979,1571,10,4156
1644629304,0,90,33.43905,-111.99878,1967,12,4156
1644629311,0,90,33.43905,-111.99828,1967,14,4156
1644629320,0,90,33.43905,-111.99751,1967,15,4156
1644629337,0,90,33.43905,-111.99593,1967,18,4156
1644629347,0,90,33.43905,-111.99493,1967,18,4156
1644629355,0,90,33.43904,-111.99410,1967,20,4156
1644629377,0,137,33.43881,-111.99235,4055,12,4156
1644629410,0,180,33.43673,-111.99226,4055,15,4156
1644629428,0,180,33.43540,-111.99229,4055,16,4156
1644629440,0,180,33.43441,-111.99231,4055,19,4156
1644629449,0,180,33.43359,-111.99230,4055,17,4156
1644629456,0,180,33.43310,-111.99229,4055,17,4156
1644629508,0,270,33.43104,-111.99934,4055,84,4156
1644629529,1125,270,33.43108,-112.01210,4055,163,4156
1644629535,1225,270,33.43112,-112.01968,4055,175,4156
1644629541,1475,270,33.43112,-112.02422,4055,174,4156
1644629547,1750,269,33.43108,-112.03181,4055,174,4156
1644629553,2100,269,33.43102,-112.03767,4055,169,4156
1644629559,2450,267,33.43093,-112.04306,4055,166,4156
1644629563,2600,263,33.43066,-112.04616,4091,168,4156
1644629566,2700,260,33.43044,-112.04802,4091,170,4156
1644629569,2775,256,33.42967,-112.05231,4091,174,4156
1644629571,2825,255,33.42944,-112.05321,1120,175,4156
1644629573,2875,254,33.42883,-112.05593,1120,178,4156
1644629576,2925,254,33.42819,-112.05879,1120,182,4156
1644629579,2975,253,33.42741,-112.06187,1120,186,4156
1644629582,3025,252,33.42664,-112.06484,1120,189,4156
1644629586,3075,252,33.42586,-112.06783,1120,193,4156
1644629588,3125,252,33.42535,-112.06986,1120,197,4156
1644629591,3175,252,33.42446,-112.07304,1120,198,4156
1644629595,3225,251,33.42292,-112.07865,4055,207,4156
1644629601,3325,252,33.42106,-112.08555,4055,215,4156
1644629607,3400,251,33.41927,-112.09213,4055,225,4156
1644629613,3500,251,33.41715,-112.09967,4055,234,4156
1644629619,3650,251,33.41501,-112.10741,4055,242,4156
1644629625,3775,251,33.41286,-112.11515,4055,250,4156
1644629631,3925,251,33.41082,-112.12260,4055,256,4156
1644629637,4100,251,33.40840,-112.13140,4055,262,4156
1644629643,4325,251,33.40631,-112.13893,4055,265,4156
1644629649,4550,251,33.40384,-112.14816,4055,268,4156
1644629655,4800,252,33.40151,-112.15662,4055,270,4156
1644629661,5075,251,33.39928,-112.16497,4055,272,4156
1644629673,5625,252,33.39453,-112.18252,4055,274,4156
1644629682,6025,264,33.39244,-112.19557,4055,275,4156
1644629685,6175,268,33.39234,-112.20034,4055,275,4156
1644629688,6275,273,33.39253,-112.20534,4055,275,4156
1644629691,6425,277,33.39294,-112.20965,4055,275,4156
