snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1614224262,0,61,33.94760,-118.40192,3021,0,0000
1614225002,0,106,33.94763,-118.40215,3021,4,7373
1614225012,0,112,33.94765,-118.40236,3021,4,7373
1614225024,0,137,33.94772,-118.40257,3021,3,7373
1614225044,0,196,33.94795,-118.40281,3021,3,7373
1614225058,0,233,33.94815,-118.40271,3021,4,7373
1614225072,0,258,33.94827,-118.40247,3021,3,7373
1614225088,0,264,33.94830,-118.40225,3021,1,7373
1614225131,0,264,33.94827,-118.40204,3021,2,7373
1614225152,0,279,33.94830,-118.40225,3021,0,7373
1614225182,0,267,33.94830,-118.40249,3021,8,7373
1614225186,0,286,33.94835,-118.40274,3021,10,7373
1614225192,0,329,33.94855,-118.40296,3021,10,7373
1614225198,0,16,33.94880,-118.40293,3021,11,7373
1614225202,0,59,33.94896,-118.40270,3021,11,7373
1614225208,0,78,33.94904,-118.40232,3021,12,7373
1614225214,0,78,33.94910,-118.40189,3021,13,7373
1614225219,0,84,33.94914,-118.40159,3021,14,7373
1614225221,0,84,33.94916,-118.40135,3021,15,7373
1614225224,0,84,33.94918,-118.40110,3021,15,7373
1614225227,0,84,33.94921,-118.40088,3021,13,7373
1614225232,0,84,33.94922,-118.40060,3021,11,7373
1614225236,0,84,33.94924,-118.40033,3021,9,7373
1614225243,0,84,33.94928,-118.40005,3021,8,7373
1614225256,0,81,33.94931,-118.39984,3021,2,7373
1614225267,0,67,33.94939,-118.39963,3021,4,7373
1614225282,0,47,33.94954,-118.39942,3021,5,7373
1614225288,0,22,33.94975,-118.39931,3021,9,7373
1614225294,0,352,33.94999,-118.39929,3021,10,7373
1614225299,0,348,33.95023,-118.39934,3021,11,7373
1614225304,0,303,33.95041,-118.39957,3021,9,7373
1614225311,0,267,33.95040,-118.39980,3021,5,7373
1614225387,0,264,33.95036,-118.40016,3021,14,7373
1614225395,0,264,33.95022,-118.40160,3021,52,7373
1614225412,50,262,33.94931,-118.41048,3021,128,7373
1614225444,1300,262,33.94633,-118.43816,31866,160,7373
1614225462,1700,262,33.94440,-118.45636,2120,189,7373
1614225471,1925,265,33.94345,-118.46619,2120,204,7373
1614225480,2150,268,33.94315,-118.47645,2163,215,7373
1614225489,2550,268,33.94287,-118.48766,2120,222,7373
1614225496,2850,267,33.94259,-118.49510,309,224,7373
1614225503,3325,266,33.94212,-118.50529,40453,223,7373
1614225510,3725,264,33.94162,-118.51294,40453,222,7373
1614225516,4050,264,33.94103,-118.52073,40453,225,7373
1614225522,4250,264,33.94044,-118.52835,40453,232,7373
1614225536,4525,264,33.93900,-118.54781,6836,261,7373
1614225553,5175,264,33.93713,-118.57291,1746,276,7373
1614225567,6150,264,33.93553,-118.59472,2163,275,7373
1614225580,7050,276,33.93556,-118.61355,40453,272,7373
1614225583,7225,283,33.93635,-118.61818,40453,271,7373
1614225585,7350,288,33.93736,-118.62235,40453,271,7373
1614225589,7500,291,33.93882,-118.62677,40453,270,7373
1614225591,7600,297,33.94052,-118.63088,40453,270,7373
1614225594,7700,302,33.94254,-118.63478,40453,270,7373
1614225597,7750,302,33.94363,-118.63665,40453,270,7373
1614225598,7775,307,33.94492,-118.63866,3021,270,7373
1614225601,7850,312,33.94739,-118.64198,3021,269,7373
1614225604,7900,316,33.95064,-118.64562,309,269,7373
1614225610,7925,326,33.95659,-118.65077,309,269,7373
1614225612,7925,328,33.95860,-118.65223,40453,268,7373
1614225616,7925,329,33.96233,-118.65492,40453,268,7373
1614225619,7925,329,33.96565,-118.65722,40453,268,7373
1614225622,7925,329,33.96884,-118.65950,40453,267,7373
1614225624,7925,329,33.97192,-118.66170,2541,268,7373
1614225628,7925,328,33.97563,-118.66440,2120,267,7373
1614225631,7925,329,33.97881,-118.66665,1746,268,7373
1614225646,7925,347,33.99618,-118.67471,2120,267,7373
1614225649,7925,351,34.00022,-118.67552,309,268,7373
1614225654,7900,358,34.00678,-118.67603,1746,269,7373
1614225659,7900,2,34.01175,-118.67589,2818,268,7373
1614225661,7900,3,34.01546,-118.67561,309,268,7373
1614225667,7900,3,34.02223,-118.67516,2120,268,7373
1614225670,7900,3,34.02589,-118.67493,1746,267,7373
1614225676,7925,2,34.03349,-118.67443,2120,267,7373
1614225694,7925,2,34.05636,-118.67311,309,267,7373
1614225709,7925,4,34.07387,-118.67202,2541,266,7373
1614225722,7950,11,34.08980,-118.66899,309,268,7373
1614225734,8275,10,34.10473,-118.66545,2818,267,7373
1614225751,9250,11,34.12459,-118.66080,2541,265,7373
1614225767,10375,11,34.14481,-118.65601,309,272,7373
1614225778,11075,11,34.15938,-118.65251,1746,279,7373
1614225794,12050,11,34.17861,-118.64793,2163,284,7373
1614225826,13750,9,34.22148,-118.63799,2541,290,7373
1614225848,13950,358,34.25006,-118.63580,2120,290,7373
1614225853,14025,354,34.25826,-118.63655,1746,290,7373
1614225854,14050,354,34.25896,-118.63661,2163,290,7373
1614225858,14125,352,34.26352,-118.63732,2818,290,7373
1614225860,14200,351,34.26673,-118.63792,2163,289,7373
1614225861,14225,350,34.26747,-118.63804,2818,289,7373
1614225864,14400,348,34.27158,-118.63900,2818,287,7373
1614225866,14500,348,34.27423,-118.63968,1746,285,7373
1614225870,14725,348,34.27916,-118.64090,2818,283,7373
1614225872,14875,348,34.28238,-118.64164,2163,282,7373
1614225908,16750,349,34.32869,-118.65195,2541,289,7373
1614225939,17025,349,34.37018,-118.66125,2818,295,7373
1614225972,18575,349,34.41508,-118.67168,2818,288,7373
1614226034,21250,341,34.50069,-118.69135,1746,328,7373
1614226037,21375,339,34.50415,-118.69292,41012,329,7373
1614226046,21825,338,34.51749,-118.69937,2541,330,7373
1614226115,25125,338,34.61815,-118.74648,2120,341,7373
1614226176,26750,338,34.71121,-118.79041,41323,375,7373
1614226238,28150,338,34.81297,-118.83849,2818,386,7373
1614226299,30975,338,34.91339,-118.88609,2120,375,7373
1614226360,32000,338,35.01343,-118.93341,41323,383,7373
1614226420,32000,338,35.11395,-118.98115,41323,386,7373
1614226482,32000,338,35.21553,-119.02975,2818,387,7373
1614226545,32000,338,35.32146,-119.08052,41323,391,7373
1614226611,32000,338,35.43324,-119.13399,41323,387,7373
1614226676,32000,338,35.54059,-119.18571,2541,384,7373
1614226741,32000,338,35.64891,-119.23801,2120,385,7373
1614226811,32000,338,35.76501,-119.29405,2541,386,7373
1614226874,32000,338,35.86915,-119.34460,2120,386,7373
1614226937,32000,333,35.97296,-119.39667,2120,385,7373
1614226998,32000,332,36.06940,-119.45818,2154,382,7373
1614227061,32000,332,36.16895,-119.52155,2154,382,7373
1614227124,32000,332,36.26733,-119.58429,2120,381,7373
1614227185,32000,332,36.36367,-119.64614,2541,381,7373
1614227246,32000,332,36.45892,-119.70738,2154,381,7373
1614227308,32000,332,36.55568,-119.76963,2332,382,7373
1614227369,32000,332,36.65126,-119.83131,41323,381,7373
1614227430,32000,332,36.74601,-119.89275,40352,377,7373
1614227492,32000,332,36.84102,-119.95451,2332,374,7373
1614227552,32000,332,36.93397,-120.01500,2541,373,7373
1614227613,32000,332,37.02850,-120.07683,2180,376,7373
1614227675,32000,332,37.12243,-120.13831,41323,377,7373
1614227736,32000,332,37.21733,-120.20065,2590,378,7373
1614227799,29850,327,37.31264,-120.26786,2332,372,7373
1614227860,27250,327,37.40007,-120.33758,2590,362,7373
1614227922,24625,321,37.48581,-120.41009,40352,352,7373
1614227983,22100,321,37.56180,-120.48601,2332,344,7373
1614228044,21000,321,37.63734,-120.56181,2590,337,7373
1614228104,19775,321,37.71020,-120.63490,2590,332,7373
1614228167,19000,321,37.78431,-120.70953,2332,328,7373
1614228229,19000,321,37.85931,-120.78542,41407,332,7373
1614228291,19000,321,37.93221,-120.85952,42021,329,7373
1614228352,17875,321,38.00377,-120.93207,41407,319,7373
1614228384,16325,320,38.04156,-120.97063,4376,327,7373
1614228418,15050,313,38.08024,-121.01291,42021,326,7373
1614228421,14925,311,38.08322,-121.01715,42021,326,7373
1614228424,14850,310,38.08564,-121.02062,4376,326,7373
1614228426,14750,310,38.08816,-121.02432,2332,325,7373
1614228427,14725,310,38.08867,-121.02509,4376,325,7373
1614228433,14500,310,38.09472,-121.03399,4376,323,7373
1614228465,13275,310,38.12675,-121.08110,4376,318,7373
1614228498,12075,310,38.15758,-121.12713,2332,313,7373
1614228536,11425,310,38.19214,-121.17786,42021,288,7373
1614228547,11325,310,38.20147,-121.19162,4376,280,7373
1614228560,11200,310,38.21201,-121.20725,4376,270,7373
1614228570,11000,311,38.22097,-121.22046,2332,265,7373
1614228584,10650,312,38.23183,-121.23576,4376,263,7373
1614228595,10400,312,38.24048,-121.24763,2332,261,7373
1614228607,10075,312,38.25087,-121.26189,2590,260,7373
1614228617,9825,312,38.25923,-121.27360,4376,260,7373
1614228630,9525,312,38.26909,-121.28737,4376,259,7373
1614228642,9225,312,38.27860,-121.30077,4376,259,7373
1614228653,8950,312,38.28749,-121.31319,2590,258,7373
1614228667,8600,312,38.29916,-121.32962,2332,257,7373
1614228678,8325,311,38.30791,-121.34195,4376,256,7373
1614228694,7925,311,38.32027,-121.35952,42021,255,7373
1614228705,7650,311,38.32942,-121.37257,4376,254,7373
1614228718,7350,311,38.33904,-121.38607,4376,254,7373
1614228730,7075,311,38.34860,-121.39969,4376,254,7373
1614228741,6775,311,38.35746,-121.41230,4376,254,7373
1614228754,6475,312,38.36742,-121.42639,4376,254,7373
1614228766,6175,312,38.37743,-121.44025,42021,255,7373
1614228779,5875,312,38.38719,-121.45386,42021,257,7373
1614228790,5575,312,38.39656,-121.46711,4376,256,7373
1614228803,5300,312,38.40651,-121.48103,42021,255,7373
1614228815,5025,312,38.41589,-121.49410,2332,254,7373
1614228827,4725,311,38.42571,-121.50800,4376,254,7373
1614228833,4600,311,38.43027,-121.51452,2332,254,7373
1614228839,4450,312,38.43521,-121.52138,2332,253,7373
1614228845,4325,312,38.43993,-121.52795,2332,253,7373
1614228851,4175,310,38.44450,-121.53452,2332,253,7373
1614228857,4075,310,38.44894,-121.54102,4376,253,7373
1614228863,3925,311,38.45412,-121.54868,42021,250,7373
1614228872,3775,311,38.46048,-121.55780,2332,246,7373
1614228878,3725,311,38.46514,-121.56439,2332,241,7373
1614228885,3650,311,38.46993,-121.57129,4376,236,7373
1614228891,3600,311,38.47463,-121.57788,42021,230,7373
1614228897,3550,312,38.47854,-121.58343,4376,226,7373
1614228902,3500,312,38.48277,-121.58928,4376,222,7373
1614228914,3425,319,38.49069,-121.59937,2332,212,7373
1614228917,3400,324,38.49303,-121.60152,2332,208,7373
1614228918,3375,326,38.49408,-121.60235,42021,206,7373
1614228921,3350,332,38.49637,-121.60397,4376,203,7373
1614228923,3325,340,38.49861,-121.60504,2332,200,7373
1614228924,3325,340,38.49934,-121.60528,42021,200,7373
1614228932,3200,355,38.50657,-121.60620,2332,193,7373
1614228938,3075,11,38.51178,-121.60523,2332,189,7373
