snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1644226192,0,340,50.04657,8.55937,5726,0,2550
1644226224,0,340,50.04636,8.55948,41379,3,2550
1644226242,0,331,50.04609,8.55961,41379,4,2550
1644226256,0,309,50.04588,8.55976,41379,3,2550
1644226269,0,278,50.04575,8.55998,41379,3,2550
1644226279,0,253,50.04569,8.56025,41379,3,2550
1644226292,0,247,50.04575,8.56052,41379,3,2550
1644226443,0,250,50.04630,8.55953,41379,0,2550
1644226479,0,250,50.04577,8.56063,41379,0,2550
1644226637,0,250,50.04573,8.56041,41379,3,2550
1644226644,0,250,50.04568,8.56020,41379,5,2550
1644226652,0,236,50.04555,8.55989,41379,7,2550
1644226659,0,213,50.04534,8.55969,41379,8,2550
1644226665,0,202,50.04514,8.55954,41379,9,2550
1644226673,0,199,50.04477,8.55934,41379,11,2550
1644226682,0,194,50.04433,8.55914,41379,12,2550
1644226692,0,171,50.04375,8.55917,41379,14,2550
1644226699,0,160,50.04331,8.55939,41379,14,2550
1644226703,0,160,50.04308,8.55952,41379,12,2550
1644226708,0,157,50.04285,8.55967,41379,10,2550
1644226713,0,132,50.04270,8.55992,41379,9,2550
1644226717,0,109,50.04267,8.56014,41379,9,2550
1644226773,0,149,50.04162,8.56290,41379,9,2550
1644226777,0,126,50.04153,8.56314,41379,9,2550
1644226780,0,106,50.04150,8.56334,41379,10,2550
1644226784,0,90,50.04151,8.56364,41379,10,2550
1644226787,0,81,50.04153,8.56386,41379,11,2550
1644226790,0,75,50.04158,8.56408,41379,11,2550
1644226793,0,73,50.04164,8.56431,41379,11,2550
1644226796,0,70,50.04168,8.56455,41379,11,2550
1644226800,0,70,50.04175,8.56482,41379,11,2550
1644226803,0,70,50.04181,8.56505,41379,11,2550
1644226809,0,70,50.04192,8.56553,41379,12,2550
1644226815,0,70,50.04205,8.56603,41379,12,2550
1644226821,0,70,50.04215,8.56650,41379,12,2550
1644226826,0,70,50.04225,8.56691,41379,12,2550
