snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1614063514,0,180,21.33001,-157.91974,5254,0,2203
1614063604,0,12,21.33032,-157.91968,5254,0,2203
1614063607,0,192,21.32998,-157.91975,5254,0,2203
1614063627,0,6,21.33027,-157.91972,5254,0,2203
1614063630,0,184,21.33000,-157.91974,5254,0,2203
1614063749,0,195,21.33033,-157.91968,41354,0,2203
1614063834,0,195,21.33000,-157.91975,41354,0,2203
1614064951,0,311,21.33001,-157.91977,5254,0,0000
1614065393,0,16,21.33028,-157.91965,41354,0,2203
1614065397,0,196,21.32999,-157.91974,41354,0,2203
1614066517,0,49,21.33028,-157.91965,41354,0,2203
1614066552,0,49,21.32998,-157.91975,41354,0,2203
1614066594,0,33,21.33044,-157.91943,41354,0,2203
1614066601,0,214,21.32998,-157.91975,41354,0,2203
1614066612,0,33,21.33044,-157.91943,41354,0,2203
1614066617,0,213,21.32998,-157.91975,41354,0,2203
1614066717,0,34,21.33042,-157.91943,41354,0,2203
1614066723,0,214,21.32998,-157.91975,41354,0,2203
1614066734,0,34,21.33041,-157.91943,41354,0,2203
1614066742,0,215,21.32997,-157.91975,41354,0,2203
1614066837,0,34,21.33039,-157.91943,41354,0,2203
1614066841,0,215,21.32997,-157.91974,41354,0,2203
1614067001,0,180,21.33039,-157.91943,41354,0,2203
1614067036,0,271,21.32998,-157.91975,41354,0,2203
1614069542,0,286,21.32994,-157.91950,41354,3,3736
1614069556,0,309,21.32990,-157.91927,41354,4,3736
1614069582,0,11,21.32954,-157.91898,41354,4,3736
1614069597,0,11,21.32919,-157.91905,41354,5,3736
1614069612,0,8,21.32882,-157.91911,41354,5,3736
1614069624,0,186,21.32853,-157.91917,41354,6,3736
1614069632,0,348,21.32830,-157.91921,41354,6,3736
1614069640,0,323,21.32809,-157.91919,41354,5,3736
1614069663,0,270,21.32775,-157.91884,41354,4,3736
1614069673,0,270,21.32775,-157.91862,41354,4,3736
1614070030,0,270,21.32775,-157.91884,41354,5,3736
1614070040,0,270,21.32775,-157.91914,41354,6,3736
1614070047,0,270,21.32775,-157.91939,41354,7,3736
1614070062,0,270,21.32775,-157.92007,41354,10,3736
1614070068,0,270,21.32775,-157.92035,41354,11,3736
1614070074,0,270,21.32775,-157.92072,41354,12,3736
1614070080,0,270,21.32775,-157.92108,41354,13,3736
1614070085,0,270,21.32775,-157.92143,41354,13,3736
1614070092,0,270,21.32775,-157.92191,41354,14,3736
1614070098,0,270,21.32775,-157.92227,41354,14,3736
1614070106,0,270,21.32776,-157.92294,41354,15,3736
1614070116,0,270,21.32776,-157.92372,41354,16,3736
1614070123,0,270,21.32776,-157.92423,41354,16,3736
1614070140,0,270,21.32775,-157.92564,41354,16,3736
1614070145,0,270,21.32775,-157.92612,41354,16,3736
1614070152,0,270,21.32776,-157.92665,41354,15,3736
1614070158,0,264,21.32773,-157.92712,41354,15,3736
1614070161,0,255,21.32769,-157.92735,41354,15,3736
1614070165,0,250,21.32760,-157.92760,41354,15,3736
1614070168,0,250,21.32752,-157.92783,41354,15,3736
1614070171,0,253,21.32745,-157.92804,41354,16,3736
1614070177,0,270,21.32744,-157.92853,41354,16,3736
1614070180,0,270,21.32744,-157.92880,41354,16,3736
1614070184,0,270,21.32744,-157.92914,41354,16,3736
1614070188,0,270,21.32744,-157.92944,41354,16,3736
1614070194,0,270,21.32744,-157.92996,41354,17,3736
1614070206,0,270,21.32744,-157.93100,41354,16,3736
1614070213,0,270,21.32744,-157.93158,41354,16,3736
1614070219,0,270,21.32744,-157.93207,41354,17,3736
1614070225,0,270,21.32744,-157.93262,41354,17,3736
1614070230,0,270,21.32744,-157.93306,41354,17,3736
1614070236,0,270,21.32744,-157.93361,41354,17,3736
1614070242,0,270,21.32743,-157.93414,41354,17,3736
1614070251,0,270,21.32744,-157.93491,41354,17,3736
1614070257,0,270,21.32744,-157.93538,41354,18,3736
1614070263,0,270,21.32744,-157.93600,41354,19,3736
1614070272,0,270,21.32743,-157.93684,41354,19,3736
1614070277,0,270,21.32744,-157.93744,41354,20,3736
1614070284,0,270,21.32743,-157.93811,41354,20,3736
1614070290,0,270,21.32743,-157.93869,41354,18,3736
1614070295,0,270,21.32743,-157.93919,41354,18,3736
1614070301,0,270,21.32744,-157.93973,41354,17,3736
1614070308,0,264,21.32742,-157.94023,41354,15,3736
1614070311,0,250,21.32733,-157.94046,41354,15,3736
1614070314,0,233,21.32718,-157.94069,41354,16,3736
1614070319,0,216,21.32690,-157.94093,41354,17,3736
1614070322,0,208,21.32666,-157.94106,41354,18,3736
1614070326,0,208,21.32633,-157.94125,41354,19,3736
1614070330,0,210,21.32601,-157.94144,41354,19,3736
1614070336,0,208,21.32560,-157.94170,42482,19,3736
1614070338,0,208,21.32537,-157.94182,42482,19,3736
1614070342,0,208,21.32506,-157.94202,41354,18,3736
1614070348,0,208,21.32457,-157.94231,41354,19,3736
1614070355,0,208,21.32406,-157.94260,41354,20,3736
1614070362,0,208,21.32352,-157.94292,41354,21,3736
1614070369,0,208,21.32285,-157.94333,41354,21,3736
1614070375,0,208,21.32224,-157.94368,41354,22,3736
1614070380,0,208,21.32180,-157.94395,41354,22,3736
1614070388,0,208,21.32112,-157.94437,41354,21,3736
1614070395,0,208,21.32050,-157.94472,42482,21,3736
1614070401,0,208,21.32001,-157.94501,41354,21,3736
1614070407,0,208,21.31946,-157.94536,41354,20,3736
1614070413,0,208,21.31903,-157.94560,42482,18,3736
1614070420,0,208,21.31849,-157.94592,42482,18,3736
1614070425,0,208,21.31808,-157.94617,42482,18,3736
1614070432,0,205,21.31754,-157.94647,42482,19,3736
1614070435,0,196,21.31731,-157.94655,42482,19,3736
1614070437,0,191,21.31711,-157.94659,42482,20,3736
1614070440,0,185,21.31687,-157.94661,42482,20,3736
1614070443,0,177,21.31658,-157.94659,41354,20,3736
1614070445,0,174,21.31638,-157.94656,41354,20,3736
1614070448,0,171,21.31609,-157.94653,41354,20,3736
1614070451,0,171,21.31584,-157.94649,42482,20,3736
1614070454,0,174,21.31550,-157.94646,41354,20,3736
1614070458,0,171,21.31523,-157.94643,41354,19,3736
1614070461,0,174,21.31492,-157.94638,42482,19,3736
1614070467,0,171,21.31440,-157.94630,42482,19,3736
1614070473,0,174,21.31384,-157.94624,41354,19,3736
1614070479,0,171,21.31319,-157.94615,42482,19,3736
1614070486,0,171,21.31266,-157.94608,41354,17,3736
1614070492,0,174,21.31220,-157.94603,42482,16,3736
1614070498,0,174,21.31175,-157.94597,42482,17,3736
1614070504,0,171,21.31125,-157.94589,41354,17,3736
1614070510,0,171,21.31074,-157.94583,41354,17,3736
1614070516,0,174,21.31032,-157.94579,42482,16,3736
1614070522,0,174,21.30986,-157.94572,42482,16,3736
1614070527,0,177,21.30952,-157.94569,41354,16,3736
1614070529,0,180,21.30931,-157.94571,41354,17,3736
1614070532,0,180,21.30906,-157.94571,41354,17,3736
1614070535,0,180,21.30878,-157.94571,41354,18,3736
1614070538,0,180,21.30856,-157.94571,42482,18,3736
1614070540,0,180,21.30834,-157.94571,42482,18,3736
1614070547,0,180,21.30781,-157.94571,42482,18,3736
1614070553,0,180,21.30735,-157.94571,42482,15,3736
1614070557,0,174,21.30710,-157.94568,42482,12,3736
1614070562,0,143,21.30689,-157.94553,42482,11,3736
1614070567,0,109,21.30682,-157.94525,41354,12,3736
1614070571,0,90,21.30683,-157.94492,42482,16,3736
1614070573,0,90,21.30683,-157.94469,41354,19,3736
1614070575,0,90,21.30682,-157.94431,41354,31,3736
1614070576,0,90,21.30683,-157.94409,42482,36,3736
1614070577,0,90,21.30683,-157.94386,42482,41,3736
1614070578,0,90,21.30683,-157.94348,42482,46,3736
1614070580,0,90,21.30682,-157.94298,41354,56,3736
1614070581,0,90,21.30682,-157.94263,42482,60,3736
1614070583,0,90,21.30682,-157.94211,42482,65,3736
1614070584,0,90,21.30683,-157.94173,42482,70,3736
1614070585,0,90,21.30683,-157.94132,41354,74,3736
1614070592,0,90,21.30682,-157.93736,42482,105,3736
1614070599,0,90,21.30682,-157.93361,42482,129,3736
1614070606,0,90,21.30682,-157.92836,42482,156,3736
1614070628,700,101,21.30612,-157.91016,42482,164,3736
1614070632,875,115,21.30464,-157.90680,41354,165,3736
1614070637,1075,129,21.30244,-157.90375,42482,166,3736
1614070641,1175,135,21.30052,-157.90175,42482,167,3736
1614070642,1225,136,21.29965,-157.90096,41354,168,3736
1614070644,1275,138,21.29869,-157.90001,42482,169,3736
1614070648,1425,139,21.29597,-157.89754,41354,173,3736
1614070652,1525,140,21.29384,-157.89571,41354,175,3736
1614070660,1800,142,21.28843,-157.89128,42482,182,3736
1614070663,1900,142,21.28620,-157.88945,42482,184,3736
1614070664,1925,142,21.28551,-157.88881,41354,184,3736
1614070670,2125,143,21.28159,-157.88570,42482,188,3736
1614070674,2250,144,21.27864,-157.88338,41354,194,3736
1614070677,2350,144,21.27628,-157.88162,41354,197,3736
1614070683,2525,143,21.27191,-157.87822,42482,201,3736
1614070689,2750,144,21.26716,-157.87456,42482,207,3736
1614070696,2950,145,21.26166,-157.87053,42482,215,3736
1614070701,3150,137,21.25710,-157.86641,42482,218,3736
1614070702,3200,135,21.25635,-157.86554,41354,218,3736
1614070706,3300,130,21.25433,-157.86295,41354,219,3736
1614070709,3400,123,21.25269,-157.86020,41354,221,3736
1614070711,3475,120,21.25145,-157.85776,42482,223,3736
1614070712,3500,118,21.25099,-157.85686,41354,225,3736
1614070717,3700,114,21.24861,-157.85106,42482,231,3736
1614070718,3725,112,21.24816,-157.84993,41354,234,3736
1614070720,3775,111,21.24737,-157.84775,42482,236,3736
1614070728,4025,110,21.24458,-157.83997,41354,244,3736
1614070730,4125,110,21.24371,-157.83748,42482,246,3736
1614070733,4275,110,21.24239,-157.83359,42482,248,3736
1614070734,4325,110,21.24197,-157.83238,41354,249,3736
1614070735,4375,110,21.24155,-157.83116,40908,249,3736
1614070736,4425,110,21.24123,-157.83015,42482,249,3736
1614070737,4475,110,21.24076,-157.82887,41354,250,3736
1614070739,4575,110,21.23996,-157.82645,40908,250,3736
1614070742,4750,110,21.23862,-157.82268,40908,251,3736
1614070750,5125,110,21.23569,-157.81418,41354,253,3736
1614070761,5750,110,21.23103,-157.80064,40908,255,3736
1614070773,6400,98,21.22717,-157.78493,42482,256,3736
1614070775,6450,99,21.22710,-157.78355,40908,255,3736
1614070778,6600,91,21.22703,-157.77989,41354,257,3736
1614070780,6725,88,21.22717,-157.77679,42482,258,3736
1614070781,6775,87,21.22726,-157.77553,41354,259,3736
1614070783,6900,85,21.22754,-157.77283,42482,259,3736
1614070784,6950,84,21.22765,-157.77147,41354,261,3736
1614070785,7000,84,21.22777,-157.77013,40908,261,3736
1614070790,7300,83,21.22852,-157.76337,41354,261,3736
1614070791,7350,83,21.22865,-157.76207,40908,261,3736
1614070792,7425,83,21.22880,-157.76073,42482,261,3736
1614070793,7475,83,21.22894,-157.75944,41354,261,3736
1614070796,7600,82,21.22926,-157.75670,42482,261,3736
1614070798,7750,82,21.22971,-157.75293,42482,262,3736
1614070800,7825,82,21.22994,-157.75139,41354,261,3736
1614070803,8000,82,21.23039,-157.74754,41354,262,3736
1614070814,8625,83,21.23218,-157.73201,42482,263,3736
1614070826,9125,83,21.23387,-157.71718,41638,265,3736
1614070841,9825,81,21.23639,-157.69780,42482,269,3736
1614070853,10375,81,21.23876,-157.68108,42482,274,3736
1614070866,10775,82,21.24090,-157.66388,41354,284,3736
1614070878,11025,83,21.24300,-157.64561,41354,300,3736
1614070891,11275,82,21.24523,-157.62593,41638,315,3736
1614070902,11475,82,21.24719,-157.60951,1521,328,3736
1614070914,11700,82,21.24957,-157.58879,42482,342,3736
1614070927,11925,82,21.25226,-157.56657,41354,356,3736
1614070939,12150,82,21.25487,-157.54390,41354,370,3736
1614070971,12725,83,21.26204,-157.48235,41354,401,3736
1614071004,13925,82,21.26976,-157.41623,42482,411,3736
1614071037,15225,82,21.27735,-157.35103,41354,414,3736
1614071069,16150,82,21.28509,-157.28401,1521,425,3736
1614071101,16950,83,21.29272,-157.21817,1521,433,3736
1614071132,17875,82,21.30052,-157.15074,42482,438,3736
1614071164,18825,82,21.30867,-157.07997,42482,443,3736
1614071229,20150,83,21.32521,-156.93532,42482,463,3736
1614071289,21125,79,21.34255,-156.79533,42482,482,3736
1614071352,22275,76,21.37477,-156.64726,1521,495,3736
1614071414,23600,76,21.40755,-156.49734,42482,499,3736
1614071476,25225,76,21.43959,-156.35014,1521,493,3736
1614071536,26325,76,21.47113,-156.20515,42482,501,3736
1614071598,27525,77,21.50299,-156.05774,42482,506,3736
1614071662,29225,77,21.53642,-155.90236,42482,498,3736
1614071723,31000,77,21.56749,-155.75732,1521,485,3736
1614071783,31800,77,21.59848,-155.61185,1461,495,3736
1614071847,32850,77,21.63101,-155.45837,1461,496,3736
1614071911,33875,77,21.66321,-155.30643,1521,496,3736
1614071971,34900,77,21.69337,-155.16281,1521,489,3736
1614072033,35000,77,21.72391,-155.01714,1461,488,3736
1614072092,35000,77,21.75288,-154.87797,1521,488,3736
1614072155,35000,77,21.78384,-154.72865,1461,490,3736
1614072216,35000,77,21.81387,-154.58359,1461,490,3736
1614072279,35000,77,21.84492,-154.43207,1461,491,3736
1614072347,35000,77,21.87774,-154.27139,1461,491,3736
1614072411,35000,77,21.90883,-154.11815,1461,492,3736
