start,end,day_count
2022-03-02T00:00:00.000Z,2022-03-03T00:00:00.000Z,42385
2022-03-03T00:00:00.000Z,2022-03-04T00:00:00.000Z,61236
2022-03-04T00:00:00.000Z,2022-03-05T00:00:00.000Z,60868
2022-03-05T00:00:00.000Z,2022-03-06T00:00:00.000Z,51496
2022-03-06T00:00:00.000Z,2022-03-07T00:00:00.000Z,52357
2022-03-07T00:00:00.000Z,2022-03-08T00:00:00.000Z,38682
2022-03-08T00:00:00.000Z,2022-03-09T00:00:00.000Z,40937
2022-03-09T00:00:00.000Z,2022-03-10T00:00:00.000Z,32646
2022-03-10T00:00:00.000Z,2022-03-11T00:00:00.000Z,31586
2022-03-11T00:00:00.000Z,2022-03-12T00:00:00.000Z,40227
2022-03-12T00:00:00.000Z,2022-03-13T00:00:00.000Z,39124
2022-03-13T00:00:00.000Z,2022-03-14T00:00:00.000Z,31218
2022-03-14T00:00:00.000Z,2022-03-15T00:00:00.000Z,28410
2022-03-15T00:00:00.000Z,2022-03-16T00:00:00.000Z,33678
2022-03-16T00:00:00.000Z,2022-03-17T00:00:00.000Z,29464
2022-03-17T00:00:00.000Z,2022-03-18T00:00:00.000Z,30984
2022-03-18T00:00:00.000Z,2022-03-19T00:00:00.000Z,35364
2022-03-19T00:00:00.000Z,2022-03-20T00:00:00.000Z,34443
2022-03-20T00:00:00.000Z,2022-03-21T00:00:00.000Z,32771
2022-03-21T00:00:00.000Z,2022-03-22T00:00:00.000Z,43653
2022-03-22T00:00:00.000Z,2022-03-23T00:00:00.000Z,53199
2022-03-23T00:00:00.000Z,2022-03-24T00:00:00.000Z,41280
2022-03-24T00:00:00.000Z,2022-03-25T00:00:00.000Z,34084
2022-03-25T00:00:00.000Z,2022-03-26T00:00:00.000Z,53069
2022-03-26T00:00:00.000Z,2022-03-27T00:00:00.000Z,38429
2022-03-27T00:00:00.000Z,2022-03-28T00:00:00.000Z,42271
2022-03-28T00:00:00.000Z,2022-03-29T00:00:00.000Z,52817
2022-03-29T00:00:00.000Z,2022-03-30T00:00:00.000Z,47545
2022-03-30T00:00:00.000Z,2022-03-31T00:00:00.000Z,41391
2022-03-31T00:00:00.000Z,2022-04-01T00:00:00.000Z,40748
2022-04-01T00:00:00.000Z,2022-04-01T14:51:44.000Z,19625
2022-01-30T00:00:00.000Z,2022-01-31T00:00:00.000Z,123906
2022-01-31T00:00:00.000Z,2022-02-01T00:00:00.000Z,88405
2022-02-01T00:00:00.000Z,2022-02-02T00:00:00.000Z,70209
2022-02-02T00:00:00.000Z,2022-02-03T00:00:00.000Z,88418
2022-02-03T00:00:00.000Z,2022-02-04T00:00:00.000Z,102283
2022-02-04T00:00:00.000Z,2022-02-05T00:00:00.000Z,63280
2022-02-05T00:00:00.000Z,2022-02-06T00:00:00.000Z,40774
2022-02-06T00:00:00.000Z,2022-02-07T00:00:00.000Z,33622
2022-02-07T00:00:00.000Z,2022-02-08T00:00:00.000Z,36132
2022-02-08T00:00:00.000Z,2022-02-09T00:00:00.000Z,40359
2022-02-09T00:00:00.000Z,2022-02-10T00:00:00.000Z,38647
2022-02-10T00:00:00.000Z,2022-02-11T00:00:00.000Z,33697
2022-02-11T00:00:00.000Z,2022-02-12T00:00:00.000Z,30928
2022-02-12T00:00:00.000Z,2022-02-13T00:00:00.000Z,38389
2022-02-13T00:00:00.000Z,2022-02-14T00:00:00.000Z,38063
2022-02-14T00:00:00.000Z,2022-02-15T00:00:00.000Z,44873
2022-02-15T00:00:00.000Z,2022-02-16T00:00:00.000Z,76843
2022-02-16T00:00:00.000Z,2022-02-17T00:00:00.000Z,65676
2022-02-17T00:00:00.000Z,2022-02-18T00:00:00.000Z,93164
2022-02-18T00:00:00.000Z,2022-02-19T00:00:00.000Z,187602
2022-02-19T00:00:00.000Z,2022-02-20T00:00:00.000Z,86534
2022-02-20T00:00:00.000Z,2022-02-21T00:00:00.000Z,80184
2022-02-21T00:00:00.000Z,2022-02-22T00:00:00.000Z,81611
2022-02-22T00:00:00.000Z,2022-02-23T00:00:00.000Z,53481
2022-02-23T00:00:00.000Z,2022-02-24T00:00:00.000Z,92607
