start,end,day_count
2022-03-02T00:00:00.000Z,2022-03-03T00:00:00.000Z,695
2022-03-03T00:00:00.000Z,2022-03-04T00:00:00.000Z,34
2022-03-04T00:00:00.000Z,2022-03-05T00:00:00.000Z,60
2022-03-05T00:00:00.000Z,2022-03-06T00:00:00.000Z,13
2022-03-06T00:00:00.000Z,2022-03-07T00:00:00.000Z,33
2022-03-07T00:00:00.000Z,2022-03-08T00:00:00.000Z,65
2022-03-08T00:00:00.000Z,2022-03-09T00:00:00.000Z,33
2022-03-09T00:00:00.000Z,2022-03-10T00:00:00.000Z,11
2022-03-10T00:00:00.000Z,2022-03-11T00:00:00.000Z,40
2022-03-11T00:00:00.000Z,2022-03-12T00:00:00.000Z,23
2022-03-12T00:00:00.000Z,2022-03-13T00:00:00.000Z,19
2022-03-13T00:00:00.000Z,2022-03-14T00:00:00.000Z,8
2022-03-14T00:00:00.000Z,2022-03-15T00:00:00.000Z,310
2022-03-15T00:00:00.000Z,2022-03-16T00:00:00.000Z,22
2022-03-16T00:00:00.000Z,2022-03-17T00:00:00.000Z,13
2022-03-17T00:00:00.000Z,2022-03-18T00:00:00.000Z,129
2022-03-18T00:00:00.000Z,2022-03-19T00:00:00.000Z,99
2022-03-19T00:00:00.000Z,2022-03-20T00:00:00.000Z,20
2022-03-20T00:00:00.000Z,2022-03-21T00:00:00.000Z,353
2022-03-21T00:00:00.000Z,2022-03-22T00:00:00.000Z,75
2022-03-22T00:00:00.000Z,2022-03-23T00:00:00.000Z,16
2022-03-23T00:00:00.000Z,2022-03-24T00:00:00.000Z,17
2022-03-24T00:00:00.000Z,2022-03-25T00:00:00.000Z,16
2022-03-25T00:00:00.000Z,2022-03-26T00:00:00.000Z,4
2022-03-26T00:00:00.000Z,2022-03-27T00:00:00.000Z,8
2022-03-27T00:00:00.000Z,2022-03-28T00:00:00.000Z,8
2022-03-28T00:00:00.000Z,2022-03-29T00:00:00.000Z,7
2022-03-29T00:00:00.000Z,2022-03-30T00:00:00.000Z,2
2022-03-30T00:00:00.000Z,2022-03-31T00:00:00.000Z,3
2022-03-31T00:00:00.000Z,2022-04-01T00:00:00.000Z,10
2022-04-01T00:00:00.000Z,2022-04-01T15:06:25.000Z,13
2022-01-30T00:00:00.000Z,2022-01-31T00:00:00.000Z,7
2022-01-31T00:00:00.000Z,2022-02-01T00:00:00.000Z,5
2022-02-01T00:00:00.000Z,2022-02-02T00:00:00.000Z,11
2022-02-02T00:00:00.000Z,2022-02-03T00:00:00.000Z,4
2022-02-03T00:00:00.000Z,2022-02-04T00:00:00.000Z,6
2022-02-04T00:00:00.000Z,2022-02-05T00:00:00.000Z,5
2022-02-05T00:00:00.000Z,2022-02-06T00:00:00.000Z,6
2022-02-06T00:00:00.000Z,2022-02-07T00:00:00.000Z,7
2022-02-07T00:00:00.000Z,2022-02-08T00:00:00.000Z,13
2022-02-08T00:00:00.000Z,2022-02-09T00:00:00.000Z,5
2022-02-09T00:00:00.000Z,2022-02-10T00:00:00.000Z,15
2022-02-10T00:00:00.000Z,2022-02-11T00:00:00.000Z,4
2022-02-11T00:00:00.000Z,2022-02-12T00:00:00.000Z,7
2022-02-12T00:00:00.000Z,2022-02-13T00:00:00.000Z,10
2022-02-13T00:00:00.000Z,2022-02-14T00:00:00.000Z,6
2022-02-14T00:00:00.000Z,2022-02-15T00:00:00.000Z,6
2022-02-15T00:00:00.000Z,2022-02-16T00:00:00.000Z,5
2022-02-16T00:00:00.000Z,2022-02-17T00:00:00.000Z,21
2022-02-17T00:00:00.000Z,2022-02-18T00:00:00.000Z,13
2022-02-18T00:00:00.000Z,2022-02-19T00:00:00.000Z,26
2022-02-19T00:00:00.000Z,2022-02-20T00:00:00.000Z,128
2022-02-20T00:00:00.000Z,2022-02-21T00:00:00.000Z,191
2022-02-21T00:00:00.000Z,2022-02-22T00:00:00.000Z,44
2022-02-22T00:00:00.000Z,2022-02-23T00:00:00.000Z,7
2022-02-23T00:00:00.000Z,2022-02-24T00:00:00.000Z,38
2022-02-24T00:00:00.000Z,2022-02-25T00:00:00.000Z,98
2022-02-25T00:00:00.000Z,2022-02-26T00:00:00.000Z,45
2022-02-26T00:00:00.000Z,2022-02-27T00:00:00.000Z,7
2022-02-27T00:00:00.000Z,2022-02-28T00:00:00.000Z,129
2022-02-28T00:00:00.000Z,2022-03-01T00:00:00.000Z,63
2022-03-01T00:00:00.000Z,2022-03-02T00:00:00.000Z,2481
2021-12-30T00:00:00.000Z,2021-12-31T00:00:00.000Z,11
2021-12-31T00:00:00.000Z,2022-01-01T00:00:00.000Z,8
2022-01-01T00:00:00.000Z,2022-01-02T00:00:00.000Z,9
2022-01-02T00:00:00.000Z,2022-01-03T00:00:00.000Z,15
2022-01-03T00:00:00.000Z,2022-01-04T00:00:00.000Z,6
2022-01-04T00:00:00.000Z,2022-01-05T00:00:00.000Z,22
2022-01-05T00:00:00.000Z,2022-01-06T00:00:00.000Z,18
2022-01-06T00:00:00.000Z,2022-01-07T00:00:00.000Z,74
2022-01-07T00:00:00.000Z,2022-01-08T00:00:00.000Z,26
2022-01-08T00:00:00.000Z,2022-01-09T00:00:00.000Z,15
2022-01-09T00:00:00.000Z,2022-01-10T00:00:00.000Z,8
