,geoid,tract,state,county,place_name,state_name,universe,white_alone,white_pct,black_alone,black_pct,asian_alone,asian_pct,latino_alone,latino_pct
5048,06061023800,023800,06,061,Placer County,California,3146,2925,92.975,47,1.494,32,1.017,120,3.814
5049,06073003204,003204,06,073,San Diego County,California,3620,882,24.365,40,1.105,451,12.459,2178,60.166
5050,06075022802,022802,06,075,San Francisco County,California,2335,798,34.176,84,3.597,348,14.904,993,42.527
5051,06073015403,015403,06,073,San Diego County,California,2599,2279,87.688,14,0.539,45,1.731,167,6.426
5052,06071008800,008800,06,071,San Bernardino County,California,6096,3595,58.973,80,1.312,54,0.886,2317,38.009
5053,06065043310,043310,06,065,Riverside County,California,3447,1472,42.704,112,3.249,27,0.783,1624,47.113
5054,06085500600,500600,06,085,Santa Clara County,California,5205,2548,48.953,308,5.917,765,14.697,1111,21.345
5055,06073022100,022100,06,073,San Diego County,California,9730,6342,65.18,87,0.894,690,7.091,2123,21.819
5056,06067006702,006702,06,067,Sacramento County,California,6998,1293,18.477,1260,18.005,1648,23.55,2319,33.138
5057,06065044911,044911,06,065,Riverside County,California,4375,3232,73.874,38,0.869,258,5.897,675,15.429
5058,06097153005,153005,06,097,Sonoma County,California,7346,4489,61.108,22,0.299,294,4.002,2139,29.118
5059,06085511609,511609,06,085,Santa Clara County,California,3363,2119,63.009,57,1.695,876,26.048,218,6.482
5060,06033001000,001000,06,033,Lake County,California,6069,3451,56.863,95,1.565,31,0.511,2167,35.706
5061,06071001200,001200,06,071,San Bernardino County,California,5000,1696,33.92,54,1.08,84,1.68,3081,61.62
5062,06037530203,530203,06,037,Los Angeles County,California,2900,243,8.379,18,0.621,265,9.138,2367,81.621
5063,06001400800,400800,06,001,Alameda County,California,3796,1457,38.383,1217,32.06,501,13.198,421,11.091
5064,06083002103,002103,06,083,Santa Barbara County,California,4475,936,20.916,32,0.715,457,10.212,2986,66.726
5065,06001432400,432400,06,001,Alameda County,California,6461,1368,21.173,375,5.804,2183,33.787,2369,36.666
5066,06065042412,042412,06,065,Riverside County,California,4950,1968,39.758,1045,21.111,64,1.293,1738,35.111
5067,06001441700,441700,06,001,Alameda County,California,8093,1857,22.946,375,4.634,3720,45.966,1738,21.475
5068,06065043802,043802,06,065,Riverside County,California,5380,3434,63.829,51,0.948,88,1.636,1603,29.796
5069,06053014601,014601,06,053,Monterey County,California,6052,892,14.739,0,0.0,57,0.942,5010,82.783
5070,06037104500,104500,06,037,Los Angeles County,California,2984,32,1.072,0,0.0,5,0.168,2943,98.626
5071,06077003313,003313,06,077,San Joaquin County,California,2819,238,8.443,619,21.958,736,26.109,1136,40.298
5072,06037701701,701701,06,037,Los Angeles County,California,3384,1985,58.658,186,5.496,307,9.072,675,19.947
5073,06067008135,008135,06,067,Sacramento County,California,4348,2969,68.284,164,3.772,226,5.198,759,17.456
5074,06073007002,007002,06,073,San Diego County,California,2982,2280,76.459,155,5.198,116,3.89,349,11.704
5075,06037274100,274100,06,037,Los Angeles County,California,4298,2841,66.101,711,16.543,323,7.515,264,6.142
5076,06073003211,003211,06,073,San Diego County,California,3489,520,14.904,199,5.704,687,19.69,2021,57.925
5077,06001436000,436000,06,001,Alameda County,California,4486,1544,34.418,28,0.624,1025,22.849,1677,37.383
5078,06037500700,500700,06,037,Los Angeles County,California,6380,371,5.815,0,0.0,50,0.784,5930,92.947
5079,06109005100,005100,06,109,Tuolumne County,California,8126,7159,88.1,1,0.012,36,0.443,763,9.39
5080,06067007424,007424,06,067,Sacramento County,California,3929,1674,42.606,914,23.263,30,0.764,1198,30.491
5081,06065043001,043001,06,065,Riverside County,California,5585,1442,25.819,390,6.983,65,1.164,3564,63.814
5082,06029003203,003203,06,029,Kern County,California,2433,1411,57.994,12,0.493,202,8.303,714,29.346
5083,06037115101,115101,06,037,Los Angeles County,California,5205,2981,57.272,287,5.514,720,13.833,910,17.483
5084,06085502903,502903,06,085,Santa Clara County,California,5312,3195,60.147,147,2.767,621,11.691,1011,19.032
5085,06037267403,267403,06,037,Los Angeles County,California,3257,1661,50.998,101,3.101,944,28.984,446,13.694
5086,06085504416,504416,06,085,Santa Clara County,California,3760,333,8.856,286,7.606,2288,60.851,653,17.367
5087,06037128801,128801,06,037,Los Angeles County,California,3246,1819,56.038,271,8.349,484,14.911,549,16.913
5088,06071006201,006201,06,071,San Bernardino County,California,3981,731,18.362,182,4.572,46,1.155,2987,75.031
5089,06065043291,043291,06,065,Riverside County,California,9037,4816,53.292,319,3.53,1115,12.338,2225,24.621
5090,06073020807,020807,06,073,San Diego County,California,2771,2104,75.929,22,0.794,57,2.057,528,19.054
5091,06059075303,075303,06,059,Orange County,California,3233,1354,41.881,9,0.278,297,9.187,1429,44.2
5092,06075025401,025401,06,075,San Francisco County,California,4171,1587,38.048,88,2.11,452,10.837,1835,43.994
5093,06013390100,390100,06,013,Contra Costa County,California,2423,1484,61.246,91,3.756,453,18.696,204,8.419
5094,06037191620,191620,06,037,Los Angeles County,California,2927,476,16.262,207,7.072,388,13.256,1839,62.829
5095,06037651201,651201,06,037,Los Angeles County,California,4909,3376,68.772,30,0.611,904,18.415,314,6.396
5096,06037481603,481603,06,037,Los Angeles County,California,3574,226,6.323,181,5.064,2353,65.837,635,17.767
5097,06037264301,264301,06,037,Los Angeles County,California,5239,4053,77.362,91,1.737,646,12.331,334,6.375
5098,06077004203,004203,06,077,San Joaquin County,California,4220,2243,53.152,38,0.9,473,11.209,1382,32.749
5099,06013359105,359105,06,013,Contra Costa County,California,4884,774,15.848,874,17.895,2127,43.55,674,13.8
5100,06085504323,504323,06,085,Santa Clara County,California,6233,534,8.567,55,0.882,4503,72.245,934,14.985
5101,06037620800,620800,06,037,Los Angeles County,California,7914,5102,64.468,0,0.0,1423,17.981,889,11.233
5102,06059075805,075805,06,059,Orange County,California,4188,2106,50.287,21,0.501,126,3.009,1838,43.887
5103,06077002202,002202,06,077,San Joaquin County,California,5674,226,3.983,393,6.926,671,11.826,4284,75.502
5104,06037650902,650902,06,037,Los Angeles County,California,6240,1754,28.109,61,0.978,1939,31.074,2107,33.766
5105,06037461502,461502,06,037,Los Angeles County,California,7021,1240,17.661,1355,19.299,382,5.441,3906,55.633
5106,06059099801,099801,06,059,Orange County,California,5855,847,14.466,33,0.564,2588,44.202,2363,40.359
5107,06065043807,043807,06,065,Riverside County,California,6526,3170,48.575,256,3.923,238,3.647,2528,38.737
5108,06001408600,408600,06,001,Alameda County,California,6680,246,3.683,2113,31.632,109,1.632,3863,57.829
5109,06077005202,005202,06,077,San Joaquin County,California,7425,2932,39.488,370,4.983,644,8.673,2618,35.259
5110,06079010701,010701,06,079,San Luis Obispo County,California,5315,4044,76.087,11,0.207,73,1.373,803,15.108
5111,06023000900,000900,06,023,Humboldt County,California,5217,4476,85.796,53,1.016,77,1.476,385,7.38
5112,06037197200,197200,06,037,Los Angeles County,California,3866,419,10.838,64,1.655,1236,31.971,2126,54.992
5113,06075026003,026003,06,075,San Francisco County,California,5342,599,11.213,71,1.329,2301,43.074,2279,42.662
5114,06037300301,300301,06,037,Los Angeles County,California,5871,3856,65.679,5,0.085,1208,20.576,554,9.436
5115,06087120302,120302,06,087,Santa Cruz County,California,3026,2555,84.435,0,0.0,40,1.322,313,10.344
5116,06059086303,086303,06,059,Orange County,California,6990,2100,30.043,151,2.16,1738,24.864,2704,38.684
5117,06025011900,011900,06,025,Imperial County,California,10874,253,2.327,59,0.543,0,0.0,10544,96.965
5118,06073003800,003800,06,073,San Diego County,California,6604,3224,48.819,1436,21.744,532,8.056,1247,18.882
5119,06067008120,008120,06,067,Sacramento County,California,4387,2903,66.173,184,4.194,97,2.211,840,19.147
5120,06001422500,422500,06,001,Alameda County,California,4136,2113,51.088,104,2.515,1176,28.433,408,9.865
5121,06037480201,480201,06,037,Los Angeles County,California,3923,1463,37.293,69,1.759,1426,36.35,872,22.228
5122,06073012402,012402,06,073,San Diego County,California,5318,774,14.554,214,4.024,209,3.93,3932,73.938
5123,06065043312,043312,06,065,Riverside County,California,4330,1392,32.148,147,3.395,94,2.171,2680,61.894
5124,06037120300,120300,06,037,Los Angeles County,California,5521,680,12.317,60,1.087,1005,18.203,3627,65.695
5125,06041125000,125000,06,041,Marin County,California,4470,3321,74.295,36,0.805,593,13.266,367,8.21
5126,06067009502,009502,06,067,Sacramento County,California,7893,3980,50.424,30,0.38,229,2.901,3423,43.368
5127,06037137103,137103,06,037,Los Angeles County,California,5219,3054,58.517,214,4.1,824,15.788,1075,20.598
5128,06059099222,099222,06,059,Orange County,California,5476,1006,18.371,23,0.42,3375,61.633,976,17.823
5129,06087100900,100900,06,087,Santa Cruz County,California,4410,3536,80.181,0,0.0,109,2.472,733,16.621
5130,06073015601,015601,06,073,San Diego County,California,6160,3483,56.542,238,3.864,41,0.666,1981,32.159
5131,06037543000,543000,06,037,Los Angeles County,California,4560,34,0.746,2495,54.715,11,0.241,1969,43.18
5132,06029003805,003805,06,029,Kern County,California,9304,5346,57.459,43,0.462,620,6.664,3036,32.631
5133,06099000303,000303,06,099,Stanislaus County,California,6222,1901,30.553,75,1.205,117,1.88,3905,62.761
5134,06061023900,023900,06,061,Placer County,California,3277,2246,68.538,26,0.793,61,1.861,688,20.995
5135,06059011722,011722,06,059,Orange County,California,2403,1049,43.654,137,5.701,345,14.357,854,35.539
5136,06037552800,552800,06,037,Los Angeles County,California,5981,610,10.199,85,1.421,782,13.075,4447,74.352
5137,06037234200,234200,06,037,Los Angeles County,California,2359,166,7.037,1801,76.346,158,6.698,130,5.511
5138,06007001702,001702,06,007,Butte County,California,6273,5294,84.393,0,0.0,68,1.084,400,6.377
5139,06071007901,007901,06,071,San Bernardino County,California,8074,3906,48.378,707,8.757,1030,12.757,2254,27.917
5140,06085503332,503332,06,085,Santa Clara County,California,5612,3109,55.399,63,1.123,1614,28.76,595,10.602
5141,06037403319,403319,06,037,Los Angeles County,California,4384,541,12.34,549,12.523,2166,49.407,920,20.985
5142,06039000103,000103,06,039,Madera County,California,5146,4863,94.501,0,0.0,28,0.544,197,3.828
5143,06081610302,610302,06,081,San Mateo County,California,3073,1045,34.006,41,1.334,377,12.268,1520,49.463
5144,06039000508,000508,06,039,Madera County,California,7382,2445,33.121,121,1.639,71,0.962,4479,60.675
5145,06037109100,109100,06,037,Los Angeles County,California,2855,592,20.736,11,0.385,366,12.82,1874,65.639
5146,06067002900,002900,06,067,Sacramento County,California,4962,2681,54.031,165,3.325,204,4.111,1562,31.479
5147,06013314104,314104,06,013,Contra Costa County,California,8445,1199,14.198,1096,12.978,527,6.24,5132,60.77
5148,06039000108,000108,06,039,Madera County,California,6452,5701,88.36,105,1.627,65,1.007,273,4.231
5149,06075011902,011902,06,075,San Francisco County,California,2825,1377,48.743,75,2.655,877,31.044,362,12.814
5150,06067006300,006300,06,067,Sacramento County,California,5498,1740,31.648,597,10.858,321,5.838,2629,47.817
5151,06053011700,011700,06,053,Monterey County,California,4027,3040,75.49,58,1.44,350,8.691,505,12.54
5152,06097150800,150800,06,097,Sonoma County,California,5586,4092,73.255,5,0.09,191,3.419,1117,19.996
5153,06007003200,003200,06,007,Butte County,California,4369,2444,55.94,101,2.312,27,0.618,1472,33.692
5154,06037406412,406412,06,037,Los Angeles County,California,2504,514,20.527,37,1.478,557,22.244,1372,54.792
5155,06073017022,017022,06,073,San Diego County,California,5823,3885,66.718,149,2.559,793,13.618,754,12.949
5156,06059021823,021823,06,059,Orange County,California,3863,2318,60.005,0,0.0,696,18.017,698,18.069
5157,06085503504,503504,06,085,Santa Clara County,California,6281,20,0.318,5,0.08,1546,24.614,4555,72.52
5158,06085501000,501000,06,085,Santa Clara County,California,4588,1114,24.281,304,6.626,948,20.663,1932,42.11
5159,06099003804,003804,06,099,Stanislaus County,California,6612,2576,38.959,117,1.77,135,2.042,3448,52.148
5160,06071001903,001903,06,071,San Bernardino County,California,10546,3039,28.817,495,4.694,2597,24.625,3790,35.938
5161,06093000600,000600,06,093,Siskiyou County,California,1874,1463,78.068,0,0.0,133,7.097,192,10.245
5162,06037405400,405400,06,037,Los Angeles County,California,5422,852,15.714,0,0.0,422,7.783,3941,72.685
5163,06037183221,183221,06,037,Los Angeles County,California,3326,645,19.393,5,0.15,212,6.374,2428,73.001
5164,06037218220,218220,06,037,Los Angeles County,California,4335,502,11.58,1194,27.543,256,5.905,2257,52.065
5165,06059032033,032033,06,059,Orange County,California,3767,2112,56.066,129,3.424,430,11.415,903,23.971
5166,06001435300,435300,06,001,Alameda County,California,4628,1248,26.966,1091,23.574,652,14.088,1307,28.241
5167,06067004702,004702,06,067,Sacramento County,California,5553,417,7.509,1232,22.186,1261,22.708,2132,38.394
5168,06037462800,462800,06,037,Los Angeles County,California,2782,948,34.076,340,12.221,592,21.28,776,27.894
5169,06019002800,002800,06,019,Fresno County,California,4474,119,2.66,285,6.37,797,17.814,3224,72.061
5170,06001432600,432600,06,001,Alameda County,California,7391,1830,24.76,1229,16.628,1556,21.053,2288,30.957
5171,06037194101,194101,06,037,Los Angeles County,California,3438,2487,72.339,424,12.333,239,6.952,195,5.672
5172,06111005504,005504,06,111,Ventura County,California,4272,2731,63.928,18,0.421,287,6.718,1105,25.866
5173,06065031702,031702,06,065,Riverside County,California,2363,1160,49.09,84,3.555,60,2.539,997,42.192
5174,06037294301,294301,06,037,Los Angeles County,California,2639,211,7.995,27,1.023,209,7.92,2173,82.342
5175,06059052419,052419,06,059,Orange County,California,3556,1800,50.619,0,0.0,1339,37.655,266,7.48
5176,06067009331,009331,06,067,Sacramento County,California,7341,2877,39.191,772,10.516,2104,28.661,950,12.941
5177,06077003404,003404,06,077,San Joaquin County,California,6476,1005,15.519,670,10.346,2265,34.975,2357,36.396
5178,06073020707,020707,06,073,San Diego County,California,4939,1617,32.739,117,2.369,137,2.774,2710,54.869
5179,06073011802,011802,06,073,San Diego County,California,7893,416,5.27,180,2.281,1078,13.658,6074,76.954
5180,06037602504,602504,06,037,Los Angeles County,California,4775,316,6.618,1661,34.785,495,10.366,2037,42.66
5181,06065043257,043257,06,065,Riverside County,California,8995,5235,58.199,638,7.093,780,8.671,1663,18.488
5182,06037408722,408722,06,037,Los Angeles County,California,4527,654,14.447,11,0.243,2810,62.072,854,18.865
5183,06037216402,216402,06,037,Los Angeles County,California,2845,2127,74.763,3,0.105,410,14.411,157,5.518
5184,06111005202,005202,06,111,Ventura County,California,2839,1543,54.35,76,2.677,170,5.988,838,29.517
5185,06065031200,031200,06,065,Riverside County,California,6997,3037,43.404,36,0.515,233,3.33,3622,51.765
5186,06041112202,112202,06,041,Marin County,California,4607,830,18.016,14,0.304,555,12.047,2971,64.489
5187,06037535300,535300,06,037,Los Angeles County,California,6003,0,0.0,243,4.048,17,0.283,5743,95.669
5188,06065044405,044405,06,065,Riverside County,California,1550,1431,92.323,5,0.323,36,2.323,55,3.548
5189,06069000300,000300,06,069,San Benito County,California,4571,398,8.707,11,0.241,71,1.553,4056,88.733
5190,06107002100,002100,06,107,Tulare County,California,2424,886,36.551,26,1.073,49,2.021,1355,55.899
5191,06037222500,222500,06,037,Los Angeles County,California,5255,123,2.341,1161,22.093,177,3.368,3607,68.639
5192,06037401902,401902,06,037,Los Angeles County,California,5961,3414,57.272,498,8.354,462,7.75,1312,22.01
5193,06037103300,103300,06,037,Los Angeles County,California,3418,2780,81.334,9,0.263,238,6.963,199,5.822
5194,06055200302,200302,06,055,Napa County,California,3027,1572,51.933,95,3.138,123,4.063,1119,36.967
5195,06037403902,403902,06,037,Los Angeles County,California,5014,2298,45.832,272,5.425,426,8.496,1785,35.6
5196,06037600502,600502,06,037,Los Angeles County,California,2203,123,5.583,1038,47.118,54,2.451,963,43.713
5197,06085510500,510500,06,085,Santa Clara County,California,4864,3048,62.664,5,0.103,1346,27.673,131,2.693
5198,06073013504,013504,06,073,San Diego County,California,3611,1540,42.647,342,9.471,525,14.539,998,27.638
5199,06083002305,002305,06,083,Santa Barbara County,California,6794,304,4.475,34,0.5,292,4.298,6144,90.433
5200,06037534102,534102,06,037,Los Angeles County,California,6610,163,2.466,78,1.18,18,0.272,6314,95.522
5201,06037920118,920118,06,037,Los Angeles County,California,6425,3533,54.988,99,1.541,768,11.953,1805,28.093
5202,06001444400,444400,06,001,Alameda County,California,4986,1017,20.397,249,4.994,1175,23.566,2212,44.364
5203,06037134422,134422,06,037,Los Angeles County,California,4778,3090,64.671,79,1.653,875,18.313,619,12.955
5204,06073017049,017049,06,073,San Diego County,California,3457,1967,56.899,34,0.984,330,9.546,991,28.666
5205,06019005608,005608,06,019,Fresno County,California,3395,1986,58.498,149,4.389,90,2.651,994,29.278
5206,06097153104,153104,06,097,Sonoma County,California,3910,1019,26.061,67,1.714,140,3.581,2532,64.757
5207,06065043309,043309,06,065,Riverside County,California,2998,1172,39.093,262,8.739,31,1.034,1223,40.794
5208,06073013802,013802,06,073,San Diego County,California,3151,693,21.993,636,20.184,128,4.062,1517,48.143
5209,06059087300,087300,06,059,Orange County,California,10296,1673,16.249,79,0.767,1202,11.674,7113,69.085
5210,06015000101,000101,06,015,Del Norte County,California,3837,2527,65.859,29,0.756,212,5.525,509,13.266
5211,06065043252,043252,06,065,Riverside County,California,8897,4553,51.175,488,5.485,1649,18.534,1473,16.556
5212,06065042516,042516,06,065,Riverside County,California,4363,318,7.289,481,11.025,253,5.799,3308,75.819
5213,06037990100,990100,06,037,Los Angeles County,California,0,0,,0,,0,,0,
5214,06097152600,152600,06,097,Sonoma County,California,8127,6652,81.851,114,1.403,300,3.691,587,7.223
5215,06037310201,310201,06,037,Los Angeles County,California,5475,4029,73.589,151,2.758,336,6.137,549,10.027
5216,06037920337,920337,06,037,Los Angeles County,California,7566,806,10.653,609,8.049,725,9.582,5224,69.046
5217,06065041803,041803,06,065,Riverside County,California,7463,3440,46.094,244,3.269,1323,17.727,2094,28.058
5218,06081603801,603801,06,081,San Mateo County,California,2355,929,39.448,2,0.085,1064,45.18,285,12.102
5219,06085511914,511914,06,085,Santa Clara County,California,5936,3694,62.23,26,0.438,1336,22.507,484,8.154
5220,06059074006,074006,06,059,Orange County,California,5590,975,17.442,246,4.401,420,7.513,3816,68.265
5221,06071004800,004800,06,071,San Bernardino County,California,3306,94,2.843,106,3.206,16,0.484,3090,93.466
5222,06107003200,003200,06,107,Tulare County,California,7071,867,12.261,0,0.0,0,0.0,6135,86.763
5223,06065044928,044928,06,065,Riverside County,California,3226,2921,90.546,0,0.0,28,0.868,214,6.634
5224,06037295103,295103,06,037,Los Angeles County,California,4938,2954,59.822,160,3.24,463,9.376,1154,23.37
5225,06037301203,301203,06,037,Los Angeles County,California,4430,2816,63.567,102,2.302,628,14.176,769,17.359
5226,06037900504,900504,06,037,Los Angeles County,California,6605,1425,21.575,1196,18.107,379,5.738,3482,52.718
5227,06037106114,106114,06,037,Los Angeles County,California,6346,420,6.618,195,3.073,167,2.632,5555,87.535
5228,06065040613,040613,06,065,Riverside County,California,13347,2379,17.824,1068,8.002,3519,26.365,5870,43.98
5229,06037650101,650101,06,037,Los Angeles County,California,5750,1075,18.696,93,1.617,3109,54.07,985,17.13
5230,06037297601,297601,06,037,Los Angeles County,California,2706,1424,52.624,218,8.056,46,1.7,657,24.279
5231,06067008122,008122,06,067,Sacramento County,California,3481,2677,76.903,55,1.58,215,6.176,469,13.473
5232,06037231900,231900,06,037,Los Angeles County,California,5271,118,2.239,559,10.605,21,0.398,4441,84.253
5233,06019000502,000502,06,019,Fresno County,California,3402,601,17.666,67,1.969,157,4.615,2446,71.899
5234,06001440304,440304,06,001,Alameda County,California,5140,488,9.494,352,6.848,3271,63.638,624,12.14
5235,06065045222,045222,06,065,Riverside County,California,2285,993,43.457,111,4.858,458,20.044,720,31.51
5236,06001441301,441301,06,001,Alameda County,California,3184,680,21.357,105,3.298,2036,63.945,259,8.134
5237,06059086803,086803,06,059,Orange County,California,9411,2370,25.183,127,1.349,2451,26.044,4229,44.937
5238,06037401901,401901,06,037,Los Angeles County,California,4025,1780,44.224,221,5.491,980,24.348,784,19.478
5239,06067007432,007432,06,067,Sacramento County,California,5143,3171,61.657,654,12.716,338,6.572,561,10.908
5240,06037602802,602802,06,037,Los Angeles County,California,4514,36,0.798,2986,66.15,26,0.576,1380,30.572
5241,06083000301,000301,06,083,Santa Barbara County,California,2876,1442,50.139,44,1.53,170,5.911,1038,36.092
5242,06037600201,600201,06,037,Los Angeles County,California,4673,124,2.654,1689,36.144,0,0.0,2847,60.924
5243,06111004600,004600,06,111,Ventura County,California,2173,1242,57.156,201,9.25,143,6.581,257,11.827
5244,06037115302,115302,06,037,Los Angeles County,California,4364,484,11.091,309,7.081,392,8.983,3117,71.425
5245,06113011203,011203,06,113,Yolo County,California,2569,1756,68.353,10,0.389,237,9.225,559,21.759
5246,06111001204,001204,06,111,Ventura County,California,3117,1255,40.263,25,0.802,27,0.866,1669,53.545
5247,06067009406,009406,06,067,Sacramento County,California,2294,1560,68.003,36,1.569,111,4.839,531,23.147
5248,06059089107,089107,06,059,Orange County,California,5353,479,8.948,0,0.0,1833,34.242,2967,55.427
5249,06037271400,271400,06,037,Los Angeles County,California,3728,2575,69.072,63,1.69,384,10.3,569,15.263
5250,06111007514,007514,06,111,Ventura County,California,6399,4619,72.183,58,0.906,753,11.767,849,13.268
5251,06085503709,503709,06,085,Santa Clara County,California,6425,149,2.319,66,1.027,4304,66.988,1848,28.763
5252,06037143200,143200,06,037,Los Angeles County,California,4295,2592,60.349,400,9.313,206,4.796,802,18.673
5253,06065043812,043812,06,065,Riverside County,California,5633,4800,85.212,139,2.468,274,4.864,420,7.456
5254,06073005400,005400,06,073,San Diego County,California,7430,4905,66.016,293,3.943,1025,13.795,918,12.355
5255,06077005123,005123,06,077,San Joaquin County,California,4592,1819,39.612,197,4.29,494,10.758,1823,39.699
5256,06085512308,512308,06,085,Santa Clara County,California,8447,4508,53.368,169,2.001,845,10.004,2261,26.767
5257,06071010410,010410,06,071,San Bernardino County,California,3403,2524,74.17,50,1.469,62,1.822,676,19.865
5258,06097150607,150607,06,097,Sonoma County,California,5433,3998,73.587,53,0.976,365,6.718,865,15.921
5259,06009000220,000220,06,009,Calaveras County,California,6338,4694,74.061,120,1.893,115,1.814,853,13.459
5260,06037214700,214700,06,037,Los Angeles County,California,2625,1985,75.619,72,2.743,159,6.057,274,10.438
5261,06073003602,003602,06,073,San Diego County,California,3244,73,2.25,262,8.076,72,2.219,2755,84.926
5262,06037271500,271500,06,037,Los Angeles County,California,3174,2008,63.264,66,2.079,425,13.39,542,17.076
5263,06085506703,506703,06,085,Santa Clara County,California,3932,2175,55.315,198,5.036,847,21.541,485,12.335
5264,06067002400,002400,06,067,Sacramento County,California,4571,3523,77.073,115,2.516,227,4.966,452,9.888
5265,06059110015,110015,06,059,Orange County,California,3381,2228,65.898,44,1.301,275,8.134,525,15.528
5266,06037431600,431600,06,037,Los Angeles County,California,4202,824,19.61,54,1.285,2691,64.041,443,10.543
5267,06037601900,601900,06,037,Los Angeles County,California,5124,39,0.761,1059,20.667,10,0.195,3950,77.088
5268,06013391000,391000,06,013,Contra Costa County,California,2707,1927,71.186,57,2.106,351,12.966,232,8.57
5269,06059088106,088106,06,059,Orange County,California,5114,969,18.948,39,0.763,2233,43.664,1807,35.334
5270,06037481101,481101,06,037,Los Angeles County,California,4391,427,9.724,50,1.139,1915,43.612,1897,43.202
5271,06059062604,062604,06,059,Orange County,California,16188,9164,56.61,49,0.303,5142,31.764,1186,7.326
5272,06063000202,000202,06,063,Plumas County,California,888,797,89.752,10,1.126,17,1.914,64,7.207
5273,06019005507,005507,06,019,Fresno County,California,5639,2993,53.077,98,1.738,622,11.03,1700,30.147
5274,06001444500,444500,06,001,Alameda County,California,7354,1351,18.371,613,8.336,2196,29.861,2952,40.141
5275,06107000501,000501,06,107,Tulare County,California,6730,254,3.774,0,0.0,23,0.342,6403,95.141
5276,06089011300,011300,06,089,Shasta County,California,5108,3232,63.273,258,5.051,139,2.721,878,17.189
5277,06059032011,032011,06,059,Orange County,California,1601,1306,81.574,5,0.312,18,1.124,259,16.177
5278,06087121300,121300,06,087,Santa Cruz County,California,4158,2616,62.915,40,0.962,110,2.646,1264,30.399
5279,06075023400,023400,06,075,San Francisco County,California,3432,154,4.487,856,24.942,592,17.249,1175,34.237
5280,06073015901,015901,06,073,San Diego County,California,3849,1365,35.464,237,6.157,63,1.637,1920,49.883
5281,06037192510,192510,06,037,Los Angeles County,California,3796,246,6.481,37,0.975,1307,34.431,2189,57.666
5282,06073008902,008902,06,073,San Diego County,California,2132,1467,68.809,79,3.705,135,6.332,405,18.996
5283,06097151800,151800,06,097,Sonoma County,California,5033,3611,71.746,117,2.325,144,2.861,809,16.074
5284,06037228310,228310,06,037,Los Angeles County,California,4533,6,0.132,120,2.647,0,0.0,4380,96.625
5285,06085501300,501300,06,085,Santa Clara County,California,4769,2443,51.227,218,4.571,761,15.957,1104,23.15
5286,06075980401,980401,06,075,San Francisco County,California,0,0,,0,,0,,0,
5287,06037433601,433601,06,037,Los Angeles County,California,5209,176,3.379,0,0.0,3219,61.797,1773,34.037
5288,06001410300,410300,06,001,Alameda County,California,3598,43,1.195,891,24.764,48,1.334,2417,67.176
5289,06067006201,006201,06,067,Sacramento County,California,7194,2470,34.334,1617,22.477,261,3.628,2004,27.857
5290,06085511800,511800,06,085,Santa Clara County,California,4506,3980,88.327,17,0.377,135,2.996,233,5.171
5291,06037620102,620102,06,037,Los Angeles County,California,3728,2536,68.026,15,0.402,181,4.855,691,18.535
5292,06037211122,211122,06,037,Los Angeles County,California,3380,635,18.787,190,5.621,1235,36.538,1298,38.402
5293,06085512033,512033,06,085,Santa Clara County,California,6653,2652,39.862,322,4.84,981,14.745,2398,36.044
5294,06065040609,040609,06,065,Riverside County,California,12904,2649,20.529,1008,7.812,4488,34.78,3945,30.572
5295,06001443105,443105,06,001,Alameda County,California,4493,583,12.976,64,1.424,3665,81.571,0,0.0
5296,06037141500,141500,06,037,Los Angeles County,California,2948,2395,81.242,52,1.764,234,7.938,244,8.277
5297,06037533902,533902,06,037,Los Angeles County,California,4000,84,2.1,0,0.0,0,0.0,3916,97.9
5298,06073017044,017044,06,073,San Diego County,California,5710,2977,52.137,99,1.734,2002,35.061,442,7.741
5299,06081609500,609500,06,081,San Mateo County,California,4976,3359,67.504,0,0.0,783,15.736,660,13.264
5300,06065043278,043278,06,065,Riverside County,California,6440,3573,55.481,206,3.199,550,8.54,1709,26.537
5301,06071002105,002105,06,071,San Bernardino County,California,5454,1240,22.736,390,7.151,485,8.893,3174,58.196
5302,06111003300,003300,06,111,Ventura County,California,9589,1431,14.923,136,1.418,173,1.804,7506,78.277
5303,06025010400,010400,06,025,Imperial County,California,7812,392,5.018,6,0.077,18,0.23,7363,94.252
5304,06037554515,554515,06,037,Los Angeles County,California,3784,688,18.182,309,8.166,2153,56.897,362,9.567
5305,06047001004,001004,06,047,Merced County,California,3640,1326,36.429,382,10.495,357,9.808,1485,40.797
5306,06001436700,436700,06,001,Alameda County,California,3280,559,17.043,137,4.177,964,29.39,1505,45.884
5307,06037405203,405203,06,037,Los Angeles County,California,3808,317,8.325,36,0.945,707,18.566,2734,71.796
5308,06087121500,121500,06,087,Santa Cruz County,California,5570,3725,66.876,33,0.592,0,0.0,1632,29.3
5309,06099000402,000402,06,099,Stanislaus County,California,10997,5177,47.076,87,0.791,704,6.402,4427,40.256
5310,06037211202,211202,06,037,Los Angeles County,California,2500,166,6.64,136,5.44,533,21.32,1647,65.88
5311,06037542700,542700,06,037,Los Angeles County,California,5977,56,0.937,1277,21.365,3,0.05,4606,77.062
5312,06013327000,327000,06,013,Contra Costa County,California,7810,3351,42.907,5,0.064,485,6.21,3364,43.073
