datetime,close,date
2012-10-15 13:30:00,1.82200002670288,2012-10-15
2012-10-16 13:30:00,1.8706669807434082,2012-10-16
2012-10-17 13:30:00,1.9213329553604122,2012-10-17
2012-10-18 13:30:00,1.869333028793335,2012-10-18
2012-10-19 13:30:00,1.849333047866821,2012-10-19
2012-10-22 13:30:00,1.856667041778564,2012-10-22
2012-10-23 13:30:00,1.892667055130004,2012-10-23
2012-10-24 13:30:00,1.8279999494552612,2012-10-24
2012-10-25 13:30:00,1.834666967391967,2012-10-25
2012-10-26 13:30:00,1.8253329992294312,2012-10-26
2012-10-31 13:30:00,1.875332951545715,2012-10-31
2012-11-01 13:30:00,1.950000047683715,2012-11-01
2012-11-02 13:30:00,1.9279999732971191,2012-11-02
2012-11-05 14:30:00,2.099999904632568,2012-11-05
2012-11-06 14:30:00,2.076667070388794,2012-11-06
2012-11-07 14:30:00,2.102667093276977,2012-11-07
2012-11-08 14:30:00,2.087332963943481,2012-11-08
2012-11-09 14:30:00,2.02133297920227,2012-11-09
2012-11-12 14:30:00,2.071332931518554,2012-11-12
2012-11-13 14:30:00,2.107332944869995,2012-11-13
2012-11-14 14:30:00,2.092000007629394,2012-11-14
2012-11-15 14:30:00,2.054666996002197,2012-11-15
2012-11-16 14:30:00,2.122667074203491,2012-11-16
2012-11-19 14:30:00,2.194667100906372,2012-11-19
2012-11-20 14:30:00,2.200000047683716,2012-11-20
2012-11-21 14:30:00,2.164666891098022,2012-11-21
2012-11-23 14:30:00,2.141999959945678,2012-11-23
2012-11-26 14:30:00,2.151333093643188,2012-11-26
2012-11-27 14:30:00,2.143332958221435,2012-11-27
2012-11-28 14:30:00,2.215332984924316,2012-11-28
2012-11-29 14:30:00,2.246000051498413,2012-11-29
2012-11-30 14:30:00,2.254667043685913,2012-11-30
2012-12-03 14:30:00,2.308000087738037,2012-12-03
2012-12-04 14:30:00,2.259999990463257,2012-12-04
2012-12-05 14:30:00,2.24733304977417,2012-12-05
2012-12-06 14:30:00,2.259999990463257,2012-12-06
2012-12-07 14:30:00,2.278000116348266,2012-12-07
2012-12-10 14:30:00,2.3046669960021973,2012-12-10
2012-12-11 14:30:00,2.351999998092651,2012-12-11
2012-12-12 14:30:00,2.350666999816894,2012-12-12
2012-12-13 14:30:00,2.240667104721069,2012-12-13
2012-12-14 14:30:00,2.253999948501587,2012-12-14
2012-12-17 14:30:00,2.293333053588867,2012-12-17
2012-12-18 14:30:00,2.305999994277954,2012-12-18
2012-12-19 14:30:00,2.307332992553711,2012-12-19
2012-12-20 14:30:00,2.295332908630371,2012-12-20
2012-12-21 14:30:00,2.266666889190674,2012-12-21
2012-12-24 14:30:00,2.2853329181671143,2012-12-24
2012-12-26 14:30:00,2.239332914352417,2012-12-26
2012-12-27 14:30:00,2.246000051498413,2012-12-27
2012-12-28 14:30:00,2.214667081832885,2012-12-28
2012-12-31 14:30:00,2.257999897003174,2012-12-31
2013-01-02 14:30:00,2.357332944869995,2013-01-02
2013-01-03 14:30:00,2.318000078201294,2013-01-03
2013-01-04 14:30:00,2.293333053588867,2013-01-04
2013-01-07 14:30:00,2.28933310508728,2013-01-07
2013-01-08 14:30:00,2.245332956314087,2013-01-08
2013-01-09 14:30:00,2.2426669597625732,2013-01-09
2013-01-10 14:30:00,2.23533296585083,2013-01-10
2013-01-11 14:30:00,2.194000005722046,2013-01-11
2013-01-14 14:30:00,2.217333078384399,2013-01-14
2013-01-15 14:30:00,2.259999990463257,2013-01-15
2013-01-16 14:30:00,2.273333072662353,2013-01-16
2013-01-17 14:30:00,2.29200005531311,2013-01-17
2013-01-18 14:30:00,2.301332950592041,2013-01-18
2013-01-22 14:30:00,2.345999956130981,2013-01-22
2013-01-23 14:30:00,2.400000095367431,2013-01-23
2013-01-24 14:30:00,2.466000080108642,2013-01-24
2013-01-25 14:30:00,2.465332984924316,2013-01-25
2013-01-28 14:30:00,2.5353329181671143,2013-01-28
2013-01-29 14:30:00,2.52999997138977,2013-01-29
2013-01-30 14:30:00,2.501332998275757,2013-01-30
2013-01-31 14:30:00,2.500667095184326,2013-01-31
2013-02-01 14:30:00,2.553333044052124,2013-02-01
2013-02-04 14:30:00,2.516000032424926,2013-02-04
2013-02-05 14:30:00,2.54200005531311,2013-02-05
2013-02-06 14:30:00,2.611332893371582,2013-02-06
2013-02-07 14:30:00,2.631999969482422,2013-02-07
2013-02-08 14:30:00,2.615999937057495,2013-02-08
2013-02-11 14:30:00,2.561332941055298,2013-02-11
2013-02-12 14:30:00,2.526000022888183,2013-02-12
2013-02-13 14:30:00,2.563333034515381,2013-02-13
2013-02-14 14:30:00,2.551332950592041,2013-02-14
2013-02-15 14:30:00,2.469332933425903,2013-02-15
2013-02-19 14:30:00,2.618666887283325,2013-02-19
2013-02-20 14:30:00,2.569333076477051,2013-02-20
2013-02-21 14:30:00,2.344000101089477,2013-02-21
2013-02-22 14:30:00,2.407332897186279,2013-02-22
2013-02-25 14:30:00,2.29200005531311,2013-02-25
2013-02-26 14:30:00,2.295332908630371,2013-02-26
2013-02-27 14:30:00,2.339999914169311,2013-02-27
2013-02-28 14:30:00,2.322000026702881,2013-02-28
2013-03-01 14:30:00,2.309999942779541,2013-03-01
2013-03-04 14:30:00,2.371999979019165,2013-03-04
2013-03-05 14:30:00,2.443332910537719,2013-03-05
2013-03-06 14:30:00,2.512666940689087,2013-03-06
2013-03-07 14:30:00,2.548666954040527,2013-03-07
2013-03-08 14:30:00,2.564666986465454,2013-03-08
2013-03-11 13:30:00,2.606667041778564,2013-03-11
2013-03-12 13:30:00,2.6080000400543213,2013-03-12
2013-03-13 13:30:00,2.598666906356811,2013-03-13
2013-03-14 13:30:00,2.456666946411133,2013-03-14
2013-03-15 13:30:00,2.352667093276977,2013-03-15
2013-03-18 13:30:00,2.343333005905151,2013-03-18
2013-03-19 13:30:00,2.338666915893554,2013-03-19
2013-03-20 13:30:00,2.396667003631592,2013-03-20
2013-03-21 13:30:00,2.400666952133178,2013-03-21
2013-03-22 13:30:00,2.441333055496216,2013-03-22
2013-03-25 13:30:00,2.502000093460083,2013-03-25
2013-03-26 13:30:00,2.5239999294281,2013-03-26
2013-03-27 13:30:00,2.5439999103546143,2013-03-27
2013-03-28 13:30:00,2.526000022888183,2013-03-28
2013-04-01 13:30:00,2.9286670684814453,2013-04-01
2013-04-02 13:30:00,2.956000089645385,2013-04-02
2013-04-03 13:30:00,2.740000009536743,2013-04-03
2013-04-04 13:30:00,2.80066704750061,2013-04-04
2013-04-05 13:30:00,2.757999897003174,2013-04-05
2013-04-08 13:30:00,2.78866696357727,2013-04-08
2013-04-09 13:30:00,2.700000047683716,2013-04-09
2013-04-10 13:30:00,2.790667057037353,2013-04-10
2013-04-11 13:30:00,2.905999898910522,2013-04-11
2013-04-12 13:30:00,2.916666984558105,2013-04-12
2013-04-15 13:30:00,2.886667013168335,2013-04-15
2013-04-16 13:30:00,3.03933310508728,2013-04-16
2013-04-17 13:30:00,3.02999997138977,2013-04-17
2013-04-18 13:30:00,3.131333112716675,2013-04-18
2013-04-19 13:30:00,3.188667058944702,2013-04-19
2013-04-22 13:30:00,3.345999956130981,2013-04-22
2013-04-23 13:30:00,3.400666952133178,2013-04-23
2013-04-24 13:30:00,3.361999988555908,2013-04-24
2013-04-25 13:30:00,3.466666936874389,2013-04-25
2013-04-26 13:30:00,3.413332939147949,2013-04-26
2013-04-29 13:30:00,3.662667036056518,2013-04-29
2013-04-30 13:30:00,3.5993330478668213,2013-04-30
2013-05-01 13:30:00,3.552000045776367,2013-05-01
2013-05-02 13:30:00,3.607332944869995,2013-05-02
2013-05-03 13:30:00,3.636667013168335,2013-05-03
2013-05-06 13:30:00,3.966666936874389,2013-05-06
2013-05-07 13:30:00,3.700666904449463,2013-05-07
2013-05-08 13:30:00,3.7193329334259033,2013-05-08
2013-05-09 13:30:00,4.626667022705078,2013-05-09
2013-05-10 13:30:00,5.117332935333252,2013-05-10
2013-05-13 13:30:00,5.853332996368408,2013-05-13
2013-05-14 13:30:00,5.549333095550537,2013-05-14
2013-05-15 13:30:00,5.656000137329102,2013-05-15
2013-05-16 13:30:00,6.150000095367432,2013-05-16
2013-05-17 13:30:00,6.099999904632568,2013-05-17
2013-05-20 13:30:00,5.995999813079834,2013-05-20
2013-05-21 13:30:00,5.8393330574035645,2013-05-21
2013-05-22 13:30:00,5.815999984741211,2013-05-22
2013-05-23 13:30:00,6.182000160217285,2013-05-23
2013-05-24 13:30:00,6.4720001220703125,2013-05-24
2013-05-28 13:30:00,7.355332851409912,2013-05-28
2013-05-29 13:30:00,6.975333213806152,2013-05-29
2013-05-30 13:30:00,6.99666690826416,2013-05-30
2013-05-31 13:30:00,6.517333030700684,2013-05-31
2013-06-03 13:30:00,6.172667026519775,2013-06-03
2013-06-04 13:30:00,6.322667121887207,2013-06-04
2013-06-05 13:30:00,6.357999801635742,2013-06-05
2013-06-06 13:30:00,6.489999771118164,2013-06-06
2013-06-07 13:30:00,6.802667140960693,2013-06-07
2013-06-10 13:30:00,6.670000076293945,2013-06-10
2013-06-11 13:30:00,6.297999858856201,2013-06-11
2013-06-12 13:30:00,6.51533317565918,2013-06-12
2013-06-13 13:30:00,6.545332908630371,2013-06-13
2013-06-14 13:30:00,6.686666965484619,2013-06-14
2013-06-17 13:30:00,6.813333034515381,2013-06-17
2013-06-18 13:30:00,6.892666816711426,2013-06-18
2013-06-19 13:30:00,6.97866678237915,2013-06-19
2013-06-20 13:30:00,6.710000038146973,2013-06-20
2013-06-21 13:30:00,6.636666774749756,2013-06-21
2013-06-24 13:30:00,6.765999794006348,2013-06-24
2013-06-25 13:30:00,6.826666831970215,2013-06-25
2013-06-26 13:30:00,7.047999858856201,2013-06-26
2013-06-27 13:30:00,7.283332824707031,2013-06-27
2013-06-28 13:30:00,7.157332897186279,2013-06-28
2013-07-01 13:30:00,7.811999797821045,2013-07-01
2013-07-02 13:30:00,7.8546671867370605,2013-07-02
2013-07-03 13:30:00,7.682666778564453,2013-07-03
2013-07-05 13:30:00,8.005999565124512,2013-07-05
2013-07-08 13:30:00,8.107333183288574,2013-07-08
2013-07-09 13:30:00,8.229999542236328,2013-07-09
2013-07-10 13:30:00,8.15133285522461,2013-07-10
2013-07-11 13:30:00,8.37399959564209,2013-07-11
2013-07-12 13:30:00,8.65999984741211,2013-07-12
2013-07-15 13:30:00,8.484000205993652,2013-07-15
2013-07-16 13:30:00,7.269999980926514,2013-07-16
2013-07-17 13:30:00,8.016667366027832,2013-07-17
2013-07-18 13:30:00,7.935332775115967,2013-07-18
2013-07-19 13:30:00,7.97866678237915,2013-07-19
2013-07-22 13:30:00,8.161999702453613,2013-07-22
2013-07-23 13:30:00,8.182666778564453,2013-07-23
2013-07-24 13:30:00,8.113332748413086,2013-07-24
2013-07-25 13:30:00,8.271332740783691,2013-07-25
2013-07-26 13:30:00,8.62600040435791,2013-07-26
2013-07-29 13:30:00,8.974666595458984,2013-07-29
2013-07-30 13:30:00,8.78266716003418,2013-07-30
2013-07-31 13:30:00,8.95199966430664,2013-07-31
2013-08-01 13:30:00,9.036666870117188,2013-08-01
2013-08-02 13:30:00,9.199999809265137,2013-08-02
2013-08-05 13:30:00,9.645333290100098,2013-08-05
2013-08-06 13:30:00,9.476667404174805,2013-08-06
2013-08-07 13:30:00,8.9486665725708,2013-08-07
2013-08-08 13:30:00,10.232000350952148,2013-08-08
2013-08-09 13:30:00,10.199999809265137,2013-08-09
2013-08-12 13:30:00,9.825332641601562,2013-08-12
2013-08-13 13:30:00,9.695332527160645,2013-08-13
2013-08-14 13:30:00,9.290666580200195,2013-08-14
2013-08-15 13:30:00,9.311332702636719,2013-08-15
2013-08-16 13:30:00,9.466667175292969,2013-08-16
2013-08-19 13:30:00,9.65999984741211,2013-08-19
2013-08-20 13:30:00,9.972000122070312,2013-08-20
2013-08-21 13:30:00,9.857333183288574,2013-08-21
2013-08-22 13:30:00,10.473333358764648,2013-08-22
2013-08-23 13:30:00,10.78933334350586,2013-08-23
2013-08-26 13:30:00,10.947999954223633,2013-08-26
2013-08-27 13:30:00,11.133999824523926,2013-08-27
2013-08-28 13:30:00,11.096667289733887,2013-08-28
2013-08-29 13:30:00,11.070667266845703,2013-08-29
2013-08-30 13:30:00,11.266667366027832,2013-08-30
2013-09-03 13:30:00,11.262666702270508,2013-09-03
2013-09-04 13:30:00,11.374667167663574,2013-09-04
2013-09-05 13:30:00,11.328666687011719,2013-09-05
2013-09-06 13:30:00,11.131333351135254,2013-09-06
2013-09-09 13:30:00,10.713333129882812,2013-09-09
2013-09-10 13:30:00,11.091333389282227,2013-09-10
2013-09-11 13:30:00,10.90133285522461,2013-09-11
2013-09-12 13:30:00,10.995332717895508,2013-09-12
2013-09-13 13:30:00,11.03600025177002,2013-09-13
2013-09-16 13:30:00,11.10533332824707,2013-09-16
2013-09-17 13:30:00,11.081999778747559,2013-09-17
2013-09-18 13:30:00,11.08133316040039,2013-09-18
2013-09-19 13:30:00,11.861332893371582,2013-09-19
2013-09-20 13:30:00,12.22599983215332,2013-09-20
2013-09-23 13:30:00,12.074000358581543,2013-09-23
2013-09-24 13:30:00,12.155332565307617,2013-09-24
2013-09-25 13:30:00,12.349332809448242,2013-09-25
2013-09-26 13:30:00,12.576000213623047,2013-09-26
2013-09-27 13:30:00,12.726667404174805,2013-09-27
2013-09-30 13:30:00,12.891332626342773,2013-09-30
2013-10-01 13:30:00,12.866666793823242,2013-10-01
2013-10-02 13:30:00,12.063332557678223,2013-10-02
2013-10-03 13:30:00,11.553999900817871,2013-10-03
2013-10-04 13:30:00,12.065333366394043,2013-10-04
2013-10-07 13:30:00,12.204667091369629,2013-10-07
2013-10-08 13:30:00,11.648667335510254,2013-10-08
2013-10-09 13:30:00,11.251999855041504,2013-10-09
2013-10-10 13:30:00,11.528667449951172,2013-10-10
2013-10-11 13:30:00,11.91333293914795,2013-10-11
2013-10-14 13:30:00,11.981332778930664,2013-10-14
2013-10-15 13:30:00,12.262666702270508,2013-10-15
2013-10-16 13:30:00,12.237333297729492,2013-10-16
2013-10-17 13:30:00,12.186667442321777,2013-10-17
2013-10-18 13:30:00,12.226667404174805,2013-10-18
2013-10-21 13:30:00,11.506667137145996,2013-10-21
2013-10-22 13:30:00,11.435999870300293,2013-10-22
2013-10-23 13:30:00,10.966667175292969,2013-10-23
2013-10-24 13:30:00,11.543333053588867,2013-10-24
2013-10-25 13:30:00,11.310667037963867,2013-10-25
2013-10-28 13:30:00,10.857333183288574,2013-10-28
2013-10-29 13:30:00,10.964667320251465,2013-10-29
2013-10-30 13:30:00,10.614666938781738,2013-10-30
2013-10-31 13:30:00,10.662667274475098,2013-10-31
2013-11-01 13:30:00,10.811332702636719,2013-11-01
2013-11-04 14:30:00,11.680000305175781,2013-11-04
2013-11-05 14:30:00,11.787332534790039,2013-11-05
2013-11-06 14:30:00,10.077333450317383,2013-11-06
2013-11-07 14:30:00,9.317999839782715,2013-11-07
2013-11-08 14:30:00,9.196666717529297,2013-11-08
2013-11-11 14:30:00,9.646666526794434,2013-11-11
2013-11-12 14:30:00,9.186667442321777,2013-11-12
2013-11-13 14:30:00,9.24666690826416,2013-11-13
2013-11-14 14:30:00,9.173333168029785,2013-11-14
2013-11-15 14:30:00,9.029999732971191,2013-11-15
2013-11-18 14:30:00,8.10533332824707,2013-11-18
2013-11-19 14:30:00,8.406000137329102,2013-11-19
2013-11-20 14:30:00,8.074000358581543,2013-11-20
2013-11-21 14:30:00,8.140000343322754,2013-11-21
2013-11-22 14:30:00,8.092000007629395,2013-11-22
2013-11-25 14:30:00,8.055999755859375,2013-11-25
2013-11-26 14:30:00,8.033332824707031,2013-11-26
2013-11-27 14:30:00,8.462667465209961,2013-11-27
2013-11-29 14:30:00,8.485333442687988,2013-11-29
2013-12-02 14:30:00,8.277999877929688,2013-12-02
2013-12-03 14:30:00,9.646666526794434,2013-12-03
2013-12-04 14:30:00,9.263333320617676,2013-12-04
2013-12-05 14:30:00,9.36533260345459,2013-12-05
2013-12-06 14:30:00,9.157333374023438,2013-12-06
2013-12-09 14:30:00,9.4399995803833,2013-12-09
2013-12-10 14:30:00,9.47933292388916,2013-12-10
2013-12-11 14:30:00,9.3100004196167,2013-12-11
2013-12-12 14:30:00,9.83133316040039,2013-12-12
2013-12-13 14:30:00,9.84333324432373,2013-12-13
2013-12-16 14:30:00,9.862667083740234,2013-12-16
2013-12-17 14:30:00,10.163999557495117,2013-12-17
2013-12-18 14:30:00,9.86533260345459,2013-12-18
2013-12-19 14:30:00,9.381333351135254,2013-12-19
2013-12-20 14:30:00,9.549332618713379,2013-12-20
2013-12-23 14:30:00,9.569999694824219,2013-12-23
2013-12-24 14:30:00,10.093999862670898,2013-12-24
2013-12-26 14:30:00,10.366666793823242,2013-12-26
2013-12-27 14:30:00,10.074666976928711,2013-12-27
2013-12-30 14:30:00,10.162667274475098,2013-12-30
2013-12-31 14:30:00,10.028667449951172,2013-12-31
2014-01-02 14:30:00,10.006667137145996,2014-01-02
2014-01-03 14:30:00,9.970666885375977,2014-01-03
2014-01-06 14:30:00,9.800000190734863,2014-01-06
2014-01-07 14:30:00,9.957332611083984,2014-01-07
2014-01-08 14:30:00,10.085332870483398,2014-01-08
2014-01-09 14:30:00,9.835332870483398,2014-01-09
2014-01-10 14:30:00,9.714667320251465,2014-01-10
2014-01-13 14:30:00,9.28933334350586,2014-01-13
2014-01-14 14:30:00,10.751333236694336,2014-01-14
2014-01-15 14:30:00,10.942000389099121,2014-01-15
2014-01-16 14:30:00,11.39799976348877,2014-01-16
2014-01-17 14:30:00,11.333999633789062,2014-01-17
2014-01-21 14:30:00,11.778667449951172,2014-01-21
2014-01-22 14:30:00,11.904000282287598,2014-01-22
2014-01-23 14:30:00,12.100000381469727,2014-01-23
2014-01-24 14:30:00,11.640000343322754,2014-01-24
2014-01-27 14:30:00,11.307999610900879,2014-01-27
2014-01-28 14:30:00,11.892000198364258,2014-01-28
2014-01-29 14:30:00,11.682000160217285,2014-01-29
2014-01-30 14:30:00,12.189332962036133,2014-01-30
2014-01-31 14:30:00,12.093999862670898,2014-01-31
2014-02-03 14:30:00,11.807332992553711,2014-02-03
2014-02-04 14:30:00,11.915332794189453,2014-02-04
2014-02-05 14:30:00,11.628000259399414,2014-02-05
2014-02-06 14:30:00,11.892000198364258,2014-02-06
2014-02-07 14:30:00,12.435333251953125,2014-02-07
2014-02-10 14:30:00,13.104000091552734,2014-02-10
2014-02-11 14:30:00,13.107999801635742,2014-02-11
2014-02-12 14:30:00,13.021332740783691,2014-02-12
2014-02-13 14:30:00,13.308667182922363,2014-02-13
2014-02-14 14:30:00,13.215332984924316,2014-02-14
2014-02-18 14:30:00,13.579999923706055,2014-02-18
2014-02-19 14:30:00,12.909333229064941,2014-02-19
2014-02-20 14:30:00,13.998000144958496,2014-02-20
2014-02-21 14:30:00,13.973333358764648,2014-02-21
2014-02-24 14:30:00,14.510000228881836,2014-02-24
2014-02-25 14:30:00,16.53333282470703,2014-02-25
2014-02-26 14:30:00,16.866666793823242,2014-02-26
2014-02-27 14:30:00,16.836000442504883,2014-02-27
2014-02-28 14:30:00,16.320667266845703,2014-02-28
2014-03-03 14:30:00,16.70400047302246,2014-03-03
2014-03-04 14:30:00,16.98933219909668,2014-03-04
2014-03-05 14:30:00,16.8439998626709,2014-03-05
2014-03-06 14:30:00,16.862667083740234,2014-03-06
2014-03-07 14:30:00,16.413999557495117,2014-03-07
2014-03-10 13:30:00,15.922666549682617,2014-03-10
2014-03-11 13:30:00,15.62733268737793,2014-03-11
2014-03-12 13:30:00,16.099332809448242,2014-03-12
2014-03-13 13:30:00,15.852666854858398,2014-03-13
2014-03-14 13:30:00,15.39799976348877,2014-03-14
2014-03-17 13:30:00,15.59866714477539,2014-03-17
2014-03-18 13:30:00,16.002666473388672,2014-03-18
2014-03-19 13:30:00,15.72266674041748,2014-03-19
2014-03-20 13:30:00,15.660667419433594,2014-03-20
2014-03-21 13:30:00,15.259332656860352,2014-03-21
2014-03-24 13:30:00,14.678000450134277,2014-03-24
2014-03-25 13:30:00,14.696000099182129,2014-03-25
2014-03-26 13:30:00,14.197333335876465,2014-03-26
2014-03-27 13:30:00,13.821332931518555,2014-03-27
2014-03-28 13:30:00,14.157999992370605,2014-03-28
2014-03-31 13:30:00,13.896666526794434,2014-03-31
2014-04-01 13:30:00,14.464667320251465,2014-04-01
2014-04-02 13:30:00,15.352666854858398,2014-04-02
2014-04-03 13:30:00,15.026666641235352,2014-04-03
2014-04-04 13:30:00,14.148667335510254,2014-04-04
2014-04-07 13:30:00,13.834667205810547,2014-04-07
2014-04-08 13:30:00,14.36400032043457,2014-04-08
2014-04-09 13:30:00,14.461999893188477,2014-04-09
2014-04-10 13:30:00,13.612667083740234,2014-04-10
2014-04-11 13:30:00,13.585332870483398,2014-04-11
2014-04-14 13:30:00,13.206000328063965,2014-04-14
2014-04-15 13:30:00,12.927332878112793,2014-04-15
2014-04-16 13:30:00,13.27400016784668,2014-04-16
2014-04-17 13:30:00,13.208000183105469,2014-04-17
2014-04-21 13:30:00,13.625332832336426,2014-04-21
2014-04-22 13:30:00,14.576000213623047,2014-04-22
2014-04-23 13:30:00,13.866000175476074,2014-04-23
2014-04-24 13:30:00,13.857333183288574,2014-04-24
2014-04-25 13:30:00,13.323332786560059,2014-04-25
2014-04-28 13:30:00,13.234000205993652,2014-04-28
2014-04-29 13:30:00,13.79466724395752,2014-04-29
2014-04-30 13:30:00,13.859333038330078,2014-04-30
2014-05-01 13:30:00,13.84866714477539,2014-05-01
2014-05-02 13:30:00,14.060667037963867,2014-05-02
2014-05-05 13:30:00,14.440667152404785,2014-05-05
2014-05-06 13:30:00,13.8186674118042,2014-05-06
2014-05-07 13:30:00,13.423333168029785,2014-05-07
2014-05-08 13:30:00,11.906000137329102,2014-05-08
2014-05-09 13:30:00,12.150667190551758,2014-05-09
2014-05-12 13:30:00,12.311332702636719,2014-05-12
2014-05-13 13:30:00,12.677332878112793,2014-05-13
2014-05-14 13:30:00,12.708000183105469,2014-05-14
2014-05-15 13:30:00,12.572667121887207,2014-05-15
2014-05-16 13:30:00,12.77066707611084,2014-05-16
2014-05-19 13:30:00,13.072667121887207,2014-05-19
2014-05-20 13:30:00,13.020000457763672,2014-05-20
2014-05-21 13:30:00,13.296667098999023,2014-05-21
2014-05-22 13:30:00,13.658666610717773,2014-05-22
2014-05-23 13:30:00,13.819999694824219,2014-05-23
2014-05-27 13:30:00,14.104000091552734,2014-05-27
2014-05-28 13:30:00,14.015999794006348,2014-05-28
2014-05-29 13:30:00,14.015999794006348,2014-05-29
2014-05-30 13:30:00,13.851332664489746,2014-05-30
2014-06-02 13:30:00,13.646666526794434,2014-06-02
2014-06-03 13:30:00,13.662667274475098,2014-06-03
2014-06-04 13:30:00,13.599332809448242,2014-06-04
2014-06-05 13:30:00,13.793333053588867,2014-06-05
2014-06-06 13:30:00,13.878000259399414,2014-06-06
2014-06-09 13:30:00,13.687333106994629,2014-06-09
2014-06-10 13:30:00,13.486666679382324,2014-06-10
2014-06-11 13:30:00,13.631333351135254,2014-06-11
2014-06-12 13:30:00,13.567999839782715,2014-06-12
2014-06-13 13:30:00,13.761333465576172,2014-06-13
2014-06-16 13:30:00,14.973999977111816,2014-06-16
2014-06-17 13:30:00,15.444666862487793,2014-06-17
2014-06-18 13:30:00,15.141332626342773,2014-06-18
2014-06-19 13:30:00,15.185999870300293,2014-06-19
2014-06-20 13:30:00,15.305999755859375,2014-06-20
2014-06-23 13:30:00,15.814666748046875,2014-06-23
2014-06-24 13:30:00,15.5,2014-06-24
2014-06-25 13:30:00,15.792667388916016,2014-06-25
2014-06-26 13:30:00,15.706666946411133,2014-06-26
2014-06-27 13:30:00,15.937333106994629,2014-06-27
2014-06-30 13:30:00,16.003999710083008,2014-06-30
2014-07-01 13:30:00,15.981332778930664,2014-07-01
