employer,type,year,overtime,adjusted_overtime,wages
SANTA BARBARA,COUNTY,2011,5267821.0,5880646.43235277,23400745.0
SANTA BARBARA,COUNTY,2012,6342062.0,6936314.375088198,23876600.0
SANTA BARBARA,COUNTY,2013,6550773.0,7061152.726516054,24560933.0
SANTA BARBARA,COUNTY,2014,7595545.0,8056630.670092424,26843014.0
SANTA BARBARA,COUNTY,2015,9375676.0,9933033.804883193,29133315.0
SANTA BARBARA,COUNTY,2016,10636977.0,11128922.837829728,31345319.0
SANTA BARBARA,COUNTY,2017,11738676.0,12025390.479487607,33931834.0
SANTA BARBARA,COUNTY,2018,12318255.0,12318255.0,35720413.0
