employer,type,year,overtime,adjusted_overtime,wages
OAKLAND,CITY,2011,241096.49000000002,269144.1515896754,2147483.4800000004
OAKLAND,CITY,2012,14956743.0,16358192.568189949,59769125.0
OAKLAND,CITY,2013,16596492.0,17889547.498654246,60443447.0
OAKLAND,CITY,2014,20719896.0,21977692.133313056,68002213.0
OAKLAND,CITY,2015,21513985.0,22792931.441183537,73241936.0
OAKLAND,CITY,2016,21900045.0,22912892.53986343,76358771.0
OAKLAND,CITY,2017,19652611.0,20132621.53384871,78177896.0
OAKLAND,CITY,2018,19193917.0,19193917.0,76770072.0
