index,year,type,population,employer,department,position,overtime,wages,benefits,employercounty,basewages,adjusted_overtime,adjusted_wages,adjusted_benefits,adjusted_basewages,employerfull
2678205,2018,COUNTY,916464.0,KERN,FIRE,DEPUTY FIRE CHIEF-C,0.0,147422.0,53449.0,KERN,147422.0,0.0,150093.25209572015,54417.48335570096,150093.25209572015,KERN_COUNTY
2678206,2018,COUNTY,916464.0,KERN,FIRE,DEPUTY FIRE CHIEF-C,0.0,305375.0,186162.0,KERN,305375.0,0.0,310908.3234437909,189535.2118180696,310908.3234437909,KERN_COUNTY
2678207,2018,COUNTY,916464.0,KERN,FIRE,DEPUTY FIRE CHIEF-C,0.0,165324.0,168976.0,KERN,165324.0,0.0,168319.6321408802,172037.8055251347,168319.6321408802,KERN_COUNTY
2678208,2018,COUNTY,916464.0,KERN,FIRE,DEPUTY FIRE CHIEF-C,51999.0,175665.0,122550.0,KERN,123666.0,52941.20969546847,178848.00863775203,124770.5772837874,125906.79894228358,KERN_COUNTY
2678209,2018,COUNTY,916464.0,KERN,FIRE,DEPUTY FIRE CHIEF-C,0.0,159644.0,165512.0,KERN,159644.0,0.0,162536.71187183153,168511.0386568276,162536.71187183153,KERN_COUNTY
2678217,2018,COUNTY,916464.0,KERN,FIRE,FIRE BATTALION CHIEF,35251.0,145175.0,93115.0,KERN,109924.0,35889.73985990036,147805.53698224263,94802.22198106784,111915.79712234226,KERN_COUNTY
2678218,2018,COUNTY,916464.0,KERN,FIRE,FIRE BATTALION CHIEF-C,92332.0,220506.0,145785.0,KERN,128174.0,94005.03420454229,224501.51705050038,148426.59003930597,130496.4828459581,KERN_COUNTY
2678219,2018,COUNTY,916464.0,KERN,FIRE,FIRE BATTALION CHIEF-C,110866.0,243192.0,146974.0,KERN,132326.0,112874.86594161055,247598.58205466197,149637.13444069662,134723.71611305143,KERN_COUNTY
2678220,2018,COUNTY,916464.0,KERN,FIRE,FIRE BATTALION CHIEF-C,52277.0,180992.0,138513.0,KERN,128715.0,53224.246990326836,184271.5326295165,141022.8231032986,131047.28563918968,KERN_COUNTY
2678221,2018,COUNTY,916464.0,KERN,FIRE,FIRE BATTALION CHIEF-C,8453.0,136965.0,38214.0,KERN,128512.0,8606.166379272581,139446.77370602972,38906.42872560304,130840.60732675712,KERN_COUNTY
2678222,2018,COUNTY,916464.0,KERN,FIRE,FIRE BATTALION CHIEF-C,27169.0,101982.0,34987.0,KERN,74813.0,27661.295913694164,103829.88994333094,35620.95624176148,76168.59402963678,KERN_COUNTY
2678223,2018,COUNTY,916464.0,KERN,FIRE,FIRE BATTALION CHIEF-C,85293.0,215344.0,134354.0,KERN,130051.0,86838.4891739378,219245.98282007274,136788.46299784555,132407.4936461349,KERN_COUNTY
2678224,2018,COUNTY,916464.0,KERN,FIRE,FIRE BATTALION CHIEF-C,73428.0,198063.0,129436.0,KERN,124635.0,74758.49815417333,201651.85514939847,131781.3499902432,126893.35699522514,KERN_COUNTY
2678225,2018,COUNTY,916464.0,KERN,FIRE,FIRE BATTALION CHIEF-C,50422.0,163481.0,95984.0,KERN,113059.0,51335.63482499492,166443.23741273643,97723.20758879681,115107.60258774148,KERN_COUNTY
2678226,2018,COUNTY,916464.0,KERN,FIRE,FIRE BATTALION CHIEF-C,46029.0,167956.0,127307.0,KERN,121927.0,46863.03469437332,170999.32336414358,129613.77300911564,124136.28866977026,KERN_COUNTY
2678227,2018,COUNTY,916464.0,KERN,FIRE,FIRE BATTALION CHIEF-C,89786.0,214421.0,129698.0,KERN,124635.0,91412.90128112718,218306.2582763523,132048.09736885075,126893.35699522514,KERN_COUNTY
2678228,2018,COUNTY,916464.0,KERN,FIRE,FIRE BATTALION CHIEF-C,110089.0,223994.0,120982.0,KERN,113905.0,112083.78688367907,228052.7187931838,123174.16549120496,115968.93190950471,KERN_COUNTY
2678229,2018,COUNTY,916464.0,KERN,FIRE,FIRE BATTALION CHIEF-C,43078.0,149042.0,120113.0,KERN,105964.0,43858.563265858786,151742.60611611785,122289.41941483114,107884.04285025905,KERN_COUNTY
2678230,2018,COUNTY,916464.0,KERN,FIRE,FIRE BATTALION CHIEF-C,44720.0,164842.0,125595.0,KERN,120122.0,45530.31592110137,167828.89841382357,127870.75197027563,122298.58249272224,KERN_COUNTY
2678231,2018,COUNTY,916464.0,KERN,FIRE,FIRE BATTALION CHIEF-C,67062.0,182847.0,98119.0,KERN,115785.0,68277.14772586986,186160.14479484843,99896.89328851845,117882.99706897857,KERN_COUNTY
2678232,2018,COUNTY,916464.0,KERN,FIRE,FIRE BATTALION CHIEF-C,67992.0,197411.0,131537.0,KERN,129419.0,69223.99910794999,200988.0410621767,133920.4196179318,131764.04195422668,KERN_COUNTY
2678233,2018,COUNTY,916464.0,KERN,FIRE,FIRE BATTALION CHIEF-C,83486.0,208121.0,119978.0,KERN,124635.0,84998.74675735841,211892.10375258356,122151.97324646465,126893.35699522514,KERN_COUNTY
2678234,2018,COUNTY,916464.0,KERN,FIRE,FIRE BATTALION CHIEF-C,65980.0,184811.0,125361.0,KERN,118831.0,67175.54213940671,188159.7320146392,127632.51194510706,120984.18987523248,KERN_COUNTY
2678235,2018,COUNTY,916464.0,KERN,FIRE,FIRE BATTALION CHIEF-C,94633.0,200597.0,102858.0,KERN,105964.0,96347.7277853664,204231.77063562546,104721.7628580645,107884.04285025905,KERN_COUNTY
2678236,2018,COUNTY,916464.0,KERN,FIRE,FIRE BATTALION CHIEF-C,58337.0,182120.0,129389.0,KERN,123783.0,59394.052770332964,185419.97172520083,131733.49836125638,126025.91895486786,KERN_COUNTY
2678237,2018,COUNTY,916464.0,KERN,FIRE,FIRE BATTALION CHIEF-C,17310.0,127284.0,107474.0,KERN,109974.0,17623.653143878902,129590.35625450505,109421.4036964322,111966.70311062616,KERN_COUNTY
2678238,2018,COUNTY,916464.0,KERN,FIRE,FIRE BATTALION CHIEF-C-A,67540.0,196517.0,117326.0,KERN,128977.0,68763.80897386374,200077.8419916609,119451.91962788772,131314.0330177972,KERN_COUNTY
2678239,2018,COUNTY,916464.0,KERN,FIRE,FIRE BATTALION CHIEF-C-A,120769.0,249027.0,128952.0,KERN,128258.0,122957.30598111563,253539.31088739063,131288.58002365526,130582.00490627502,KERN_COUNTY
2678240,2018,COUNTY,916464.0,KERN,FIRE,FIRE BATTALION CHIEF-C-A,75252.0,186497.0,110683.0,KERN,111245.0,76615.54860676923,189876.28193957158,112688.55002449156,113260.73333280235,KERN_COUNTY
2678241,2018,COUNTY,916464.0,KERN,FIRE,FIRE BATTALION CHIEF-C-A,66827.0,195804.0,129530.0,KERN,128977.0,68037.88958093562,199351.9225987328,131877.0532482169,131314.0330177972,KERN_COUNTY
2678242,2018,COUNTY,916464.0,KERN,FIRE,FIRE BATTALION CHIEF-C-A,76230.0,204958.0,118855.0,KERN,128728.0,77611.26973760189,208671.7909337454,121008.62474960875,131060.52119614348,KERN_COUNTY
2678243,2018,COUNTY,916464.0,KERN,FIRE,FIRE BATTALION CHIEF-C-A,84884.0,213907.0,124535.0,KERN,129023.0,86422.07818977568,217782.94471679404,126791.54501865739,131360.86652701837,KERN_COUNTY
2678244,2018,COUNTY,916464.0,KERN,FIRE,FIRE BATTALION CHIEF-C-A,11086.0,37017.0,0.0,KERN,25931.0,11286.87572230165,37687.739366086964,0.0,26400.86364378532,KERN_COUNTY
