employer,type,year,overtime,adjusted_overtime,wages
KERN,COUNTY,2011,15263851.0,17348304.8964697,58929699.0
KERN,COUNTY,2012,16445018.0,18311819.850806195,59341179.0
KERN,COUNTY,2013,17766486.0,19497703.48734748,63312846.0
KERN,COUNTY,2014,20634305.0,22283490.94934865,68141636.0
KERN,COUNTY,2015,21254276.0,22925800.424999043,67927398.0
KERN,COUNTY,2016,23225051.0,24739473.69662969,69205721.0
KERN,COUNTY,2017,23936134.0,24965079.185859997,69403306.0
KERN,COUNTY,2018,24202173.0,24640710.70364826,71991157.0
KERN,COUNTY,2019,18939913.0,18939913.0,65209840.0
