employer,type,year,overtime,adjusted_overtime,wages
SAN DIEGO,CITY,2011,19728805.0,22422999.568260718,83206888.0
SAN DIEGO,CITY,2012,30778683.0,34272610.60711955,88731103.0
SAN DIEGO,CITY,2013,31690815.0,34778859.147632375,89493109.0
SAN DIEGO,CITY,2014,32269625.0,34848757.76656279,91881822.0
SAN DIEGO,CITY,2015,30948680.0,33382612.5668623,92835222.0
SAN DIEGO,CITY,2016,33374687.0,35550931.241001375,103715205.0
SAN DIEGO,CITY,2017,38994087.0,40670330.043076955,107078378.0
SAN DIEGO,CITY,2018,43553055.0,44342226.15114275,110436697.0
SAN DIEGO,CITY,2019,43009407.0,43009407.0,113125506.0
