index,year,type,population,employer,department,position,overtime,wages,benefits,employercounty,basewages,adjusted_overtime,adjusted_wages,adjusted_benefits,adjusted_basewages,employerfull
927955,2019,CITY,545769.0,FRESNO,FIRE DEPARTMENT,FIRE BATTALION CHIEF,51836.0,190711.0,40384.0,FRESNO,138875.0,51836.0,190711.0,40384.0,138875.0,FRESNO_CITY
927956,2019,CITY,545769.0,FRESNO,FIRE DEPARTMENT,FIRE BATTALION CHIEF,12694.0,130000.0,37328.0,FRESNO,117306.0,12694.0,130000.0,37328.0,117306.0,FRESNO_CITY
927957,2019,CITY,545769.0,FRESNO,FIRE DEPARTMENT,FIRE BATTALION CHIEF,9015.0,139366.0,29077.0,FRESNO,130351.0,9015.0,139366.0,29077.0,130351.0,FRESNO_CITY
927958,2019,CITY,545769.0,FRESNO,FIRE DEPARTMENT,FIRE BATTALION CHIEF,14480.0,162785.0,42120.0,FRESNO,148305.0,14480.0,162785.0,42120.0,148305.0,FRESNO_CITY
927959,2019,CITY,545769.0,FRESNO,FIRE DEPARTMENT,FIRE BATTALION CHIEF,21361.0,162641.0,40994.0,FRESNO,141280.0,21361.0,162641.0,40994.0,141280.0,FRESNO_CITY
927960,2019,CITY,545769.0,FRESNO,FIRE DEPARTMENT,FIRE BATTALION CHIEF,5472.0,147950.0,40998.0,FRESNO,142478.0,5472.0,147950.0,40998.0,142478.0,FRESNO_CITY
927961,2019,CITY,545769.0,FRESNO,FIRE DEPARTMENT,FIRE BATTALION CHIEF,22099.0,177303.0,43308.0,FRESNO,155204.0,22099.0,177303.0,43308.0,155204.0,FRESNO_CITY
927962,2019,CITY,545769.0,FRESNO,FIRE DEPARTMENT,FIRE BATTALION CHIEF,66375.0,217051.0,40188.0,FRESNO,150676.0,66375.0,217051.0,40188.0,150676.0,FRESNO_CITY
927963,2019,CITY,545769.0,FRESNO,FIRE DEPARTMENT,FIRE BATTALION CHIEF,37481.0,195856.0,43162.0,FRESNO,158375.0,37481.0,195856.0,43162.0,158375.0,FRESNO_CITY
927964,2019,CITY,545769.0,FRESNO,FIRE DEPARTMENT,FIRE BATTALION CHIEF,34307.0,180877.0,28404.0,FRESNO,146570.0,34307.0,180877.0,28404.0,146570.0,FRESNO_CITY
927965,2019,CITY,545769.0,FRESNO,FIRE DEPARTMENT,FIRE BATTALION CHIEF,77767.0,203787.0,38039.0,FRESNO,126020.0,77767.0,203787.0,38039.0,126020.0,FRESNO_CITY
927966,2019,CITY,545769.0,FRESNO,FIRE DEPARTMENT,FIRE BATTALION CHIEF,44023.0,178184.0,39474.0,FRESNO,134161.0,44023.0,178184.0,39474.0,134161.0,FRESNO_CITY
927967,2019,CITY,545769.0,FRESNO,FIRE DEPARTMENT,FIRE BATTALION CHIEF,34451.0,172991.0,40313.0,FRESNO,138540.0,34451.0,172991.0,40313.0,138540.0,FRESNO_CITY
927968,2019,CITY,545769.0,FRESNO,FIRE DEPARTMENT,FIRE BATTALION CHIEF,31459.0,173004.0,40806.0,FRESNO,141545.0,31459.0,173004.0,40806.0,141545.0,FRESNO_CITY
927969,2019,CITY,545769.0,FRESNO,FIRE DEPARTMENT,FIRE BATTALION CHIEF,64968.0,192497.0,38613.0,FRESNO,127529.0,64968.0,192497.0,38613.0,127529.0,FRESNO_CITY
927970,2019,CITY,545769.0,FRESNO,FIRE DEPARTMENT,FIRE BATTALION CHIEF,33681.0,209243.0,45926.0,FRESNO,175562.0,33681.0,209243.0,45926.0,175562.0,FRESNO_CITY
927971,2019,CITY,545769.0,FRESNO,FIRE DEPARTMENT,FIRE BATTALION CHIEF,39378.0,190198.0,42827.0,FRESNO,150820.0,39378.0,190198.0,42827.0,150820.0,FRESNO_CITY
927972,2019,CITY,545769.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,10125.0,111161.0,33529.0,FRESNO,101036.0,10125.0,111161.0,33529.0,101036.0,FRESNO_CITY
927973,2019,CITY,545769.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,33899.0,141457.0,34713.0,FRESNO,107558.0,33899.0,141457.0,34713.0,107558.0,FRESNO_CITY
927974,2019,CITY,545769.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,37368.0,145468.0,34596.0,FRESNO,108100.0,37368.0,145468.0,34596.0,108100.0,FRESNO_CITY
927975,2019,CITY,545769.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,23029.0,133908.0,35361.0,FRESNO,110879.0,23029.0,133908.0,35361.0,110879.0,FRESNO_CITY
927976,2019,CITY,545769.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,40256.0,143654.0,33967.0,FRESNO,103398.0,40256.0,143654.0,33967.0,103398.0,FRESNO_CITY
927977,2019,CITY,545769.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,0.0,51093.0,11349.0,FRESNO,51093.0,0.0,51093.0,11349.0,51093.0,FRESNO_CITY
927978,2019,CITY,545769.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,11713.0,108012.0,27164.0,FRESNO,96299.0,11713.0,108012.0,27164.0,96299.0,FRESNO_CITY
927979,2019,CITY,545769.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,1481.0,21721.0,2834.0,FRESNO,20240.0,1481.0,21721.0,2834.0,20240.0,FRESNO_CITY
927980,2019,CITY,545769.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,60682.0,171123.0,30681.0,FRESNO,110441.0,60682.0,171123.0,30681.0,110441.0,FRESNO_CITY
927981,2019,CITY,545769.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,42222.0,141600.0,29456.0,FRESNO,99378.0,42222.0,141600.0,29456.0,99378.0,FRESNO_CITY
927982,2019,CITY,545769.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,26660.0,127166.0,33438.0,FRESNO,100506.0,26660.0,127166.0,33438.0,100506.0,FRESNO_CITY
927983,2019,CITY,545769.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,28207.0,148997.0,36287.0,FRESNO,120790.0,28206.999999999996,148997.0,36287.0,120790.0,FRESNO_CITY
927984,2019,CITY,545769.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,39598.0,136459.0,29455.0,FRESNO,96861.0,39598.0,136459.0,29455.0,96861.0,FRESNO_CITY
927985,2019,CITY,545769.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,21660.0,116718.0,33084.0,FRESNO,95058.0,21660.0,116718.0,33084.0,95058.0,FRESNO_CITY
927986,2019,CITY,545769.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,1784.0,105969.0,29758.0,FRESNO,104185.0,1784.0,105969.0,29758.0,104185.0,FRESNO_CITY
927987,2019,CITY,545769.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,13568.0,129421.0,31880.0,FRESNO,115853.0,13568.0,129421.0,31880.0,115853.0,FRESNO_CITY
927988,2019,CITY,545769.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,53607.0,167085.0,35776.0,FRESNO,113478.0,53607.0,167085.0,35776.0,113478.0,FRESNO_CITY
927989,2019,CITY,545769.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,35179.0,143842.0,35311.0,FRESNO,108663.0,35179.0,143842.0,35311.0,108663.0,FRESNO_CITY
927990,2019,CITY,545769.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,11036.0,126199.0,36087.0,FRESNO,115163.0,11036.0,126199.0,36087.0,115163.0,FRESNO_CITY
927991,2019,CITY,545769.0,FRESNO,FIRE DEPARTMENT,FIRE CAPTAIN,11672.0,128873.0,36459.0,FRESNO,117201.0,11672.0,128873.0,36459.0,117201.0,FRESNO_CITY
