index,year,type,population,employer,department,position,overtime,wages,benefits,employercounty,basewages,adjusted_overtime,adjusted_wages,adjusted_benefits,adjusted_basewages,employerfull
1182271,2019,CITY,92357.0,SANTA MONICA,FIRE - ADMINISTRATION,DEPUTY FIRE CHIEF,31205.0,331493.0,30618.0,LOS ANGELES,300288.0,31205.0,331493.0,30618.0,300288.0,SANTA_MONICA_CITY
1182272,2019,CITY,92357.0,SANTA MONICA,FIRE - ADMINISTRATION,DEPUTY FIRE CHIEF,80266.0,323578.0,52451.0,LOS ANGELES,243312.0,80266.0,323578.0,52451.0,243312.0,SANTA_MONICA_CITY
1182276,2019,CITY,92357.0,SANTA MONICA,FIRE - ADMINISTRATION,FIRE CAPTAIN - PREVENTION,0.0,44953.0,0.0,LOS ANGELES,44953.0,0.0,44953.0,0.0,44953.0,SANTA_MONICA_CITY
1182277,2019,CITY,92357.0,SANTA MONICA,FIRE - ADMINISTRATION,FIRE CAPTAIN - PREVENTION,84021.0,249860.0,60967.0,LOS ANGELES,165839.0,84021.0,249860.0,60967.0,165839.0,SANTA_MONICA_CITY
1182278,2019,CITY,92357.0,SANTA MONICA,FIRE - ADMINISTRATION,FIRE CAPTAIN - PREVENTION,30848.0,249533.0,67782.0,LOS ANGELES,218685.0,30848.0,249533.0,67782.0,218685.0,SANTA_MONICA_CITY
1182279,2019,CITY,92357.0,SANTA MONICA,FIRE - ADMINISTRATION,FIRE CAPTAIN - PREVENTION,25970.0,243306.0,67138.0,LOS ANGELES,217336.0,25970.0,243306.0,67138.0,217336.0,SANTA_MONICA_CITY
1182280,2019,CITY,92357.0,SANTA MONICA,FIRE - ADMINISTRATION,FIRE CHIEF,0.0,325897.0,62076.0,LOS ANGELES,325897.0,0.0,325897.0,62076.0,325897.0,SANTA_MONICA_CITY
1182289,2019,CITY,92357.0,SANTA MONICA,FIRE PREVENTION,ASST FIRE MARSHAL,8913.0,217153.0,66859.0,LOS ANGELES,208240.0,8913.0,217153.0,66859.0,208240.0,SANTA_MONICA_CITY
1182290,2019,CITY,92357.0,SANTA MONICA,FIRE PREVENTION,ASST FIRE MARSHAL-HAZ MAT,29070.0,264935.0,68255.0,LOS ANGELES,235865.0,29070.0,264935.0,68255.0,235865.0,SANTA_MONICA_CITY
1182299,2019,CITY,92357.0,SANTA MONICA,FIRE PREVENTION,FIRE MARSHAL,20325.0,282163.0,61666.0,LOS ANGELES,261838.0,20325.0,282163.0,61666.0,261838.0,SANTA_MONICA_CITY
1182304,2019,CITY,92357.0,SANTA MONICA,FIRE SUPPRESSION & RESCUE,BATTALION CHIEF - SUPPRESSION,94535.0,334828.0,72590.0,LOS ANGELES,240293.0,94535.0,334828.0,72590.0,240293.0,SANTA_MONICA_CITY
1182305,2019,CITY,92357.0,SANTA MONICA,FIRE SUPPRESSION & RESCUE,BATTALION CHIEF - SUPPRESSION,74110.0,321827.0,54050.0,LOS ANGELES,247717.0,74110.0,321827.0,54050.0,247717.0,SANTA_MONICA_CITY
1182306,2019,CITY,92357.0,SANTA MONICA,FIRE SUPPRESSION & RESCUE,BATTALION CHIEF - SUPPRESSION,64275.0,308346.0,66083.0,LOS ANGELES,244071.0,64275.0,308346.0,66083.0,244071.0,SANTA_MONICA_CITY
1182307,2019,CITY,92357.0,SANTA MONICA,FIRE SUPPRESSION & RESCUE,FIRE CAPTAIN - SUPPRESSION,31477.0,208495.0,62848.0,LOS ANGELES,177018.0,31477.0,208495.0,62848.0,177018.0,SANTA_MONICA_CITY
1182308,2019,CITY,92357.0,SANTA MONICA,FIRE SUPPRESSION & RESCUE,FIRE CAPTAIN - SUPPRESSION,121763.0,292206.0,61647.0,LOS ANGELES,170443.0,121763.0,292206.0,61647.0,170443.0,SANTA_MONICA_CITY
1182309,2019,CITY,92357.0,SANTA MONICA,FIRE SUPPRESSION & RESCUE,FIRE CAPTAIN - SUPPRESSION,95603.0,276641.0,56247.0,LOS ANGELES,181038.0,95603.0,276641.0,56247.0,181038.0,SANTA_MONICA_CITY
1182310,2019,CITY,92357.0,SANTA MONICA,FIRE SUPPRESSION & RESCUE,FIRE CAPTAIN - SUPPRESSION,133715.0,281837.0,58486.0,LOS ANGELES,148122.0,133715.0,281837.0,58486.0,148122.0,SANTA_MONICA_CITY
1182311,2019,CITY,92357.0,SANTA MONICA,FIRE SUPPRESSION & RESCUE,FIRE CAPTAIN - SUPPRESSION,148055.0,361454.0,68351.0,LOS ANGELES,213399.0,148055.0,361454.0,68351.0,213399.0,SANTA_MONICA_CITY
1182312,2019,CITY,92357.0,SANTA MONICA,FIRE SUPPRESSION & RESCUE,FIRE CAPTAIN - SUPPRESSION,139490.0,347117.0,68504.0,LOS ANGELES,207627.0,139490.0,347117.0,68504.0,207627.0,SANTA_MONICA_CITY
1182313,2019,CITY,92357.0,SANTA MONICA,FIRE SUPPRESSION & RESCUE,FIRE CAPTAIN - SUPPRESSION,141348.0,346592.0,61031.0,LOS ANGELES,205244.0,141348.0,346592.0,61031.0,205244.0,SANTA_MONICA_CITY
1182314,2019,CITY,92357.0,SANTA MONICA,FIRE SUPPRESSION & RESCUE,FIRE CAPTAIN - SUPPRESSION,134361.0,357922.0,60167.0,LOS ANGELES,223561.0,134361.0,357922.0,60167.0,223561.0,SANTA_MONICA_CITY
