employer,type,year,overtime,adjusted_overtime,wages
SANTA MONICA,CITY,2011,4768545.0,5419744.504354516,16764218.0
SANTA MONICA,CITY,2012,4610573.0,5133954.98776536,17882790.0
SANTA MONICA,CITY,2013,4552006.0,4995566.554952203,18297021.0
SANTA MONICA,CITY,2014,5386924.0,5817471.060877941,19481892.0
SANTA MONICA,CITY,2015,6079607.0,6557732.512009689,21813870.0
SANTA MONICA,CITY,2016,6532173.0,6958112.691134006,22854064.0
SANTA MONICA,CITY,2017,6690987.0,6978613.18317151,23641848.0
SANTA MONICA,CITY,2018,7384196.0,7517995.901237318,24852971.0
SANTA MONICA,CITY,2019,8292872.0,8292872.0,26300023.0
