index,year,type,population,employer,department,position,overtime,wages,benefits,employercounty,basewages,adjusted_overtime,adjusted_wages,adjusted_benefits,adjusted_basewages,employerfull
2960203,2018,COUNTY,1954286.0,SANTA CLARA,SANTA CLARA COUNTY CENTRAL FIRE PROTECTION DISTRICT,ASSISTANT FIRE MARSHAL,0.0,115474.0,25555.0,SANTA CLARA,115474.0,0.0,117566.36182185284,26018.05061189055,117566.36182185284,SANTA_CLARA_COUNTY
2960205,2018,COUNTY,1954286.0,SANTA CLARA,SANTA CLARA COUNTY CENTRAL FIRE PROTECTION DISTRICT,BATTALION CHIEF,17944.0,167346.0,50015.0,SANTA CLARA,149402.0,18269.141075318494,170378.27030708027,50921.26008036415,152109.12923176176,SANTA_CLARA_COUNTY
2960206,2018,COUNTY,1954286.0,SANTA CLARA,SANTA CLARA COUNTY CENTRAL FIRE PROTECTION DISTRICT,BATTALION CHIEF,15967.0,223793.0,61845.0,SANTA CLARA,207826.0,16256.318298573915,227848.0767202826,62965.61690832992,211591.75842170868,SANTA_CLARA_COUNTY
2960207,2018,COUNTY,1954286.0,SANTA CLARA,SANTA CLARA COUNTY CENTRAL FIRE PROTECTION DISTRICT,BATTALION CHIEF,0.0,255340.0,65525.0,SANTA CLARA,255340.0,0.0,259966.7009681132,66712.2976460234,259966.7009681132,SANTA_CLARA_COUNTY
2960208,2018,COUNTY,1954286.0,SANTA CLARA,SANTA CLARA COUNTY CENTRAL FIRE PROTECTION DISTRICT,BATTALION CHIEF,0.0,233962.0,57975.0,SANTA CLARA,233962.0,0.0,238201.3366174579,59025.49341515769,238201.3366174579,SANTA_CLARA_COUNTY
2960209,2018,COUNTY,1954286.0,SANTA CLARA,SANTA CLARA COUNTY CENTRAL FIRE PROTECTION DISTRICT,BATTALION CHIEF,51545.0,272784.0,56899.0,SANTA CLARA,221239.0,52478.98332185085,277726.7821605929,57929.99654728861,225247.79883874205,SANTA_CLARA_COUNTY
2960210,2018,COUNTY,1954286.0,SANTA CLARA,SANTA CLARA COUNTY CENTRAL FIRE PROTECTION DISTRICT,BATTALION CHIEF,19931.0,235692.0,63553.0,SANTA CLARA,215761.0,20292.145049719842,239962.68381208013,64704.56546810723,219670.5387623603,SANTA_CLARA_COUNTY
2960211,2018,COUNTY,1954286.0,SANTA CLARA,SANTA CLARA COUNTY CENTRAL FIRE PROTECTION DISTRICT,BATTALION CHIEF,28805.0,277087.0,61218.0,SANTA CLARA,248282.0,29326.939850342686,282107.75151230354,62327.25581525007,252780.81166196085,SANTA_CLARA_COUNTY
2960212,2018,COUNTY,1954286.0,SANTA CLARA,SANTA CLARA COUNTY CENTRAL FIRE PROTECTION DISTRICT,BATTALION CHIEF,29773.0,263909.0,61957.0,SANTA CLARA,234136.0,30312.479783518582,268690.9692402044,63079.646322085806,238378.4894566858,SANTA_CLARA_COUNTY
2960213,2018,COUNTY,1954286.0,SANTA CLARA,SANTA CLARA COUNTY CENTRAL FIRE PROTECTION DISTRICT,BATTALION CHIEF,51537.0,219386.0,47592.0,SANTA CLARA,167849.0,52470.83836372542,223361.2229129415,48454.35588812737,170890.3845492161,SANTA_CLARA_COUNTY
2960214,2018,COUNTY,1954286.0,SANTA CLARA,SANTA CLARA COUNTY CENTRAL FIRE PROTECTION DISTRICT,BATTALION CHIEF,0.0,85856.0,0.0,SANTA CLARA,85856.0,0.0,87411.69060201428,0.0,87411.69060201428,SANTA_CLARA_COUNTY
2960215,2018,COUNTY,1954286.0,SANTA CLARA,SANTA CLARA COUNTY CENTRAL FIRE PROTECTION DISTRICT,BATTALION CHIEF,0.0,21993.0,25859.0,SANTA CLARA,21993.0,0.0,22391.508006547014,26327.559020656532,22391.508006547014,SANTA_CLARA_COUNTY
2960216,2018,COUNTY,1954286.0,SANTA CLARA,SANTA CLARA COUNTY CENTRAL FIRE PROTECTION DISTRICT,BATTALION CHIEF,67435.0,319319.0,61728.0,SANTA CLARA,251884.0,68656.90639846759,325104.9854563991,62846.49689574564,256448.0790579315,SANTA_CLARA_COUNTY
2960217,2018,COUNTY,1954286.0,SANTA CLARA,SANTA CLARA COUNTY CENTRAL FIRE PROTECTION DISTRICT,BATTALION CHIEF,19797.0,231777.0,66989.0,SANTA CLARA,211980.0,20155.717001119046,235976.7449294524,68202.82498297539,215821.02792833335,SANTA_CLARA_COUNTY
2960218,2018,COUNTY,1954286.0,SANTA CLARA,SANTA CLARA COUNTY CENTRAL FIRE PROTECTION DISTRICT,BATTALION CHIEF,10514.0,232458.0,62121.0,SANTA CLARA,221944.0,10704.511216334075,236670.08448987882,63246.617963656936,225965.57327354475,SANTA_CLARA_COUNTY
2960233,2018,COUNTY,1954286.0,SANTA CLARA,SANTA CLARA COUNTY CENTRAL FIRE PROTECTION DISTRICT,DEPUTY CHIEF,0.0,349426.0,1704.0,SANTA CLARA,349426.0,0.0,355757.5172416539,1734.8760807145957,355757.5172416539,SANTA_CLARA_COUNTY
2960234,2018,COUNTY,1954286.0,SANTA CLARA,SANTA CLARA COUNTY CENTRAL FIRE PROTECTION DISTRICT,DEPUTY CHIEF,0.0,358409.0,73859.0,SANTA CLARA,358409.0,0.0,364903.2870967357,75197.30777318036,364903.2870967357,SANTA_CLARA_COUNTY
2960235,2018,COUNTY,1954286.0,SANTA CLARA,SANTA CLARA COUNTY CENTRAL FIRE PROTECTION DISTRICT,DEPUTY CHIEF,0.0,237638.0,53529.0,SANTA CLARA,237638.0,0.0,241943.94487608867,54498.93293695517,241943.94487608867,SANTA_CLARA_COUNTY
2960236,2018,COUNTY,1954286.0,SANTA CLARA,SANTA CLARA COUNTY CENTRAL FIRE PROTECTION DISTRICT,DEPUTY CHIEF,0.0,73643.0,24248.0,SANTA CLARA,73643.0,0.0,74977.393903794,24687.368078149953,74977.393903794,SANTA_CLARA_COUNTY
2960237,2018,COUNTY,1954286.0,SANTA CLARA,SANTA CLARA COUNTY CENTRAL FIRE PROTECTION DISTRICT,DEPUTY CHIEF,0.0,165956.0,48282.0,SANTA CLARA,165956.0,0.0,168963.08383278843,49156.8585264449,168963.08383278843,SANTA_CLARA_COUNTY
2960238,2018,COUNTY,1954286.0,SANTA CLARA,SANTA CLARA COUNTY CENTRAL FIRE PROTECTION DISTRICT,DEPUTY CHIEF,0.0,183172.0,36093.0,SANTA CLARA,183172.0,0.0,186491.03371869362,36746.99670260088,186491.03371869362,SANTA_CLARA_COUNTY
2960239,2018,COUNTY,1954286.0,SANTA CLARA,SANTA CLARA COUNTY CENTRAL FIRE PROTECTION DISTRICT,DEPUTY CHIEF,0.0,73579.0,0.0,SANTA CLARA,73579.0,0.0,74912.23423879064,0.0,74912.23423879064,SANTA_CLARA_COUNTY
2960242,2018,COUNTY,1954286.0,SANTA CLARA,SANTA CLARA COUNTY CENTRAL FIRE PROTECTION DISTRICT,DEPUTY FIRE MARSHAL I,347.0,122635.0,39820.0,SANTA CLARA,122288.0,353.2875586901202,124857.11746386999,40541.52906928123,124503.82990517987,SANTA_CLARA_COUNTY
2960243,2018,COUNTY,1954286.0,SANTA CLARA,SANTA CLARA COUNTY CENTRAL FIRE PROTECTION DISTRICT,DEPUTY FIRE MARSHAL II,6720.0,143416.0,48838.0,SANTA CLARA,136696.0,6841.764825353335,146014.66431441577,49722.933116161636,139172.89948906243,SANTA_CLARA_COUNTY
2960244,2018,COUNTY,1954286.0,SANTA CLARA,SANTA CLARA COUNTY CENTRAL FIRE PROTECTION DISTRICT,DEPUTY FIRE MARSHAL II,1213.0,144049.0,41972.0,SANTA CLARA,142836.0,1234.979275766904,146659.1341260897,42732.52280501938,145424.15485032278,SANTA_CLARA_COUNTY
2960245,2018,COUNTY,1954286.0,SANTA CLARA,SANTA CLARA COUNTY CENTRAL FIRE PROTECTION DISTRICT,DEPUTY FIRE MARSHAL II,6643.0,143338.0,20204.0,SANTA CLARA,136695.0,6763.369603396162,145935.2509726929,20570.091745749818,139171.88136929675,SANTA_CLARA_COUNTY
