employer,type,year,overtime,adjusted_overtime,wages
FRESNO,CITY,2011,1734644.0,1971529.5307083258,28292295.0
FRESNO,CITY,2012,2228077.0,2481003.34324503,28882991.0
FRESNO,CITY,2013,3945320.0,4329763.326450807,31213586.0
FRESNO,CITY,2014,5742195.0,6201136.908264902,32405780.0
FRESNO,CITY,2015,8148667.0,8789511.972639099,35806967.0
FRESNO,CITY,2016,9019518.0,9607648.582441336,36681420.0
FRESNO,CITY,2017,9331031.0,9732145.040661713,38345329.0
FRESNO,CITY,2018,10283609.0,10469945.585399853,39813019.0
FRESNO,CITY,2019,8282590.0,8282590.0,38694109.0
