employer,type,year,overtime,adjusted_overtime,wages
ONTARIO,CITY,2011,4441324.0,5047837.724307478,18996651.0
ONTARIO,CITY,2012,4293681.0,4781090.11305609,19044241.0
ONTARIO,CITY,2013,4451893.0,4885698.256334856,19733724.0
ONTARIO,CITY,2014,5063906.0,5468636.017513183,20263822.0
ONTARIO,CITY,2015,5841697.0,6301112.2827856215,18879262.0
ONTARIO,CITY,2016,6766456.0,7207672.449520224,23101656.0
ONTARIO,CITY,2017,155650.0,162340.94341546996,1323385.0
ONTARIO,CITY,2018,394559.0,401708.31662598014,2495253.0
ONTARIO,CITY,2019,344965.0,344965.0,1855585.0
