index,year,type,population,employer,department,position,overtime,wages,benefits,employercounty,basewages,adjusted_overtime,adjusted_wages,adjusted_benefits,adjusted_basewages,fire,employerfull
1651655,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,61102.0,171106.0,40868.0,SAN BERNARDINO,110004.0,65862.54078649709,184437.10359422554,44052.08204089167,118574.56280772846,True,SAN_BERNARDINO_CITY
1651656,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,62464.0,178669.0,36811.0,SAN BERNARDINO,116205.0,67330.65607816035,192589.34731731607,39678.995595753724,125258.69123915573,True,SAN_BERNARDINO_CITY
1651657,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,48026.0,164569.0,37471.0,SAN BERNARDINO,116543.0,51767.77165743034,177390.7969410664,40390.417102727115,125623.02528363605,True,SAN_BERNARDINO_CITY
1651658,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,69586.0,184314.0,36405.0,SAN BERNARDINO,114728.0,75007.54088522775,198674.15702468695,39241.36357782767,123666.61613945922,True,SAN_BERNARDINO_CITY
1651659,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,82732.0,197438.0,36450.0,SAN BERNARDINO,114706.0,89177.76381048864,212820.6658997154,39289.86958966676,123642.90208922677,True,SAN_BERNARDINO_CITY
1651660,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,43280.0,147976.0,39463.0,SAN BERNARDINO,104696.0,46652.00427546715,159505.01350893083,42537.61656013771,112853.00923346369,True,SAN_BERNARDINO_CITY
1651661,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,54219.0,159346.0,33985.0,SAN BERNARDINO,105127.0,58443.27679786399,171760.86583360878,36632.81805225857,113317.58903574481,True,SAN_BERNARDINO_CITY
1651662,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,73977.0,190316.0,42139.0,SAN BERNARDINO,116339.0,79740.6497293492,205143.781092648,45422.10739750254,125403.1313632988,True,SAN_BERNARDINO_CITY
1651663,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,55017.0,169146.0,39647.0,SAN BERNARDINO,114129.0,59303.45007447727,182324.39730078942,42735.9522529909,123020.94722631216,True,SAN_BERNARDINO_CITY
1651664,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,70186.0,186355.0,42370.0,SAN BERNARDINO,116169.0,75654.28770974901,200874.17413943345,45671.10492494323,125219.88642968445,True,SAN_BERNARDINO_CITY
1651665,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,95543.0,202604.0,39282.0,SAN BERNARDINO,107061.0,102986.88642539181,218389.15605884348,42342.51460140713,115402.26963345167,True,SAN_BERNARDINO_CITY
1651666,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,61975.0,169646.0,39907.0,SAN BERNARDINO,107671.0,66803.55741617552,182863.35298789048,43016.20921028344,116059.79557171495,True,SAN_BERNARDINO_CITY
1651667,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,49724.0,156441.0,27429.0,SAN BERNARDINO,106717.0,53598.06517082552,168629.53329155166,29566.031082989564,115031.46812072615,True,SAN_BERNARDINO_CITY
1651668,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,127624.0,242723.0,41741.0,SAN BERNARDINO,115099.0,137567.36122116956,261633.88248045777,44993.09867057011,124066.52125928819,True,SAN_BERNARDINO_CITY
1651669,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,63921.0,178681.0,41994.0,SAN BERNARDINO,114760.0,68901.17295037281,192602.2822538065,45265.81024824324,123701.10930343368,True,SAN_BERNARDINO_CITY
1651670,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,38851.0,152019.0,40788.0,SAN BERNARDINO,113168.0,41877.93479912602,163863.00919482994,43965.849130955496,121985.07439570394,True,SAN_BERNARDINO_CITY
1651671,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,80040.0,195045.0,41736.0,SAN BERNARDINO,115005.0,86276.02639113658,210241.22398124976,44987.7091136991,123965.1975901132,True,SAN_BERNARDINO_CITY
1651672,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,1783.0,1985.0,63.0,SAN BERNARDINO,202.0,1921.915980202355,2139.6540777911805,67.90841657473268,217.7380975888254,True,SAN_BERNARDINO_CITY
1651673,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,80673.0,195758.0,42175.0,SAN BERNARDINO,115085.0,86958.34429100649,211009.77479105585,45460.91220697382,124051.43050004936,True,SAN_BERNARDINO_CITY
1651674,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,79838.0,194349.0,41960.0,SAN BERNARDINO,114511.0,86058.28829354774,209490.9976648051,45229.16126152037,123432.70937125737,True,SAN_BERNARDINO_CITY
1651675,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,76493.0,191013.0,40779.0,SAN BERNARDINO,114520.0,82452.67474684169,205895.0853204669,43956.14792858768,123442.41057362518,True,SAN_BERNARDINO_CITY
1651676,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,7216.0,7418.0,61.0,SAN BERNARDINO,202.0,7778.2084762423965,7995.946573831222,65.75259382632846,217.7380975888254,True,SAN_BERNARDINO_CITY
1651677,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,48796.0,163972.0,42111.0,SAN BERNARDINO,115176.0,52597.76341556597,176747.28385066774,45391.925879024886,124149.52043510176,True,SAN_BERNARDINO_CITY
1651678,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,18160.0,132506.0,41980.0,SAN BERNARDINO,114346.0,19574.870555510246,142829.72455002426,45250.719489004405,123254.85399451401,True,SAN_BERNARDINO_CITY
1651679,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,64087.0,179214.0,41914.0,SAN BERNARDINO,115127.0,69080.10623849036,193176.80901625624,45179.57733830707,124096.70277776587,True,SAN_BERNARDINO_CITY
1651680,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,57652.0,172562.0,30225.0,SAN BERNARDINO,114910.0,62143.74654549982,186006.54255506382,32579.871285258654,123862.796009564,True,SAN_BERNARDINO_CITY
1651681,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,66160.0,181741.0,41450.0,SAN BERNARDINO,115581.0,71314.61651721133,195900.69105886496,44679.42646067729,124586.07454165361,True,SAN_BERNARDINO_CITY
1651682,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,81006.0,195720.0,36510.0,SAN BERNARDINO,114714.0,87317.2887786158,210968.81415883618,39354.54427211889,123651.52538022038,True,SAN_BERNARDINO_CITY
1651683,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,73814.0,188911.0,41725.0,SAN BERNARDINO,115097.0,79564.95017535426,203629.31561189404,44975.85208858287,124064.3654365398,True,SAN_BERNARDINO_CITY
1651684,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,65325.0,179463.0,36257.0,SAN BERNARDINO,114138.0,70414.56051975257,193445.20894843256,39081.83269444576,123030.64842867997,True,SAN_BERNARDINO_CITY
1651685,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,63454.0,171653.0,40045.0,SAN BERNARDINO,108199.0,68397.78833862043,185026.7211159141,43164.96097992333,116628.93277729367,True,SAN_BERNARDINO_CITY
1651686,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,67876.0,182027.0,39893.0,SAN BERNARDINO,114151.0,73164.31243534214,196208.97371188673,43001.11845104461,123044.6612765446,True,SAN_BERNARDINO_CITY
1651687,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,80657.0,195570.0,42063.0,SAN BERNARDINO,114913.0,86941.09770901926,210807.12745270587,45340.18613306319,123866.02974368661,True,SAN_BERNARDINO_CITY
1651688,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,86896.0,202401.0,40358.0,SAN BERNARDINO,115505.0,93666.1867726662,218170.34004988044,43502.34724004859,124504.15327721425,True,SAN_BERNARDINO_CITY
1651689,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,23794.0,137312.0,40600.0,SAN BERNARDINO,113518.0,25647.823237764907,148010.1666144396,43763.2017926055,122362.34337667466,True,SAN_BERNARDINO_CITY
1651690,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,52582.0,167944.0,42154.0,SAN BERNARDINO,115362.0,56678.73587829514,181028.7478289985,45438.27606811558,124350.01195070335,True,SAN_BERNARDINO_CITY
1651691,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,46356.0,162919.0,32013.0,SAN BERNARDINO,116563.0,49967.65966251283,175612.2431736329,34507.17682233202,125644.58351112009,True,SAN_BERNARDINO_CITY
1651692,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,57904.0,173023.0,41548.0,SAN BERNARDINO,115119.0,62415.38021179874,186503.459698571,44785.0617753491,124088.07948677224,True,SAN_BERNARDINO_CITY
1651693,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,49837.0,163954.0,40223.0,SAN BERNARDINO,114117.0,53719.869156110355,176727.8814459321,43356.82920453131,123008.01228982174,True,SAN_BERNARDINO_CITY
1651694,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,59824.0,173747.0,32380.0,SAN BERNARDINO,113923.0,64484.97005026679,187283.8675334933,34902.770296664195,122798.89748322652,True,SAN_BERNARDINO_CITY
1651695,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,56608.0,164800.0,39630.0,SAN BERNARDINO,108192.0,61018.407070832814,177639.79446850708,42717.62775962946,116621.38739767425,True,SAN_BERNARDINO_CITY
1651696,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,28916.0,114502.0,30797.0,SAN BERNARDINO,85586.0,31168.885296428096,123423.00816888954,33196.436591302256,92254.12287246145,True,SAN_BERNARDINO_CITY
1651697,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CAPTAIN,105255.0,220561.0,42151.0,SAN BERNARDINO,115306.0,113455.56169164267,237745.21060539072,45435.04233399297,124289.64891374802,True,SAN_BERNARDINO_CITY
1651698,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE CHIEF,30621.0,218999.0,60680.0,SAN BERNARDINO,188378.0,33006.724189442684,236061.513038887,65407.66218658379,203054.78884944433,True,SAN_BERNARDINO_CITY
1651699,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE COMMUNICATIONS MANAGER,1076.0,41497.0,11391.0,SAN BERNARDINO,40421.0,1159.832638641466,44730.08829526479,12278.488463536189,43570.255656623325,True,SAN_BERNARDINO_CITY
1651700,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE DISPATCHER I,0.0,2988.0,546.0,SAN BERNARDINO,2988.0,0.0,3220.799186115893,588.5396103143498,3220.799186115893,True,SAN_BERNARDINO_CITY
1651701,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE DISPATCHER II,16449.0,69817.0,14587.0,SAN BERNARDINO,53368.0,17730.56419425044,75256.53841266844,15723.49321548612,57525.97421841799,True,SAN_BERNARDINO_CITY
1651702,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE DISPATCHER II,1201.0,54459.0,14460.0,SAN BERNARDINO,53258.0,1294.5715604167292,58701.97552767249,15586.598470962454,57407.40396725576,True,SAN_BERNARDINO_CITY
1651703,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE DISPATCHER II,14388.0,66946.0,14460.0,SAN BERNARDINO,52558.0,15508.9888520199,72161.85485733418,15586.598470962454,56652.86600531429,True,SAN_BERNARDINO_CITY
1651704,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE DISPATCHER II,0.0,48173.0,7835.0,SAN BERNARDINO,48173.0,0.0,51926.22462943805,8445.435616873501,51926.22462943805,True,SAN_BERNARDINO_CITY
1651705,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE DISPATCHER II,9209.0,61367.0,14983.0,SAN BERNARDINO,52158.0,9926.485845027193,66148.18730066063,16150.346119670154,56221.70145563344,True,SAN_BERNARDINO_CITY
1651706,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE DISPATCHER II,10577.0,61527.0,13993.0,SAN BERNARDINO,50950.0,11401.068604935675,66320.65312053298,15083.21385921007,54919.5845155973,True,SAN_BERNARDINO_CITY
1651707,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE DISPATCHER II,7761.0,53944.0,15121.0,SAN BERNARDINO,46183.0,8365.670175182544,58146.851169958405,16299.097889310046,49781.18099477586,True,SAN_BERNARDINO_CITY
1651708,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE DISPATCHER II,6463.0,59506.0,14671.0,SAN BERNARDINO,53043.0,6966.541211468211,64142.194233270515,15814.037770919096,57175.65302180231,True,SAN_BERNARDINO_CITY
1651709,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE DISPATCHER II,16550.0,69488.0,10225.0,SAN BERNARDINO,52938.0,17839.433243044856,74901.90557055593,11021.643801216534,57062.47232751109,True,SAN_BERNARDINO_CITY
1651710,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE DISPATCHER II,51.0,8927.0,21.0,SAN BERNARDINO,8876.0,54.973480084307404,9622.5148375022,22.636138858244227,9567.541357417893,True,SAN_BERNARDINO_CITY
1651711,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,53768.0,157872.0,38967.0,SAN BERNARDINO,104104.0,57957.138768098834,170172.02446803486,42002.97251853347,112214.88569993604,True,SAN_BERNARDINO_CITY
1651712,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,47840.0,148328.0,38106.0,SAN BERNARDINO,100488.0,51567.280141828756,159884.43831265,41074.89082534545,108317.15817082122,True,SAN_BERNARDINO_CITY
1651713,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,25409.0,127463.0,38478.0,SAN BERNARDINO,102054.0,27388.65010710131,137393.81748992304,41475.873856548635,110005.16738282173,True,SAN_BERNARDINO_CITY
1651714,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,27189.0,131034.0,39129.0,SAN BERNARDINO,103845.0,29307.33235318106,141243.03900719876,42177.5941611542,111935.70665401769,True,SAN_BERNARDINO_CITY
1651715,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,19434.0,121879.0,38596.0,SAN BERNARDINO,102445.0,20948.129646243728,131374.7603763785,41603.06739870448,110426.63073013474,True,SAN_BERNARDINO_CITY
1651716,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,78641.0,184378.0,38986.0,SAN BERNARDINO,105737.0,84768.02837862782,198743.1433526359,42023.45283464331,113975.11497400809,True,SAN_BERNARDINO_CITY
1651717,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,75884.0,177353.0,38613.0,SAN BERNARDINO,101469.0,81796.22671995261,191170.8159488661,41621.39189206592,109374.5892289135,True,SAN_BERNARDINO_CITY
1651718,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,61658.0,161811.0,38168.0,SAN BERNARDINO,100153.0,66461.85951055345,174417.91737101699,41141.72133054598,107956.05786046352,True,SAN_BERNARDINO_CITY
1651719,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,27647.0,128822.0,38203.0,SAN BERNARDINO,101175.0,29801.015762565625,138858.69904746368,41179.44822864306,109057.68328489808,True,SAN_BERNARDINO_CITY
1651720,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,68775.0,169961.0,37500.0,SAN BERNARDINO,101186.0,74133.35476074985,183202.89507076415,40421.676532578975,109069.54031001429,True,SAN_BERNARDINO_CITY
1651721,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,52921.0,156959.0,39277.0,SAN BERNARDINO,104038.0,57044.147834149655,169187.89138338834,42337.12504453612,112143.7435492387,True,SAN_BERNARDINO_CITY
1651722,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,80831.0,186006.0,38553.0,SAN BERNARDINO,105175.0,87128.65428813043,200497.98306983692,41556.717209613795,113369.3287817065,True,SAN_BERNARDINO_CITY
1651723,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,50649.0,155203.0,39151.0,SAN BERNARDINO,104554.0,54595.133191962464,167295.07901028945,42201.30821138665,112699.94581832699,True,SAN_BERNARDINO_CITY
1651724,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,75.0,96182.0,37087.0,SAN BERNARDINO,96107.0,80.84335306515796,103675.67179350696,39976.499135033504,103594.82844044181,True,SAN_BERNARDINO_CITY
1651725,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,17167.0,117154.0,37802.0,SAN BERNARDINO,99987.0,18504.504560927555,126281.62913327353,40747.205767588006,107777.12457234597,True,SAN_BERNARDINO_CITY
1651726,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,19664.0,116290.0,30804.0,SAN BERNARDINO,96626.0,21196.049262310215,125350.31370596291,33203.981970921675,104154.2644436527,True,SAN_BERNARDINO_CITY
1651727,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,70330.0,170608.0,37216.0,SAN BERNARDINO,100278.0,75809.50694763412,183900.30372987292,40115.54970230557,108090.79678223879,True,SAN_BERNARDINO_CITY
1651728,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,64319.0,165414.0,38228.0,SAN BERNARDINO,101095.0,69330.18167730526,178301.63205226717,41206.396012998106,108971.4503749619,True,SAN_BERNARDINO_CITY
1651729,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,58222.0,157106.0,36638.0,SAN BERNARDINO,98884.0,62758.15602879502,169346.34435539605,39492.51692801676,106588.18832660104,True,SAN_BERNARDINO_CITY
1651730,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,17193.0,117431.0,37547.0,SAN BERNARDINO,100238.0,18532.530256656806,126580.2105839275,40472.33836716647,108047.68032727069,True,SAN_BERNARDINO_CITY
1651731,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,60218.0,163787.0,38836.0,SAN BERNARDINO,103569.0,64909.667131702416,176547.87024644032,41861.76612851299,111638.20311473792,True,SAN_BERNARDINO_CITY
1651732,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,37.0,95865.0,32209.0,SAN BERNARDINO,95828.0,39.88272084547793,103333.97388788489,34718.44745167563,103294.09116703941,True,SAN_BERNARDINO_CITY
1651733,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,18325.0,118869.0,33291.0,SAN BERNARDINO,100544.0,19752.725932253594,128130.24714003013,35884.74755856231,108377.52120777655,True,SAN_BERNARDINO_CITY
1651734,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,63090.0,168555.0,39208.0,SAN BERNARDINO,105465.0,68005.42859841087,181687.35167863595,42262.74915971617,113681.92308022511,True,SAN_BERNARDINO_CITY
1651735,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,46168.0,150450.0,39245.0,SAN BERNARDINO,104282.0,49765.01232416283,162171.76624870684,42302.63188056165,112406.75392454401,True,SAN_BERNARDINO_CITY
1651736,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,39109.0,139698.0,38083.0,SAN BERNARDINO,100589.0,42156.035933670166,150582.0631532858,41050.0988637388,108426.02721961563,True,SAN_BERNARDINO_CITY
1651737,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,90551.0,197625.0,39345.0,SAN BERNARDINO,107074.0,97605.9528453749,213022.2353266912,42410.423017981855,115416.2824813163,True,SAN_BERNARDINO_CITY
1651738,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,62325.0,162123.0,33700.0,SAN BERNARDINO,99798.0,67180.82639714626,174754.22571976803,36325.61331061098,107573.39932262177,True,SAN_BERNARDINO_CITY
1651739,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,27694.0,128428.0,32894.0,SAN BERNARDINO,100734.0,29851.677597153124,138434.00196602807,35456.81674300407,108582.32436887494,True,SAN_BERNARDINO_CITY
1651740,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,18571.0,104207.0,32907.0,SAN BERNARDINO,85636.0,20017.89213030731,112325.91057147886,35470.8295908687,92308.01844117156,True,SAN_BERNARDINO_CITY
1651741,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,37252.0,140032.0,38661.0,SAN BERNARDINO,102780.0,40154.35451177685,150942.08555226933,41673.13163802762,110787.73104049246,True,SAN_BERNARDINO_CITY
1651742,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,51277.0,149633.0,36924.0,SAN BERNARDINO,98356.0,55272.061534961394,161291.1126559837,39800.79958103856,106019.05112102233,True,SAN_BERNARDINO_CITY
1651743,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,32473.0,132366.0,38181.0,SAN BERNARDINO,99893.0,35003.016054464984,142678.81695763595,41155.73417841061,107675.80090317097,True,SAN_BERNARDINO_CITY
1651744,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,63356.0,166556.0,39058.0,SAN BERNARDINO,103200.0,68292.15302394863,179532.60684160597,42101.06245358586,111240.45381765733,True,SAN_BERNARDINO_CITY
1651745,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,50675.0,151155.0,26418.0,SAN BERNARDINO,100480.0,54623.15888769172,162931.69376751935,28476.262683671237,108308.53487982761,True,SAN_BERNARDINO_CITY
1651746,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,49652.0,149447.0,38142.0,SAN BERNARDINO,99795.0,53520.455551882966,161090.6211403821,41113.69563481673,107570.16558849918,True,SAN_BERNARDINO_CITY
1651747,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,51262.0,151224.0,37183.0,SAN BERNARDINO,99962.0,55255.89286434836,163006.0696523393,40079.97862695691,107750.17678799092,True,SAN_BERNARDINO_CITY
1651748,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,0.0,96711.0,35805.0,SAN BERNARDINO,96711.0,0.0,104245.88691045987,38594.61675330641,104245.88691045987,True,SAN_BERNARDINO_CITY
1651749,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,21040.0,120477.0,37267.0,SAN BERNARDINO,99437.0,22679.25531321231,129863.52862974713,40170.52318238989,107184.27331653482,True,SAN_BERNARDINO_CITY
1651750,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,47276.0,146201.0,37591.0,SAN BERNARDINO,98925.0,50959.33812677876,157591.7208197221,40519.766467631365,106632.38269294334,True,SAN_BERNARDINO_CITY
1651751,2013,CITY,212721.0,SAN BERNARDINO,FIRE,FIRE ENGINEER,63164.0,167050.0,38819.0,SAN BERNARDINO,103886.0,68085.19404010182,180065.0950604618,41843.441635151554,111979.90102035999,True,SAN_BERNARDINO_CITY
