index,year,type,population,employer,department,position,overtime,wages,benefits,employercounty,basewages,adjusted_overtime,adjusted_wages,adjusted_benefits,adjusted_basewages,employerfull
1120168,2019,CITY,897806.0,SAN FRANCISCO,DEPARTMENT OF EMERGENCY MANAGEMENT,"LIEUTENANT, FIRE SUPPRESSION",0.0,22775.0,0.0,SAN FRANCISCO,22775.0,0.0,22775.0,0.0,22775.0,SAN_FRANCISCO_CITY
1123512,2019,CITY,897806.0,SAN FRANCISCO,FIRE DEPARTMENT,ASSISTANT DEPUTY CHIEF 2,0.0,275480.0,78100.0,SAN FRANCISCO,275480.0,0.0,275480.0,78100.0,275480.0,SAN_FRANCISCO_CITY
1123513,2019,CITY,897806.0,SAN FRANCISCO,FIRE DEPARTMENT,ASSISTANT DEPUTY CHIEF 2,0.0,279769.0,78927.0,SAN FRANCISCO,279769.0,0.0,279769.0,78927.0,279769.0,SAN_FRANCISCO_CITY
1123514,2019,CITY,897806.0,SAN FRANCISCO,FIRE DEPARTMENT,ASSISTANT DEPUTY CHIEF 2,0.0,280537.0,71980.0,SAN FRANCISCO,280537.0,0.0,280537.0,71980.0,280537.0,SAN_FRANCISCO_CITY
1123515,2019,CITY,897806.0,SAN FRANCISCO,FIRE DEPARTMENT,ASSISTANT DEPUTY CHIEF 2,30.0,259863.0,59059.0,SAN FRANCISCO,259833.0,30.0,259863.0,59059.0,259833.0,SAN_FRANCISCO_CITY
1123516,2019,CITY,897806.0,SAN FRANCISCO,FIRE DEPARTMENT,ASSISTANT DEPUTY CHIEF 2,0.0,410501.0,46502.0,SAN FRANCISCO,410501.0,0.0,410501.0,46502.0,410501.0,SAN_FRANCISCO_CITY
1123517,2019,CITY,897806.0,SAN FRANCISCO,FIRE DEPARTMENT,ASSISTANT DEPUTY CHIEF 2,0.0,271113.0,77139.0,SAN FRANCISCO,271113.0,0.0,271113.0,77139.0,271113.0,SAN_FRANCISCO_CITY
1123518,2019,CITY,897806.0,SAN FRANCISCO,FIRE DEPARTMENT,ASSISTANT DEPUTY CHIEF 2,4.0,4.0,0.0,SAN FRANCISCO,0.0,4.0,4.0,0.0,0.0,SAN_FRANCISCO_CITY
1123519,2019,CITY,897806.0,SAN FRANCISCO,FIRE DEPARTMENT,ASSISTANT FIRE MARSHAL,0.0,237170.0,61982.0,SAN FRANCISCO,237170.0,0.0,237170.0,61982.0,237170.0,SAN_FRANCISCO_CITY
1123521,2019,CITY,897806.0,SAN FRANCISCO,FIRE DEPARTMENT,"BATTALION CHIEF, FIRE SUPPRESS",24328.0,260286.0,65082.0,SAN FRANCISCO,235958.0,24328.0,260286.0,65082.0,235958.0,SAN_FRANCISCO_CITY
1123522,2019,CITY,897806.0,SAN FRANCISCO,FIRE DEPARTMENT,"BATTALION CHIEF, FIRE SUPPRESS",20532.0,252531.0,61548.0,SAN FRANCISCO,231999.0,20532.0,252531.0,61548.0,231999.0,SAN_FRANCISCO_CITY
1123523,2019,CITY,897806.0,SAN FRANCISCO,FIRE DEPARTMENT,"BATTALION CHIEF, FIRE SUPPRESS",34172.0,266300.0,64329.0,SAN FRANCISCO,232128.0,34172.0,266300.0,64329.0,232128.0,SAN_FRANCISCO_CITY
1123524,2019,CITY,897806.0,SAN FRANCISCO,FIRE DEPARTMENT,"BATTALION CHIEF, FIRE SUPPRESS",80894.0,312141.0,64455.0,SAN FRANCISCO,231247.0,80894.0,312141.0,64455.0,231247.0,SAN_FRANCISCO_CITY
1123525,2019,CITY,897806.0,SAN FRANCISCO,FIRE DEPARTMENT,"BATTALION CHIEF, FIRE SUPPRESS",28276.0,242425.0,61430.0,SAN FRANCISCO,214149.0,28276.0,242425.0,61430.0,214149.0,SAN_FRANCISCO_CITY
1123526,2019,CITY,897806.0,SAN FRANCISCO,FIRE DEPARTMENT,"BATTALION CHIEF, FIRE SUPPRESS",67866.0,325519.0,69555.0,SAN FRANCISCO,257653.0,67866.0,325519.0,69555.0,257653.0,SAN_FRANCISCO_CITY
1123527,2019,CITY,897806.0,SAN FRANCISCO,FIRE DEPARTMENT,"BATTALION CHIEF, FIRE SUPPRESS",0.0,209714.0,56816.0,SAN FRANCISCO,209714.0,0.0,209714.0,56816.0,209714.0,SAN_FRANCISCO_CITY
1123528,2019,CITY,897806.0,SAN FRANCISCO,FIRE DEPARTMENT,"BATTALION CHIEF, FIRE SUPPRESS",68676.0,298509.0,64081.0,SAN FRANCISCO,229833.0,68676.0,298509.0,64081.0,229833.0,SAN_FRANCISCO_CITY
1123529,2019,CITY,897806.0,SAN FRANCISCO,FIRE DEPARTMENT,"BATTALION CHIEF, FIRE SUPPRESS",43954.0,273169.0,63173.0,SAN FRANCISCO,229215.0,43954.0,273169.0,63173.0,229215.0,SAN_FRANCISCO_CITY
1123530,2019,CITY,897806.0,SAN FRANCISCO,FIRE DEPARTMENT,"BATTALION CHIEF, FIRE SUPPRESS",5847.0,221925.0,61767.0,SAN FRANCISCO,216078.0,5847.0,221925.0,61767.0,216078.0,SAN_FRANCISCO_CITY
1123531,2019,CITY,897806.0,SAN FRANCISCO,FIRE DEPARTMENT,"BATTALION CHIEF, FIRE SUPPRESS",60771.0,293850.0,64499.0,SAN FRANCISCO,233079.0,60771.0,293850.0,64499.0,233079.0,SAN_FRANCISCO_CITY
1123532,2019,CITY,897806.0,SAN FRANCISCO,FIRE DEPARTMENT,"BATTALION CHIEF, FIRE SUPPRESS",0.0,224820.0,63312.0,SAN FRANCISCO,224820.0,0.0,224820.0,63312.0,224820.0,SAN_FRANCISCO_CITY
1123533,2019,CITY,897806.0,SAN FRANCISCO,FIRE DEPARTMENT,"BATTALION CHIEF, FIRE SUPPRESS",22040.0,253265.0,64661.0,SAN FRANCISCO,231225.0,22040.0,253265.0,64661.0,231225.0,SAN_FRANCISCO_CITY
1123534,2019,CITY,897806.0,SAN FRANCISCO,FIRE DEPARTMENT,"BATTALION CHIEF, FIRE SUPPRESS",18574.0,251263.0,64766.0,SAN FRANCISCO,232689.0,18574.0,251263.0,64766.0,232689.0,SAN_FRANCISCO_CITY
1123535,2019,CITY,897806.0,SAN FRANCISCO,FIRE DEPARTMENT,"BATTALION CHIEF, FIRE SUPPRESS",10734.0,236684.0,63454.0,SAN FRANCISCO,225950.0,10734.0,236684.0,63454.0,225950.0,SAN_FRANCISCO_CITY
1123536,2019,CITY,897806.0,SAN FRANCISCO,FIRE DEPARTMENT,"BATTALION CHIEF, FIRE SUPPRESS",84445.0,333597.0,62600.0,SAN FRANCISCO,249152.0,84445.0,333597.0,62600.0,249152.0,SAN_FRANCISCO_CITY
1123537,2019,CITY,897806.0,SAN FRANCISCO,FIRE DEPARTMENT,"BATTALION CHIEF, FIRE SUPPRESS",54692.0,284556.0,64096.0,SAN FRANCISCO,229864.0,54692.0,284556.0,64096.0,229864.0,SAN_FRANCISCO_CITY
1123538,2019,CITY,897806.0,SAN FRANCISCO,FIRE DEPARTMENT,"BATTALION CHIEF, FIRE SUPPRESS",58622.0,269243.0,60744.0,SAN FRANCISCO,210621.0,58622.0,269243.0,60744.0,210621.0,SAN_FRANCISCO_CITY
1123539,2019,CITY,897806.0,SAN FRANCISCO,FIRE DEPARTMENT,"BATTALION CHIEF, FIRE SUPPRESS",18336.0,241401.0,62341.0,SAN FRANCISCO,223065.0,18336.0,241401.0,62341.0,223065.0,SAN_FRANCISCO_CITY
1123540,2019,CITY,897806.0,SAN FRANCISCO,FIRE DEPARTMENT,"BATTALION CHIEF, FIRE SUPPRESS",62101.0,293170.0,64524.0,SAN FRANCISCO,231069.0,62101.0,293170.0,64524.0,231069.0,SAN_FRANCISCO_CITY
1123541,2019,CITY,897806.0,SAN FRANCISCO,FIRE DEPARTMENT,"BATTALION CHIEF, FIRE SUPPRESS",59734.0,287724.0,64041.0,SAN FRANCISCO,227990.0,59734.0,287724.0,64041.0,227990.0,SAN_FRANCISCO_CITY
1123542,2019,CITY,897806.0,SAN FRANCISCO,FIRE DEPARTMENT,"BATTALION CHIEF, FIRE SUPPRESS",82933.0,320281.0,65612.0,SAN FRANCISCO,237348.0,82933.0,320281.0,65612.0,237348.0,SAN_FRANCISCO_CITY
