employer,type,year,overtime,adjusted_overtime,wages
VENTURA,COUNTY,2011,15332426.0,17426244.599122427,51852399.0
VENTURA,COUNTY,2012,15357138.0,17100446.133897223,51782567.0
VENTURA,COUNTY,2013,16134098.0,17706250.90633035,51930389.0
VENTURA,COUNTY,2014,16918093.0,18270262.664322298,52319180.0
VENTURA,COUNTY,2015,18548149.0,20006852.373006985,58965701.0
VENTURA,COUNTY,2016,20232796.0,21552104.426004265,61716565.0
VENTURA,COUNTY,2017,22690034.0,23665412.950138707,65451754.0
VENTURA,COUNTY,2018,23703542.0,24133044.626768664,68352332.0
VENTURA,COUNTY,2019,19928318.0,19928318.0,67317405.0
