employer,type,year,overtime,adjusted_overtime,wages
NEWPORT BEACH,CITY,2011,194192.0,220711.14455030035,1967366.0
NEWPORT BEACH,CITY,2012,164865.0,183580.10795142732,2571186.0
NEWPORT BEACH,CITY,2013,156258.0,171484.22887485675,2728577.0
NEWPORT BEACH,CITY,2014,274610.0,296558.0594839822,3002344.0
NEWPORT BEACH,CITY,2015,507768.0,547700.9816848581,3512012.0
NEWPORT BEACH,CITY,2016,1831873.0,1951322.90125288,7675155.0
NEWPORT BEACH,CITY,2017,2310616.0,2409942.700359008,8879621.0
NEWPORT BEACH,CITY,2018,2086136.0,2123936.295491563,8103713.0
NEWPORT BEACH,CITY,2019,2147306.0,2147306.0,8255685.0
