employer,type,year,overtime,adjusted_overtime,wages
SACRAMENTO METROPOLITAN FIRE DISTRICT,SPECIAL DISTRICT,2011,15302091.0,17082240.806338597,71343177.0
SACRAMENTO METROPOLITAN FIRE DISTRICT,SPECIAL DISTRICT,2012,13827467.0,15123103.199425945,67477339.0
SACRAMENTO METROPOLITAN FIRE DISTRICT,SPECIAL DISTRICT,2013,14065873.0,15161764.494782297,66828431.0
SACRAMENTO METROPOLITAN FIRE DISTRICT,SPECIAL DISTRICT,2014,19296808.0,20468215.930217613,74138127.0
SACRAMENTO METROPOLITAN FIRE DISTRICT,SPECIAL DISTRICT,2015,18998000.0,20127378.1458714,73166960.0
SACRAMENTO METROPOLITAN FIRE DISTRICT,SPECIAL DISTRICT,2016,17218437.0,18014766.48497337,71839065.0
SACRAMENTO METROPOLITAN FIRE DISTRICT,SPECIAL DISTRICT,2017,21439516.0,21963171.280238245,78371435.0
SACRAMENTO METROPOLITAN FIRE DISTRICT,SPECIAL DISTRICT,2018,23694186.0,23694186.0,84092209.0
