index,year,type,population,employer,department,position,overtime,wages,benefits,employercounty,basewages,adjusted_overtime,adjusted_wages,adjusted_benefits,adjusted_basewages,employerfull
899150,2019,CITY,272202.0,CHULA VISTA,FIRE,DEPUTY FIRE CHIEF,19457.0,220494.0,49394.0,SAN DIEGO,201037.0,19457.0,220494.0,49394.0,201037.0,CHULA_VISTA_CITY
899151,2019,CITY,272202.0,CHULA VISTA,FIRE,DEPUTY FIRE CHIEF,10602.0,183256.0,49921.0,SAN DIEGO,172654.0,10602.0,183256.0,49921.0,172654.0,CHULA_VISTA_CITY
899200,2019,CITY,272202.0,CHULA VISTA,FIRE,FIRE CHIEF,0.0,208288.0,57332.0,SAN DIEGO,208288.0,0.0,208288.0,57332.0,208288.0,CHULA_VISTA_CITY
899201,2019,CITY,272202.0,CHULA VISTA,FIRE,FIRE DIVISION CHIEF,0.0,158663.0,27894.0,SAN DIEGO,158663.0,0.0,158663.0,27894.0,158663.0,CHULA_VISTA_CITY
899202,2019,CITY,272202.0,CHULA VISTA,FIRE,FIRE DIVISION CHIEF,0.0,166382.0,36291.0,SAN DIEGO,166382.0,0.0,166382.0,36291.0,166382.0,CHULA_VISTA_CITY
1243799,2018,CITY,271411.0,CHULA VISTA,FIRE,DEPUTY FIRE CHIEF,31979.0,212119.0,48617.0,SAN DIEGO,180140.0,32558.451986603322,215962.54657576254,49497.928647946894,183404.0945891592,CHULA_VISTA_CITY
1243853,2018,CITY,271411.0,CHULA VISTA,FIRE,FIRE CHIEF,6624.0,210605.0,57878.0,SAN DIEGO,203981.0,6744.025327848288,214421.11325052666,58926.73579788696,207677.0879226784,CHULA_VISTA_CITY
1243854,2018,CITY,271411.0,CHULA VISTA,FIRE,FIRE DIVISION CHIEF,0.0,161793.0,31377.0,SAN DIEGO,161793.0,0.0,164724.65124827265,31945.54388766542,164724.65124827265,CHULA_VISTA_CITY
1822599,2013,CITY,256139.0,CHULA VISTA,FIRE,DEPUTY FIRE CHIEF,0.0,147678.0,72502.0,SAN DIEGO,147678.0,0.0,162068.16900114616,79566.80337573029,162068.16900114616,CHULA_VISTA_CITY
1822600,2013,CITY,256139.0,CHULA VISTA,FIRE,DEPUTY FIRE CHIEF,0.0,161674.0,72502.0,SAN DIEGO,161674.0,0.0,177427.9794897771,79566.80337573029,177427.9794897771,CHULA_VISTA_CITY
1822601,2013,CITY,256139.0,CHULA VISTA,FIRE,DEPUTY FIRE CHIEF,0.0,168853.0,71280.0,SAN DIEGO,168853.0,0.0,185306.52189459858,78225.72818159575,185306.52189459858,CHULA_VISTA_CITY
1822602,2013,CITY,256139.0,CHULA VISTA,FIRE,DEPUTY FIRE CHIEF (INTERIM),63841.0,182314.0,66239.0,SAN DIEGO,118473.0,70061.85062908605,200079.20044471728,72693.51864507185,130017.34981563121,CHULA_VISTA_CITY
1822604,2013,CITY,256139.0,CHULA VISTA,FIRE,FIRE BATTALION CHIEF (112 HR),51275.0,163937.0,60071.0,SAN DIEGO,112662.0,56271.38345274021,179911.49271754018,65924.49098760716,123640.10926479995,CHULA_VISTA_CITY
1822605,2013,CITY,256139.0,CHULA VISTA,FIRE,FIRE BATTALION CHIEF (112 HR),62794.0,174519.0,62371.0,SAN DIEGO,111725.0,68912.82793820319,191524.6332284499,68448.60960177201,122611.80529024672,CHULA_VISTA_CITY
1822606,2013,CITY,256139.0,CHULA VISTA,FIRE,FIRE BATTALION CHIEF (112 HR),51144.0,179851.0,66073.0,SAN DIEGO,128707.0,56127.618436020384,197376.19864180943,72511.34312770168,141248.58020578907,CHULA_VISTA_CITY
1822607,2013,CITY,256139.0,CHULA VISTA,FIRE,FIRE BATTALION CHIEF (112 HR),61575.0,216551.0,48624.0,SAN DIEGO,154976.0,67575.04507269582,237652.3521808746,53362.06238919629,170077.30710817876,CHULA_VISTA_CITY
1822608,2013,CITY,256139.0,CHULA VISTA,FIRE,FIRE CAPTAIN (112 HR),22793.0,64323.0,55175.0,SAN DIEGO,41530.0,25014.015466373625,70590.81809518495,60551.41066806321,45576.80262881133,CHULA_VISTA_CITY
1822609,2013,CITY,256139.0,CHULA VISTA,FIRE,FIRE CAPTAIN (112 HR),24747.0,114680.0,45237.0,SAN DIEGO,89933.0,27158.418845538017,125854.74898801067,49645.023369119626,98696.33014247265,CHULA_VISTA_CITY
1822610,2013,CITY,256139.0,CHULA VISTA,FIRE,FIRE CAPTAIN (112 HR),17859.0,116159.0,57030.0,SAN DIEGO,98300.0,19599.232317552167,127477.86700120624,62587.167202530945,107878.63468365408,CHULA_VISTA_CITY
1822611,2013,CITY,256139.0,CHULA VISTA,FIRE,FIRE CAPTAIN (112 HR),23892.0,117925.0,57331.0,SAN DIEGO,94033.0,26220.10518679413,129415.95111973456,62917.49750812382,103195.84593294043,CHULA_VISTA_CITY
1822612,2013,CITY,256139.0,CHULA VISTA,FIRE,FIRE CAPTAIN (112 HR),26890.0,118571.0,55146.0,SAN DIEGO,91681.0,29510.23892821422,130124.89921745216,60519.58482466722,100614.66028923793,CHULA_VISTA_CITY
1822613,2013,CITY,256139.0,CHULA VISTA,FIRE,FIRE CAPTAIN (112 HR),24075.0,120744.0,58707.0,SAN DIEGO,96669.0,26420.937233051594,132509.6425864001,64427.57890511983,106088.70535334847,CHULA_VISTA_CITY
1822614,2013,CITY,256139.0,CHULA VISTA,FIRE,FIRE CAPTAIN (112 HR),33169.0,120796.0,54692.0,SAN DIEGO,87627.0,36401.08274488425,132566.70961593773,60021.345759088596,96165.62687105345,CHULA_VISTA_CITY
1822615,2013,CITY,256139.0,CHULA VISTA,FIRE,FIRE CAPTAIN (112 HR),25928.0,123088.0,56506.0,SAN DIEGO,97160.0,28454.498881767882,135082.04868709677,62012.10713565165,106627.54980532889,CHULA_VISTA_CITY
1822616,2013,CITY,256139.0,CHULA VISTA,FIRE,FIRE CAPTAIN (112 HR),40755.0,127821.0,52023.0,SAN DIEGO,87066.0,44726.28440012535,140276.24581789772,57092.27072378165,95549.96141777239,CHULA_VISTA_CITY
1822617,2013,CITY,256139.0,CHULA VISTA,FIRE,FIRE CAPTAIN (112 HR),34461.0,131802.0,56111.0,SAN DIEGO,97341.0,37818.97894031946,144645.16590615438,61578.61719974073,106826.1869658349,CHULA_VISTA_CITY
1822618,2013,CITY,256139.0,CHULA VISTA,FIRE,FIRE CAPTAIN (112 HR),33333.0,134282.0,57376.0,SAN DIEGO,100949.0,36581.063376502956,147366.8242379495,62966.8824375314,110785.76086144654,CHULA_VISTA_CITY
1822619,2013,CITY,256139.0,CHULA VISTA,FIRE,FIRE CAPTAIN (112 HR),37926.0,138613.0,57871.0,SAN DIEGO,100687.0,41621.618504702594,152119.8493327095,63510.116661014705,110498.2308280069,CHULA_VISTA_CITY
1822620,2013,CITY,256139.0,CHULA VISTA,FIRE,FIRE CAPTAIN (112 HR),47754.0,139301.0,54089.0,SAN DIEGO,91547.0,52407.287087316545,152874.89003120747,59359.587705027116,100467.60294389093,CHULA_VISTA_CITY
1822621,2013,CITY,256139.0,CHULA VISTA,FIRE,FIRE CAPTAIN (112 HR),43330.0,141126.0,53813.0,SAN DIEGO,97796.0,47552.19980511425,154877.7232794035,59056.69347132733,107325.52347428926,CHULA_VISTA_CITY
1822622,2013,CITY,256139.0,CHULA VISTA,FIRE,FIRE CAPTAIN (112 HR),52682.0,141190.0,54099.0,SAN DIEGO,88508.0,57815.485578883665,154947.95962344983,59370.562133784355,97132.47404456617,CHULA_VISTA_CITY
1822623,2013,CITY,256139.0,CHULA VISTA,FIRE,FIRE CAPTAIN (112 HR),57608.0,141457.0,48751.0,SAN DIEGO,83849.0,63221.48918469933,155240.9768712681,53501.43763441322,92019.48768656877,CHULA_VISTA_CITY
1822624,2013,CITY,256139.0,CHULA VISTA,FIRE,FIRE CAPTAIN (112 HR),55846.0,145240.0,53193.0,SAN DIEGO,89394.0,61287.79483767391,159392.6032701314,58376.27888837855,98104.8084324575,CHULA_VISTA_CITY
1822625,2013,CITY,256139.0,CHULA VISTA,FIRE,FIRE CAPTAIN (112 HR),46788.0,145318.0,54792.0,SAN DIEGO,98530.0,51347.15726936731,159478.20381443785,60131.090046660975,108131.04654507055,CHULA_VISTA_CITY
1822626,2013,CITY,256139.0,CHULA VISTA,FIRE,FIRE CAPTAIN (112 HR),47691.0,145630.0,54393.0,SAN DIEGO,97939.0,52338.14818614594,159820.60599166373,59693.21033924716,107482.45780551776,CHULA_VISTA_CITY
1822627,2013,CITY,256139.0,CHULA VISTA,FIRE,FIRE CAPTAIN (112 HR),55131.0,145823.0,56766.0,SAN DIEGO,90692.0,60503.12318153136,160032.41246667842,62297.44228333985,99529.28928514705,CHULA_VISTA_CITY
1822628,2013,CITY,256139.0,CHULA VISTA,FIRE,FIRE CAPTAIN (112 HR),48576.0,148826.0,55560.0,SAN DIEGO,100250.0,53309.38513116154,163328.03342247714,60973.92617521689,110018.64829131556,CHULA_VISTA_CITY
1822629,2013,CITY,256139.0,CHULA VISTA,FIRE,FIRE CAPTAIN (112 HR),50350.0,148979.0,54778.0,SAN DIEGO,98629.0,55256.24879269565,163495.94218246287,60115.72584640084,108239.69338976723,CHULA_VISTA_CITY
1822630,2013,CITY,256139.0,CHULA VISTA,FIRE,FIRE CAPTAIN (112 HR),51445.0,149876.0,54371.0,SAN DIEGO,98431.0,56457.94874161326,164480.34844198718,59669.06659598124,108022.39970037389,CHULA_VISTA_CITY
1822631,2013,CITY,256139.0,CHULA VISTA,FIRE,FIRE CAPTAIN (112 HR),53921.0,153535.0,59249.0,SAN DIEGO,99614.0,59175.217301905504,168495.89192426074,65022.392943762155,109320.6746223552,CHULA_VISTA_CITY
1822632,2013,CITY,256139.0,CHULA VISTA,FIRE,FIRE CAPTAIN (112 HR),60907.0,158124.0,56907.0,SAN DIEGO,97217.0,66841.9532317123,173532.05728095744,62452.18172881691,106690.10404924516,CHULA_VISTA_CITY
1822633,2013,CITY,256139.0,CHULA VISTA,FIRE,FIRE CAPTAIN (112 HR),63699.0,161407.0,58536.0,SAN DIEGO,97708.0,69906.01374073328,177134.96224195883,64239.91617337106,107228.94850122555,CHULA_VISTA_CITY
1822634,2013,CITY,256139.0,CHULA VISTA,FIRE,FIRE CAPTAIN (112 HR),62891.0,161437.0,52172.0,SAN DIEGO,98546.0,69019.2798971484,177167.88552823054,57255.7897122645,108148.60563108214,CHULA_VISTA_CITY
1822635,2013,CITY,256139.0,CHULA VISTA,FIRE,FIRE CAPTAIN (112 HR),63693.0,161911.0,54298.0,SAN DIEGO,98218.0,69899.42908347893,177688.07345132364,59588.953266053395,107788.64436784471,CHULA_VISTA_CITY
1822636,2013,CITY,256139.0,CHULA VISTA,FIRE,FIRE CAPTAIN (112 HR),83005.0,181964.0,56905.0,SAN DIEGO,98959.0,91093.24589945785,199695.09543821393,62449.98684306546,108601.84953875608,CHULA_VISTA_CITY
1822637,2013,CITY,256139.0,CHULA VISTA,FIRE,FIRE CAPTAIN (80 HR),28687.0,114316.0,52539.0,SAN DIEGO,85629.0,31482.343775889974,125455.27978124718,57658.551247655145,93972.93600535723,CHULA_VISTA_CITY
1822638,2013,CITY,256139.0,CHULA VISTA,FIRE,FIRE CAPTAIN (80 HR),62760.0,168284.0,56235.0,SAN DIEGO,105524.0,68875.51488042859,184682.0768983117,61714.70011633049,115806.56201788315,CHULA_VISTA_CITY
1822639,2013,CITY,256139.0,CHULA VISTA,FIRE,FIRE CAPTAIN (80 HR),62822.0,173205.0,60001.0,SAN DIEGO,110383.0,68943.55633872346,190082.59328974877,65847.6699863065,121139.03695102531,CHULA_VISTA_CITY
1822640,2013,CITY,256139.0,CHULA VISTA,FIRE,FIRE CHIEF,0.0,195370.0,85811.0,SAN DIEGO,195370.0,0.0,214407.41463016783,94172.67060873895,214407.41463016783,CHULA_VISTA_CITY
1822683,2013,CITY,256139.0,CHULA VISTA,FIRE,FIREFIGHTER (112 HR),10709.0,65625.0,32043.0,SAN DIEGO,54916.0,11752.515756126668,72019.6887193774,35165.3620668192,60267.172963250734,CHULA_VISTA_CITY
1822684,2013,CITY,256139.0,CHULA VISTA,FIRE,FIREFIGHTER (112 HR),11703.0,65910.0,23996.0,SAN DIEGO,54207.0,12843.373974596172,72332.4599389587,26334.239245869412,59489.08596436252,CHULA_VISTA_CITY
