index,year,type,population,employer,department,position,overtime,wages,benefits,employercounty,basewages,adjusted_overtime,adjusted_wages,adjusted_benefits,adjusted_basewages,employerfull
1092993,2019,CITY,510931.0,SACRAMENTO,COMMUNITY RISK REDUCTION - ADM,DEPUTY FIRE CHIEF,0.0,183864.0,67498.0,SACRAMENTO,183864.0,0.0,183864.0,67498.0,183864.0,SACRAMENTO_CITY
1093783,2019,CITY,510931.0,SACRAMENTO,EMERGENCY MEDICAL RESPONSE,FIRE ASSISTANT CHIEF,38053.0,175821.0,50706.0,SACRAMENTO,137768.0,38053.0,175821.0,50706.0,137768.0,SACRAMENTO_CITY
1093784,2019,CITY,510931.0,SACRAMENTO,EMERGENCY MEDICAL RESPONSE,FIRE BATTALION CHIEF (ADMIN),79216.0,224676.0,44792.0,SACRAMENTO,145460.0,79216.0,224676.0,44792.0,145460.0,SACRAMENTO_CITY
1093785,2019,CITY,510931.0,SACRAMENTO,EMERGENCY MEDICAL RESPONSE,FIRE CAPTAIN (PARAMEDIC),31188.0,155515.0,23631.0,SACRAMENTO,124327.0,31188.0,155515.0,23631.0,124327.0,SACRAMENTO_CITY
1093786,2019,CITY,510931.0,SACRAMENTO,EMERGENCY MEDICAL RESPONSE,FIRE CAPTAIN (PARAMEDIC),56253.0,165676.0,39648.0,SACRAMENTO,109423.0,56253.0,165676.0,39648.0,109423.0,SACRAMENTO_CITY
1093787,2019,CITY,510931.0,SACRAMENTO,EMERGENCY MEDICAL RESPONSE,FIRE CAPTAIN (PARAMEDIC),14935.0,136865.0,23286.0,SACRAMENTO,121930.0,14935.0,136865.0,23286.0,121930.0,SACRAMENTO_CITY
1093789,2019,CITY,510931.0,SACRAMENTO,EMERGENCY MEDICAL RESPONSE,FIREFIGHTER,4588.0,86696.0,15853.0,SACRAMENTO,82108.0,4588.0,86696.0,15853.0,82108.0,SACRAMENTO_CITY
1093790,2019,CITY,510931.0,SACRAMENTO,EMERGENCY MEDICAL RESPONSE,FIREFIGHTER,20910.0,100873.0,29315.0,SACRAMENTO,79963.0,20910.0,100873.0,29315.0,79963.0,SACRAMENTO_CITY
1093791,2019,CITY,510931.0,SACRAMENTO,EMERGENCY MEDICAL RESPONSE,FIREFIGHTER,12738.0,82197.0,23549.0,SACRAMENTO,69459.0,12738.0,82197.0,23549.0,69459.0,SACRAMENTO_CITY
1093792,2019,CITY,510931.0,SACRAMENTO,EMERGENCY MEDICAL RESPONSE,FIREFIGHTER,31279.0,101958.0,34113.0,SACRAMENTO,70679.0,31279.0,101958.0,34113.0,70679.0,SACRAMENTO_CITY
1093793,2019,CITY,510931.0,SACRAMENTO,EMERGENCY MEDICAL RESPONSE,FIREFIGHTER,11341.0,89643.0,25911.0,SACRAMENTO,78302.0,11341.0,89643.0,25911.0,78302.0,SACRAMENTO_CITY
1093794,2019,CITY,510931.0,SACRAMENTO,EMERGENCY MEDICAL RESPONSE,FIREFIGHTER,7945.0,85768.0,25960.0,SACRAMENTO,77823.0,7945.0,85768.0,25960.0,77823.0,SACRAMENTO_CITY
1093795,2019,CITY,510931.0,SACRAMENTO,EMERGENCY MEDICAL RESPONSE,FIREFIGHTER,16981.0,84046.0,22699.0,SACRAMENTO,67065.0,16981.0,84046.0,22699.0,67065.0,SACRAMENTO_CITY
1093796,2019,CITY,510931.0,SACRAMENTO,EMERGENCY MEDICAL RESPONSE,FIREFIGHTER,3361.0,67683.0,22954.0,SACRAMENTO,64322.0,3361.0,67683.0,22954.0,64322.0,SACRAMENTO_CITY
1093797,2019,CITY,510931.0,SACRAMENTO,EMERGENCY MEDICAL RESPONSE,FIREFIGHTER,19024.0,90718.0,14941.0,SACRAMENTO,71694.0,19024.0,90718.0,14941.0,71694.0,SACRAMENTO_CITY
1093798,2019,CITY,510931.0,SACRAMENTO,EMERGENCY MEDICAL RESPONSE,FIREFIGHTER (PAR),4127.0,70799.0,22219.0,SACRAMENTO,66672.0,4127.0,70799.0,22219.0,66672.0,SACRAMENTO_CITY
1093799,2019,CITY,510931.0,SACRAMENTO,EMERGENCY MEDICAL RESPONSE,FIREFIGHTER (PAR),20756.0,112323.0,25652.0,SACRAMENTO,91567.0,20756.0,112323.0,25652.0,91567.0,SACRAMENTO_CITY
1093800,2019,CITY,510931.0,SACRAMENTO,EMERGENCY MEDICAL RESPONSE,FIREFIGHTER (PAR),6294.0,69900.0,33963.0,SACRAMENTO,63606.0,6294.0,69900.0,33963.0,63606.0,SACRAMENTO_CITY
1093801,2019,CITY,510931.0,SACRAMENTO,EMERGENCY MEDICAL RESPONSE,FIREFIGHTER (PAR),3369.0,92376.0,25915.0,SACRAMENTO,89007.0,3369.0,92376.0,25915.0,89007.0,SACRAMENTO_CITY
1093802,2019,CITY,510931.0,SACRAMENTO,EMERGENCY MEDICAL RESPONSE,FIREFIGHTER (PAR),11081.0,92615.0,34246.0,SACRAMENTO,81534.0,11081.0,92615.0,34246.0,81534.0,SACRAMENTO_CITY
