employer,type,year,overtime,adjusted_overtime,wages
SACRAMENTO,CITY,2011,7671023.0,8718589.160221219,53531334.0
SACRAMENTO,CITY,2012,7780448.0,8663667.144333046,50990118.0
SACRAMENTO,CITY,2013,10973000.0,12042240.675317766,51922651.0
SACRAMENTO,CITY,2014,13614221.0,14702330.436422868,54890830.0
SACRAMENTO,CITY,2015,13333146.0,14381719.905837977,55566866.0
SACRAMENTO,CITY,2016,13925043.0,14833045.362222759,58154063.0
SACRAMENTO,CITY,2017,13322980.0,13895696.38487273,61748556.0
SACRAMENTO,CITY,2018,16930497.0,17237273.63844498,71090603.0
SACRAMENTO,CITY,2019,16768402.0,16768402.0,67264964.0
