employer,type,year,overtime,adjusted_overtime,wages
LOS ANGELES,CITY,2011,96078670.0,109199314.19713807,452256101.0
LOS ANGELES,CITY,2012,112930198.0,125749782.79086526,459391030.0
LOS ANGELES,CITY,2013,140574907.0,154272930.19269264,487008088.0
LOS ANGELES,CITY,2014,161309278.0,174201837.0068176,476414656.0
LOS ANGELES,CITY,2015,184511567.0,199022321.9622182,539954479.0
LOS ANGELES,CITY,2016,186089385.0,198223609.73198718,548059314.0
LOS ANGELES,CITY,2017,196364301.0,204805434.48415828,586814132.0
LOS ANGELES,CITY,2018,194880536.0,198411725.6474411,595888197.0
LOS ANGELES,CITY,2019,207856755.0,207856755.0,628542751.0
