employer,type,year,overtime,adjusted_overtime,wages
CALFIRE,STATE,2011,67409418.98869994,76614948.1877045,377955580.6938989
CALFIRE,STATE,2012,95482664.42450017,106321644.02717173,422536376.4676997
CALFIRE,STATE,2013,102253858.38,112217768.39440575,437406644.14999944
CALFIRE,STATE,2014,126426455.75999929,136531023.5884462,493747057.3700004
CALFIRE,STATE,2015,135487711.25999975,146143026.86135513,535521390.76000047
CALFIRE,STATE,2016,128092205.47999978,136444641.09963605,541489288.1599991
CALFIRE,STATE,2017,153842401.71000016,160455641.70191583,607689576.7800008
CALFIRE,STATE,2018,182236905.89999998,185538995.93271512,674482853.4199995
CALFIRE,STATE,2019,134255459.6899991,134255459.6899991,627741306.9100016
