employer,type,year,overtime,adjusted_overtime,wages
CONTRA COSTA,COUNTY,2011,11166365.0,12691260.194119286,40437588.0
CONTRA COSTA,COUNTY,2012,10572738.0,11772931.69188219,38609826.0
CONTRA COSTA,COUNTY,2013,8393280.0,9211145.339955434,32540461.0
CONTRA COSTA,COUNTY,2014,9508087.0,10268015.841101475,33908616.0
CONTRA COSTA,COUNTY,2015,9435310.0,10177341.915010318,36144983.0
CONTRA COSTA,COUNTY,2016,10212965.0,10878916.002470754,39172729.0
CONTRA COSTA,COUNTY,2017,11150640.0,11629973.769908618,40315257.0
CONTRA COSTA,COUNTY,2018,11638306.0,11849189.377603978,44068118.0
CONTRA COSTA,COUNTY,2019,11429713.0,11429713.0,48104454.0
