employer,type,year,overtime,adjusted_overtime,wages
HUNTINGTON BEACH,CITY,2011,4492349.0,5105830.7732007345,19047683.0
HUNTINGTON BEACH,CITY,2012,5003602.0,5571599.765298746,20089751.0
HUNTINGTON BEACH,CITY,2013,5346476.0,5867451.996428524,19823618.0
HUNTINGTON BEACH,CITY,2014,4369326.0,4718542.077174574,20024963.0
HUNTINGTON BEACH,CITY,2015,5103181.0,5504516.321263878,21415179.0
HUNTINGTON BEACH,CITY,2016,5420466.0,5773915.244813691,21612407.0
HUNTINGTON BEACH,CITY,2017,6505806.0,6785471.787459205,22729181.0
HUNTINGTON BEACH,CITY,2018,5792882.0,5897847.66443787,22581699.0
HUNTINGTON BEACH,CITY,2019,5541255.0,5541255.0,22772450.0
