employer,type,year,overtime,adjusted_overtime,wages
LOS ANGELES,COUNTY,2011,125939654.0,143138158.0014047,418616907.4899999
LOS ANGELES,COUNTY,2012,132582766.0,147633266.58040735,425254175.0
LOS ANGELES,COUNTY,2013,148076181.0,162505149.90284473,434536337.0
LOS ANGELES,COUNTY,2014,153562503.0,165835905.09880647,444932888.0
LOS ANGELES,COUNTY,2015,165719430.0,178752293.3608558,462439818.0
LOS ANGELES,COUNTY,2016,188461673.0,200750586.16690773,497452166.0
LOS ANGELES,COUNTY,2017,197603369.0,206097766.43453443,522067528.0
LOS ANGELES,COUNTY,2018,200211091.0,203838869.0549724,537313837.0
LOS ANGELES,COUNTY,2019,206244625.0,206244625.0,552503321.0
