year,month_year,date,day_count
2022,2022-03,2022-03-08,6005
2022,2022-03,2022-03-07,7295
2022,2022-03,2022-03-06,3681
2022,2022-03,2022-03-05,3754
2022,2022-03,2022-03-04,10250
2022,2022-03,2022-03-03,36951
2022,2022-03,2022-03-02,3825
2022,2022-03,2022-03-01,6152
2022,2022-02,2022-02-28,1902
2022,2022-02,2022-02-27,2155
2022,2022-02,2022-02-26,1948
2022,2022-02,2022-02-25,1618
2022,2022-02,2022-02-24,2175
2022,2022-02,2022-02-23,2960
2022,2022-02,2022-02-22,3145
2022,2022-02,2022-02-21,929
2022,2022-02,2022-02-20,1420
2022,2022-02,2022-02-19,3106
2022,2022-02,2022-02-18,4521
2022,2022-02,2022-02-17,8638
2022,2022-02,2022-02-16,9991
2022,2022-02,2022-02-15,8363
2022,2022-02,2022-02-14,3357
2022,2022-02,2022-02-13,2490
2022,2022-02,2022-02-12,2503
2022,2022-02,2022-02-11,9368
2022,2022-02,2022-02-10,11066
2022,2022-02,2022-02-09,17783
2022,2022-02,2022-02-08,9875
2022,2022-02,2022-02-07,5807
2022,2022-02,2022-02-06,7569
2022,2022-02,2022-02-05,12242
2022,2022-02,2022-02-04,8903
2022,2022-02,2022-02-03,13063
2022,2022-02,2022-02-02,11500
2022,2022-02,2022-02-01,5595
2022,2022-01,2022-01-31,6231
2022,2022-01,2022-01-30,5907
2022,2022-01,2022-01-29,10070
2022,2022-01,2022-01-28,15682
2022,2022-01,2022-01-27,2932
2022,2022-01,2022-01-26,9105
2022,2022-01,2022-01-25,8820
2022,2022-01,2022-01-24,15661
2022,2022-01,2022-01-23,12215
2022,2022-01,2022-01-22,14001
2022,2022-01,2022-01-21,10232
2022,2022-01,2022-01-20,35201
2022,2022-01,2022-01-19,17688
2022,2022-01,2022-01-18,17029
2022,2022-01,2022-01-17,2938
2022,2022-01,2022-01-16,4788
2022,2022-01,2022-01-15,8028
2022,2022-01,2022-01-14,10645
2022,2022-01,2022-01-13,25290
2022,2022-01,2022-01-12,42551
2022,2022-01,2022-01-11,19294
2022,2022-01,2022-01-10,19403
2022,2022-01,2022-01-09,4690
2022,2022-01,2022-01-08,5676
2022,2022-01,2022-01-07,13097
2022,2022-01,2022-01-06,44288
2022,2022-01,2022-01-05,30825
2022,2022-01,2022-01-04,21083
2022,2022-01,2022-01-03,19062
2022,2022-01,2022-01-02,8615
2022,2022-01,2022-01-01,3857
2021,2021-12,2021-12-31,9391
2021,2021-12,2021-12-30,12943
2021,2021-12,2021-12-29,9097
2021,2021-12,2021-12-28,8891
2021,2021-12,2021-12-27,4074
2021,2021-12,2021-12-26,2380
2021,2021-12,2021-12-25,2889
2021,2021-12,2021-12-24,3603
2021,2021-12,2021-12-23,9668
2021,2021-12,2021-12-22,12695
2021,2021-12,2021-12-21,10831
2021,2021-12,2021-12-20,3423
2021,2021-12,2021-12-19,3068
2021,2021-12,2021-12-18,5136
2021,2021-12,2021-12-17,8853
2021,2021-12,2021-12-16,17071
2021,2021-12,2021-12-15,45142
2021,2021-12,2021-12-14,66388
2021,2021-12,2021-12-13,10963
2021,2021-12,2021-12-12,7299
2021,2021-12,2021-12-11,14829
2021,2021-12,2021-12-10,30357
2021,2021-12,2021-12-09,29793
2021,2021-12,2021-12-08,18672
2021,2021-12,2021-12-07,18232
2021,2021-12,2021-12-06,6850
2021,2021-12,2021-12-05,12365
2021,2021-12,2021-12-04,13600
2021,2021-12,2021-12-03,5388
2021,2021-12,2021-12-02,20187
2021,2021-12,2021-12-01,11014
2021,2021-11,2021-11-30,15883
2021,2021-11,2021-11-29,16703
2021,2021-11,2021-11-28,13650
2021,2021-11,2021-11-27,9179
2021,2021-11,2021-11-26,3195
2021,2021-11,2021-11-25,4299
2021,2021-11,2021-11-24,25573
2021,2021-11,2021-11-23,35158
2021,2021-11,2021-11-22,25292
2021,2021-11,2021-11-21,4819
2021,2021-11,2021-11-20,1116
2021,2021-11,2021-11-19,2127
2021,2021-11,2021-11-18,2884
2021,2021-11,2021-11-17,5073
2021,2021-11,2021-11-16,5581
2021,2021-11,2021-11-15,6103
2021,2021-11,2021-11-14,12224
2021,2021-11,2021-11-13,12194
2021,2021-11,2021-11-12,26188
2021,2021-11,2021-11-11,13427
2021,2021-11,2021-11-10,14917
2021,2021-11,2021-11-09,19118
2021,2021-11,2021-11-08,13132
2021,2021-11,2021-11-07,1897
2021,2021-11,2021-11-06,5343
2021,2021-11,2021-11-05,6524
2021,2021-11,2021-11-04,6256
2021,2021-11,2021-11-03,2754
2021,2021-11,2021-11-02,1881
2021,2021-11,2021-11-01,4733
2021,2021-10,2021-10-31,5411
2021,2021-10,2021-10-30,5069
2021,2021-10,2021-10-29,4000
2021,2021-10,2021-10-28,6136
2021,2021-10,2021-10-27,8032
2021,2021-10,2021-10-26,7743
2021,2021-10,2021-10-25,12960
2021,2021-10,2021-10-24,4609
2021,2021-10,2021-10-23,10207
2021,2021-10,2021-10-22,19425
2021,2021-10,2021-10-21,15765
2021,2021-10,2021-10-20,21537
2021,2021-10,2021-10-19,12174
2021,2021-10,2021-10-18,2442
2021,2021-10,2021-10-17,4431
2021,2021-10,2021-10-16,4869
2021,2021-10,2021-10-15,6608
2021,2021-10,2021-10-14,29992
2021,2021-10,2021-10-13,10559
2021,2021-10,2021-10-12,13344
2021,2021-10,2021-10-11,4867
2021,2021-10,2021-10-10,10152
2021,2021-10,2021-10-09,20120
2021,2021-10,2021-10-08,50405
2021,2021-10,2021-10-07,7079
2021,2021-10,2021-10-06,8112
2021,2021-10,2021-10-05,5363
2021,2021-10,2021-10-04,934
2021,2021-10,2021-10-03,1086
2021,2021-10,2021-10-02,1156
2021,2021-10,2021-10-01,989
2021,2021-09,2021-09-30,3111
2021,2021-09,2021-09-29,3025
2021,2021-09,2021-09-28,876
2021,2021-09,2021-09-27,1857
2021,2021-09,2021-09-26,2782
2021,2021-09,2021-09-25,1755
2021,2021-09,2021-09-24,19097
2021,2021-09,2021-09-23,2118
2021,2021-09,2021-09-22,596
2021,2021-09,2021-09-21,1061
2021,2021-09,2021-09-20,481
2021,2021-09,2021-09-19,447
2021,2021-09,2021-09-18,387
2021,2021-09,2021-09-17,373
2021,2021-09,2021-09-16,679
2021,2021-09,2021-09-15,470
2021,2021-09,2021-09-14,675
2021,2021-09,2021-09-13,472
2021,2021-09,2021-09-12,211
2021,2021-09,2021-09-11,602
2021,2021-09,2021-09-10,7599
2021,2021-09,2021-09-09,1581
2021,2021-09,2021-09-08,452
2021,2021-09,2021-09-07,708
2021,2021-09,2021-09-06,833
2021,2021-09,2021-09-05,915
2021,2021-09,2021-09-04,1428
2021,2021-09,2021-09-03,3632
2021,2021-09,2021-09-02,2972
2021,2021-09,2021-09-01,13132
2021,2021-08,2021-08-31,1946
2021,2021-08,2021-08-30,3227
2021,2021-08,2021-08-29,1136
2021,2021-08,2021-08-28,1060
2021,2021-08,2021-08-27,2158
2021,2021-08,2021-08-26,1982
2021,2021-08,2021-08-25,2809
2021,2021-08,2021-08-24,302
2021,2021-08,2021-08-23,216
2021,2021-08,2021-08-22,67
2021,2021-08,2021-08-21,236
2021,2021-08,2021-08-20,706
2021,2021-08,2021-08-19,328
2021,2021-08,2021-08-18,180
2021,2021-08,2021-08-17,467
2021,2021-08,2021-08-16,264
2021,2021-08,2021-08-15,426
2021,2021-08,2021-08-14,412
2021,2021-08,2021-08-13,1071
2021,2021-08,2021-08-12,2104
2021,2021-08,2021-08-11,5088
2021,2021-08,2021-08-10,1427
2021,2021-08,2021-08-09,430
2021,2021-08,2021-08-08,595
2021,2021-08,2021-08-07,465
2021,2021-08,2021-08-06,509
2021,2021-08,2021-08-05,1078
2021,2021-08,2021-08-04,1111
2021,2021-08,2021-08-03,1576
2021,2021-08,2021-08-02,1086
2021,2021-08,2021-08-01,1128
2021,2021-07,2021-07-31,979
2021,2021-07,2021-07-30,3254
2021,2021-07,2021-07-29,3904
2021,2021-07,2021-07-28,12308
2021,2021-07,2021-07-27,28407
2021,2021-07,2021-07-26,1208
