month_year,day_count
2022-06,1327391
2022-05,166886
2022-04,242288
2022-03,266263
2022-02,173992
2022-01,464904
2021-12,435092
2021-11,317223
2021-10,315576
2021-09,74327
2021-08,35590
2021-07,50060
