year,month_year,date,day_count
2022,2022-05,2022-05-16,145
2022,2022-05,2022-05-15,268
2022,2022-05,2022-05-14,160
2022,2022-05,2022-05-13,121
2022,2022-05,2022-05-12,167
2022,2022-05,2022-05-11,187
2022,2022-05,2022-05-10,189
2022,2022-05,2022-05-09,177
2022,2022-05,2022-05-08,173
2022,2022-05,2022-05-07,116
2022,2022-05,2022-05-06,108
2022,2022-05,2022-05-05,196
2022,2022-05,2022-05-04,208
2022,2022-05,2022-05-03,241
2022,2022-05,2022-05-02,223
2022,2022-05,2022-05-01,313
2022,2022-04,2022-04-30,196
2022,2022-04,2022-04-29,169
2022,2022-04,2022-04-28,208
2022,2022-04,2022-04-27,157
2022,2022-04,2022-04-26,213
2022,2022-04,2022-04-25,290
2022,2022-04,2022-04-24,148
2022,2022-04,2022-04-23,119
2022,2022-04,2022-04-22,126
2022,2022-04,2022-04-21,145
2022,2022-04,2022-04-20,148
2022,2022-04,2022-04-19,142
2022,2022-04,2022-04-18,142
2022,2022-04,2022-04-17,155
2022,2022-04,2022-04-16,157
2022,2022-04,2022-04-15,155
2022,2022-04,2022-04-14,153
2022,2022-04,2022-04-13,145
2022,2022-04,2022-04-12,160
2022,2022-04,2022-04-11,153
2022,2022-04,2022-04-10,225
2022,2022-04,2022-04-09,197
2022,2022-04,2022-04-08,113
2022,2022-04,2022-04-07,175
2022,2022-04,2022-04-06,142
2022,2022-04,2022-04-05,187
2022,2022-04,2022-04-04,156
2022,2022-04,2022-04-03,138
2022,2022-04,2022-04-02,160
2022,2022-04,2022-04-01,166
2022,2022-03,2022-03-31,208
2022,2022-03,2022-03-30,218
2022,2022-03,2022-03-29,263
2022,2022-03,2022-03-28,261
2022,2022-03,2022-03-27,287
2022,2022-03,2022-03-26,526
2022,2022-03,2022-03-25,352
2022,2022-03,2022-03-24,206
2022,2022-03,2022-03-23,207
2022,2022-03,2022-03-22,254
2022,2022-03,2022-03-21,165
2022,2022-03,2022-03-20,148
2022,2022-03,2022-03-19,194
2022,2022-03,2022-03-18,202
2022,2022-03,2022-03-17,149
2022,2022-03,2022-03-16,195
2022,2022-03,2022-03-15,228
2022,2022-03,2022-03-14,230
2022,2022-03,2022-03-13,360
2022,2022-03,2022-03-12,231
2022,2022-03,2022-03-11,256
2022,2022-03,2022-03-10,213
2022,2022-03,2022-03-09,181
2022,2022-03,2022-03-08,196
2022,2022-03,2022-03-07,309
2022,2022-03,2022-03-06,281
2022,2022-03,2022-03-05,309
2022,2022-03,2022-03-04,226
2022,2022-03,2022-03-03,137
2022,2022-03,2022-03-02,269
2022,2022-03,2022-03-01,320
2022,2022-02,2022-02-28,213
2022,2022-02,2022-02-27,290
2022,2022-02,2022-02-26,348
2022,2022-02,2022-02-25,257
2022,2022-02,2022-02-24,389
2022,2022-02,2022-02-23,263
2022,2022-02,2022-02-22,324
2022,2022-02,2022-02-21,238
2022,2022-02,2022-02-20,415
2022,2022-02,2022-02-19,261
2022,2022-02,2022-02-18,169
2022,2022-02,2022-02-17,200
2022,2022-02,2022-02-16,233
2022,2022-02,2022-02-15,283
2022,2022-02,2022-02-14,221
2022,2022-02,2022-02-13,195
2022,2022-02,2022-02-12,224
2022,2022-02,2022-02-11,223
2022,2022-02,2022-02-10,287
2022,2022-02,2022-02-09,342
2022,2022-02,2022-02-08,213
2022,2022-02,2022-02-07,164
2022,2022-02,2022-02-06,147
2022,2022-02,2022-02-05,267
2022,2022-02,2022-02-04,155
2022,2022-02,2022-02-03,134
2022,2022-02,2022-02-02,83
2022,2022-02,2022-02-01,77
2022,2022-01,2022-01-31,82
2022,2022-01,2022-01-30,94
2022,2022-01,2022-01-29,113
2022,2022-01,2022-01-28,154
2022,2022-01,2022-01-27,263
2022,2022-01,2022-01-26,173
2022,2022-01,2022-01-25,158
2022,2022-01,2022-01-24,187
2022,2022-01,2022-01-23,212
2022,2022-01,2022-01-22,188
2022,2022-01,2022-01-21,210
2022,2022-01,2022-01-20,162
2022,2022-01,2022-01-19,104
2022,2022-01,2022-01-18,96
2022,2022-01,2022-01-17,88
2022,2022-01,2022-01-16,84
2022,2022-01,2022-01-15,92
2022,2022-01,2022-01-14,155
2022,2022-01,2022-01-13,139
2022,2022-01,2022-01-12,177
2022,2022-01,2022-01-11,163
2022,2022-01,2022-01-10,130
