year,month_year,date,day_count
2022,2022-11,2022-11-04,82611
2022,2022-11,2022-11-03,125657
2022,2022-11,2022-11-02,202460
2022,2022-11,2022-11-01,104991
2022,2022-10,2022-10-31,134458
2022,2022-10,2022-10-30,217908
2022,2022-10,2022-10-29,244495
2022,2022-10,2022-10-28,339003
2022,2022-10,2022-10-27,66948
2022,2022-10,2022-10-26,26951
2022,2022-10,2022-10-25,29623
2022,2022-10,2022-10-24,36578
2022,2022-10,2022-10-23,22856
2022,2022-10,2022-10-22,38606
2022,2022-10,2022-10-21,30249
2022,2022-10,2022-10-20,18205
2022,2022-10,2022-10-19,22459
2022,2022-10,2022-10-18,21802
2022,2022-10,2022-10-17,20834
2022,2022-10,2022-10-16,20660
2022,2022-10,2022-10-15,27825
2022,2022-10,2022-10-14,28731
2022,2022-10,2022-10-13,59387
2022,2022-10,2022-10-12,35282
2022,2022-10,2022-10-11,22956
2022,2022-10,2022-10-10,30010
2022,2022-10,2022-10-09,27931
2022,2022-10,2022-10-08,19800
2022,2022-10,2022-10-07,24832
2022,2022-10,2022-10-06,39052
2022,2022-10,2022-10-05,55974
2022,2022-10,2022-10-04,30661
2022,2022-10,2022-10-03,17422
2022,2022-10,2022-10-02,13004
2022,2022-10,2022-10-01,18248
2022,2022-09,2022-09-30,35145
2022,2022-09,2022-09-29,22816
2022,2022-09,2022-09-28,24676
2022,2022-09,2022-09-27,19762
2022,2022-09,2022-09-26,19708
2022,2022-09,2022-09-25,19209
2022,2022-09,2022-09-24,20178
2022,2022-09,2022-09-23,20265
2022,2022-09,2022-09-22,29343
2022,2022-09,2022-09-21,36478
2022,2022-09,2022-09-20,19093
2022,2022-09,2022-09-19,20513
2022,2022-09,2022-09-18,17435
2022,2022-09,2022-09-17,21389
2022,2022-09,2022-09-16,25134
2022,2022-09,2022-09-15,20510
2022,2022-09,2022-09-14,29132
2022,2022-09,2022-09-13,51857
2022,2022-09,2022-09-12,40284
2022,2022-09,2022-09-11,20547
2022,2022-09,2022-09-10,13753
2022,2022-09,2022-09-09,23335
2022,2022-09,2022-09-08,19576
2022,2022-09,2022-09-07,28215
2022,2022-09,2022-09-06,28192
2022,2022-09,2022-09-05,14795
2022,2022-09,2022-09-04,17176
2022,2022-09,2022-09-03,18327
2022,2022-09,2022-09-02,34678
2022,2022-09,2022-09-01,40444
2022,2022-08,2022-08-31,14606
2022,2022-08,2022-08-30,19412
2022,2022-08,2022-08-29,13659
2022,2022-08,2022-08-28,12139
2022,2022-08,2022-08-27,16611
2022,2022-08,2022-08-26,20923
2022,2022-08,2022-08-25,17667
2022,2022-08,2022-08-24,21913
2022,2022-08,2022-08-23,26078
2022,2022-08,2022-08-22,20485
2022,2022-08,2022-08-21,16922
2022,2022-08,2022-08-20,18625
2022,2022-08,2022-08-19,20619
2022,2022-08,2022-08-18,17538
2022,2022-08,2022-08-17,16988
2022,2022-08,2022-08-16,24217
2022,2022-08,2022-08-15,25805
2022,2022-08,2022-08-14,43763
2022,2022-08,2022-08-13,36457
2022,2022-08,2022-08-12,16138
2022,2022-08,2022-08-11,10771
2022,2022-08,2022-08-10,11622
2022,2022-08,2022-08-09,19464
2022,2022-08,2022-08-08,15096
2022,2022-08,2022-08-07,13534
2022,2022-08,2022-08-06,25811
2022,2022-08,2022-08-05,19004
2022,2022-08,2022-08-04,16772
2022,2022-08,2022-08-03,24266
2022,2022-08,2022-08-02,11051
2022,2022-08,2022-08-01,12111
2022,2022-07,2022-07-31,17287
2022,2022-07,2022-07-30,14739
2022,2022-07,2022-07-29,17971
2022,2022-07,2022-07-28,17664
2022,2022-07,2022-07-27,13392
2022,2022-07,2022-07-26,14489
2022,2022-07,2022-07-25,13440
2022,2022-07,2022-07-24,10605
2022,2022-07,2022-07-23,14230
2022,2022-07,2022-07-22,23085
2022,2022-07,2022-07-21,24407
2022,2022-07,2022-07-20,16431
2022,2022-07,2022-07-19,10675
2022,2022-07,2022-07-18,8502
2022,2022-07,2022-07-17,8496
2022,2022-07,2022-07-16,9533
2022,2022-07,2022-07-15,12016
2022,2022-07,2022-07-14,14502
2022,2022-07,2022-07-13,15306
2022,2022-07,2022-07-12,18425
2022,2022-07,2022-07-11,21451
2022,2022-07,2022-07-10,22053
2022,2022-07,2022-07-09,18133
2022,2022-07,2022-07-08,22213
2022,2022-07,2022-07-07,24980
2022,2022-07,2022-07-06,33045
2022,2022-07,2022-07-05,21868
2022,2022-07,2022-07-04,23296
2022,2022-07,2022-07-03,16308
2022,2022-07,2022-07-02,17877
2022,2022-07,2022-07-01,44251
2022,2022-06,2022-06-30,19633
2022,2022-06,2022-06-29,29957
2022,2022-06,2022-06-28,63920
2022,2022-06,2022-06-27,45773
2022,2022-06,2022-06-26,16689
2022,2022-06,2022-06-25,18153
2022,2022-06,2022-06-24,19290
2022,2022-06,2022-06-23,24846
2022,2022-06,2022-06-22,25236
2022,2022-06,2022-06-21,17581
2022,2022-06,2022-06-20,20170
2022,2022-06,2022-06-19,26463
2022,2022-06,2022-06-18,57877
2022,2022-06,2022-06-17,75003
2022,2022-06,2022-06-16,36458
2022,2022-06,2022-06-15,38016
2022,2022-06,2022-06-14,39380
2022,2022-06,2022-06-13,26215
2022,2022-06,2022-06-12,21859
2022,2022-06,2022-06-11,30658
2022,2022-06,2022-06-10,37090
2022,2022-06,2022-06-09,22404
2022,2022-06,2022-06-08,23234
2022,2022-06,2022-06-07,29279
2022,2022-06,2022-06-06,25752
2022,2022-06,2022-06-05,20823
2022,2022-06,2022-06-04,22581
2022,2022-06,2022-06-03,25002
2022,2022-06,2022-06-02,23221
2022,2022-06,2022-06-01,19697
2022,2022-05,2022-05-31,16971
2022,2022-05,2022-05-30,12616
2022,2022-05,2022-05-29,14082
2022,2022-05,2022-05-28,14274
2022,2022-05,2022-05-27,16478
2022,2022-05,2022-05-26,18267
2022,2022-05,2022-05-25,21186
2022,2022-05,2022-05-24,29317
2022,2022-05,2022-05-23,29250
2022,2022-05,2022-05-22,27400
2022,2022-05,2022-05-21,50948
2022,2022-05,2022-05-20,150358
2022,2022-05,2022-05-19,59897
2022,2022-05,2022-05-18,114163
2022,2022-05,2022-05-17,92677
2022,2022-05,2022-05-16,39387
2022,2022-05,2022-05-15,43706
2022,2022-05,2022-05-14,21978
2022,2022-05,2022-05-13,34664
2022,2022-05,2022-05-12,62349
2022,2022-05,2022-05-11,66308
2022,2022-05,2022-05-10,44023
2022,2022-05,2022-05-09,33308
2022,2022-05,2022-05-08,30696
2022,2022-05,2022-05-07,48116
2022,2022-05,2022-05-06,48734
2022,2022-05,2022-05-05,49532
2022,2022-05,2022-05-04,39730
2022,2022-05,2022-05-03,67636
2022,2022-05,2022-05-02,121720
2022,2022-05,2022-05-01,107886
2022,2022-04,2022-04-30,124946
2022,2022-04,2022-04-29,196591
2022,2022-04,2022-04-28,289067
2022,2022-04,2022-04-27,562275
2022,2022-04,2022-04-26,792501
2022,2022-04,2022-04-25,533012
2022,2022-04,2022-04-24,34265
2022,2022-04,2022-04-23,47223
2022,2022-04,2022-04-22,64030
2022,2022-04,2022-04-21,44621
2022,2022-04,2022-04-20,35649
2022,2022-04,2022-04-19,38689
2022,2022-04,2022-04-18,57850
2022,2022-04,2022-04-17,58000
2022,2022-04,2022-04-16,133212
2022,2022-04,2022-04-15,229144
2022,2022-04,2022-04-14,218679
2022,2022-04,2022-04-13,38163
2022,2022-04,2022-04-12,32847
2022,2022-04,2022-04-11,37981
2022,2022-04,2022-04-10,26259
2022,2022-04,2022-04-09,23614
2022,2022-04,2022-04-08,30190
2022,2022-04,2022-04-07,44224
2022,2022-04,2022-04-06,60275
2022,2022-04,2022-04-05,102535
2022,2022-04,2022-04-04,52747
2022,2022-04,2022-04-03,12977
2022,2022-04,2022-04-02,11180
2022,2022-04,2022-04-01,9869
2022,2022-03,2022-03-31,12961
2022,2022-03,2022-03-30,25360
2022,2022-03,2022-03-29,34158
2022,2022-03,2022-03-28,36897
2022,2022-03,2022-03-27,65741
2022,2022-03,2022-03-26,61690
2022,2022-03,2022-03-25,49083
2022,2022-03,2022-03-24,12726
2022,2022-03,2022-03-23,14851
2022,2022-03,2022-03-22,21780
2022,2022-03,2022-03-21,21348
2022,2022-03,2022-03-20,22735
2022,2022-03,2022-03-19,36922
2022,2022-03,2022-03-18,47908
2022,2022-03,2022-03-17,14267
2022,2022-03,2022-03-16,12528
2022,2022-03,2022-03-15,16464
2022,2022-03,2022-03-14,22352
2022,2022-03,2022-03-13,9914
2022,2022-03,2022-03-12,17411
2022,2022-03,2022-03-11,19894
2022,2022-03,2022-03-10,11779
2022,2022-03,2022-03-09,16849
2022,2022-03,2022-03-08,23660
2022,2022-03,2022-03-07,13777
2022,2022-03,2022-03-06,20068
2022,2022-03,2022-03-05,79458
2022,2022-03,2022-03-04,14813
2022,2022-03,2022-03-03,15681
2022,2022-03,2022-03-02,15992
2022,2022-03,2022-03-01,23199
