year,month_year,date,day_count
2022,2022-01,2022-01-24,15574
2022,2022-01,2022-01-23,12164
2022,2022-01,2022-01-22,13963
2022,2022-01,2022-01-21,9730
2022,2022-01,2022-01-20,30554
2022,2022-01,2022-01-19,16788
2022,2022-01,2022-01-18,16268
2022,2022-01,2022-01-17,2900
2022,2022-01,2022-01-16,4748
2022,2022-01,2022-01-15,7974
2022,2022-01,2022-01-14,10397
2022,2022-01,2022-01-13,23848
2022,2022-01,2022-01-12,34918
2022,2022-01,2022-01-11,14622
2022,2022-01,2022-01-10,18203
2022,2022-01,2022-01-09,4626
2022,2022-01,2022-01-08,5597
2022,2022-01,2022-01-07,12367
2022,2022-01,2022-01-06,42109
2022,2022-01,2022-01-05,26777
2022,2022-01,2022-01-04,19065
2022,2022-01,2022-01-03,18890
2022,2022-01,2022-01-02,8611
