year,month_year,date,day_count
2020,2020-10,2020-10-22,1553163
2020,2020-10,2020-10-21,1465942
2020,2020-10,2020-10-20,1652533
2020,2020-10,2020-10-19,1707701
2020,2020-10,2020-10-18,1403246
2020,2020-10,2020-10-17,1597955
2020,2020-10,2020-10-16,2470684
2020,2020-10,2020-10-15,1638364
2020,2020-10,2020-10-14,1335657
2020,2020-10,2020-10-13,933950
2020,2020-10,2020-10-12,979534
2020,2020-10,2020-10-11,1042963
2020,2020-10,2020-10-10,969743
2020,2020-10,2020-10-09,1079562
2020,2020-10,2020-10-08,2309880
2020,2020-10,2020-10-07,1578892
2020,2020-10,2020-10-06,1906397
2020,2020-10,2020-10-05,1162819
2020,2020-10,2020-10-04,985628
2020,2020-10,2020-10-03,1080144
2020,2020-10,2020-10-02,1360485
2020,2020-10,2020-10-01,1350354
2020,2020-09,2020-09-30,4808791
2020,2020-09,2020-09-29,1206344
2020,2020-09,2020-09-28,841745
2020,2020-09,2020-09-27,1049039
2020,2020-09,2020-09-26,698762
2020,2020-09,2020-09-25,619787
2020,2020-09,2020-09-24,758510
2020,2020-09,2020-09-23,844198
2020,2020-09,2020-09-22,623536
2020,2020-09,2020-09-21,628202
2020,2020-09,2020-09-20,875788
2020,2020-09,2020-09-19,629508
2020,2020-09,2020-09-18,1143347
2020,2020-09,2020-09-17,811039
2020,2020-09,2020-09-16,996691
2020,2020-09,2020-09-15,884607
2020,2020-09,2020-09-14,925768
2020,2020-09,2020-09-13,727157
2020,2020-09,2020-09-12,511044
2020,2020-09,2020-09-11,581356
2020,2020-09,2020-09-10,864269
2020,2020-09,2020-09-09,691383
2020,2020-09,2020-09-08,689355
2020,2020-09,2020-09-07,753471
2020,2020-09,2020-09-06,700051
2020,2020-09,2020-09-05,764748
2020,2020-09,2020-09-04,933489
2020,2020-09,2020-09-03,855415
2020,2020-09,2020-09-02,799427
2020,2020-09,2020-09-01,1048611
2020,2020-08,2020-08-31,1443789
2020,2020-08,2020-08-30,672951
2020,2020-08,2020-08-29,710783
2020,2020-08,2020-08-28,1363203
2020,2020-08,2020-08-27,964211
2020,2020-08,2020-08-26,684967
2020,2020-08,2020-08-25,637117
2020,2020-08,2020-08-24,567713
2020,2020-08,2020-08-23,572484
2020,2020-08,2020-08-22,721178
2020,2020-08,2020-08-21,2071115
2020,2020-08,2020-08-20,1031444
2020,2020-08,2020-08-19,1194558
2020,2020-08,2020-08-18,1083698
2020,2020-08,2020-08-17,735767
2020,2020-08,2020-08-16,723992
2020,2020-08,2020-08-15,702660
2020,2020-08,2020-08-14,622254
2020,2020-08,2020-08-13,1138279
2020,2020-08,2020-08-12,1710609
2020,2020-08,2020-08-11,1714044
2020,2020-08,2020-08-10,531773
2020,2020-08,2020-08-09,525035
2020,2020-08,2020-08-08,610593
2020,2020-08,2020-08-07,815212
2020,2020-08,2020-08-06,669767
2020,2020-08,2020-08-05,558346
2020,2020-08,2020-08-04,458378
2020,2020-08,2020-08-03,457137
2020,2020-08,2020-08-02,481437
2020,2020-08,2020-08-01,380282
2020,2020-07,2020-07-31,461348
2020,2020-07,2020-07-30,381041
2020,2020-07,2020-07-29,395411
2020,2020-07,2020-07-28,448439
2020,2020-07,2020-07-27,480851
2020,2020-07,2020-07-26,604066
2020,2020-07,2020-07-25,280733
2020,2020-07,2020-07-24,323903
2020,2020-07,2020-07-23,584136
2020,2020-07,2020-07-22,535042
2020,2020-07,2020-07-21,503917
2020,2020-07,2020-07-20,555405
2020,2020-07,2020-07-19,430433
2020,2020-07,2020-07-18,440721
2020,2020-07,2020-07-17,463286
2020,2020-07,2020-07-16,319866
2020,2020-07,2020-07-15,452141
2020,2020-07,2020-07-14,429301
2020,2020-07,2020-07-13,367085
2020,2020-07,2020-07-12,354887
2020,2020-07,2020-07-11,360544
2020,2020-07,2020-07-10,461600
2020,2020-07,2020-07-09,621108
2020,2020-07,2020-07-08,395591
2020,2020-07,2020-07-07,379225
2020,2020-07,2020-07-06,414061
2020,2020-07,2020-07-05,408296
2020,2020-07,2020-07-04,428115
2020,2020-07,2020-07-03,373877
2020,2020-07,2020-07-02,506749
2020,2020-07,2020-07-01,519472
2020,2020-06,2020-06-30,488034
2020,2020-06,2020-06-29,376963
2020,2020-06,2020-06-28,427150
2020,2020-06,2020-06-27,372700
2020,2020-06,2020-06-26,594738
2020,2020-06,2020-06-25,549587
2020,2020-06,2020-06-24,436788
2020,2020-06,2020-06-23,338712
2020,2020-06,2020-06-22,400834
2020,2020-06,2020-06-21,479845
2020,2020-06,2020-06-20,302229
2020,2020-06,2020-06-19,385513
2020,2020-06,2020-06-18,394361
2020,2020-06,2020-06-17,385434
2020,2020-06,2020-06-16,338238
2020,2020-06,2020-06-15,293574
2020,2020-06,2020-06-14,380229
2020,2020-06,2020-06-13,402875
2020,2020-06,2020-06-12,405058
2020,2020-06,2020-06-11,377355
2020,2020-06,2020-06-10,408105
2020,2020-06,2020-06-09,365670
2020,2020-06,2020-06-08,472616
2020,2020-06,2020-06-07,509468
2020,2020-06,2020-06-06,459203
2020,2020-06,2020-06-05,520945
2020,2020-06,2020-06-04,362721
2020,2020-06,2020-06-03,482262
2020,2020-06,2020-06-02,775739
2020,2020-06,2020-06-01,566659
2020,2020-05,2020-05-31,348291
2020,2020-05,2020-05-30,329610
2020,2020-05,2020-05-29,439020
2020,2020-05,2020-05-28,435232
2020,2020-05,2020-05-27,494829
2020,2020-05,2020-05-26,359471
2020,2020-05,2020-05-25,388309
2020,2020-05,2020-05-24,615686
2020,2020-05,2020-05-23,731725
2020,2020-05,2020-05-22,874002
2020,2020-05,2020-05-21,372776
2020,2020-05,2020-05-20,419757
2020,2020-05,2020-05-19,288160
2020,2020-05,2020-05-18,298348
2020,2020-05,2020-05-17,391186
2020,2020-05,2020-05-16,305672
2020,2020-05,2020-05-15,391041
2020,2020-05,2020-05-14,349369
2020,2020-05,2020-05-13,356250
2020,2020-05,2020-05-12,398443
2020,2020-05,2020-05-11,271042
2020,2020-05,2020-05-10,244307
2020,2020-05,2020-05-09,236670
2020,2020-05,2020-05-08,276531
2020,2020-05,2020-05-07,323710
2020,2020-05,2020-05-06,328720
2020,2020-05,2020-05-05,268569
2020,2020-05,2020-05-04,332924
2020,2020-05,2020-05-03,525629
2020,2020-05,2020-05-02,593713
2020,2020-05,2020-05-01,729794
2020,2020-04,2020-04-30,496408
2020,2020-04,2020-04-29,433623
2020,2020-04,2020-04-28,509534
2020,2020-04,2020-04-27,425899
2020,2020-04,2020-04-26,348892
2020,2020-04,2020-04-25,600480
2020,2020-04,2020-04-24,493298
2020,2020-04,2020-04-23,305756
2020,2020-04,2020-04-22,249692
2020,2020-04,2020-04-21,326277
2020,2020-04,2020-04-20,278395
2020,2020-04,2020-04-19,341729
2020,2020-04,2020-04-18,284408
2020,2020-04,2020-04-17,347782
2020,2020-04,2020-04-16,415089
2020,2020-04,2020-04-15,518091
2020,2020-04,2020-04-14,708336
2020,2020-04,2020-04-13,544278
2020,2020-04,2020-04-12,372645
2020,2020-04,2020-04-11,316177
2020,2020-04,2020-04-10,408590
2020,2020-04,2020-04-09,594476
2020,2020-04,2020-04-08,641822
2020,2020-04,2020-04-07,235024
2020,2020-04,2020-04-06,258641
2020,2020-04,2020-04-05,278218
2020,2020-04,2020-04-04,224905
2020,2020-04,2020-04-03,249985
2020,2020-04,2020-04-02,263859
2020,2020-04,2020-04-01,250657
2020,2020-03,2020-03-31,257231
2020,2020-03,2020-03-30,289989
2020,2020-03,2020-03-29,436195
2020,2020-03,2020-03-28,361995
2020,2020-03,2020-03-27,394320
2020,2020-03,2020-03-26,434196
2020,2020-03,2020-03-25,404699
2020,2020-03,2020-03-24,338271
2020,2020-03,2020-03-23,382696
2020,2020-03,2020-03-22,360928
2020,2020-03,2020-03-21,332349
2020,2020-03,2020-03-20,339451
