year,month_year,date,day_count
2022,2022-11,2022-11-05,536282
2022,2022-11,2022-11-04,806859
2022,2022-11,2022-11-03,611307
2022,2022-11,2022-11-02,674624
2022,2022-11,2022-11-01,725522
2022,2022-10,2022-10-31,838693
2022,2022-10,2022-10-30,766778
2022,2022-10,2022-10-29,1015936
2022,2022-10,2022-10-28,2109586
2022,2022-10,2022-10-27,387114
2022,2022-10,2022-10-26,164381
2022,2022-10,2022-10-25,84859
2022,2022-10,2022-10-24,94127
2022,2022-10,2022-10-23,84952
2022,2022-10,2022-10-22,108217
2022,2022-10,2022-10-21,206726
2022,2022-10,2022-10-20,114266
2022,2022-10,2022-10-19,86002
2022,2022-10,2022-10-18,91174
2022,2022-10,2022-10-17,89879
2022,2022-10,2022-10-16,130850
2022,2022-10,2022-10-15,178958
2022,2022-10,2022-10-14,270978
2022,2022-10,2022-10-13,103238
2022,2022-10,2022-10-12,162054
2022,2022-10,2022-10-11,207840
2022,2022-10,2022-10-10,124881
2022,2022-10,2022-10-09,115147
2022,2022-10,2022-10-08,125647
2022,2022-10,2022-10-07,144804
2022,2022-10,2022-10-06,222692
2022,2022-10,2022-10-05,346951
2022,2022-10,2022-10-04,411002
2022,2022-10,2022-10-03,183189
2022,2022-10,2022-10-02,42668
2022,2022-10,2022-10-01,66365
2022,2022-09,2022-09-30,58997
2022,2022-09,2022-09-29,40871
2022,2022-09,2022-09-28,39354
2022,2022-09,2022-09-27,49363
2022,2022-09,2022-09-26,34375
2022,2022-09,2022-09-25,35264
2022,2022-09,2022-09-24,55986
2022,2022-09,2022-09-23,63129
2022,2022-09,2022-09-22,42221
2022,2022-09,2022-09-21,46250
2022,2022-09,2022-09-20,40442
2022,2022-09,2022-09-19,34816
2022,2022-09,2022-09-18,26133
2022,2022-09,2022-09-17,34887
2022,2022-09,2022-09-16,37677
2022,2022-09,2022-09-15,33576
2022,2022-09,2022-09-14,33987
2022,2022-09,2022-09-13,41683
2022,2022-09,2022-09-12,28020
2022,2022-09,2022-09-11,22442
2022,2022-09,2022-09-10,27605
2022,2022-09,2022-09-09,36449
2022,2022-09,2022-09-08,49999
2022,2022-09,2022-09-07,50304
2022,2022-09,2022-09-06,67034
2022,2022-09,2022-09-05,33894
2022,2022-09,2022-09-04,36242
2022,2022-09,2022-09-03,32164
2022,2022-09,2022-09-02,30190
2022,2022-09,2022-09-01,32094
2022,2022-08,2022-08-31,42802
2022,2022-08,2022-08-30,70767
2022,2022-08,2022-08-29,47709
2022,2022-08,2022-08-28,29295
2022,2022-08,2022-08-27,29492
2022,2022-08,2022-08-26,43238
2022,2022-08,2022-08-25,37839
2022,2022-08,2022-08-24,42687
2022,2022-08,2022-08-23,42632
2022,2022-08,2022-08-22,45751
2022,2022-08,2022-08-21,39041
2022,2022-08,2022-08-20,29934
2022,2022-08,2022-08-19,45789
2022,2022-08,2022-08-18,60858
2022,2022-08,2022-08-17,175791
2022,2022-08,2022-08-16,64144
2022,2022-08,2022-08-15,36419
2022,2022-08,2022-08-14,32970
2022,2022-08,2022-08-13,40006
2022,2022-08,2022-08-12,44907
2022,2022-08,2022-08-11,51855
2022,2022-08,2022-08-10,86630
2022,2022-08,2022-08-09,27429
2022,2022-08,2022-08-08,31935
2022,2022-08,2022-08-07,40496
2022,2022-08,2022-08-06,40869
2022,2022-08,2022-08-05,49329
2022,2022-08,2022-08-04,28296
2022,2022-08,2022-08-03,34340
2022,2022-08,2022-08-02,33360
2022,2022-08,2022-08-01,43703
2022,2022-07,2022-07-31,30695
2022,2022-07,2022-07-30,36857
2022,2022-07,2022-07-29,30316
2022,2022-07,2022-07-28,30071
2022,2022-07,2022-07-27,43902
2022,2022-07,2022-07-26,40221
2022,2022-07,2022-07-25,66204
2022,2022-07,2022-07-24,52740
2022,2022-07,2022-07-23,31188
2022,2022-07,2022-07-22,36254
2022,2022-07,2022-07-21,67660
2022,2022-07,2022-07-20,76709
2022,2022-07,2022-07-19,78681
2022,2022-07,2022-07-18,43670
2022,2022-07,2022-07-17,46211
2022,2022-07,2022-07-16,63417
2022,2022-07,2022-07-15,78242
2022,2022-07,2022-07-14,71202
2022,2022-07,2022-07-13,109829
2022,2022-07,2022-07-12,121987
2022,2022-07,2022-07-11,123700
2022,2022-07,2022-07-10,135837
2022,2022-07,2022-07-09,361358
2022,2022-07,2022-07-08,280770
2022,2022-07,2022-07-07,129179
2022,2022-07,2022-07-06,60910
2022,2022-07,2022-07-05,47917
2022,2022-07,2022-07-04,61653
2022,2022-07,2022-07-03,50154
2022,2022-07,2022-07-02,46979
2022,2022-07,2022-07-01,41332
2022,2022-06,2022-06-30,40939
2022,2022-06,2022-06-29,43423
2022,2022-06,2022-06-28,52938
2022,2022-06,2022-06-27,46631
2022,2022-06,2022-06-26,34726
2022,2022-06,2022-06-25,41107
2022,2022-06,2022-06-24,46602
2022,2022-06,2022-06-23,44165
2022,2022-06,2022-06-22,71145
2022,2022-06,2022-06-21,126610
2022,2022-06,2022-06-20,87615
2022,2022-06,2022-06-19,75133
2022,2022-06,2022-06-18,94821
2022,2022-06,2022-06-17,132411
2022,2022-06,2022-06-16,129890
2022,2022-06,2022-06-15,115686
2022,2022-06,2022-06-14,61388
2022,2022-06,2022-06-13,44117
2022,2022-06,2022-06-12,43383
2022,2022-06,2022-06-11,44339
2022,2022-06,2022-06-10,40520
2022,2022-06,2022-06-09,53332
2022,2022-06,2022-06-08,57834
2022,2022-06,2022-06-07,80645
2022,2022-06,2022-06-06,136357
2022,2022-06,2022-06-05,88621
2022,2022-06,2022-06-04,87788
2022,2022-06,2022-06-03,118265
2022,2022-06,2022-06-02,84564
2022,2022-06,2022-06-01,100206
2022,2022-05,2022-05-31,105285
2022,2022-05,2022-05-30,108052
2022,2022-05,2022-05-29,76927
2022,2022-05,2022-05-28,93437
2022,2022-05,2022-05-27,134948
2022,2022-05,2022-05-26,99936
2022,2022-05,2022-05-25,93665
2022,2022-05,2022-05-24,128182
2022,2022-05,2022-05-23,163950
2022,2022-05,2022-05-22,223925
2022,2022-05,2022-05-21,432566
2022,2022-05,2022-05-20,648102
2022,2022-05,2022-05-19,367546
2022,2022-05,2022-05-18,336474
2022,2022-05,2022-05-17,234973
2022,2022-05,2022-05-16,144601
2022,2022-05,2022-05-15,151088
2022,2022-05,2022-05-14,160223
2022,2022-05,2022-05-13,262199
2022,2022-05,2022-05-12,167309
2022,2022-05,2022-05-11,251624
2022,2022-05,2022-05-10,256853
2022,2022-05,2022-05-09,225695
2022,2022-05,2022-05-08,170476
2022,2022-05,2022-05-07,193566
2022,2022-05,2022-05-06,231387
2022,2022-05,2022-05-05,264659
2022,2022-05,2022-05-04,225568
2022,2022-05,2022-05-03,228017
2022,2022-05,2022-05-02,266318
2022,2022-05,2022-05-01,314965
2022,2022-04,2022-04-30,500898
2022,2022-04,2022-04-29,533995
2022,2022-04,2022-04-28,828999
2022,2022-04,2022-04-27,1492432
2022,2022-04,2022-04-26,2989348
2022,2022-04,2022-04-25,2033871
2022,2022-04,2022-04-24,143284
2022,2022-04,2022-04-23,136272
2022,2022-04,2022-04-22,147422
2022,2022-04,2022-04-21,169786
2022,2022-04,2022-04-20,152990
2022,2022-04,2022-04-19,173618
2022,2022-04,2022-04-18,215753
2022,2022-04,2022-04-17,255158
2022,2022-04,2022-04-16,547744
2022,2022-04,2022-04-15,965497
2022,2022-04,2022-04-14,995270
2022,2022-04,2022-04-13,104869
2022,2022-04,2022-04-12,95260
2022,2022-04,2022-04-11,228150
2022,2022-04,2022-04-10,122733
2022,2022-04,2022-04-09,92736
2022,2022-04,2022-04-08,132246
2022,2022-04,2022-04-07,127304
2022,2022-04,2022-04-06,210687
2022,2022-04,2022-04-05,444976
2022,2022-04,2022-04-04,277908
2022,2022-04,2022-04-03,47466
2022,2022-04,2022-04-02,33265
2022,2022-04,2022-04-01,36696
2022,2022-03,2022-03-31,38654
2022,2022-03,2022-03-30,36265
2022,2022-03,2022-03-29,42025
2022,2022-03,2022-03-28,63024
2022,2022-03,2022-03-27,91240
2022,2022-03,2022-03-26,66703
2022,2022-03,2022-03-25,43408
2022,2022-03,2022-03-24,28557
2022,2022-03,2022-03-23,37778
2022,2022-03,2022-03-22,45734
2022,2022-03,2022-03-21,33688
2022,2022-03,2022-03-20,31246
2022,2022-03,2022-03-19,34666
2022,2022-03,2022-03-18,45166
2022,2022-03,2022-03-17,50830
2022,2022-03,2022-03-16,62812
2022,2022-03,2022-03-15,101277
2022,2022-03,2022-03-14,135009
2022,2022-03,2022-03-13,30322
2022,2022-03,2022-03-12,37265
2022,2022-03,2022-03-11,51694
2022,2022-03,2022-03-10,52288
2022,2022-03,2022-03-09,62466
2022,2022-03,2022-03-08,55152
2022,2022-03,2022-03-07,53719
2022,2022-03,2022-03-06,101627
2022,2022-03,2022-03-05,110999
2022,2022-03,2022-03-04,41655
2022,2022-03,2022-03-03,63955
2022,2022-03,2022-03-02,53940
2022,2022-03,2022-03-01,72594
2022,2022-02,2022-02-28,63670
2022,2022-02,2022-02-27,149519
2022,2022-02,2022-02-26,52927
2022,2022-02,2022-02-25,30254
2022,2022-02,2022-02-24,34418
2022,2022-02,2022-02-23,53255
2022,2022-02,2022-02-22,36011
