month_year,day_count
2022-06,2450548
2022-05,160975
2022-04,227569
2022-03,252346
2022-02,171199
2022-01,429549
2021-12,414855
2021-11,300478
2021-10,292077
2021-09,64689
2021-08,33492
2021-07,48510
2021-06,0
2021-05,2
2021-04,2
2021-03,0
2021-02,3
