year,month_year,date,day_count
2022,2022-05,2022-05-03,2203473
2022,2022-05,2022-05-02,10047
2022,2022-05,2022-05-01,5757
2022,2022-04,2022-04-30,10610
2022,2022-04,2022-04-29,15012
2022,2022-04,2022-04-28,8898
2022,2022-04,2022-04-27,11058
2022,2022-04,2022-04-26,7159
2022,2022-04,2022-04-25,4721
2022,2022-04,2022-04-24,4376
2022,2022-04,2022-04-23,12821
2022,2022-04,2022-04-22,7064
2022,2022-04,2022-04-21,6294
2022,2022-04,2022-04-20,7838
2022,2022-04,2022-04-19,9065
2022,2022-04,2022-04-18,7295
2022,2022-04,2022-04-17,8696
2022,2022-04,2022-04-16,6207
2022,2022-04,2022-04-15,14642
2022,2022-04,2022-04-14,14801
2022,2022-04,2022-04-13,15088
2022,2022-04,2022-04-12,12668
2022,2022-04,2022-04-11,7551
2022,2022-04,2022-04-10,18871
2022,2022-04,2022-04-09,16284
2022,2022-04,2022-04-08,12220
2022,2022-04,2022-04-07,18296
2022,2022-04,2022-04-06,17623
2022,2022-04,2022-04-05,8873
2022,2022-04,2022-04-04,6456
2022,2022-04,2022-04-03,10613
2022,2022-04,2022-04-02,3520
2022,2022-04,2022-04-01,4871
2022,2022-03,2022-03-31,6619
2022,2022-03,2022-03-30,4645
2022,2022-03,2022-03-29,4422
2022,2022-03,2022-03-28,4449
2022,2022-03,2022-03-27,5447
2022,2022-03,2022-03-26,4859
2022,2022-03,2022-03-25,6903
2022,2022-03,2022-03-24,11011
2022,2022-03,2022-03-23,31391
2022,2022-03,2022-03-22,16501
2022,2022-03,2022-03-21,13432
2022,2022-03,2022-03-20,3339
2022,2022-03,2022-03-19,3599
2022,2022-03,2022-03-18,3966
2022,2022-03,2022-03-17,6657
2022,2022-03,2022-03-16,14840
2022,2022-03,2022-03-15,12477
2022,2022-03,2022-03-14,4074
2022,2022-03,2022-03-13,3428
2022,2022-03,2022-03-12,3728
2022,2022-03,2022-03-11,6813
2022,2022-03,2022-03-10,5264
2022,2022-03,2022-03-09,7287
2022,2022-03,2022-03-08,5477
2022,2022-03,2022-03-07,3708
2022,2022-03,2022-03-06,4727
2022,2022-03,2022-03-05,4733
2022,2022-03,2022-03-04,6913
2022,2022-03,2022-03-03,7310
2022,2022-03,2022-03-02,23046
2022,2022-03,2022-03-01,42472
2022,2022-02,2022-02-28,6811
2022,2022-02,2022-02-27,3139
2022,2022-02,2022-02-26,4428
2022,2022-02,2022-02-25,4378
2022,2022-02,2022-02-24,4341
2022,2022-02,2022-02-23,6260
2022,2022-02,2022-02-22,5837
2022,2022-02,2022-02-21,8830
2022,2022-02,2022-02-20,7694
2022,2022-02,2022-02-19,7917
2022,2022-02,2022-02-18,5764
2022,2022-02,2022-02-17,4733
2022,2022-02,2022-02-16,5101
2022,2022-02,2022-02-15,4531
2022,2022-02,2022-02-14,4534
2022,2022-02,2022-02-13,3182
2022,2022-02,2022-02-12,4038
2022,2022-02,2022-02-11,4755
2022,2022-02,2022-02-10,5234
2022,2022-02,2022-02-09,4484
2022,2022-02,2022-02-08,5301
2022,2022-02,2022-02-07,4761
2022,2022-02,2022-02-06,3848
2022,2022-02,2022-02-05,3889
2022,2022-02,2022-02-04,4137
2022,2022-02,2022-02-03,7145
2022,2022-02,2022-02-02,7379
2022,2022-02,2022-02-01,4214
2022,2022-01,2022-01-31,5589
2022,2022-01,2022-01-30,8093
2022,2022-01,2022-01-29,5065
2022,2022-01,2022-01-28,8810
2022,2022-01,2022-01-27,12952
2022,2022-01,2022-01-26,10290
2022,2022-01,2022-01-25,7943
2022,2022-01,2022-01-24,14051
2022,2022-01,2022-01-23,42229
2022,2022-01,2022-01-22,94022
2022,2022-01,2022-01-21,41984
2022,2022-01,2022-01-20,8391
2022,2022-01,2022-01-19,5824
2022,2022-01,2022-01-18,5114
2022,2022-01,2022-01-17,3808
2022,2022-01,2022-01-16,4646
2022,2022-01,2022-01-15,3116
2022,2022-01,2022-01-14,6140
2022,2022-01,2022-01-13,6249
2022,2022-01,2022-01-12,7149
2022,2022-01,2022-01-11,10692
2022,2022-01,2022-01-10,5135
2022,2022-01,2022-01-09,3578
2022,2022-01,2022-01-08,5367
2022,2022-01,2022-01-07,6120
2022,2022-01,2022-01-06,3411
2022,2022-01,2022-01-05,3713
2022,2022-01,2022-01-04,4458
2022,2022-01,2022-01-03,3773
2022,2022-01,2022-01-02,4114
2022,2022-01,2022-01-01,4778
2021,2021-12,2021-12-31,8725
2021,2021-12,2021-12-30,4849
2021,2021-12,2021-12-29,5308
2021,2021-12,2021-12-28,7259
2021,2021-12,2021-12-27,18090
2021,2021-12,2021-12-26,5307
2021,2021-12,2021-12-25,2515
2021,2021-12,2021-12-24,3075
2021,2021-12,2021-12-23,4558
2021,2021-12,2021-12-22,6288
2021,2021-12,2021-12-21,4303
2021,2021-12,2021-12-20,4190
2021,2021-12,2021-12-19,4802
2021,2021-12,2021-12-18,4854
2021,2021-12,2021-12-17,9089
2021,2021-12,2021-12-16,13316
2021,2021-12,2021-12-15,10178
2021,2021-12,2021-12-14,10814
2021,2021-12,2021-12-13,14079
2021,2021-12,2021-12-12,11810
2021,2021-12,2021-12-11,20378
2021,2021-12,2021-12-10,28562
2021,2021-12,2021-12-09,18381
2021,2021-12,2021-12-08,20081
2021,2021-12,2021-12-07,19100
2021,2021-12,2021-12-06,29837
2021,2021-12,2021-12-05,44756
2021,2021-12,2021-12-04,66275
2021,2021-12,2021-12-03,110166
2021,2021-12,2021-12-02,274380
2021,2021-12,2021-12-01,237093
2021,2021-11,2021-11-30,25244
2021,2021-11,2021-11-29,14420
2021,2021-11,2021-11-28,7063
2021,2021-11,2021-11-27,3154
2021,2021-11,2021-11-26,3096
2021,2021-11,2021-11-25,2655
2021,2021-11,2021-11-24,4241
2021,2021-11,2021-11-23,5413
2021,2021-11,2021-11-22,6457
2021,2021-11,2021-11-21,3046
2021,2021-11,2021-11-20,4528
2021,2021-11,2021-11-19,8049
2021,2021-11,2021-11-18,5206
2021,2021-11,2021-11-17,6998
2021,2021-11,2021-11-16,6915
2021,2021-11,2021-11-15,3452
2021,2021-11,2021-11-14,2634
2021,2021-11,2021-11-13,3088
2021,2021-11,2021-11-12,3275
2021,2021-11,2021-11-11,3009
2021,2021-11,2021-11-10,3012
2021,2021-11,2021-11-09,3699
2021,2021-11,2021-11-08,3356
2021,2021-11,2021-11-07,2544
2021,2021-11,2021-11-06,2457
2021,2021-11,2021-11-05,3318
2021,2021-11,2021-11-04,4375
2021,2021-11,2021-11-03,9515
2021,2021-11,2021-11-02,7816
2021,2021-11,2021-11-01,15708
2021,2021-10,2021-10-31,4601
2021,2021-10,2021-10-30,4744
