month_year,day_count
2022-06,11392
2022-05,9915
2022-04,8735
2022-03,7790
2022-02,6000
2022-01,8246
2021-12,6511
2021-11,4396
2021-10,5133
2021-09,5116
2021-08,4897
2021-07,5449
2021-06,6363
2021-05,34553
2021-04,5906
2021-03,4877
2021-02,7127
2021-01,4785
