,zipCode,waitTime,time
0,90001,8.0,2020-11-03 11:20:09.110326
1,90002,6.666666666666667,2020-11-03 11:20:09.110326
2,90003,3.0,2020-11-03 11:20:09.110326
3,90004,7.25,2020-11-03 11:20:09.110326
4,90005,8.0,2020-11-03 11:20:09.110326
5,90006,8.0,2020-11-03 11:20:09.110326
6,90007,6.666666666666667,2020-11-03 11:20:09.110326
7,90008,6.0,2020-11-03 11:20:09.110326
8,90010,6.5,2020-11-03 11:20:09.110326
9,90011,9.0,2020-11-03 11:20:09.110326
10,90012,8.0,2020-11-03 11:20:09.110326
11,90013,8.0,2020-11-03 11:20:09.110326
12,90015,7.0,2020-11-03 11:20:09.110326
13,90016,7.75,2020-11-03 11:20:09.110326
14,90017,5.333333333333333,2020-11-03 11:20:09.110326
15,90018,8.0,2020-11-03 11:20:09.110326
16,90019,8.0,2020-11-03 11:20:09.110326
17,90020,8.0,2020-11-03 11:20:09.110326
18,90022,5.6,2020-11-03 11:20:09.110326
19,90023,3.6666666666666665,2020-11-03 11:20:09.110326
20,90024,8.0,2020-11-03 11:20:09.110326
21,90025,6.666666666666667,2020-11-03 11:20:09.110326
22,90026,8.0,2020-11-03 11:20:09.110326
23,90027,6.666666666666667,2020-11-03 11:20:09.110326
24,90028,5.333333333333333,2020-11-03 11:20:09.110326
25,90029,5.25,2020-11-03 11:20:09.110326
26,90031,6.4,2020-11-03 11:20:09.110326
27,90032,8.0,2020-11-03 11:20:09.110326
28,90033,6.0,2020-11-03 11:20:09.110326
29,90034,6.5,2020-11-03 11:20:09.110326
30,90035,7.0,2020-11-03 11:20:09.110326
31,90036,8.0,2020-11-03 11:20:09.110326
32,90037,4.166666666666667,2020-11-03 11:20:09.110326
33,90038,8.0,2020-11-03 11:20:09.110326
34,90039,8.0,2020-11-03 11:20:09.110326
35,90040,8.0,2020-11-03 11:20:09.110326
36,90041,6.2,2020-11-03 11:20:09.110326
37,90042,4.0,2020-11-03 11:20:09.110326
38,90043,7.25,2020-11-03 11:20:09.110326
