,zipCode,waitTime,time
0,90001,6.0,2020-11-03 17:57:55.746468
1,90002,8.0,2020-11-03 17:57:55.746468
2,90003,35.0,2020-11-03 17:57:55.746468
3,90004,7.0,2020-11-03 17:57:55.746468
4,90005,8.0,2020-11-03 17:57:55.746468
5,90006,23.0,2020-11-03 17:57:55.746468
6,90007,6.333333333333333,2020-11-03 17:57:55.746468
7,90008,6.0,2020-11-03 17:57:55.746468
8,90010,12.0,2020-11-03 17:57:55.746468
9,90011,25.333333333333332,2020-11-03 17:57:55.746468
10,90012,7.5,2020-11-03 17:57:55.746468
11,90013,8.0,2020-11-03 17:57:55.746468
12,90015,4.75,2020-11-03 17:57:55.746468
13,90016,7.5,2020-11-03 17:57:55.746468
14,90017,6.0,2020-11-03 17:57:55.746468
15,90018,7.333333333333333,2020-11-03 17:57:55.746468
16,90019,8.0,2020-11-03 17:57:55.746468
17,90020,7.0,2020-11-03 17:57:55.746468
18,90022,7.4,2020-11-03 17:57:55.746468
19,90023,11.666666666666666,2020-11-03 17:57:55.746468
20,90024,6.0,2020-11-03 17:57:55.746468
21,90025,8.0,2020-11-03 17:57:55.746468
22,90026,8.0,2020-11-03 17:57:55.746468
23,90027,8.0,2020-11-03 17:57:55.746468
24,90028,6.666666666666667,2020-11-03 17:57:55.746468
25,90029,5.0,2020-11-03 17:57:55.746468
26,90031,7.2,2020-11-03 17:57:55.746468
27,90032,6.25,2020-11-03 17:57:55.746468
28,90033,8.25,2020-11-03 17:57:55.746468
29,90034,8.0,2020-11-03 17:57:55.746468
30,90035,8.0,2020-11-03 17:57:55.746468
31,90036,8.0,2020-11-03 17:57:55.746468
32,90037,6.333333333333333,2020-11-03 17:57:55.746468
33,90038,8.0,2020-11-03 17:57:55.746468
34,90039,8.0,2020-11-03 17:57:55.746468
35,90040,7.0,2020-11-03 17:57:55.746468
36,90041,7.2,2020-11-03 17:57:55.746468
37,90042,8.0,2020-11-03 17:57:55.746468
38,90043,6.25,2020-11-03 17:57:55.746468
39,90044,6.5,2020-11-03 17:57:55.746468
40,90045,6.666666666666667,2020-11-03 17:57:55.746468
41,90046,8.0,2020-11-03 17:57:55.746468
42,90047,8.0,2020-11-03 17:57:55.746468
43,90049,4.5,2020-11-03 17:57:55.746468
44,90057,9.5,2020-11-03 17:57:55.746468
45,90058,6.0,2020-11-03 17:57:55.746468
46,90059,6.125,2020-11-03 17:57:55.746468
47,90061,8.0,2020-11-03 17:57:55.746468
48,90062,5.0,2020-11-03 17:57:55.746468
49,90063,8.0,2020-11-03 17:57:55.746468
50,90064,8.0,2020-11-03 17:57:55.746468
51,90065,7.333333333333333,2020-11-03 17:57:55.746468
52,90066,6.0,2020-11-03 17:57:55.746468
53,90067,6.0,2020-11-03 17:57:55.746468
54,90068,4.0,2020-11-03 17:57:55.746468
55,90069,8.0,2020-11-03 17:57:55.746468
56,90071,8.0,2020-11-03 17:57:55.746468
57,90089,5.0,2020-11-03 17:57:55.746468
58,90095,8.0,2020-11-03 17:57:55.746468
59,90201,12.571428571428571,2020-11-03 17:57:55.746468
60,90210,6.4,2020-11-03 17:57:55.746468
61,90211,5.333333333333333,2020-11-03 17:57:55.746468
62,90212,2.0,2020-11-03 17:57:55.746468
63,90220,12.0,2020-11-03 17:57:55.746468
64,90221,9.8,2020-11-03 17:57:55.746468
65,90222,6.0,2020-11-03 17:57:55.746468
66,90230,7.25,2020-11-03 17:57:55.746468
67,90232-3510,8.0,2020-11-03 17:57:55.746468
68,90241,30.0,2020-11-03 17:57:55.746468
69,90242,8.0,2020-11-03 17:57:55.746468
70,90245,6.0,2020-11-03 17:57:55.746468
71,90247,8.0,2020-11-03 17:57:55.746468
72,90248,8.0,2020-11-03 17:57:55.746468
73,90249,8.0,2020-11-03 17:57:55.746468
74,90250,7.0,2020-11-03 17:57:55.746468
75,90254,8.0,2020-11-03 17:57:55.746468
76,90255,2.8,2020-11-03 17:57:55.746468
77,90260,6.5,2020-11-03 17:57:55.746468
78,90262,9.5,2020-11-03 17:57:55.746468
79,90265,7.0,2020-11-03 17:57:55.746468
80,90266,8.0,2020-11-03 17:57:55.746468
