,zipCode,waitTime,time
0,90001,7.75,2020-11-03 19:40:20.736192
1,90002,8.0,2020-11-03 19:40:20.736192
2,90003,34.0,2020-11-03 19:40:20.736192
3,90004,4.75,2020-11-03 19:40:20.736192
4,90005,8.0,2020-11-03 19:40:20.736192
5,90006,8.0,2020-11-03 19:40:20.736192
6,90007,5.333333333333333,2020-11-03 19:40:20.736192
7,90008,6.0,2020-11-03 19:40:20.736192
8,90010,17.0,2020-11-03 19:40:20.736192
9,90011,18.0,2020-11-03 19:40:20.736192
10,90012,8.0,2020-11-03 19:40:20.736192
11,90013,8.0,2020-11-03 19:40:20.736192
12,90015,7.0,2020-11-03 19:40:20.736192
13,90016,7.25,2020-11-03 19:40:20.736192
14,90017,8.0,2020-11-03 19:40:20.736192
15,90018,6.666666666666667,2020-11-03 19:40:20.736192
16,90019,5.333333333333333,2020-11-03 19:40:20.736192
17,90020,8.0,2020-11-03 19:40:20.736192
18,90022,9.4,2020-11-03 19:40:20.736192
19,90023,5.666666666666667,2020-11-03 19:40:20.736192
20,90024,6.666666666666667,2020-11-03 19:40:20.736192
21,90025,8.0,2020-11-03 19:40:20.736192
22,90026,8.0,2020-11-03 19:40:20.736192
23,90027,6.666666666666667,2020-11-03 19:40:20.736192
24,90028,6.333333333333333,2020-11-03 19:40:20.736192
25,90029,5.25,2020-11-03 19:40:20.736192
26,90031,7.2,2020-11-03 19:40:20.736192
27,90032,9.25,2020-11-03 19:40:20.736192
28,90033,5.0,2020-11-03 19:40:20.736192
29,90034,6.5,2020-11-03 19:40:20.736192
30,90035,10.0,2020-11-03 19:40:20.736192
31,90036,7.0,2020-11-03 19:40:20.736192
32,90037,5.333333333333333,2020-11-03 19:40:20.736192
33,90038,8.0,2020-11-03 19:40:20.736192
34,90039,8.0,2020-11-03 19:40:20.736192
35,90040,8.0,2020-11-03 19:40:20.736192
36,90041,5.6,2020-11-03 19:40:20.736192
37,90042,11.0,2020-11-03 19:40:20.736192
38,90043,7.5,2020-11-03 19:40:20.736192
39,90044,5.75,2020-11-03 19:40:20.736192
40,90045,4.0,2020-11-03 19:40:20.736192
41,90046,4.8,2020-11-03 19:40:20.736192
42,90047,7.857142857142857,2020-11-03 19:40:20.736192
43,90049,2.0,2020-11-03 19:40:20.736192
44,90057,5.0,2020-11-03 19:40:20.736192
45,90058,8.0,2020-11-03 19:40:20.736192
46,90059,6.0,2020-11-03 19:40:20.736192
47,90061,6.0,2020-11-03 19:40:20.736192
48,90062,4.0,2020-11-03 19:40:20.736192
49,90063,8.0,2020-11-03 19:40:20.736192
50,90064,8.0,2020-11-03 19:40:20.736192
51,90065,8.0,2020-11-03 19:40:20.736192
52,90066,6.0,2020-11-03 19:40:20.736192
53,90067,8.0,2020-11-03 19:40:20.736192
54,90068,4.0,2020-11-03 19:40:20.736192
55,90069,0.0,2020-11-03 19:40:20.736192
56,90071,0.0,2020-11-03 19:40:20.736192
57,90089,7.0,2020-11-03 19:40:20.736192
58,90095,8.0,2020-11-03 19:40:20.736192
59,90201,10.714285714285714,2020-11-03 19:40:20.736192
60,90210,6.4,2020-11-03 19:40:20.736192
61,90211,5.333333333333333,2020-11-03 19:40:20.736192
62,90212,8.0,2020-11-03 19:40:20.736192
63,90220,15.5,2020-11-03 19:40:20.736192
