,zipCode,waitTime,time
0,90001,8.0,2020-11-03 14:06:47.377412
1,90002,18.0,2020-11-03 14:06:47.377412
2,90003,17.0,2020-11-03 14:06:47.377412
3,90004,8.0,2020-11-03 14:06:47.377412
4,90005,8.0,2020-11-03 14:06:47.377412
5,90006,23.0,2020-11-03 14:06:47.377412
6,90007,6.833333333333333,2020-11-03 14:06:47.377412
7,90008,6.0,2020-11-03 14:06:47.377412
8,90010,13.5,2020-11-03 14:06:47.377412
9,90011,10.0,2020-11-03 14:06:47.377412
10,90012,7.0,2020-11-03 14:06:47.377412
11,90013,7.0,2020-11-03 14:06:47.377412
12,90015,7.25,2020-11-03 14:06:47.377412
13,90016,7.0,2020-11-03 14:06:47.377412
14,90017,5.333333333333333,2020-11-03 14:06:47.377412
15,90018,9.166666666666666,2020-11-03 14:06:47.377412
16,90019,4.666666666666667,2020-11-03 14:06:47.377412
17,90020,7.666666666666667,2020-11-03 14:06:47.377412
18,90022,8.0,2020-11-03 14:06:47.377412
19,90023,7.0,2020-11-03 14:06:47.377412
20,90024,7.0,2020-11-03 14:06:47.377412
21,90025,8.0,2020-11-03 14:06:47.377412
22,90026,8.0,2020-11-03 14:06:47.377412
23,90027,6.666666666666667,2020-11-03 14:06:47.377412
24,90028,15.5,2020-11-03 14:06:47.377412
25,90029,6.75,2020-11-03 14:06:47.377412
26,90031,8.4,2020-11-03 14:06:47.377412
27,90032,8.0,2020-11-03 14:06:47.377412
28,90033,7.0,2020-11-03 14:06:47.377412
29,90034,6.0,2020-11-03 14:06:47.377412
30,90035,2.0,2020-11-03 14:06:47.377412
31,90036,8.0,2020-11-03 14:06:47.377412
32,90037,5.666666666666667,2020-11-03 14:06:47.377412
33,90038,8.0,2020-11-03 14:06:47.377412
34,90039,8.0,2020-11-03 14:06:47.377412
35,90040,8.0,2020-11-03 14:06:47.377412
36,90041,8.0,2020-11-03 14:06:47.377412
37,90042,8.0,2020-11-03 14:06:47.377412
38,90043,8.0,2020-11-03 14:06:47.377412
39,90044,6.25,2020-11-03 14:06:47.377412
40,90045,6.666666666666667,2020-11-03 14:06:47.377412
41,90046,9.4,2020-11-03 14:06:47.377412
42,90047,8.0,2020-11-03 14:06:47.377412
43,90049,6.0,2020-11-03 14:06:47.377412
44,90057,8.0,2020-11-03 14:06:47.377412
45,90058,8.0,2020-11-03 14:06:47.377412
46,90059,6.875,2020-11-03 14:06:47.377412
47,90061,14.0,2020-11-03 14:06:47.377412
48,90062,4.0,2020-11-03 14:06:47.377412
49,90063,8.0,2020-11-03 14:06:47.377412
50,90064,4.0,2020-11-03 14:06:47.377412
51,90065,7.5,2020-11-03 14:06:47.377412
52,90066,5.5,2020-11-03 14:06:47.377412
53,90067,8.0,2020-11-03 14:06:47.377412
54,90068,8.0,2020-11-03 14:06:47.377412
55,90069,8.0,2020-11-03 14:06:47.377412
56,90071,8.0,2020-11-03 14:06:47.377412
57,90089,2.0,2020-11-03 14:06:47.377412
58,90095,8.0,2020-11-03 14:06:47.377412
59,90201,10.142857142857142,2020-11-03 14:06:47.377412
60,90210,8.0,2020-11-03 14:06:47.377412
61,90211,5.333333333333333,2020-11-03 14:06:47.377412
62,90212,0.0,2020-11-03 14:06:47.377412
63,90220,4.0,2020-11-03 14:06:47.377412
64,90221,5.8,2020-11-03 14:06:47.377412
65,90222,6.0,2020-11-03 14:06:47.377412
66,90230,8.5,2020-11-03 14:06:47.377412
67,90232-3510,8.0,2020-11-03 14:06:47.377412
68,90241,24.0,2020-11-03 14:06:47.377412
69,90242,8.333333333333334,2020-11-03 14:06:47.377412
70,90245,7.0,2020-11-03 14:06:47.377412
71,90247,8.0,2020-11-03 14:06:47.377412
72,90248,8.0,2020-11-03 14:06:47.377412
73,90249,8.0,2020-11-03 14:06:47.377412
74,90250,5.75,2020-11-03 14:06:47.377412
75,90254,6.0,2020-11-03 14:06:47.377412
76,90255,2.8,2020-11-03 14:06:47.377412
77,90260,8.0,2020-11-03 14:06:47.377412
78,90262,6.75,2020-11-03 14:06:47.377412
79,90265,5.333333333333333,2020-11-03 14:06:47.377412
80,90266,8.0,2020-11-03 14:06:47.377412
81,90270,4.0,2020-11-03 14:06:47.377412
82,90272,8.0,2020-11-03 14:06:47.377412
83,90274,9.6,2020-11-03 14:06:47.377412
84,90275,7.666666666666667,2020-11-03 14:06:47.377412
85,90277,8.0,2020-11-03 14:06:47.377412
86,90278,6.0,2020-11-03 14:06:47.377412
87,90280,4.8,2020-11-03 14:06:47.377412
88,90290,5.333333333333333,2020-11-03 14:06:47.377412
89,90291,6.0,2020-11-03 14:06:47.377412
90,90292,8.0,2020-11-03 14:06:47.377412
91,90293,8.0,2020-11-03 14:06:47.377412
92,90301,5.6,2020-11-03 14:06:47.377412
93,90302,6.0,2020-11-03 14:06:47.377412
94,90303,0.0,2020-11-03 14:06:47.377412
95,90304,8.0,2020-11-03 14:06:47.377412
96,90305,4.0,2020-11-03 14:06:47.377412
97,90401,6.0,2020-11-03 14:06:47.377412
98,90403,2.0,2020-11-03 14:06:47.377412
99,90404,8.0,2020-11-03 14:06:47.377412
100,90405,6.666666666666667,2020-11-03 14:06:47.377412
101,90501,8.0,2020-11-03 14:06:47.377412
102,90502,8.0,2020-11-03 14:06:47.377412
103,90503,10.666666666666666,2020-11-03 14:06:47.377412
104,90504,8.0,2020-11-03 14:06:47.377412
105,90505,23.0,2020-11-03 14:06:47.377412
106,90506,8.0,2020-11-03 14:06:47.377412
107,90601,6.5,2020-11-03 14:06:47.377412
108,90603,4.0,2020-11-03 14:06:47.377412
109,90604,15.5,2020-11-03 14:06:47.377412
110,90605,2.0,2020-11-03 14:06:47.377412
111,90606,6.0,2020-11-03 14:06:47.377412
112,90631,8.0,2020-11-03 14:06:47.377412
113,90638,7.6,2020-11-03 14:06:47.377412
114,90640,6.666666666666667,2020-11-03 14:06:47.377412
115,90650,7.545454545454546,2020-11-03 14:06:47.377412
116,90660,8.6,2020-11-03 14:06:47.377412
117,90670,6.5,2020-11-03 14:06:47.377412
118,90701,6.5,2020-11-03 14:06:47.377412
119,90703,7.0,2020-11-03 14:06:47.377412
120,90704,8.0,2020-11-03 14:06:47.377412
121,90706,6.666666666666667,2020-11-03 14:06:47.377412
122,90712,7.5,2020-11-03 14:06:47.377412
123,90713,8.0,2020-11-03 14:06:47.377412
124,90715,8.0,2020-11-03 14:06:47.377412
125,90716,0.0,2020-11-03 14:06:47.377412
126,90717,3.5,2020-11-03 14:06:47.377412
127,90723,5.333333333333333,2020-11-03 14:06:47.377412
128,90731,5.888888888888889,2020-11-03 14:06:47.377412
129,90732,5.0,2020-11-03 14:06:47.377412
130,90744,6.666666666666667,2020-11-03 14:06:47.377412
131,90745,8.0,2020-11-03 14:06:47.377412
132,90746,4.0,2020-11-03 14:06:47.377412
133,90747,8.0,2020-11-03 14:06:47.377412
134,90755,0.0,2020-11-03 14:06:47.377412
135,90802,6.0,2020-11-03 14:06:47.377412
136,90803,8.0,2020-11-03 14:06:47.377412
137,90804,5.333333333333333,2020-11-03 14:06:47.377412
138,90805,10.666666666666666,2020-11-03 14:06:47.377412
139,90806,6.5,2020-11-03 14:06:47.377412
140,90807,4.0,2020-11-03 14:06:47.377412
141,90808,7.0,2020-11-03 14:06:47.377412
142,90810,7.75,2020-11-03 14:06:47.377412
143,90813,6.666666666666667,2020-11-03 14:06:47.377412
144,90815,4.0,2020-11-03 14:06:47.377412
145,91001,6.0,2020-11-03 14:06:47.377412
146,91006,5.0,2020-11-03 14:06:47.377412
147,91007,7.0,2020-11-03 14:06:47.377412
148,91010,8.0,2020-11-03 14:06:47.377412
149,91011,8.0,2020-11-03 14:06:47.377412
150,91016,4.0,2020-11-03 14:06:47.377412
151,91024,2.0,2020-11-03 14:06:47.377412
152,91030,8.0,2020-11-03 14:06:47.377412
153,91040,8.0,2020-11-03 14:06:47.377412
154,91042,8.0,2020-11-03 14:06:47.377412
155,91101,6.666666666666667,2020-11-03 14:06:47.377412
156,91103,5.333333333333333,2020-11-03 14:06:47.377412
157,91104,8.0,2020-11-03 14:06:47.377412
158,91106,8.0,2020-11-03 14:06:47.377412
159,91107,8.0,2020-11-03 14:06:47.377412
160,91108,8.0,2020-11-03 14:06:47.377412
161,91201,8.0,2020-11-03 14:06:47.377412
162,91202,6.5,2020-11-03 14:06:47.377412
163,91203,6.666666666666667,2020-11-03 14:06:47.377412
164,91204,8.0,2020-11-03 14:06:47.377412
165,91205,8.0,2020-11-03 14:06:47.377412
166,91206,7.333333333333333,2020-11-03 14:06:47.377412
167,91214,6.333333333333333,2020-11-03 14:06:47.377412
168,91301,6.8,2020-11-03 14:06:47.377412
169,91302,8.0,2020-11-03 14:06:47.377412
170,91303,6.0,2020-11-03 14:06:47.377412
171,91304,0.0,2020-11-03 14:06:47.377412
172,91306,6.5,2020-11-03 14:06:47.377412
173,91311,8.0,2020-11-03 14:06:47.377412
174,91321,8.0,2020-11-03 14:06:47.377412
175,91324,8.0,2020-11-03 14:06:47.377412
176,91325,8.0,2020-11-03 14:06:47.377412
177,91326,3.5,2020-11-03 14:06:47.377412
178,91330,0.0,2020-11-03 14:06:47.377412
179,91331,8.0,2020-11-03 14:06:47.377412
180,91335,6.0,2020-11-03 14:06:47.377412
181,91340,6.8,2020-11-03 14:06:47.377412
182,91342,7.25,2020-11-03 14:06:47.377412
183,91343,4.666666666666667,2020-11-03 14:06:47.377412
184,91344,6.666666666666667,2020-11-03 14:06:47.377412
185,91345,6.0,2020-11-03 14:06:47.377412
186,91350,4.6,2020-11-03 14:06:47.377412
187,91351,8.0,2020-11-03 14:06:47.377412
188,91352,5.333333333333333,2020-11-03 14:06:47.377412
189,91354,0.0,2020-11-03 14:06:47.377412
190,91355,6.0,2020-11-03 14:06:47.377412
191,91356,7.0,2020-11-03 14:06:47.377412
192,91362,8.0,2020-11-03 14:06:47.377412
193,91367,7.166666666666667,2020-11-03 14:06:47.377412
194,91371,2.0,2020-11-03 14:06:47.377412
195,91381,4.0,2020-11-03 14:06:47.377412
196,91384,8.0,2020-11-03 14:06:47.377412
197,91390,8.0,2020-11-03 14:06:47.377412
198,91401,8.0,2020-11-03 14:06:47.377412
199,91402,12.0,2020-11-03 14:06:47.377412
200,91403,4.0,2020-11-03 14:06:47.377412
201,91405,0.0,2020-11-03 14:06:47.377412
202,91406,3.5,2020-11-03 14:06:47.377412
203,91411,8.0,2020-11-03 14:06:47.377412
204,91423,7.5,2020-11-03 14:06:47.377412
205,91502,8.0,2020-11-03 14:06:47.377412
206,91504,8.0,2020-11-03 14:06:47.377412
207,91505,6.0,2020-11-03 14:06:47.377412
208,91601,4.0,2020-11-03 14:06:47.377412
209,91602,8.0,2020-11-03 14:06:47.377412
210,91604,0.0,2020-11-03 14:06:47.377412
211,91605,8.0,2020-11-03 14:06:47.377412
212,91606,8.0,2020-11-03 14:06:47.377412
213,91607,8.0,2020-11-03 14:06:47.377412
214,91608,8.0,2020-11-03 14:06:47.377412
215,91702,7.0,2020-11-03 14:06:47.377412
216,91706,7.5,2020-11-03 14:06:47.377412
217,91711,8.0,2020-11-03 14:06:47.377412
218,91722,8.0,2020-11-03 14:06:47.377412
219,91723,7.0,2020-11-03 14:06:47.377412
220,91724,7.0,2020-11-03 14:06:47.377412
221,91731,5.142857142857143,2020-11-03 14:06:47.377412
222,91732,3.5,2020-11-03 14:06:47.377412
223,91733,8.0,2020-11-03 14:06:47.377412
224,91741,5.75,2020-11-03 14:06:47.377412
225,91744,6.857142857142857,2020-11-03 14:06:47.377412
226,91745,5.714285714285714,2020-11-03 14:06:47.377412
227,91746,5.6,2020-11-03 14:06:47.377412
228,91748,8.0,2020-11-03 14:06:47.377412
229,91750,2.0,2020-11-03 14:06:47.377412
230,91754,8.0,2020-11-03 14:06:47.377412
231,91755,4.0,2020-11-03 14:06:47.377412
232,91765,7.428571428571429,2020-11-03 14:06:47.377412
233,91766,7.0,2020-11-03 14:06:47.377412
234,91767,4.75,2020-11-03 14:06:47.377412
235,91768,5.5,2020-11-03 14:06:47.377412
236,91770,7.6,2020-11-03 14:06:47.377412
237,91773,8.0,2020-11-03 14:06:47.377412
238,91775,8.0,2020-11-03 14:06:47.377412
239,91776,8.0,2020-11-03 14:06:47.377412
240,91780,5.0,2020-11-03 14:06:47.377412
241,91789,8.0,2020-11-03 14:06:47.377412
242,91790,7.666666666666667,2020-11-03 14:06:47.377412
243,91791,8.0,2020-11-03 14:06:47.377412
244,91792,8.0,2020-11-03 14:06:47.377412
245,91801,14.0,2020-11-03 14:06:47.377412
246,91803,6.5,2020-11-03 14:06:47.377412
247,93510,8.0,2020-11-03 14:06:47.377412
248,93534,6.4,2020-11-03 14:06:47.377412
249,93535,6.4,2020-11-03 14:06:47.377412
250,93536,7.333333333333333,2020-11-03 14:06:47.377412
251,93543,6.0,2020-11-03 14:06:47.377412
252,93550,7.333333333333333,2020-11-03 14:06:47.377412
253,93551,0.0,2020-11-03 14:06:47.377412
254,93552,7.0,2020-11-03 14:06:47.377412
255,93591,8.0,2020-11-03 14:06:47.377412
