,zipCode,waitTime,time
0,90001,6.0,2020-11-03 12:06:53.633366
1,90002,6.666666666666667,2020-11-03 12:06:53.633366
2,90003,1.0,2020-11-03 12:06:53.633366
3,90004,8.0,2020-11-03 12:06:53.633366
4,90005,8.0,2020-11-03 12:06:53.633366
5,90006,8.0,2020-11-03 12:06:53.633366
6,90007,6.666666666666667,2020-11-03 12:06:53.633366
7,90008,6.0,2020-11-03 12:06:53.633366
8,90010,6.5,2020-11-03 12:06:53.633366
9,90011,10.666666666666666,2020-11-03 12:06:53.633366
10,90012,8.875,2020-11-03 12:06:53.633366
11,90013,8.0,2020-11-03 12:06:53.633366
12,90015,7.0,2020-11-03 12:06:53.633366
13,90016,7.5,2020-11-03 12:06:53.633366
14,90017,5.333333333333333,2020-11-03 12:06:53.633366
15,90018,7.0,2020-11-03 12:06:53.633366
16,90019,6.666666666666667,2020-11-03 12:06:53.633366
17,90020,7.0,2020-11-03 12:06:53.633366
18,90022,4.2,2020-11-03 12:06:53.633366
19,90023,5.333333333333333,2020-11-03 12:06:53.633366
20,90024,3.3333333333333335,2020-11-03 12:06:53.633366
21,90025,6.666666666666667,2020-11-03 12:06:53.633366
22,90026,8.0,2020-11-03 12:06:53.633366
23,90027,6.666666666666667,2020-11-03 12:06:53.633366
24,90028,5.333333333333333,2020-11-03 12:06:53.633366
25,90029,5.0,2020-11-03 12:06:53.633366
26,90031,8.0,2020-11-03 12:06:53.633366
27,90032,6.5,2020-11-03 12:06:53.633366
28,90033,4.5,2020-11-03 12:06:53.633366
29,90034,6.0,2020-11-03 12:06:53.633366
30,90035,8.0,2020-11-03 12:06:53.633366
31,90036,8.0,2020-11-03 12:06:53.633366
32,90037,6.666666666666667,2020-11-03 12:06:53.633366
33,90038,8.0,2020-11-03 12:06:53.633366
34,90039,8.0,2020-11-03 12:06:53.633366
35,90040,4.0,2020-11-03 12:06:53.633366
36,90041,6.0,2020-11-03 12:06:53.633366
37,90042,8.0,2020-11-03 12:06:53.633366
38,90043,8.25,2020-11-03 12:06:53.633366
39,90044,5.0,2020-11-03 12:06:53.633366
40,90045,6.0,2020-11-03 12:06:53.633366
41,90046,6.0,2020-11-03 12:06:53.633366
42,90047,8.0,2020-11-03 12:06:53.633366
43,90049,3.5,2020-11-03 12:06:53.633366
44,90057,5.0,2020-11-03 12:06:53.633366
45,90058,8.0,2020-11-03 12:06:53.633366
46,90059,7.875,2020-11-03 12:06:53.633366
47,90061,6.5,2020-11-03 12:06:53.633366
48,90062,4.0,2020-11-03 12:06:53.633366
49,90063,8.0,2020-11-03 12:06:53.633366
50,90064,8.0,2020-11-03 12:06:53.633366
51,90065,7.0,2020-11-03 12:06:53.633366
