,zipCode,waitTime,time
0,90001,6.0,2020-11-03 09:41:38.805393
1,90002,5.333333333333333,2020-11-03 09:41:38.805393
2,90003,8.0,2020-11-03 09:41:38.805393
3,90004,7.25,2020-11-03 09:41:38.805393
4,90005,8.0,2020-11-03 09:41:38.805393
5,90006,8.0,2020-11-03 09:41:38.805393
6,90007,6.666666666666667,2020-11-03 09:41:38.805393
7,90008,6.0,2020-11-03 09:41:38.805393
8,90010,7.0,2020-11-03 09:41:38.805393
9,90011,9.333333333333334,2020-11-03 09:41:38.805393
10,90012,7.0,2020-11-03 09:41:38.805393
11,90013,8.0,2020-11-03 09:41:38.805393
12,90015,7.0,2020-11-03 09:41:38.805393
13,90016,5.5,2020-11-03 09:41:38.805393
14,90017,7.333333333333333,2020-11-03 09:41:38.805393
15,90018,6.666666666666667,2020-11-03 09:41:38.805393
16,90019,5.0,2020-11-03 09:41:38.805393
17,90020,6.0,2020-11-03 09:41:38.805393
18,90022,6.4,2020-11-03 09:41:38.805393
19,90023,5.666666666666667,2020-11-03 09:41:38.805393
20,90024,8.0,2020-11-03 09:41:38.805393
21,90025,4.666666666666667,2020-11-03 09:41:38.805393
22,90026,5.0,2020-11-03 09:41:38.805393
23,90027,5.333333333333333,2020-11-03 09:41:38.805393
24,90028,5.833333333333333,2020-11-03 09:41:38.805393
25,90029,5.25,2020-11-03 09:41:38.805393
26,90031,8.0,2020-11-03 09:41:38.805393
27,90032,8.0,2020-11-03 09:41:38.805393
28,90033,3.75,2020-11-03 09:41:38.805393
29,90034,8.0,2020-11-03 09:41:38.805393
30,90035,6.0,2020-11-03 09:41:38.805393
31,90036,8.0,2020-11-03 09:41:38.805393
32,90037,7.0,2020-11-03 09:41:38.805393
33,90038,5.0,2020-11-03 09:41:38.805393
34,90039,6.5,2020-11-03 09:41:38.805393
35,90040,4.0,2020-11-03 09:41:38.805393
36,90041,6.8,2020-11-03 09:41:38.805393
37,90042,5.0,2020-11-03 09:41:38.805393
38,90043,7.25,2020-11-03 09:41:38.805393
39,90044,7.0,2020-11-03 09:41:38.805393
40,90045,6.166666666666667,2020-11-03 09:41:38.805393
41,90046,6.8,2020-11-03 09:41:38.805393
42,90047,8.0,2020-11-03 09:41:38.805393
43,90049,6.0,2020-11-03 09:41:38.805393
44,90057,6.0,2020-11-03 09:41:38.805393
45,90058,8.0,2020-11-03 09:41:38.805393
46,90059,7.125,2020-11-03 09:41:38.805393
47,90061,6.0,2020-11-03 09:41:38.805393
48,90062,4.0,2020-11-03 09:41:38.805393
49,90063,8.0,2020-11-03 09:41:38.805393
50,90064,8.0,2020-11-03 09:41:38.805393
51,90065,6.166666666666667,2020-11-03 09:41:38.805393
52,90066,4.5,2020-11-03 09:41:38.805393
53,90067,6.0,2020-11-03 09:41:38.805393
54,90068,8.0,2020-11-03 09:41:38.805393
55,90069,7.0,2020-11-03 09:41:38.805393
56,90071,8.0,2020-11-03 09:41:38.805393
57,90089,5.0,2020-11-03 09:41:38.805393
58,90095,8.0,2020-11-03 09:41:38.805393
59,90201,9.571428571428571,2020-11-03 09:41:38.805393
60,90210,7.2,2020-11-03 09:41:38.805393
61,90211,5.333333333333333,2020-11-03 09:41:38.805393
62,90212,4.0,2020-11-03 09:41:38.805393
63,90220,4.0,2020-11-03 09:41:38.805393
64,90221,8.0,2020-11-03 09:41:38.805393
65,90222,6.0,2020-11-03 09:41:38.805393
66,90230,6.0,2020-11-03 09:41:38.805393
67,90232-3510,8.0,2020-11-03 09:41:38.805393
68,90241,5.0,2020-11-03 09:41:38.805393
69,90242,5.333333333333333,2020-11-03 09:41:38.805393
70,90245,8.0,2020-11-03 09:41:38.805393
71,90247,8.0,2020-11-03 09:41:38.805393
72,90248,8.0,2020-11-03 09:41:38.805393
73,90249,8.0,2020-11-03 09:41:38.805393
74,90250,7.125,2020-11-03 09:41:38.805393
75,90254,5.0,2020-11-03 09:41:38.805393
76,90255,2.4,2020-11-03 09:41:38.805393
77,90260,6.0,2020-11-03 09:41:38.805393
78,90262,7.25,2020-11-03 09:41:38.805393
79,90265,3.0,2020-11-03 09:41:38.805393
80,90266,8.0,2020-11-03 09:41:38.805393
81,90270,4.0,2020-11-03 09:41:38.805393
82,90272,8.0,2020-11-03 09:41:38.805393
83,90274,8.0,2020-11-03 09:41:38.805393
84,90275,4.666666666666667,2020-11-03 09:41:38.805393
85,90277,8.0,2020-11-03 09:41:38.805393
86,90278,4.5,2020-11-03 09:41:38.805393
87,90280,5.6,2020-11-03 09:41:38.805393
88,90290,5.333333333333333,2020-11-03 09:41:38.805393
89,90291,8.0,2020-11-03 09:41:38.805393
90,90292,25.0,2020-11-03 09:41:38.805393
91,90293,8.0,2020-11-03 09:41:38.805393
92,90301,5.2,2020-11-03 09:41:38.805393
93,90302,8.0,2020-11-03 09:41:38.805393
94,90303,8.0,2020-11-03 09:41:38.805393
95,90304,8.0,2020-11-03 09:41:38.805393
96,90305,5.333333333333333,2020-11-03 09:41:38.805393
97,90401,8.0,2020-11-03 09:41:38.805393
98,90403,3.0,2020-11-03 09:41:38.805393
99,90404,5.0,2020-11-03 09:41:38.805393
100,90405,5.5,2020-11-03 09:41:38.805393
101,90501,8.0,2020-11-03 09:41:38.805393
102,90502,8.0,2020-11-03 09:41:38.805393
103,90503,5.0,2020-11-03 09:41:38.805393
104,90504,8.0,2020-11-03 09:41:38.805393
105,90505,5.0,2020-11-03 09:41:38.805393
106,90506,8.0,2020-11-03 09:41:38.805393
107,90601,6.75,2020-11-03 09:41:38.805393
108,90603,4.0,2020-11-03 09:41:38.805393
109,90604,8.0,2020-11-03 09:41:38.805393
110,90605,2.0,2020-11-03 09:41:38.805393
111,90606,4.333333333333333,2020-11-03 09:41:38.805393
112,90631,8.0,2020-11-03 09:41:38.805393
113,90638,5.2,2020-11-03 09:41:38.805393
