,zipCode,waitTime,time
0,90001,8.0,2020-11-03 14:56:26.176879
1,90002,8.0,2020-11-03 14:56:26.176879
2,90003,27.0,2020-11-03 14:56:26.176879
3,90004,8.0,2020-11-03 14:56:26.176879
4,90005,8.0,2020-11-03 14:56:26.176879
5,90006,8.0,2020-11-03 14:56:26.176879
6,90007,5.666666666666667,2020-11-03 14:56:26.176879
7,90008,6.0,2020-11-03 14:56:26.176879
8,90010,15.5,2020-11-03 14:56:26.176879
9,90011,14.0,2020-11-03 14:56:26.176879
10,90012,8.0,2020-11-03 14:56:26.176879
11,90013,7.5,2020-11-03 14:56:26.176879
12,90015,8.0,2020-11-03 14:56:26.176879
13,90016,8.0,2020-11-03 14:56:26.176879
14,90017,7.333333333333333,2020-11-03 14:56:26.176879
15,90018,8.0,2020-11-03 14:56:26.176879
16,90019,5.333333333333333,2020-11-03 14:56:26.176879
17,90020,8.0,2020-11-03 14:56:26.176879
18,90022,8.0,2020-11-03 14:56:26.176879
19,90023,6.333333333333333,2020-11-03 14:56:26.176879
20,90024,4.0,2020-11-03 14:56:26.176879
21,90025,8.0,2020-11-03 14:56:26.176879
22,90026,8.0,2020-11-03 14:56:26.176879
23,90027,7.666666666666667,2020-11-03 14:56:26.176879
24,90028,6.666666666666667,2020-11-03 14:56:26.176879
25,90029,7.0,2020-11-03 14:56:26.176879
26,90031,7.2,2020-11-03 14:56:26.176879
27,90032,8.0,2020-11-03 14:56:26.176879
28,90033,4.25,2020-11-03 14:56:26.176879
29,90034,8.0,2020-11-03 14:56:26.176879
30,90035,18.0,2020-11-03 14:56:26.176879
31,90036,8.0,2020-11-03 14:56:26.176879
32,90037,7.5,2020-11-03 14:56:26.176879
33,90038,8.0,2020-11-03 14:56:26.176879
34,90039,8.0,2020-11-03 14:56:26.176879
35,90040,5.0,2020-11-03 14:56:26.176879
36,90041,6.4,2020-11-03 14:56:26.176879
37,90042,8.0,2020-11-03 14:56:26.176879
38,90043,11.5,2020-11-03 14:56:26.176879
39,90044,4.75,2020-11-03 14:56:26.176879
40,90045,5.333333333333333,2020-11-03 14:56:26.176879
41,90046,6.4,2020-11-03 14:56:26.176879
42,90047,5.714285714285714,2020-11-03 14:56:26.176879
43,90049,7.0,2020-11-03 14:56:26.176879
44,90057,5.0,2020-11-03 14:56:26.176879
45,90058,0.0,2020-11-03 14:56:26.176879
46,90059,7.875,2020-11-03 14:56:26.176879
47,90061,15.5,2020-11-03 14:56:26.176879
48,90062,4.0,2020-11-03 14:56:26.176879
49,90063,8.0,2020-11-03 14:56:26.176879
50,90064,8.0,2020-11-03 14:56:26.176879
51,90065,6.0,2020-11-03 14:56:26.176879
52,90066,7.0,2020-11-03 14:56:26.176879
53,90067,8.0,2020-11-03 14:56:26.176879
54,90068,8.0,2020-11-03 14:56:26.176879
55,90069,8.0,2020-11-03 14:56:26.176879
56,90071,8.0,2020-11-03 14:56:26.176879
57,90089,8.0,2020-11-03 14:56:26.176879
58,90095,8.0,2020-11-03 14:56:26.176879
59,90201,7.857142857142857,2020-11-03 14:56:26.176879
60,90210,6.4,2020-11-03 14:56:26.176879
61,90211,5.333333333333333,2020-11-03 14:56:26.176879
62,90212,8.0,2020-11-03 14:56:26.176879
63,90220,1.5,2020-11-03 14:56:26.176879
64,90221,7.4,2020-11-03 14:56:26.176879
65,90222,6.0,2020-11-03 14:56:26.176879
66,90230,4.5,2020-11-03 14:56:26.176879
67,90232-3510,8.0,2020-11-03 14:56:26.176879
68,90241,27.0,2020-11-03 14:56:26.176879
69,90242,7.666666666666667,2020-11-03 14:56:26.176879
70,90245,5.5,2020-11-03 14:56:26.176879
71,90247,8.0,2020-11-03 14:56:26.176879
72,90248,8.0,2020-11-03 14:56:26.176879
73,90249,8.0,2020-11-03 14:56:26.176879
74,90250,7.0,2020-11-03 14:56:26.176879
75,90254,6.0,2020-11-03 14:56:26.176879
76,90255,3.4,2020-11-03 14:56:26.176879
77,90260,7.0,2020-11-03 14:56:26.176879
78,90262,7.0,2020-11-03 14:56:26.176879
79,90265,8.0,2020-11-03 14:56:26.176879
80,90266,8.0,2020-11-03 14:56:26.176879
81,90270,8.0,2020-11-03 14:56:26.176879
82,90272,8.0,2020-11-03 14:56:26.176879
83,90274,7.0,2020-11-03 14:56:26.176879
84,90275,9.333333333333334,2020-11-03 14:56:26.176879
85,90277,8.0,2020-11-03 14:56:26.176879
86,90278,6.0,2020-11-03 14:56:26.176879
87,90280,4.2,2020-11-03 14:56:26.176879
88,90290,5.333333333333333,2020-11-03 14:56:26.176879
89,90291,6.0,2020-11-03 14:56:26.176879
90,90292,18.0,2020-11-03 14:56:26.176879
91,90293,8.0,2020-11-03 14:56:26.176879
92,90301,5.6,2020-11-03 14:56:26.176879
93,90302,6.0,2020-11-03 14:56:26.176879
94,90303,8.0,2020-11-03 14:56:26.176879
95,90304,8.0,2020-11-03 14:56:26.176879
96,90305,1.3333333333333333,2020-11-03 14:56:26.176879
97,90401,7.0,2020-11-03 14:56:26.176879
98,90403,4.0,2020-11-03 14:56:26.176879
99,90404,8.0,2020-11-03 14:56:26.176879
100,90405,4.0,2020-11-03 14:56:26.176879
101,90501,8.0,2020-11-03 14:56:26.176879
102,90502,8.0,2020-11-03 14:56:26.176879
103,90503,5.666666666666667,2020-11-03 14:56:26.176879
104,90504,4.0,2020-11-03 14:56:26.176879
105,90505,7.0,2020-11-03 14:56:26.176879
106,90506,4.0,2020-11-03 14:56:26.176879
107,90601,6.75,2020-11-03 14:56:26.176879
108,90603,4.0,2020-11-03 14:56:26.176879
109,90604,8.0,2020-11-03 14:56:26.176879
110,90605,6.0,2020-11-03 14:56:26.176879
111,90606,7.0,2020-11-03 14:56:26.176879
112,90631,8.0,2020-11-03 14:56:26.176879
113,90638,5.6,2020-11-03 14:56:26.176879
114,90640,7.166666666666667,2020-11-03 14:56:26.176879
115,90650,7.636363636363637,2020-11-03 14:56:26.176879
116,90660,3.6,2020-11-03 14:56:26.176879
117,90670,6.0,2020-11-03 14:56:26.176879
118,90701,8.0,2020-11-03 14:56:26.176879
119,90703,6.625,2020-11-03 14:56:26.176879
120,90704,8.0,2020-11-03 14:56:26.176879
121,90706,6.0,2020-11-03 14:56:26.176879
122,90712,7.0,2020-11-03 14:56:26.176879
123,90713,8.0,2020-11-03 14:56:26.176879
124,90715,4.0,2020-11-03 14:56:26.176879
125,90716,0.0,2020-11-03 14:56:26.176879
126,90717,6.5,2020-11-03 14:56:26.176879
127,90723,6.0,2020-11-03 14:56:26.176879
128,90731,5.555555555555555,2020-11-03 14:56:26.176879
129,90732,4.0,2020-11-03 14:56:26.176879
130,90744,6.5,2020-11-03 14:56:26.176879
131,90745,8.0,2020-11-03 14:56:26.176879
132,90746,4.0,2020-11-03 14:56:26.176879
133,90747,8.0,2020-11-03 14:56:26.176879
134,90755,1.0,2020-11-03 14:56:26.176879
135,90802,7.0,2020-11-03 14:56:26.176879
136,90803,6.0,2020-11-03 14:56:26.176879
137,90804,8.0,2020-11-03 14:56:26.176879
138,90805,9.666666666666666,2020-11-03 14:56:26.176879
139,90806,7.0,2020-11-03 14:56:26.176879
140,90807,8.0,2020-11-03 14:56:26.176879
141,90808,8.0,2020-11-03 14:56:26.176879
142,90810,8.0,2020-11-03 14:56:26.176879
143,90813,5.833333333333333,2020-11-03 14:56:26.176879
144,90815,5.8,2020-11-03 14:56:26.176879
145,91001,6.0,2020-11-03 14:56:26.176879
146,91006,4.0,2020-11-03 14:56:26.176879
147,91007,6.75,2020-11-03 14:56:26.176879
148,91010,8.0,2020-11-03 14:56:26.176879
149,91011,8.0,2020-11-03 14:56:26.176879
150,91016,7.0,2020-11-03 14:56:26.176879
151,91024,4.0,2020-11-03 14:56:26.176879
152,91030,8.0,2020-11-03 14:56:26.176879
153,91040,8.0,2020-11-03 14:56:26.176879
154,91042,8.0,2020-11-03 14:56:26.176879
155,91101,6.666666666666667,2020-11-03 14:56:26.176879
156,91103,8.0,2020-11-03 14:56:26.176879
157,91104,8.0,2020-11-03 14:56:26.176879
158,91106,8.0,2020-11-03 14:56:26.176879
159,91107,8.0,2020-11-03 14:56:26.176879
160,91108,8.0,2020-11-03 14:56:26.176879
161,91201,5.0,2020-11-03 14:56:26.176879
162,91202,8.0,2020-11-03 14:56:26.176879
163,91203,8.0,2020-11-03 14:56:26.176879
164,91204,8.0,2020-11-03 14:56:26.176879
165,91205,8.0,2020-11-03 14:56:26.176879
166,91206,7.333333333333333,2020-11-03 14:56:26.176879
167,91214,6.0,2020-11-03 14:56:26.176879
168,91301,6.8,2020-11-03 14:56:26.176879
169,91302,4.0,2020-11-03 14:56:26.176879
170,91303,4.0,2020-11-03 14:56:26.176879
171,91304,0.0,2020-11-03 14:56:26.176879
172,91306,4.0,2020-11-03 14:56:26.176879
173,91311,8.0,2020-11-03 14:56:26.176879
174,91321,8.0,2020-11-03 14:56:26.176879
175,91324,8.0,2020-11-03 14:56:26.176879
176,91325,8.0,2020-11-03 14:56:26.176879
177,91326,6.5,2020-11-03 14:56:26.176879
178,91330,8.0,2020-11-03 14:56:26.176879
179,91331,8.0,2020-11-03 14:56:26.176879
180,91335,8.666666666666666,2020-11-03 14:56:26.176879
181,91340,6.0,2020-11-03 14:56:26.176879
182,91342,6.0,2020-11-03 14:56:26.176879
183,91343,7.0,2020-11-03 14:56:26.176879
184,91344,6.666666666666667,2020-11-03 14:56:26.176879
185,91345,6.5,2020-11-03 14:56:26.176879
186,91350,4.6,2020-11-03 14:56:26.176879
187,91351,3.3333333333333335,2020-11-03 14:56:26.176879
188,91352,8.333333333333334,2020-11-03 14:56:26.176879
189,91354,5.0,2020-11-03 14:56:26.176879
190,91355,7.571428571428571,2020-11-03 14:56:26.176879
191,91356,8.0,2020-11-03 14:56:26.176879
192,91362,8.0,2020-11-03 14:56:26.176879
193,91367,8.0,2020-11-03 14:56:26.176879
194,91371,5.0,2020-11-03 14:56:26.176879
