,zipCode,waitTime,time
0,90001,8.0,2020-11-03 10:42:15.039652
1,90002,6.666666666666667,2020-11-03 10:42:15.039652
2,90003,8.0,2020-11-03 10:42:15.039652
3,90004,6.75,2020-11-03 10:42:15.039652
4,90005,8.0,2020-11-03 10:42:15.039652
5,90006,8.0,2020-11-03 10:42:15.039652
6,90007,6.666666666666667,2020-11-03 10:42:15.039652
7,90008,6.0,2020-11-03 10:42:15.039652
8,90010,6.5,2020-11-03 10:42:15.039652
9,90011,13.0,2020-11-03 10:42:15.039652
10,90012,8.0,2020-11-03 10:42:15.039652
11,90013,8.0,2020-11-03 10:42:15.039652
12,90015,7.0,2020-11-03 10:42:15.039652
13,90016,6.0,2020-11-03 10:42:15.039652
14,90017,8.0,2020-11-03 10:42:15.039652
15,90018,6.666666666666667,2020-11-03 10:42:15.039652
16,90019,8.0,2020-11-03 10:42:15.039652
17,90020,8.0,2020-11-03 10:42:15.039652
18,90022,8.0,2020-11-03 10:42:15.039652
19,90023,5.0,2020-11-03 10:42:15.039652
20,90024,7.0,2020-11-03 10:42:15.039652
21,90025,5.333333333333333,2020-11-03 10:42:15.039652
22,90026,1.0,2020-11-03 10:42:15.039652
23,90027,8.0,2020-11-03 10:42:15.039652
24,90028,4.666666666666667,2020-11-03 10:42:15.039652
25,90029,5.25,2020-11-03 10:42:15.039652
26,90031,8.0,2020-11-03 10:42:15.039652
27,90032,8.0,2020-11-03 10:42:15.039652
28,90033,5.75,2020-11-03 10:42:15.039652
29,90034,5.5,2020-11-03 10:42:15.039652
30,90035,6.0,2020-11-03 10:42:15.039652
31,90036,8.0,2020-11-03 10:42:15.039652
32,90037,5.5,2020-11-03 10:42:15.039652
33,90038,8.0,2020-11-03 10:42:15.039652
34,90039,8.0,2020-11-03 10:42:15.039652
35,90040,8.0,2020-11-03 10:42:15.039652
36,90041,5.6,2020-11-03 10:42:15.039652
37,90042,4.0,2020-11-03 10:42:15.039652
38,90043,7.0,2020-11-03 10:42:15.039652
39,90044,7.25,2020-11-03 10:42:15.039652
40,90045,4.333333333333333,2020-11-03 10:42:15.039652
41,90046,6.8,2020-11-03 10:42:15.039652
42,90047,8.0,2020-11-03 10:42:15.039652
43,90049,1.5,2020-11-03 10:42:15.039652
44,90057,6.5,2020-11-03 10:42:15.039652
45,90058,8.0,2020-11-03 10:42:15.039652
46,90059,7.375,2020-11-03 10:42:15.039652
47,90061,8.0,2020-11-03 10:42:15.039652
48,90062,2.0,2020-11-03 10:42:15.039652
49,90063,8.0,2020-11-03 10:42:15.039652
50,90064,8.0,2020-11-03 10:42:15.039652
51,90065,5.333333333333333,2020-11-03 10:42:15.039652
52,90066,6.0,2020-11-03 10:42:15.039652
53,90067,8.0,2020-11-03 10:42:15.039652
54,90068,4.0,2020-11-03 10:42:15.039652
55,90069,8.0,2020-11-03 10:42:15.039652
56,90071,8.0,2020-11-03 10:42:15.039652
57,90089,6.0,2020-11-03 10:42:15.039652
58,90095,8.0,2020-11-03 10:42:15.039652
59,90201,11.857142857142858,2020-11-03 10:42:15.039652
60,90210,7.2,2020-11-03 10:42:15.039652
61,90211,5.333333333333333,2020-11-03 10:42:15.039652
62,90212,5.0,2020-11-03 10:42:15.039652
63,90220,8.0,2020-11-03 10:42:15.039652
64,90221,8.0,2020-11-03 10:42:15.039652
65,90222,6.0,2020-11-03 10:42:15.039652
66,90230,6.0,2020-11-03 10:42:15.039652
67,90232-3510,8.0,2020-11-03 10:42:15.039652
68,90241,22.0,2020-11-03 10:42:15.039652
69,90242,5.0,2020-11-03 10:42:15.039652
70,90245,8.0,2020-11-03 10:42:15.039652
71,90247,4.0,2020-11-03 10:42:15.039652
72,90248,8.0,2020-11-03 10:42:15.039652
73,90249,8.0,2020-11-03 10:42:15.039652
74,90250,6.125,2020-11-03 10:42:15.039652
75,90254,8.0,2020-11-03 10:42:15.039652
76,90255,3.0,2020-11-03 10:42:15.039652
77,90260,6.5,2020-11-03 10:42:15.039652
78,90262,7.5,2020-11-03 10:42:15.039652
79,90265,5.333333333333333,2020-11-03 10:42:15.039652
80,90266,8.0,2020-11-03 10:42:15.039652
81,90270,8.0,2020-11-03 10:42:15.039652
82,90272,0.0,2020-11-03 10:42:15.039652
83,90274,7.2,2020-11-03 10:42:15.039652
84,90275,7.0,2020-11-03 10:42:15.039652
85,90277,8.0,2020-11-03 10:42:15.039652
86,90278,6.0,2020-11-03 10:42:15.039652
87,90280,7.8,2020-11-03 10:42:15.039652
88,90290,5.333333333333333,2020-11-03 10:42:15.039652
89,90291,6.0,2020-11-03 10:42:15.039652
90,90292,20.0,2020-11-03 10:42:15.039652
91,90293,8.0,2020-11-03 10:42:15.039652
92,90301,5.6,2020-11-03 10:42:15.039652
93,90302,8.0,2020-11-03 10:42:15.039652
94,90303,8.0,2020-11-03 10:42:15.039652
95,90304,5.333333333333333,2020-11-03 10:42:15.039652
96,90305,5.333333333333333,2020-11-03 10:42:15.039652
97,90401,8.0,2020-11-03 10:42:15.039652
98,90403,4.0,2020-11-03 10:42:15.039652
99,90404,8.0,2020-11-03 10:42:15.039652
100,90405,5.333333333333333,2020-11-03 10:42:15.039652
101,90501,4.0,2020-11-03 10:42:15.039652
102,90502,8.0,2020-11-03 10:42:15.039652
103,90503,8.333333333333334,2020-11-03 10:42:15.039652
104,90504,8.0,2020-11-03 10:42:15.039652
105,90505,8.0,2020-11-03 10:42:15.039652
106,90506,8.0,2020-11-03 10:42:15.039652
107,90601,6.5,2020-11-03 10:42:15.039652
108,90603,4.0,2020-11-03 10:42:15.039652
109,90604,8.0,2020-11-03 10:42:15.039652
110,90605,5.0,2020-11-03 10:42:15.039652
111,90606,4.0,2020-11-03 10:42:15.039652
112,90631,8.0,2020-11-03 10:42:15.039652
113,90638,6.6,2020-11-03 10:42:15.039652
114,90640,7.166666666666667,2020-11-03 10:42:15.039652
115,90650,8.0,2020-11-03 10:42:15.039652
116,90660,9.4,2020-11-03 10:42:15.039652
117,90670,6.0,2020-11-03 10:42:15.039652
118,90701,8.0,2020-11-03 10:42:15.039652
119,90703,7.125,2020-11-03 10:42:15.039652
120,90704,8.0,2020-11-03 10:42:15.039652
121,90706,6.0,2020-11-03 10:42:15.039652
122,90712,7.5,2020-11-03 10:42:15.039652
123,90713,8.0,2020-11-03 10:42:15.039652
124,90715,8.0,2020-11-03 10:42:15.039652
125,90716,0.0,2020-11-03 10:42:15.039652
126,90717,8.0,2020-11-03 10:42:15.039652
127,90723,6.666666666666667,2020-11-03 10:42:15.039652
128,90731,5.333333333333333,2020-11-03 10:42:15.039652
129,90732,8.0,2020-11-03 10:42:15.039652
130,90744,5.833333333333333,2020-11-03 10:42:15.039652
131,90745,8.0,2020-11-03 10:42:15.039652
132,90746,4.0,2020-11-03 10:42:15.039652
133,90747,8.0,2020-11-03 10:42:15.039652
134,90755,8.0,2020-11-03 10:42:15.039652
135,90802,7.2,2020-11-03 10:42:15.039652
136,90803,7.5,2020-11-03 10:42:15.039652
137,90804,6.666666666666667,2020-11-03 10:42:15.039652
138,90805,9.666666666666666,2020-11-03 10:42:15.039652
139,90806,6.5,2020-11-03 10:42:15.039652
140,90807,8.0,2020-11-03 10:42:15.039652
141,90808,8.0,2020-11-03 10:42:15.039652
142,90810,8.0,2020-11-03 10:42:15.039652
143,90813,5.333333333333333,2020-11-03 10:42:15.039652
144,90815,3.6,2020-11-03 10:42:15.039652
145,91001,6.0,2020-11-03 10:42:15.039652
146,91006,3.0,2020-11-03 10:42:15.039652
147,91007,8.0,2020-11-03 10:42:15.039652
148,91010,8.0,2020-11-03 10:42:15.039652
149,91011,8.0,2020-11-03 10:42:15.039652
150,91016,7.0,2020-11-03 10:42:15.039652
151,91024,4.0,2020-11-03 10:42:15.039652
152,91030,8.0,2020-11-03 10:42:15.039652
153,91040,8.0,2020-11-03 10:42:15.039652
154,91042,8.0,2020-11-03 10:42:15.039652
155,91101,5.333333333333333,2020-11-03 10:42:15.039652
156,91103,5.333333333333333,2020-11-03 10:42:15.039652
157,91104,8.0,2020-11-03 10:42:15.039652
158,91106,8.0,2020-11-03 10:42:15.039652
159,91107,8.0,2020-11-03 10:42:15.039652
160,91108,8.0,2020-11-03 10:42:15.039652
161,91201,8.0,2020-11-03 10:42:15.039652
162,91202,8.0,2020-11-03 10:42:15.039652
163,91203,6.0,2020-11-03 10:42:15.039652
164,91204,8.0,2020-11-03 10:42:15.039652
165,91205,6.0,2020-11-03 10:42:15.039652
166,91206,5.333333333333333,2020-11-03 10:42:15.039652
167,91214,6.333333333333333,2020-11-03 10:42:15.039652
168,91301,7.4,2020-11-03 10:42:15.039652
169,91302,6.5,2020-11-03 10:42:15.039652
170,91303,5.0,2020-11-03 10:42:15.039652
171,91304,6.5,2020-11-03 10:42:15.039652
172,91306,6.0,2020-11-03 10:42:15.039652
