,zipCode,waitTime,time
0,90001,8.0,2020-11-03 13:55:54.198906
1,90002,8.0,2020-11-03 13:55:54.198906
2,90003,17.0,2020-11-03 13:55:54.198906
3,90004,8.0,2020-11-03 13:55:54.198906
4,90005,8.0,2020-11-03 13:55:54.198906
5,90006,23.0,2020-11-03 13:55:54.198906
6,90007,6.666666666666667,2020-11-03 13:55:54.198906
7,90008,4.0,2020-11-03 13:55:54.198906
8,90010,13.5,2020-11-03 13:55:54.198906
9,90011,9.333333333333334,2020-11-03 13:55:54.198906
10,90012,8.0,2020-11-03 13:55:54.198906
11,90013,7.0,2020-11-03 13:55:54.198906
12,90015,7.0,2020-11-03 13:55:54.198906
13,90016,6.25,2020-11-03 13:55:54.198906
14,90017,6.0,2020-11-03 13:55:54.198906
15,90018,9.833333333333334,2020-11-03 13:55:54.198906
16,90019,7.333333333333333,2020-11-03 13:55:54.198906
17,90020,7.333333333333333,2020-11-03 13:55:54.198906
18,90022,7.4,2020-11-03 13:55:54.198906
19,90023,9.0,2020-11-03 13:55:54.198906
20,90024,6.0,2020-11-03 13:55:54.198906
21,90025,8.0,2020-11-03 13:55:54.198906
22,90026,8.0,2020-11-03 13:55:54.198906
23,90027,6.666666666666667,2020-11-03 13:55:54.198906
24,90028,15.5,2020-11-03 13:55:54.198906
25,90029,6.5,2020-11-03 13:55:54.198906
26,90031,6.2,2020-11-03 13:55:54.198906
27,90032,7.25,2020-11-03 13:55:54.198906
28,90033,6.75,2020-11-03 13:55:54.198906
29,90034,6.0,2020-11-03 13:55:54.198906
30,90035,2.0,2020-11-03 13:55:54.198906
31,90036,8.0,2020-11-03 13:55:54.198906
32,90037,5.333333333333333,2020-11-03 13:55:54.198906
33,90038,8.0,2020-11-03 13:55:54.198906
34,90039,8.0,2020-11-03 13:55:54.198906
35,90040,8.0,2020-11-03 13:55:54.198906
36,90041,8.0,2020-11-03 13:55:54.198906
37,90042,8.0,2020-11-03 13:55:54.198906
38,90043,8.25,2020-11-03 13:55:54.198906
39,90044,6.75,2020-11-03 13:55:54.198906
40,90045,6.666666666666667,2020-11-03 13:55:54.198906
41,90046,15.4,2020-11-03 13:55:54.198906
42,90047,8.0,2020-11-03 13:55:54.198906
43,90049,4.5,2020-11-03 13:55:54.198906
44,90057,8.0,2020-11-03 13:55:54.198906
45,90058,8.0,2020-11-03 13:55:54.198906
46,90059,7.5,2020-11-03 13:55:54.198906
47,90061,14.0,2020-11-03 13:55:54.198906
