,zipCode,waitTime,time
0,90001,8.0,2020-11-03 09:10:48.031855
1,90002,5.333333333333333,2020-11-03 09:10:48.031855
2,90003,8.0,2020-11-03 09:10:48.031855
3,90004,6.25,2020-11-03 09:10:48.031855
4,90005,0.0,2020-11-03 09:10:48.031855
5,90006,8.0,2020-11-03 09:10:48.031855
6,90007,5.333333333333333,2020-11-03 09:10:48.031855
7,90008,5.75,2020-11-03 09:10:48.031855
8,90010,8.0,2020-11-03 09:10:48.031855
9,90011,9.0,2020-11-03 09:10:48.031855
10,90012,8.0,2020-11-03 09:10:48.031855
11,90013,8.0,2020-11-03 09:10:48.031855
12,90015,6.75,2020-11-03 09:10:48.031855
13,90016,11.25,2020-11-03 09:10:48.031855
14,90017,7.0,2020-11-03 09:10:48.031855
15,90018,6.166666666666667,2020-11-03 09:10:48.031855
16,90019,4.666666666666667,2020-11-03 09:10:48.031855
17,90020,8.0,2020-11-03 09:10:48.031855
18,90022,6.4,2020-11-03 09:10:48.031855
19,90023,7.0,2020-11-03 09:10:48.031855
20,90024,13.0,2020-11-03 09:10:48.031855
21,90025,7.333333333333333,2020-11-03 09:10:48.031855
22,90026,7.0,2020-11-03 09:10:48.031855
23,90027,8.0,2020-11-03 09:10:48.031855
24,90028,4.5,2020-11-03 09:10:48.031855
25,90029,5.75,2020-11-03 09:10:48.031855
26,90031,6.4,2020-11-03 09:10:48.031855
27,90032,8.0,2020-11-03 09:10:48.031855
28,90033,4.5,2020-11-03 09:10:48.031855
29,90034,8.0,2020-11-03 09:10:48.031855
30,90035,7.0,2020-11-03 09:10:48.031855
31,90036,8.333333333333334,2020-11-03 09:10:48.031855
32,90037,4.666666666666667,2020-11-03 09:10:48.031855
33,90038,4.0,2020-11-03 09:10:48.031855
34,90039,6.0,2020-11-03 09:10:48.031855
35,90040,4.0,2020-11-03 09:10:48.031855
36,90041,6.2,2020-11-03 09:10:48.031855
37,90042,6.0,2020-11-03 09:10:48.031855
38,90043,6.5,2020-11-03 09:10:48.031855
39,90044,6.25,2020-11-03 09:10:48.031855
40,90045,4.666666666666667,2020-11-03 09:10:48.031855
41,90046,6.2,2020-11-03 09:10:48.031855
42,90047,8.0,2020-11-03 09:10:48.031855
43,90049,6.0,2020-11-03 09:10:48.031855
44,90057,6.0,2020-11-03 09:10:48.031855
45,90058,8.0,2020-11-03 09:10:48.031855
46,90059,7.5,2020-11-03 09:10:48.031855
47,90061,8.0,2020-11-03 09:10:48.031855
48,90062,5.0,2020-11-03 09:10:48.031855
49,90063,8.0,2020-11-03 09:10:48.031855
50,90064,8.0,2020-11-03 09:10:48.031855
51,90065,6.333333333333333,2020-11-03 09:10:48.031855
52,90066,6.5,2020-11-03 09:10:48.031855
53,90067,6.0,2020-11-03 09:10:48.031855
54,90068,8.0,2020-11-03 09:10:48.031855
55,90069,6.0,2020-11-03 09:10:48.031855
56,90071,8.0,2020-11-03 09:10:48.031855
57,90089,4.0,2020-11-03 09:10:48.031855
58,90095,8.0,2020-11-03 09:10:48.031855
59,90201,7.571428571428571,2020-11-03 09:10:48.031855
60,90210,6.8,2020-11-03 09:10:48.031855
61,90211,5.333333333333333,2020-11-03 09:10:48.031855
62,90212,4.0,2020-11-03 09:10:48.031855
63,90220,8.0,2020-11-03 09:10:48.031855
64,90221,8.0,2020-11-03 09:10:48.031855
65,90222,6.0,2020-11-03 09:10:48.031855
66,90230,5.25,2020-11-03 09:10:48.031855
67,90232-3510,8.0,2020-11-03 09:10:48.031855
68,90241,7.0,2020-11-03 09:10:48.031855
69,90242,4.666666666666667,2020-11-03 09:10:48.031855
70,90245,8.0,2020-11-03 09:10:48.031855
71,90247,8.0,2020-11-03 09:10:48.031855
72,90248,8.0,2020-11-03 09:10:48.031855
73,90249,8.0,2020-11-03 09:10:48.031855
74,90250,6.75,2020-11-03 09:10:48.031855
75,90254,7.0,2020-11-03 09:10:48.031855
76,90255,2.6,2020-11-03 09:10:48.031855
77,90260,7.0,2020-11-03 09:10:48.031855
78,90262,5.0,2020-11-03 09:10:48.031855
79,90265,2.3333333333333335,2020-11-03 09:10:48.031855
80,90266,8.0,2020-11-03 09:10:48.031855
81,90270,8.0,2020-11-03 09:10:48.031855
82,90272,8.0,2020-11-03 09:10:48.031855
83,90274,7.8,2020-11-03 09:10:48.031855
84,90275,6.0,2020-11-03 09:10:48.031855
85,90277,7.666666666666667,2020-11-03 09:10:48.031855
86,90278,4.25,2020-11-03 09:10:48.031855
87,90280,5.4,2020-11-03 09:10:48.031855
88,90290,5.333333333333333,2020-11-03 09:10:48.031855
89,90291,6.0,2020-11-03 09:10:48.031855
90,90292,21.0,2020-11-03 09:10:48.031855
91,90293,8.0,2020-11-03 09:10:48.031855
92,90301,6.4,2020-11-03 09:10:48.031855
93,90302,8.0,2020-11-03 09:10:48.031855
94,90303,8.0,2020-11-03 09:10:48.031855
95,90304,8.0,2020-11-03 09:10:48.031855
96,90305,5.333333333333333,2020-11-03 09:10:48.031855
97,90401,5.0,2020-11-03 09:10:48.031855
98,90403,3.0,2020-11-03 09:10:48.031855
99,90404,4.0,2020-11-03 09:10:48.031855
100,90405,5.5,2020-11-03 09:10:48.031855
101,90501,8.0,2020-11-03 09:10:48.031855
102,90502,8.0,2020-11-03 09:10:48.031855
103,90503,8.333333333333334,2020-11-03 09:10:48.031855
104,90504,7.5,2020-11-03 09:10:48.031855
105,90505,5.0,2020-11-03 09:10:48.031855
106,90506,8.0,2020-11-03 09:10:48.031855
107,90601,6.25,2020-11-03 09:10:48.031855
108,90603,4.0,2020-11-03 09:10:48.031855
109,90604,8.0,2020-11-03 09:10:48.031855
110,90605,2.0,2020-11-03 09:10:48.031855
111,90606,5.333333333333333,2020-11-03 09:10:48.031855
112,90631,8.0,2020-11-03 09:10:48.031855
113,90638,4.6,2020-11-03 09:10:48.031855
114,90640,6.833333333333333,2020-11-03 09:10:48.031855
115,90650,7.2727272727272725,2020-11-03 09:10:48.031855
116,90660,5.8,2020-11-03 09:10:48.031855
117,90670,8.0,2020-11-03 09:10:48.031855
118,90701,8.0,2020-11-03 09:10:48.031855
119,90703,6.0,2020-11-03 09:10:48.031855
120,90704,8.0,2020-11-03 09:10:48.031855
121,90706,6.333333333333333,2020-11-03 09:10:48.031855
122,90712,6.0,2020-11-03 09:10:48.031855
123,90713,8.0,2020-11-03 09:10:48.031855
124,90715,8.0,2020-11-03 09:10:48.031855
125,90716,0.0,2020-11-03 09:10:48.031855
126,90717,7.0,2020-11-03 09:10:48.031855
127,90723,6.0,2020-11-03 09:10:48.031855
128,90731,5.888888888888889,2020-11-03 09:10:48.031855
129,90732,8.0,2020-11-03 09:10:48.031855
130,90744,5.333333333333333,2020-11-03 09:10:48.031855
131,90745,8.0,2020-11-03 09:10:48.031855
132,90746,4.0,2020-11-03 09:10:48.031855
133,90747,0.0,2020-11-03 09:10:48.031855
134,90755,8.0,2020-11-03 09:10:48.031855
135,90802,6.4,2020-11-03 09:10:48.031855
136,90803,11.5,2020-11-03 09:10:48.031855
137,90804,6.0,2020-11-03 09:10:48.031855
138,90805,12.666666666666666,2020-11-03 09:10:48.031855
139,90806,0.0,2020-11-03 09:10:48.031855
140,90807,15.5,2020-11-03 09:10:48.031855
141,90808,6.333333333333333,2020-11-03 09:10:48.031855
142,90810,8.0,2020-11-03 09:10:48.031855
143,90813,6.5,2020-11-03 09:10:48.031855
144,90815,5.6,2020-11-03 09:10:48.031855
145,91001,6.0,2020-11-03 09:10:48.031855
146,91006,8.0,2020-11-03 09:10:48.031855
147,91007,6.0,2020-11-03 09:10:48.031855
148,91010,8.0,2020-11-03 09:10:48.031855
149,91011,8.0,2020-11-03 09:10:48.031855
150,91016,5.0,2020-11-03 09:10:48.031855
151,91024,4.0,2020-11-03 09:10:48.031855
152,91030,8.0,2020-11-03 09:10:48.031855
153,91040,8.0,2020-11-03 09:10:48.031855
154,91042,8.0,2020-11-03 09:10:48.031855
155,91101,6.666666666666667,2020-11-03 09:10:48.031855
156,91103,4.666666666666667,2020-11-03 09:10:48.031855
157,91104,8.0,2020-11-03 09:10:48.031855
158,91106,8.0,2020-11-03 09:10:48.031855
159,91107,6.333333333333333,2020-11-03 09:10:48.031855
160,91108,8.0,2020-11-03 09:10:48.031855
161,91201,4.0,2020-11-03 09:10:48.031855
162,91202,8.0,2020-11-03 09:10:48.031855
163,91203,3.3333333333333335,2020-11-03 09:10:48.031855
164,91204,8.0,2020-11-03 09:10:48.031855
165,91205,7.0,2020-11-03 09:10:48.031855
166,91206,5.666666666666667,2020-11-03 09:10:48.031855
167,91214,5.333333333333333,2020-11-03 09:10:48.031855
168,91301,6.4,2020-11-03 09:10:48.031855
169,91302,6.5,2020-11-03 09:10:48.031855
170,91303,5.0,2020-11-03 09:10:48.031855
171,91304,7.0,2020-11-03 09:10:48.031855
172,91306,6.0,2020-11-03 09:10:48.031855
173,91311,5.5,2020-11-03 09:10:48.031855
174,91321,8.0,2020-11-03 09:10:48.031855
175,91324,4.0,2020-11-03 09:10:48.031855
176,91325,8.0,2020-11-03 09:10:48.031855
177,91326,4.0,2020-11-03 09:10:48.031855
178,91330,8.0,2020-11-03 09:10:48.031855
179,91331,6.666666666666667,2020-11-03 09:10:48.031855
180,91335,7.666666666666667,2020-11-03 09:10:48.031855
181,91340,8.0,2020-11-03 09:10:48.031855
182,91342,7.75,2020-11-03 09:10:48.031855
183,91343,4.0,2020-11-03 09:10:48.031855
184,91344,8.0,2020-11-03 09:10:48.031855
185,91345,6.5,2020-11-03 09:10:48.031855
186,91350,3.2,2020-11-03 09:10:48.031855
187,91351,6.666666666666667,2020-11-03 09:10:48.031855
188,91352,8.0,2020-11-03 09:10:48.031855
189,91354,2.0,2020-11-03 09:10:48.031855
190,91355,6.285714285714286,2020-11-03 09:10:48.031855
191,91356,21.5,2020-11-03 09:10:48.031855
192,91362,8.0,2020-11-03 09:10:48.031855
193,91367,6.666666666666667,2020-11-03 09:10:48.031855
194,91371,8.0,2020-11-03 09:10:48.031855
195,91381,5.0,2020-11-03 09:10:48.031855
196,91384,6.0,2020-11-03 09:10:48.031855
197,91390,8.0,2020-11-03 09:10:48.031855
198,91401,8.0,2020-11-03 09:10:48.031855
199,91402,6.5,2020-11-03 09:10:48.031855
200,91403,7.0,2020-11-03 09:10:48.031855
201,91405,0.0,2020-11-03 09:10:48.031855
202,91406,6.0,2020-11-03 09:10:48.031855
203,91411,8.0,2020-11-03 09:10:48.031855
204,91423,3.0,2020-11-03 09:10:48.031855
205,91502,8.0,2020-11-03 09:10:48.031855
206,91504,8.0,2020-11-03 09:10:48.031855
207,91505,9.0,2020-11-03 09:10:48.031855
208,91601,13.0,2020-11-03 09:10:48.031855
