,zipCode,waitTime,time
0,90001,8.0,2020-11-03 12:56:24.296624
1,90002,7.0,2020-11-03 12:56:24.296624
2,90003,0.0,2020-11-03 12:56:24.296624
3,90004,8.0,2020-11-03 12:56:24.296624
4,90005,8.0,2020-11-03 12:56:24.296624
5,90006,23.0,2020-11-03 12:56:24.296624
6,90007,5.333333333333333,2020-11-03 12:56:24.296624
7,90008,6.0,2020-11-03 12:56:24.296624
8,90010,8.0,2020-11-03 12:56:24.296624
9,90011,11.0,2020-11-03 12:56:24.296624
10,90012,8.0,2020-11-03 12:56:24.296624
11,90013,7.0,2020-11-03 12:56:24.296624
12,90015,7.25,2020-11-03 12:56:24.296624
13,90016,6.25,2020-11-03 12:56:24.296624
14,90017,7.0,2020-11-03 12:56:24.296624
15,90018,7.166666666666667,2020-11-03 12:56:24.296624
16,90019,6.666666666666667,2020-11-03 12:56:24.296624
17,90020,7.333333333333333,2020-11-03 12:56:24.296624
18,90022,7.2,2020-11-03 12:56:24.296624
19,90023,8.333333333333334,2020-11-03 12:56:24.296624
20,90024,5.333333333333333,2020-11-03 12:56:24.296624
21,90025,7.0,2020-11-03 12:56:24.296624
22,90026,8.0,2020-11-03 12:56:24.296624
23,90027,4.333333333333333,2020-11-03 12:56:24.296624
24,90028,6.666666666666667,2020-11-03 12:56:24.296624
25,90029,6.25,2020-11-03 12:56:24.296624
26,90031,6.4,2020-11-03 12:56:24.296624
27,90032,7.0,2020-11-03 12:56:24.296624
28,90033,5.75,2020-11-03 12:56:24.296624
29,90034,5.5,2020-11-03 12:56:24.296624
30,90035,8.0,2020-11-03 12:56:24.296624
31,90036,8.0,2020-11-03 12:56:24.296624
32,90037,6.666666666666667,2020-11-03 12:56:24.296624
33,90038,8.0,2020-11-03 12:56:24.296624
34,90039,8.0,2020-11-03 12:56:24.296624
35,90040,8.0,2020-11-03 12:56:24.296624
36,90041,3.4,2020-11-03 12:56:24.296624
37,90042,7.0,2020-11-03 12:56:24.296624
38,90043,7.5,2020-11-03 12:56:24.296624
39,90044,6.0,2020-11-03 12:56:24.296624
40,90045,6.666666666666667,2020-11-03 12:56:24.296624
41,90046,6.8,2020-11-03 12:56:24.296624
42,90047,6.857142857142857,2020-11-03 12:56:24.296624
43,90049,3.0,2020-11-03 12:56:24.296624
44,90057,8.0,2020-11-03 12:56:24.296624
45,90058,8.0,2020-11-03 12:56:24.296624
46,90059,8.0,2020-11-03 12:56:24.296624
47,90061,7.0,2020-11-03 12:56:24.296624
48,90062,4.0,2020-11-03 12:56:24.296624
49,90063,8.0,2020-11-03 12:56:24.296624
50,90064,8.0,2020-11-03 12:56:24.296624
51,90065,6.666666666666667,2020-11-03 12:56:24.296624
52,90066,6.5,2020-11-03 12:56:24.296624
53,90067,8.0,2020-11-03 12:56:24.296624
54,90068,8.0,2020-11-03 12:56:24.296624
55,90069,8.0,2020-11-03 12:56:24.296624
56,90071,8.0,2020-11-03 12:56:24.296624
57,90089,5.0,2020-11-03 12:56:24.296624
58,90095,8.0,2020-11-03 12:56:24.296624
59,90201,8.285714285714286,2020-11-03 12:56:24.296624
60,90210,6.6,2020-11-03 12:56:24.296624
