,zipCode,waitTime,time
0,90001,8.0,2020-11-03 17:06:45.599121
1,90002,8.0,2020-11-03 17:06:45.599121
2,90003,29.0,2020-11-03 17:06:45.599121
3,90004,7.5,2020-11-03 17:06:45.599121
4,90005,8.0,2020-11-03 17:06:45.599121
5,90006,8.0,2020-11-03 17:06:45.599121
6,90007,5.833333333333333,2020-11-03 17:06:45.599121
7,90008,6.0,2020-11-03 17:06:45.599121
8,90010,10.0,2020-11-03 17:06:45.599121
9,90011,28.0,2020-11-03 17:06:45.599121
10,90012,6.5,2020-11-03 17:06:45.599121
11,90013,8.0,2020-11-03 17:06:45.599121
12,90015,6.0,2020-11-03 17:06:45.599121
13,90016,8.0,2020-11-03 17:06:45.599121
14,90017,5.333333333333333,2020-11-03 17:06:45.599121
15,90018,4.833333333333333,2020-11-03 17:06:45.599121
16,90019,13.0,2020-11-03 17:06:45.599121
17,90020,6.666666666666667,2020-11-03 17:06:45.599121
18,90022,5.6,2020-11-03 17:06:45.599121
19,90023,5.333333333333333,2020-11-03 17:06:45.599121
20,90024,4.333333333333333,2020-11-03 17:06:45.599121
21,90025,8.0,2020-11-03 17:06:45.599121
22,90026,8.0,2020-11-03 17:06:45.599121
23,90027,8.0,2020-11-03 17:06:45.599121
24,90028,5.166666666666667,2020-11-03 17:06:45.599121
25,90029,4.0,2020-11-03 17:06:45.599121
26,90031,7.2,2020-11-03 17:06:45.599121
27,90032,7.0,2020-11-03 17:06:45.599121
28,90033,7.25,2020-11-03 17:06:45.599121
29,90034,8.0,2020-11-03 17:06:45.599121
30,90035,8.0,2020-11-03 17:06:45.599121
31,90036,8.0,2020-11-03 17:06:45.599121
32,90037,8.5,2020-11-03 17:06:45.599121
33,90038,8.0,2020-11-03 17:06:45.599121
34,90039,8.0,2020-11-03 17:06:45.599121
35,90040,8.0,2020-11-03 17:06:45.599121
36,90041,5.8,2020-11-03 17:06:45.599121
37,90042,4.0,2020-11-03 17:06:45.599121
38,90043,7.5,2020-11-03 17:06:45.599121
39,90044,8.25,2020-11-03 17:06:45.599121
40,90045,4.0,2020-11-03 17:06:45.599121
41,90046,7.6,2020-11-03 17:06:45.599121
42,90047,10.142857142857142,2020-11-03 17:06:45.599121
43,90049,3.5,2020-11-03 17:06:45.599121
44,90057,4.0,2020-11-03 17:06:45.599121
45,90058,5.0,2020-11-03 17:06:45.599121
46,90059,9.375,2020-11-03 17:06:45.599121
47,90061,30.5,2020-11-03 17:06:45.599121
48,90062,8.0,2020-11-03 17:06:45.599121
49,90063,8.0,2020-11-03 17:06:45.599121
50,90064,8.0,2020-11-03 17:06:45.599121
51,90065,7.333333333333333,2020-11-03 17:06:45.599121
52,90066,8.0,2020-11-03 17:06:45.599121
53,90067,5.0,2020-11-03 17:06:45.599121
54,90068,8.0,2020-11-03 17:06:45.599121
55,90069,8.0,2020-11-03 17:06:45.599121
56,90071,8.0,2020-11-03 17:06:45.599121
57,90089,4.0,2020-11-03 17:06:45.599121
58,90095,8.0,2020-11-03 17:06:45.599121
59,90201,12.857142857142858,2020-11-03 17:06:45.599121
60,90210,6.4,2020-11-03 17:06:45.599121
61,90211,5.333333333333333,2020-11-03 17:06:45.599121
62,90212,2.0,2020-11-03 17:06:45.599121
63,90220,8.0,2020-11-03 17:06:45.599121
64,90221,6.4,2020-11-03 17:06:45.599121
