,city,avg_wait_minutes,centers_count,time
0,Acton,6.8,5,2020-11-03 18:40:11.555957
1,Agoura Hills,8.0,4,2020-11-03 18:40:11.555957
2,Alhambra,6.0,2,2020-11-03 18:40:11.555957
3,Altadena,6.0,2,2020-11-03 18:40:11.555957
4,Arcadia,6.4,5,2020-11-03 18:40:11.555957
5,Arleta,8.0,1,2020-11-03 18:40:11.555957
6,Artesia,8.0,2,2020-11-03 18:40:11.555957
7,Avalon,8.0,1,2020-11-03 18:40:11.555957
8,Azusa,4.666666666666667,3,2020-11-03 18:40:11.555957
9,Baldwin Park,22.666666666666668,3,2020-11-03 18:40:11.555957
10,Bell,7.0,3,2020-11-03 18:40:11.555957
11,Bell Gardens,11.0,3,2020-11-03 18:40:11.555957
12,Bellflower,8.0,3,2020-11-03 18:40:11.555957
13,Beverly Hills,6.777777777777778,9,2020-11-03 18:40:11.555957
14,Burbank,9.5,8,2020-11-03 18:40:11.555957
15,Calabasas,8.0,3,2020-11-03 18:40:11.555957
16,Canoga Park,8.5,4,2020-11-03 18:40:11.555957
17,Canyon Country,18.0,1,2020-11-03 18:40:11.555957
18,Carson,7.2,10,2020-11-03 18:40:11.555957
19,Castaic,8.0,2,2020-11-03 18:40:11.555957
20,Cerritos,6.625,8,2020-11-03 18:40:11.555957
21,Chatsworth,4.0,2,2020-11-03 18:40:11.555957
22,City of Industry,6.0,2,2020-11-03 18:40:11.555957
23,Claremont,6.25,4,2020-11-03 18:40:11.555957
24,Commerce,5.0,1,2020-11-03 18:40:11.555957
25,Compton,6.363636363636363,11,2020-11-03 18:40:11.555957
26,Covina,13.5,4,2020-11-03 18:40:11.555957
27,Cudahy,23.0,1,2020-11-03 18:40:11.555957
28,Culver City,7.4,5,2020-11-03 18:40:11.555957
29,Diamond Bar,8.0,7,2020-11-03 18:40:11.555957
30,Downey,6.25,4,2020-11-03 18:40:11.555957
31,Duarte,8.0,2,2020-11-03 18:40:11.555957
32,El Monte,7.6923076923076925,13,2020-11-03 18:40:11.555957
33,El Segundo,6.0,4,2020-11-03 18:40:11.555957
34,Gardena,8.0,6,2020-11-03 18:40:11.555957
